"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","references","created","associatedSequences","taxonID","higherClassification","fieldNotes","habitat","higherGeography","georeferenceProtocol","eventRemarks","identificationQualifier","institutionID","nomenclaturalCode","fieldNumber","organismID","datasetID","accessRights","collectionID","county","rights","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","nomenclaturalStatus","bibliographicCitation","individualCount","coordinateUncertaintyInMeters","verbatimElevation","georeferenceSources","identificationRemarks","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia subavenia",1316183624,-24.0353,-47.5912,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.351+0000","2018-12-03T16:41:37.194+0000",122,"none","PRESERVED_SPECIMEN",5417099,6,7707728,220,690,5014,3177662,5417099,5417099,"Eugenia subavenia O.Berg","Eugenia subavenia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia subavenia","Eugenia","subavenia","SPECIES","ACCEPTED","2015-01-01T00:00:00",800,0,"São Paulo",2015,2,12,"2015-02-12T00:00:00","2018-11-21T16:35:21.000+0000","2018-12-09T14:26:07.268+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000188998","292","UEC - Herbário da Universidade Estadual de Campinas","São Miguel Arcanjo","Parque Estadual Carlos Botelho","pt","UEC",1316183624,"BRA:UNICAMP:UEC:0000188998","Collection","Silva, B.G.; Castello, A.C.D.; Kataoka, E.Y.; Vidal Junior, J.D.","188998","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, 7 m de altura e 5,7 cm de DAP; Floresta Ombrófila Densa","Mazine, F.F.","","","","","",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,"",NA,"","",NA,NA,"","","","","São Miguel Arcanjo","São Paulo","brazil",1065,"São Miguel Arcanjo",3550209,-47.993345,-23.913252,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.0353,-47.5912,"original coordinates","original coordinates outside municipality original in sao miguel arcanjo falls in tapirai"
"2","Eugenia subavenia",1316183658,-24.0421,-47.5902,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.304+0000","2018-12-03T16:41:37.189+0000",122,"none","PRESERVED_SPECIMEN",5417099,6,7707728,220,690,5014,3177662,5417099,5417099,"Eugenia subavenia O.Berg","Eugenia subavenia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia subavenia","Eugenia","subavenia","SPECIES","ACCEPTED","2015-01-01T00:00:00",800,0,"São Paulo",2015,2,11,"2015-02-11T00:00:00","2018-11-21T16:35:21.000+0000","2018-12-09T14:26:07.353+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000189000","276","UEC - Herbário da Universidade Estadual de Campinas","São Miguel Arcanjo","Parque Estadual Carlos Botelho","pt","UEC",1316183658,"BRA:UNICAMP:UEC:0000189000","Collection","Silva, B.G.; Castello, A.C.D.; Kataoka, E.Y.; Vidal Junior, J.D.","189000","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, 8 m de altura e 10,7 cm de DAP; Floresta Ombrófila Densa","Mazine, F.F.","","","","","",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,"",NA,"","",NA,NA,"","","","","São Miguel Arcanjo","São Paulo","brazil",1065,"São Miguel Arcanjo",3550209,-47.993345,-23.913252,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.0421,-47.5902,"original coordinates","original coordinates outside municipality original in sao miguel arcanjo falls in tapirai"
"3","Eugenia subavenia",1423897254,-21.7175,-41.661111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:30.899+0000","2018-09-24T19:57:47.198+0000",207,"none","PRESERVED_SPECIMEN",5417099,6,7707728,220,690,5014,3177662,5417099,5417099,"Eugenia subavenia O.Berg","Eugenia subavenia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia subavenia","Eugenia","subavenia","SPECIES","ACCEPTED","none",375,NA,"Rio de Janeiro",2015,6,6,"2015-06-06T00:00:00","2017-10-08T17:20:16.740+0000","2018-12-06T16:55:17.363+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1040374","646","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Campos dos Goytacazes","Rio Preto, localidade de Sossego. em afloramento rochoso à margem do rio.","","RB",1423897254,"urn:catalog:JBRJ:RB:1040374","PhysicalObject","I.G. Costa","RB01040374","JBRJ","","lâmina cartácea esverdeada.","M.SOBRAL","RB 636710","","","","",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,"",NA,"","",NA,NA,"","","","","Campos dos Goytacazes","Rio de Janeiro","brazil",1797,"Campos dos Goytacazes",3301009,-41.404072,-21.746346,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.7175,-41.661111,"original coordinates","original coordinates OK"
"4","Eugenia subavenia",1213523861,-26.008611,-48.78,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.416+0000","2018-10-24T15:38:16.562+0000",121,"none","PRESERVED_SPECIMEN",5417099,6,7707728,220,690,5014,3177662,5417099,5417099,"Eugenia subavenia O.Berg","Eugenia subavenia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia subavenia","Eugenia","subavenia","SPECIES","ACCEPTED","2016-03-15T00:00:00",39,0,"Santa Catarina",2015,10,30,"2015-10-30T00:00:00","","2018-10-24T15:38:53.554+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048671","2702","FURB - Herbário Dr. Roberto Miguel Klein","Garuva","Palmital.","pt","FURB",1213523861,"BRA:FURB:FURB:0000048671","Collection","Oliveira, A.A. de","48671","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Pastório, F.F.","","","","","",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,"",NA,"","",NA,NA,"","","","","Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.008611,-48.78,"original coordinates","original coordinates OK"
"5","Eugenia subavenia",1086915520,-24.570556,-48.668611,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:58.511+0000","2018-11-24T08:56:58.607+0000",126,"none","PRESERVED_SPECIMEN",5417099,6,7707728,220,690,5014,3177662,5417099,5417099,"Eugenia subavenia O.Berg","Eugenia subavenia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia subavenia","Eugenia","subavenia","SPECIES","ACCEPTED","2013-08-29T00:00:00",400,0,"São Paulo",2013,2,19,"2013-02-19T00:00:00","2018-11-05T15:57:44.000+0000","2018-12-08T13:01:19.809+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000047295","431","SPSF - Herbário Dom Bento José Pickel","Iporanga","Sem Fim","pt","SPSF",1086915520,"BRA:IF:SPSF:0000047295","Collection","C.Moura & F.E.S.P.Vilela & F.A.R.D.P.Arzolla & N.M.Ivanauskas & A.A.de Oliveira","47295","IF","Instituto Florestal, IF","COLETA: Árvore com frutos recém formados.; GEOGRAFIA: Floresta Ombrófila Densa Submontana.;","O.T.Aguiar","","SOUTH_AMERICA","","","",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,"",NA,"","",NA,NA,"","","","","Iporanga","São Paulo","brazil",976,"Iporanga",3521200,-48.546321,-24.513056,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.570556,-48.668611,"original coordinates","original coordinates OK"
"6","Eugenia subavenia",1944220594,-24.18,-47.92,"cudc,gass84","ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","none","9e4f3516-2b98-4700-a39a-3f109252508c","GB","DWC_ARCHIVE","2018-12-11T20:38:59.416+0000","2018-11-19T17:31:17.077+0000",95,"none","PRESERVED_SPECIMEN",5417099,6,7707728,220,690,5014,3177662,5417099,5417099,"Eugenia subavenia O.Berg","Eugenia subavenia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia subavenia","Eugenia","subavenia","SPECIES","ACCEPTED","none",400,NA,"",2012,6,1,"2012-06-01T00:00:00","2018-10-04T00:00:00.000+0000","2018-11-19T17:36:52.755+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","MG718660","","","","Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State","","",1944220594,"MG718660","","R.A.F. Lima",NA,"","","","","","","http://www.ebi.ac.uk/ena/data/view/MG718660","2018-10-04","MG718660",1453398,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia","","","","","","","","","",NA,"","","","",NA,"",NA,"",NA,"","",NA,NA,"","","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-24.18,-47.92,"original coordinates","original coordinates outside municipality original in  falls in sete barras"
"7","Eugenia subavenia",1424446119,-22.771667,-43.000278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:27.788+0000","2018-09-24T20:03:42.534+0000",207,"none","PRESERVED_SPECIMEN",5417099,6,7707728,220,690,5014,3177662,5417099,5417099,"Eugenia subavenia O.Berg","Eugenia subavenia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia subavenia","Eugenia","subavenia","SPECIES","ACCEPTED","none",1100,NA,"Rio de Janeiro",2012,9,11,"2012-09-11T00:00:00","","2018-12-06T17:00:29.182+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:777864","315","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Rancho Frio, L4P4 da grade PROBIO II.","","RB",1424446119,"urn:catalog:JBRJ:RB:777864","PhysicalObject","Finotti; D. Holz, E. Ramos e A. Sanchez-Tapia","RB00777864","JBRJ","","Floresta Ombrófila Densa Montana","R.Finotti","RB 572515","","","","",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,"",NA,"","",NA,NA,"","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.771667,-43.000278,"original coordinates","original coordinates outside municipality original in teresopolis falls in sao goncalo"
"8","Eugenia subavenia",1090147272,-23.77,-46.282778,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:00.499+0000","2017-12-29T14:12:34.249+0000",140,"none","PRESERVED_SPECIMEN",5417099,6,7707728,220,690,5014,3177662,5417099,5417099,"Eugenia subavenia O.Berg","Eugenia subavenia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia subavenia","Eugenia","subavenia","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2012,11,21,"2012-11-21T00:00:00","2016-09-19T22:18:11.000+0000","2018-12-08T04:39:54.897+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000006623","3034","HUFSJ - Herbário da Universidade Federal de São João Del Rei","","Paranapiacaba, parcela I4 do Marcos Enoque, árvore 4617, Parque Natural Municipal Nascentes de Paranapiacaba","pt","HUFSJ",1090147272,"BRA:UFSJ:HUFSJ:0000006623","Collection","Faria, JEQ; Lima, MEL","6623","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Arvoreta ca. 3 m de altura, botões florais verdes e cuculados. (coletado material em sílica gel)","","","","","","",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,"",NA,"","",NA,NA,"","","","","","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.77,-46.282778,"original coordinates","original coordinates outside municipality original in  falls in santo andre"
"9","Eugenia subavenia",1077415792,-26.300556,-49.154167,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:15.165+0000","2018-10-24T15:38:11.819+0000",121,"none","PRESERVED_SPECIMEN",5417099,6,7707728,220,690,5014,3177662,5417099,5417099,"Eugenia subavenia O.Berg","Eugenia subavenia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia subavenia","Eugenia","subavenia","SPECIES","ACCEPTED","2015-07-10T00:00:00",606,0,"Santa Catarina",2011,10,24,"2011-10-24T00:00:00","2018-10-11T17:23:26.000+0000","2018-12-06T14:18:02.977+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000036712","33","FURB - Herbário Dr. Roberto Miguel Klein","Joinville","Ribeirão Manso.","pt","FURB",1077415792,"BRA:FURB:FURB:0000036712","Collection","Klemz, G.; Doerner, W.","36712","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Sobral, M","","","","","",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,"",NA,"","",NA,NA,"","","","","Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.300556,-49.154167,"original coordinates","original coordinates OK"
"10","Eugenia subavenia",1090632857,-22.456389,-42.998889,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:51.094+0000","2018-09-25T14:05:46.330+0000",126,"none","PRESERVED_SPECIMEN",5417099,6,7707728,220,690,5014,3177662,5417099,5417099,"Eugenia subavenia O.Berg","Eugenia subavenia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia subavenia","Eugenia","subavenia","SPECIES","ACCEPTED","2015-02-01T00:00:00",1312,0,"Rio de Janeiro",2011,11,14,"2011-11-14T00:00:00","2018-08-21T18:39:48.000+0000","2018-12-08T04:43:56.895+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000213170","558","SPF - Herbário da Universidade de São Paulo","Teresópolis","Parque Nacional da Serra dos Órgãos","pt","SPF",1090632857,"BRA:USP:SPF:0000213170","Collection","Bünger, MO","213170","USP","Universidade de São Paulo, USP","","Giaretta, A","","","","","",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,"",NA,"","",NA,NA,"","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.456389,-42.998889,"original coordinates","original coordinates OK"
