"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","identifiedBy","modified","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","georeferenceProtocol","eventRemarks","higherClassification","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","habitat","higherGeography","identificationQualifier","georeferenceSources","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia pistaciifolia",1936707245,-11.56,-40.905278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.486+0000","2018-11-14T17:20:06.507+0000",124,"none","PRESERVED_SPECIMEN",5417324,6,7707728,220,690,5014,3177662,5417324,5417324,"Eugenia pistaciifolia DC.","Eugenia pistaciifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pistaciifolia","Eugenia","pistaciifolia","SPECIES","ACCEPTED","none",650,0,"Bahia",2018,3,29,"2018-03-29T00:00:00","2018-11-14T17:20:06.597+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000243835","13717","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Chapada Diamantina, Cachoeira Domingos Lopes.","pt","HUEFS",1936707245,"BRA:UEFS:HUEFS:0000243835","Collection","Melo, E.","243835","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata ciliar.","","","","","",NA,"","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.56,-40.905278,"original coordinates","original coordinates OK"
"2","Eugenia pistaciifolia",1853943890,-10.341917,-41.460972,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.626+0000","2018-07-04T12:05:33.832+0000",121,"none","PRESERVED_SPECIMEN",5417324,6,7707728,220,690,5014,3177662,5417324,5417324,"Eugenia pistaciifolia DC.","Eugenia pistaciifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pistaciifolia","Eugenia","pistaciifolia","SPECIES","ACCEPTED","2018-03-02T00:00:00",1051,0,"Bahia",2017,12,16,"2017-12-16T00:00:00","2018-07-07T02:09:32.450+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023673","180","HVASF - Herbário Vale do São Francisco","Sento Sé","Povoado do Alegre, Serra do Canta Galo","pt","HVASF",1853943890,"BRA:UNIVASF:HVASF:0000023673","Collection","E.D.S. Almeida","23673","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto ca. 80 cm alt. Flores passadas, com sepálas persistentes.","SOUTH_AMERICA","A. Stadnik","","","",NA,"","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,"","","","Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.341917,-41.460972,"original coordinates","original coordinates OK"
"3","Eugenia pistaciifolia",1270102049,-4.095556,-41.695917,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.435+0000","2018-05-05T12:05:52.364+0000",121,"none","PRESERVED_SPECIMEN",5417324,6,7707728,220,690,5014,3177662,5417324,5417324,"Eugenia pistaciifolia DC.","Eugenia pistaciifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pistaciifolia","Eugenia","pistaciifolia","SPECIES","ACCEPTED","2016-12-01T00:00:00",193,0,"Piauí",2016,2,17,"2016-02-17T00:00:00","2018-07-07T10:24:25.199+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023032","3703","HVASF - Herbário Vale do São Francisco","Piracuruca","Parque Nacional de Sete Cidades, segunda cidade temática","pt","HVASF",1270102049,"BRA:UNIVASF:HVASF:0000023032","Collection","J.A. Siqueira Filho","23032","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore ca. 3-4 m alt. Flores alvas com corola reflexa. Odor cítrico levemente adocicado.","SOUTH_AMERICA","C. Proença","","","",NA,"","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,"","","","Piracuruca","Piauí","brazil",5246,"Piracuruca",2208304,-41.614014,-3.852075,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-4.095556,-41.695917,"original coordinates","original coordinates OK"
"4","Eugenia pistaciifolia",1503029087,-13.120833,-41.391111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.184+0000","2018-09-10T18:27:48.976+0000",124,"none","PRESERVED_SPECIMEN",5417324,6,7707728,220,690,5014,3177662,5417324,5417324,"Eugenia pistaciifolia DC.","Eugenia pistaciifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pistaciifolia","Eugenia","pistaciifolia","SPECIES","ACCEPTED","2018-01-01T00:00:00",1096,0,"Bahia",2016,11,26,"2016-11-26T00:00:00","2018-12-08T12:54:57.733+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000228072","1522","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Caraíbas Caraíbas. Morro do Sobral.","pt","HUEFS",1503029087,"BRA:UEFS:HUEFS:0000228072","Collection","Carneiro-Torres, D.S.","228072","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","","A.Stadnik","2018-09-06T20:10:11.000+0000","","",NA,"","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,"","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.120833,-41.391111,"original coordinates","original coordinates OK"
"5","Eugenia pistaciifolia",1213665745,-13.073611,-41.796111,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:39.792+0000","2018-01-05T18:35:02.365+0000",114,"none","PRESERVED_SPECIMEN",5417324,6,7707728,220,690,5014,3177662,5417324,5417324,"Eugenia pistaciifolia DC.","Eugenia pistaciifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pistaciifolia","Eugenia","pistaciifolia","SPECIES","ACCEPTED","2015-04-01T00:00:00",1294,0,"Bahia",2015,4,20,"2015-04-20T00:00:00","2018-07-08T01:33:21.313+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000209318","4420","UB - Herbário da Universidade de Brasília","Piatã","Chapada Diamntina, entrada da estrada para Inúbia","pt","UB",1213665745,"BRA:UnB:UB:0000209318","Collection","Faria, JEQ; Ribeiro, ARO","209318","UnB","Universidade de Brasília (UnB)","Subarbusto em touceira ca. 0,5 m de altura, frutos imaturos verdes; Campo sujo","SOUTH_AMERICA","Faria, JEQ","","","",NA,"","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,"","","","Piatã","Bahia","brazil",3453,"Piatã",2924306,-41.879255,-13.04974,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.073611,-41.796111,"original coordinates","original coordinates OK"
"6","Eugenia pistaciifolia",1632856423,-14,-42,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.471+0000","2018-12-03T16:16:30.590+0000",122,"none","PRESERVED_SPECIMEN",5417324,6,7707728,220,690,5014,3177662,5417324,5417324,"Eugenia pistaciifolia DC.","Eugenia pistaciifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pistaciifolia","Eugenia","pistaciifolia","SPECIES","ACCEPTED","2015-05-01T00:00:00",NA,NA,"Bahia",2015,5,13,"2015-05-13T00:00:00","2018-12-08T04:36:23.375+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000128251","317","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Caminho para o cachoeirão","pt","ALCB",1632856423,"BRA:UFBA:ALCB:0000128251","Collection","Stadnik, A; Lopes, R; Coelho, J; Santana, A","128251","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 1,6m alt. Folhas levemente discolores. Sépalas verdes, pétalas e filetes alvos.","SOUTH_AMERICA","Stadnik, A","2018-08-28T19:13:48.000+0000","","",NA,"","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,"","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14,-42,"original coordinates","original coordinates outside municipality original in licinio de almeida falls in livramento de nossa senhora"
"7","Eugenia pistaciifolia",1208843716,-11.743056,-42.527778,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.952+0000","2018-12-03T16:16:09.345+0000",122,"none","PRESERVED_SPECIMEN",5417324,6,7707728,220,690,5014,3177662,5417324,5417324,"Eugenia pistaciifolia DC.","Eugenia pistaciifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pistaciifolia","Eugenia","pistaciifolia","SPECIES","ACCEPTED","none",874,0,"Bahia",2015,6,13,"2015-06-13T00:00:00","2018-12-03T16:17:04.438+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121100","23575","ALCB - Herbário Alexandre Leal Costa","Ipupiara","Serra do Carranca.","pt","ALCB",1208843716,"BRA:UFBA:ALCB:0000121100","Collection","Guedes, ML; Alunos de Botânica BIO C05","121100","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas coriáceas, discolores. Inflorescência axilar.","SOUTH_AMERICA","Stadnik, A","2018-08-28T19:13:48.000+0000","","",NA,"","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,"","","","Ipupiara","Bahia","brazil",3620,"Ipupiara",2914109,-42.475482,-11.841967,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.743056,-42.527778,"original coordinates","original coordinates outside municipality original in ipupiara falls in gentio do ouro"
"8","Eugenia pistaciifolia",1087709128,-12.604778,-41.525778,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:55.907+0000","2018-08-03T12:12:39.915+0000",121,"none","PRESERVED_SPECIMEN",5417324,6,7707728,220,690,5014,3177662,5417324,5417324,"Eugenia pistaciifolia DC.","Eugenia pistaciifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pistaciifolia","Eugenia","pistaciifolia","SPECIES","ACCEPTED","2017-10-01T00:00:00",NA,NA,"Bahia",2014,2,11,"2014-02-11T00:00:00","2018-12-08T13:06:07.022+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000008427","592","HURB - Herbário do Recôncavo da Bahia","Palmeiras","Vale do Capão; trilha para a Cachoeira do Rio Preto","pt","HURB",1087709128,"BRA:UFRB:HURB:0000008427","Collection","Ribeiro, P.L.; turma de Agonomia 2013.2","8427","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arbusto","","Stadnik, A.; Melo, J.D.O.; Pereira, J.S.","2018-07-31T12:26:08.000+0000","","",NA,"","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,"","","","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.604778,-41.525778,"original coordinates","original coordinates OK"
"9","Eugenia pistaciifolia",1077246819,-12.708889,-41.333333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.385+0000","2018-12-03T16:16:10.681+0000",122,"none","PRESERVED_SPECIMEN",5417324,6,7707728,220,690,5014,3177662,5417324,5417324,"Eugenia pistaciifolia DC.","Eugenia pistaciifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pistaciifolia","Eugenia","pistaciifolia","SPECIES","ACCEPTED","2017-11-08T00:00:00",NA,NA,"Bahia",2014,5,3,"2014-05-03T00:00:00","2018-12-06T14:16:41.143+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000113930","21694","ALCB - Herbário Alexandre Leal Costa","Andaraí","Chapada Diamantina, Caminho para Marimbús.","pt","ALCB",1077246819,"BRA:UFBA:ALCB:0000113930","Collection","Guedes, ML; Medeiros, A; Alunos de Microbiologia de Adriana","113930","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas coriáceas, discolores. Frutos imaturos verdes, 'de vez' laranja e maduros vermelhos.","SOUTH_AMERICA","Stadnik, A","2018-11-23T18:11:01.000+0000","","",NA,"","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,"","","","Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.708889,-41.333333,"original coordinates","original coordinates OK"
"10","Eugenia pistaciifolia",1632856386,-14.516111,-42.533056,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.300+0000","2018-12-03T16:16:30.557+0000",122,"none","PRESERVED_SPECIMEN",5417324,6,7707728,220,690,5014,3177662,5417324,5417324,"Eugenia pistaciifolia DC.","Eugenia pistaciifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pistaciifolia","Eugenia","pistaciifolia","SPECIES","ACCEPTED","2014-05-01T00:00:00",772,0,"Bahia",2014,5,29,"2014-05-29T00:00:00","2018-12-08T04:36:23.312+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000128200","217","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Sete quedas","pt","ALCB",1632856386,"BRA:UFBA:ALCB:0000128200","Collection","Stadnik, A; Lopes, R; Coelho, J; Alves, R","128200","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 2m alt. Folhas discolores. Frutos verdes, amarelos a vermelhos quando maduros.","SOUTH_AMERICA","Stadnik, A","2018-08-28T19:13:48.000+0000","","",NA,"","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,"","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.516111,-42.533056,"original coordinates","original coordinates OK"
