"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","elevation","elevationAccuracy","continent","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","coordinateUncertaintyInMeters","georeferenceProtocol","eventRemarks","preparations","county","fieldNumber","verbatimLocality","habitat","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","higherGeography","verbatimElevation","organismID","datasetID","accessRights","rights","nomenclaturalStatus","bibliographicCitation","individualCount","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Eugenia cuprea",1054235503,-22.41,-42.52,"gass84","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","none","996e30f8-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2018-06-12T07:04:50.857+0000","2018-04-09T11:03:36.344+0000",96,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","",2011,9,29,"2011-09-29T00:00:00","2015-01-05T15:00:04.203+0000","2018-12-09T04:01:44.113+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","K000904935","709","","","Novoa Friburgo : Macae de Cima. Estrada de Mury para Macae de Cima, apos a entrada para Rio Bonito. Na margem do rio Macae Na submata.","","Herbarium",1054235503,"http://specimens.kew.org/herbarium/K000904935","","Santos, M.F.; Bruniera, C.P.","K000904935","K","",NA,NA,"","","Bunger, M.O.","","","","","",NA,"MYRTACEAE",0.2,"label","Arvoreta, 4m alt. Pilosidade ocre. Ramo imaturo verde. edicelo verde com pilosidade ocre, bracteolas idem. Calice externamente verde com pilosidade ocre, internamente verde, anel estaminal alvo-esverdeado.","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-22.41,-42.52,"original coordinates","original coordinates outside municipality original in  falls in nova friburgo"
"12","Eugenia cuprea",1638346743,-22.953055,-43.11,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:09.439+0000","2018-09-24T19:58:49.694+0000",207,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","Rio de Janeiro",2010,10,22,"2010-10-22T00:00:00","2017-10-15T13:32:34.870+0000","2018-12-06T03:12:52.284+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1353726","4222","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Niterói","Piratininga, Morro da Viração, vertente voltada para o Tibau, Trilha das Nascentes","","RB",1638346743,"urn:catalog:JBRJ:RB:1353726","PhysicalObject","A.A.M. de Barros; L.R. Caires; B.H.G. de Oliveira","RB01353726","JBRJ","",76,NA,"","","M. da C. Souza","RB 742627","Mata Atlântica, Floresta Ombrófila Densa Submontana","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Niterói","Rio de Janeiro","brazil",1365,"Niterói",3303302,-43.054805,-22.91459,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.953055,-43.11,"original coordinates","original coordinates outside Brazil"
"13","Eugenia cuprea",1424371085,-22.474444,-42.7625,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:44.000+0000","2018-09-24T20:02:51.900+0000",207,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","Rio de Janeiro",2009,2,27,"2009-02-27T00:00:00","","2018-12-06T16:59:44.687+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:660853","OT 1518","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cachoeiras de Macacu","Street between Funchal and Guapiaçu. near Persona água mineral companhia.","","RB",1424371085,"urn:catalog:JBRJ:RB:660853","PhysicalObject","O. Thier; M. Krohn","RB00660853","JBRJ","",43,NA,"","Fruit dark purple, dbh = 6.5 cm","O. Thier & M. Sobral","RB 518165","","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Cachoeiras de Macacu","Rio de Janeiro","brazil",1523,"Cachoeiras de Macacu",3300803,-42.729308,-22.515423,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.474444,-42.7625,"original coordinates","original coordinates OK"
"14","Eugenia cuprea",1500100098,-24.672778,-47.463889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:58.865+0000","2018-09-24T19:58:41.018+0000",207,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","São Paulo",2009,7,9,"2009-07-09T00:00:00","2017-04-28T11:09:22.815+0000","2018-12-08T21:23:44.072+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1311204","2518","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Iguape","Estrada da Barra do Ribeira, ao chegar no bairro Icapara pegar a estrada que é oposta a este bairro e seguir reto até onde não der mais, virar a esquerda e seguir até onde der (no encanamento aflorado).   Estação Experimental de Ibicatu.","","RB",1500100098,"urn:catalog:JBRJ:RB:1311204","PhysicalObject","C.P. Caliari; S. Staniscia; T.F Strabeli; O.C. Rodrigues","RB01311204","JBRJ","",NA,NA,"","","C.P. Caliari","RB 728596","","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Iguape","São Paulo","brazil",975,"Iguape",3520301,-47.474658,-24.549358,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.672778,-47.463889,"original coordinates","original coordinates OK"
"15","Eugenia cuprea",1638346669,-22.943611,-43.100833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:09.461+0000","2018-09-24T19:58:49.671+0000",207,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","Rio de Janeiro",2009,9,25,"2009-09-25T00:00:00","","2018-12-06T03:12:52.228+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1353751","3767","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Niterói","Piratininga, Tibau, Morro da Viração, Trilha das Nascentes","","RB",1638346669,"urn:catalog:JBRJ:RB:1353751","PhysicalObject","A.A.M. de Barros; C.E. Jascone; C.M. de Andrade","RB01353751","JBRJ","",207,NA,"","","M. da C. Souza","RB 742634","Mata Atlântica, Floresta Ombrófila Densa Submontana","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Niterói","Rio de Janeiro","brazil",1365,"Niterói",3303302,-43.054805,-22.91459,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.943611,-43.100833,"original coordinates","original coordinates OK"
"16","Eugenia cuprea",1585338883,-22.923333,-43.0225,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:07.438+0000","2018-09-24T19:58:48.107+0000",207,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","2009-12-22T00:00:00","Rio de Janeiro",2009,11,7,"2009-11-07T00:00:00","2017-08-01T11:03:45.230+0000","2018-12-07T01:15:13.931+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1345242","3780","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Niterói","Itaipu, Loteamento Soter, Avenida das Esmeraldas, Reserva Ecológica Darcy Ribeiro, Serra do Malheiro","","RB",1585338883,"urn:catalog:JBRJ:RB:1345242","PhysicalObject","A.A.M. de Barros; et al","RB01345242","JBRJ","",NA,NA,"","","A.A.M. de Barros","RB 740214","Mata Atlântica, Floresta Ombrófila Densa Submontana","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Niterói","Rio de Janeiro","brazil",1365,"Niterói",3303302,-43.054805,-22.91459,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.923333,-43.0225,"original coordinates","original coordinates OK"
"17","Eugenia cuprea",1638346791,-22.945833,-43.100833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:09.431+0000","2018-09-24T19:58:49.588+0000",207,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","Rio de Janeiro",2008,11,2,"2008-11-02T00:00:00","2017-10-15T14:36:38.500+0000","2018-12-06T03:12:52.281+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1353752","3386","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Niterói","Piratininga, Morro da Viração, Trilha das Nascentes","","RB",1638346791,"urn:catalog:JBRJ:RB:1353752","PhysicalObject","A.A.M. de Barros; M. Pontes; N.M. Pacheco","RB01353752","JBRJ","",102,NA,"","","M. da C. Souza","RB 742635","Mata Atlântica, Floresta Ombrófila Densa Submontana","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Niterói","Rio de Janeiro","brazil",1365,"Niterói",3303302,-43.054805,-22.91459,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.945833,-43.100833,"original coordinates","original coordinates OK"
"18","Eugenia cuprea",1424371052,-22.440555,-42.7625,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:44.025+0000","2018-09-24T20:02:51.990+0000",207,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","Rio de Janeiro",2008,12,5,"2008-12-05T00:00:00","2017-10-17T15:55:13.967+0000","2018-12-06T16:59:44.683+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:660852","OT 1332","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cachoeiras de Macacu","near Guapiaçu. between REGUA and Schincariol basin.","","RB",1424371052,"urn:catalog:JBRJ:RB:660852","PhysicalObject","O. Thier","RB00660852","JBRJ","",112,NA,"","Flower white, dbh = 13.5 cm","O. Thier & M. Sobral","RB 518164","","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Cachoeiras de Macacu","Rio de Janeiro","brazil",1523,"Cachoeiras de Macacu",3300803,-42.729308,-22.515423,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.440555,-42.7625,"original coordinates","original coordinates OK"
"19","Eugenia cuprea",1094909399,-22.440556,-42.7625,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:46.952+0000","2018-09-10T18:27:30.041+0000",124,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","Rio de Janeiro",2008,12,5,"2008-12-05T00:00:00","","2018-09-10T18:27:56.365+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000192718","1332","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Cachoeiras de Macacu","Near Guapiaçu. Between REGUA and Schincariol basin","pt","HUEFS",1094909399,"BRA:UEFS:HUEFS:0000192718","Collection","Thier, O.T.O.","192718","UEFS","Universidade Estadual de Feira de Santana (UEFS)",112,0,"","","","","","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Cachoeiras de Macacu","Rio de Janeiro","brazil",1523,"Cachoeiras de Macacu",3300803,-42.729308,-22.515423,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.440556,-42.7625,"original coordinates","original coordinates OK"
"20","Eugenia cuprea",1424301072,-22.515833,-42.341944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:00.704+0000","2018-09-24T20:02:15.207+0000",207,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","Rio de Janeiro",2007,8,29,"2007-08-29T00:00:00","","2018-12-06T16:59:01.468+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:590327","1212","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Silva Jardim","Fazenda  Santo  Antônio  do  Maratuá,  remanescente  florestal  próximo  de  pequena  lagoa  e  casebre,  floresta  submontana.  .","","RB",1424301072,"urn:catalog:JBRJ:RB:590327","PhysicalObject","S. de V. A.Pessoa; A.Pintor, A.T.Oliveira & A.Christo","RB00590327","JBRJ","",NA,NA,"","Árvore, ca. 9m. de altura, folhas discolores verdes, botões amarelo-esverdados, ind. FSA 776.","","RB 498064","","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.515833,-42.341944,"original coordinates","original coordinates OK"
"21","Eugenia cuprea",1424301037,-22.515833,-42.375278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:00.709+0000","2018-09-24T20:02:15.263+0000",207,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","Rio de Janeiro",2007,8,27,"2007-08-27T00:00:00","2017-10-19T10:54:06.480+0000","2018-12-06T16:59:01.460+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:589934","1204","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Silva Jardim","Fazenda Santo Antônio do Maratuá, Remanescente florestal próximo de pequena lagoa e casebre, floresta submontana. .","","RB",1424301037,"urn:catalog:JBRJ:RB:589934","PhysicalObject","S. de V.A.Pessoa; A.Pintor, A.T.Oliveira & A.Christo","RB00589934","JBRJ","",NA,NA,"","Arvoreta, ca. 7m. de altura, semi-umbrófila, folhas discolores verdes, fruto verde, ind. FSA 923.","","RB 498048","","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.515833,-42.375278,"original coordinates","original coordinates OK"
"22","Eugenia cuprea",1090576722,-23.373134,-45.082259,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:27.947+0000","2018-06-04T12:02:25.628+0000",129,"none","PRESERVED_SPECIMEN",8427626,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Mattos","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","ACCEPTED","2007-10-01T00:00:00","São Paulo",2007,10,1,"2007-10-01T00:00:00","2018-05-22T12:54:10.000+0000","2018-12-08T04:43:28.875+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000049867","533","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","pt","IAC",1090576722,"BRA:IAC:IAC:0000049867","Collection","E. Ramos; H.R. Gonçalves & S. Santos","49867","IAC","Instituto Agronômico de Campinas, IAC",NA,NA,"","Subparcela 79, Indivíduo H1204","E. Ramos et al.","","","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.373134,-45.082259,"original coordinates","original coordinates OK"
"23","Eugenia cuprea",1424281862,-25.074444,-47.920833,"cdround,gass84,rdatm","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:49.219+0000","2018-09-24T20:02:04.518+0000",207,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","São Paulo",2007,11,NA,"2007-11-01T00:00:00","2017-10-18T12:57:33.473+0000","2018-12-06T16:58:51.036+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:569351","59","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cananéia","(Parque Estadual da Ilha do Cardoso).","","RB",1424281862,"urn:catalog:JBRJ:RB:569351","PhysicalObject","V. G. Staggemeier","RB00569351","JBRJ","",10,NA,"","Porte arbustivo, raramente arbóreo. Os frutos maduros são de coloração vermelha. Fenologia: floração em outubro; frutos verdes em novembro; frutos maduros com maior intensidade em dezembro. Esta exsicata contém frutos maduros.","Marcos Sobral","RB 484947","Floresta de Planície","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Cananéia","São Paulo","brazil",925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-25.074444,-47.920833,"original coordinates","original coordinates OK"
"24","Eugenia cuprea",1265091352,-23.77917,-46.44222,"gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","none","86c2834b-fcd6-418d-9b32-aca45110a0fe","FR","DWC_ARCHIVE","2018-12-05T15:48:44.672+0000","2018-10-10T09:45:51.659+0000",189,"none","PRESERVED_SPECIMEN",5416668,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Nied.","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","SYNONYM","none","São Paulo",2007,12,13,"2007-12-13T00:00:00","2016-03-09T17:11:56.000+0000","2018-12-08T13:37:10.367+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00849609","","","","","","P",1265091352,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00849609","","Almeida-Scabbia, R.J.|Indriunas, A.|Dias, R.|Evangelista, E.","P00849609","MNHN","",NA,NA,"","","","","","","","",NA,"",NA,"","","hb","Santo André","5215","Subprefeitura de Paranapiacaba e Parque Andreense, Rua Pomba Correio","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.77917,-46.44222,"original coordinates","original coordinates outside municipality original in  falls in santo andre"
"25","Eugenia cuprea",1090577228,-23.367009,-45.083511,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:28.448+0000","2018-06-04T12:02:25.681+0000",129,"none","PRESERVED_SPECIMEN",8427626,6,7707728,220,690,5014,3177662,8427626,8427626,"Eugenia cuprea (O.Berg) Mattos","Eugenia cuprea (O.Berg) Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia cuprea","Eugenia","cuprea","SPECIES","ACCEPTED","2007-12-05T00:00:00","São Paulo",2007,12,5,"2007-12-05T00:00:00","2018-05-22T12:54:10.000+0000","2018-12-08T04:43:29.172+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000050363","572","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","pt","IAC",1090577228,"BRA:IAC:IAC:0000050363","Collection","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","50363","IAC","Instituto Agronômico de Campinas, IAC",NA,NA,"","subparcela 72, indivíduo I 1447","J.A.M.A. Gomes; L.C. Bernacci; R.B. Torres et al.","","","","","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","",NA,NA,"","",NA,"","",NA,"","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.367009,-45.083511,"original coordinates","original coordinates OK"
