"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","language","ownerInstitutionCode","elevation","elevationAccuracy","continent","individualCount","preparations","fieldNotes","institutionID","county","rights","references","habitat","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","georeferencedDate","fieldNumber","typeStatus","higherGeography","dynamicProperties","higherClassification","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Psidium myrsinites",1837458270,-14.756667,-42.549444,"cdround,gass84,preneglat,preneglon","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.460+0000","2018-09-24T19:59:02.591+0000",207,"none","PRESERVED_SPECIMEN",5420359,6,7707728,220,690,5014,3187232,5420359,5420359,"Psidium myrsinites DC.","Psidium myrsinites DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium myrsinites","Psidium","myrsinites","SPECIES","ACCEPTED","2017-03-22T00:00:00","Bahia",2017,3,22,"2017-03-22T00:00:00","2018-03-28T09:22:36.925+0000","2018-12-08T03:40:22.352+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383741","613","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Licínio de Almeida","Pedra Preta, solo de manganês.","RB",1837458270,"urn:catalog:JBRJ:RB:1383741","PhysicalObject","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","RB01383741","RB 761334","JBRJ","Arbórea, 3m. Tronco retorcido, córtex avermelhado. Frutos imaturos.","Tuler,A.C","","",NA,NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","",NA,"","","","",NA,"","",NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.756667,-42.549444,"original coordinates","original coordinates OK"
"2","Psidium myrsinites",1837458240,-14.753611,-42.5475,"cdround,gass84,preneglat,preneglon","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.454+0000","2018-09-24T19:59:02.523+0000",207,"none","PRESERVED_SPECIMEN",5420359,6,7707728,220,690,5014,3187232,5420359,5420359,"Psidium myrsinites DC.","Psidium myrsinites DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium myrsinites","Psidium","myrsinites","SPECIES","ACCEPTED","2017-03-21T00:00:00","Bahia",2017,3,21,"2017-03-21T00:00:00","2018-03-28T09:21:54.896+0000","2018-12-08T03:40:22.340+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383725","615","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Licínio de Almeida","Localidade de Pedra Preta, área de Cerrado com solo de manganês.","RB",1837458240,"urn:catalog:JBRJ:RB:1383725","PhysicalObject","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","RB01383725","RB 761318","JBRJ","Arbusto, 1m. Caule acinzentado, ramos tortuosos.","Tuler,A.C","","",NA,NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","",NA,"","","","",NA,"","",NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.753611,-42.5475,"original coordinates","original coordinates OK"
"3","Psidium myrsinites",1705511592,-4.099722,-41.713889,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.069+0000","2018-09-10T18:27:55.943+0000",124,"none","PRESERVED_SPECIMEN",5420359,6,7707728,220,690,5014,3187232,5420359,5420359,"Psidium myrsinites DC.","Psidium myrsinites DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium myrsinites","Psidium","myrsinites","SPECIES","ACCEPTED","none","Piauí",2017,4,12,"2017-04-12T00:00:00","2018-09-06T20:11:11.000+0000","2018-12-09T16:22:35.195+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235552","80","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Sete Cidades","","HUEFS",1705511592,"BRA:UEFS:HUEFS:0000235552","Collection","Mizushima, M.","235552","","UEFS","Caatinga","","pt","Universidade Estadual de Feira de Santana (UEFS)",NA,NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","",NA,"","","","",NA,"","",NA,"Sete Cidades","Piauí","brazil",NA,"",NA,NA,NA,"","","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-4.099722,-41.713889,"original coordinates","original coordinates outside municipality original in sete cidades falls in piracuruca"
"4","Psidium myrsinites",1835181347,-15.72,-48.939444,"gass84,iddatunl","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.800+0000","2018-11-14T17:16:08.815+0000",135,"none","PRESERVED_SPECIMEN",5420359,6,7707728,220,690,5014,3187232,5420359,5420359,"Psidium myrsinites DC.","Psidium myrsinites DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium myrsinites","Psidium","myrsinites","SPECIES","ACCEPTED","2018-06-01T00:00:00","Goiás",2017,10,3,"2017-10-03T00:00:00","","2018-11-14T17:16:08.823+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033228","1957","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji","HEPH",1835181347,"BRA:JBB:HEPH:0000033228","Collection","Rosa, PO; Soares, ACA; Tinti, BV; Santos, D","33228","","Jardim Botânico de Brasília (JBB)","Árvore ca. 3m, botões florais e cálice verde e alvo; Campo rupestre. Área queimada há 3 semanas","Proença, CEB","pt","Jardim Botânico de Brasília (JBB)",1110,0,"SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","",NA,"","","","",NA,"","",NA,"Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.72,-48.939444,"original coordinates","original coordinates OK"
"5","Psidium myrsinites",1944854881,-15.9375,-48.151666,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:45.273+0000","2018-11-23T18:21:45.307+0000",123,"none","PRESERVED_SPECIMEN",5420359,6,7707728,220,690,5014,3187232,5420359,5420359,"Psidium myrsinites DC.","Psidium myrsinites DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium myrsinites","Psidium","myrsinites","SPECIES","ACCEPTED","none","Distrito Federal",2017,12,20,"2017-12-20T00:00:00","","2018-11-23T18:23:03.773+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000105380","377","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Embrapa Hortaliças","CEN",1944854881,"BRA:Cenargen:CEN:0000105380","Collection","João Benedito Pereira","105380","","Cenargen","","J. E. Q. Faria Júnior","pt","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)",1088,0,"",3,"Exsicatas","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","",NA,"","","","",NA,"","",NA,"BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.9375,-48.151666,"original coordinates","original coordinates OK"
"6","Psidium myrsinites",1424730925,-16.908333,-49.250278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:02.613+0000","2018-09-24T19:58:11.058+0000",207,"none","PRESERVED_SPECIMEN",5420359,6,7707728,220,690,5014,3187232,5420359,5420359,"Psidium myrsinites DC.","Psidium myrsinites DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium myrsinites","Psidium","myrsinites","SPECIES","ACCEPTED","none","Goiás",2016,2,15,"2016-02-15T00:00:00","2017-06-30T11:45:43.014+0000","2018-12-08T17:23:49.718+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1211134","838","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Hidrolândia","Estância Três irmãos. Morro acima. Entrada por estrda rural na BR-153 passando posto da Polícia Federal Rodoviária","RB",1424730925,"urn:catalog:JBRJ:RB:1211134","PhysicalObject","R.L.G. Coelho; G.D. Colletta; T.B. Flores","RB01211134","RB 671652","JBRJ","","M.SOBRAL","","",NA,NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","",NA,"","","","",NA,"","",NA,"Hidrolândia","Goiás","brazil",2902,"Hidrolândia",5209705,-49.26638,-17.013018,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-16.908333,-49.250278,"original coordinates","original coordinates OK"
"7","Psidium myrsinites",1423910896,-17.725278,-48.96,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:59.310+0000","2018-09-24T19:57:53.997+0000",207,"none","PRESERVED_SPECIMEN",5420359,6,7707728,220,690,5014,3187232,5420359,5420359,"Psidium myrsinites DC.","Psidium myrsinites DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium myrsinites","Psidium","myrsinites","SPECIES","ACCEPTED","none","Goiás",2016,2,13,"2016-02-13T00:00:00","2017-07-05T11:47:58.540+0000","2018-12-06T16:55:26.121+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1127397","740","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Morrinhos","Estrada Morrinhos sentido Caldas Novas. Fragmento do lado direito da pista.","RB",1423910896,"urn:catalog:JBRJ:RB:1127397","PhysicalObject","R.L.G. Coelho; G.D. Colleta; T.B. Flores","RB01127397","RB 649915","JBRJ","Árvore; Frutos imaturos verdes.","M.SOBRAL","","",NA,NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","",NA,"","","","",NA,"","",NA,"Morrinhos","Goiás","brazil",2818,"Morrinhos",5213806,-49.12861,-17.77446,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.725278,-48.96,"original coordinates","original coordinates OK"
"8","Psidium myrsinites",1801096827,-14.198611,-49.291944,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.271+0000","2017-12-29T14:08:06.373+0000",136,"none","PRESERVED_SPECIMEN",5420359,6,7707728,220,690,5014,3187232,5420359,5420359,"Psidium myrsinites DC.","Psidium myrsinites DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium myrsinites","Psidium","myrsinites","SPECIES","ACCEPTED","2016-09-01T00:00:00","Goiás",2016,9,9,"2016-09-09T00:00:00","2017-12-15T12:55:34.000+0000","2018-12-08T01:46:24.179+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004482","6536","HDJF - Herbário Dendrológico Jeanine Felfili","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","HDJF",1801096827,"BRA:UFVJM:HDJF:0000004482","Collection","Faria, JEQ","4482","","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Árvore ca. 7 m de altura, botões florais verdes; Cerrado sensu stricto","Faria, JEQ","pt","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)",391,0,"SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","",NA,"","","","",NA,"","",NA,"Alto Horizonte","Goiás","brazil",3325,"Alto Horizonte",5200555,-49.428812,-14.170302,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.198611,-49.291944,"original coordinates","original coordinates OK"
"9","Psidium myrsinites",1837838994,-10.55,-48.4,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.512+0000","2018-09-10T18:27:56.577+0000",124,"none","PRESERVED_SPECIMEN",5420359,6,7707728,220,690,5014,3187232,5420359,5420359,"Psidium myrsinites DC.","Psidium myrsinites DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium myrsinites","Psidium","myrsinites","SPECIES","ACCEPTED","none","Tocantins",2016,10,13,"2016-10-13T00:00:00","2018-09-06T20:11:11.000+0000","2018-12-08T03:44:06.962+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000237164","148","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Porto Nacional","Faz. Providência - Porto Nacional - TO","HUEFS",1837838994,"BRA:UEFS:HUEFS:0000237164","Collection","Chagas, D.B.das","237164","","UEFS","Cerrado stricto sensu","","pt","Universidade Estadual de Feira de Santana (UEFS)",224,0,"",NA,"","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","",NA,"","","","",NA,"","",NA,"Porto Nacional","Tocantins","brazil",3823,"Porto Nacional",1718204,-48.496572,-10.544258,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.55,-48.4,"original coordinates","original coordinates OK"
"10","Psidium myrsinites",1423943051,-15.573333,-47.938889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:58.991+0000","2018-09-24T19:58:10.088+0000",207,"none","PRESERVED_SPECIMEN",5420359,6,7707728,220,690,5014,3187232,5420359,5420359,"Psidium myrsinites DC.","Psidium myrsinites DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium myrsinites","Psidium","myrsinites","SPECIES","ACCEPTED","none","",2016,11,3,"2016-11-03T00:00:00","2017-10-08T23:15:25.594+0000","2018-12-06T16:55:43.547+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1205775","19678","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Brasil","Goiás, Brasília","RB",1423943051,"urn:catalog:JBRJ:RB:1205775","PhysicalObject","I. Huamantupa; M. Mendoza & A. A. Santos","RB01205775","RB 670166","JBRJ","Árbol 4m, frutos verdes.","M.SOBRAL","","",896,NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","",NA,"","","","",NA,"","",NA,"Brasil","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-15.573333,-47.938889,"original coordinates","original coordinates outside municipality original in brasil falls in brasilia"
