"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","fieldNotes","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","language","ownerInstitutionCode","locality","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","higherGeography","eventRemarks","higherClassification","fieldNumber","organismID","datasetID","accessRights","identificationRemarks","verbatimElevation","georeferencedDate","typeStatus","typifiedName","verbatimLocality","nomenclaturalStatus","taxonID","bibliographicCitation","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia hatschbachii",1880800042,-27.811667,-49.322222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:27.929+0000","2018-09-24T19:59:08.412+0000",207,"none","PRESERVED_SPECIMEN",3174341,6,7707728,220,690,5014,7395601,3174341,3174341,"Myrcia hatschbachii D.Legrand","Myrcia hatschbachii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hatschbachii","Myrcia","hatschbachii","SPECIES","ACCEPTED","none","Santa Catarina",2018,4,6,"2018-04-06T00:00:00","2018-07-05T11:18:03.195+0000","2018-12-06T13:19:18.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1394460","2581","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Alfredo Wagner","RB",1880800042,"urn:catalog:JBRJ:RB:1394460","PhysicalObject","A. Kassner-Filho; D. Santos; G. Bollmann; L. F. Althoff","RB01394460","RB 771877","JBRJ","Interior do fragmento florestal","Fruto imaturo  IFFSC - 2/249/coleta extra/arvoreta","A. Kassner-Filho",NA,NA,"","","","","","","","","",NA,"","",NA,"",NA,"","","","","",NA,NA,"","","","","","","","","",NA,"","Alfredo Wagner","Santa Catarina","brazil",488,"Alfredo Wagner",4200705,-49.330592,-27.706005,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.811667,-49.322222,"original coordinates","original coordinates OK"
"2","Myrcia hatschbachii",1806848397,-25.195694,-48.979083,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:52.351+0000","2018-09-25T14:05:50.034+0000",126,"none","PRESERVED_SPECIMEN",3174341,6,7707728,220,690,5014,7395601,3174341,3174341,"Myrcia hatschbachii D.Legrand","Myrcia hatschbachii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hatschbachii","Myrcia","hatschbachii","SPECIES","ACCEPTED","2015-01-01T00:00:00","Paraná",2015,1,26,"2015-01-26T00:00:00","2018-08-21T18:40:05.000+0000","2018-12-10T04:45:37.690+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000217567","3738","SPF - Herbário da Universidade de São Paulo","Bocaiúva do Sul","SPF",1806848397,"BRA:USP:SPF:0000217567","Collection","Mello-Silva, R","217567","","USP","","","Santos, MF",815,0,"pt","Universidade de São Paulo, USP","Beira da cachoeira Saltinho, no rio Sete Porteiras (afluente do Capivari).","","","","","","",NA,"","",NA,"",NA,"","","","","",NA,NA,"","","","","","","","","",NA,"","Bocaiúva do Sul","Paraná","brazil",917,"Bocaiúva do Sul",4103107,-48.936148,-25.115966,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.195694,-48.979083,"original coordinates","original coordinates OK"
"3","Myrcia hatschbachii",1077424693,-27.5375,-49.316667,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.815+0000","2018-10-24T15:38:15.546+0000",121,"none","PRESERVED_SPECIMEN",3174341,6,7707728,220,690,5014,7395601,3174341,3174341,"Myrcia hatschbachii D.Legrand","Myrcia hatschbachii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hatschbachii","Myrcia","hatschbachii","SPECIES","ACCEPTED","2015-02-05T00:00:00","Santa Catarina",2015,2,5,"2015-02-05T00:00:00","2018-10-11T17:23:37.000+0000","2018-12-06T14:18:07.236+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045654","1074","FURB - Herbário Dr. Roberto Miguel Klein","Leoberto Leal","FURB",1077424693,"BRA:FURB:FURB:0000045654","Collection","Oliveira, A.A. de","45654","","Universidade Regional de Blumenau, FURB","","Regeneração IFFSC 345 /O/55","Oliveira, AA de",847,0,"pt","Universidade Regional de Blumenau, FURB","Rio do Meio.","","","","","","",NA,"","",NA,"",NA,"","","","","",NA,NA,"","","","","","","","","",NA,"","Leoberto Leal","Santa Catarina","brazil",549,"Leoberto Leal",4209805,-49.257122,-27.471866,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.5375,-49.316667,"original coordinates","original coordinates OK"
"4","Myrcia hatschbachii",1303591381,-18.157611,-53.40875,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:28.600+0000","2018-07-04T12:03:56.187+0000",126,"none","PRESERVED_SPECIMEN",3174341,6,7707728,220,690,5014,7395601,3174341,3174341,"Myrcia hatschbachii D.Legrand","Myrcia hatschbachii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hatschbachii","Myrcia","hatschbachii","SPECIES","ACCEPTED","2015-12-28T00:00:00","Mato Grosso do Sul",2015,11,16,"2015-11-16T00:00:00","2018-07-03T17:57:19.000+0000","2018-12-07T20:27:28.619+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000055270","149","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Alcinópolis","CGMS",1303591381,"BRA:UFMS:CGMS:0000055270","Collection","P. I. Martins","55270","","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","","HABITAT:Floresta Estacional Semidecídual; HABITO:Árvore.;","P. I. Martins",449,0,"pt","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Parque Estadual das Nascentes do rio Taquari.","","","","","","",NA,"","",NA,"",NA,"","","","","",NA,NA,"","","","","","","","","",NA,"","Alcinópolis","Mato Grosso do Sul","brazil",2768,"Alcinópolis",5000252,-53.749429,-18.209129,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-18.157611,-53.40875,"original coordinates","original coordinates OK"
"5","Myrcia hatschbachii",1676221927,-28.0392,-49.1278,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.998+0000","2018-09-24T19:50:18.484+0000",132,"none","PRESERVED_SPECIMEN",3174341,6,7707728,220,690,5014,7395601,3174341,3174341,"Myrcia hatschbachii D.Legrand","Myrcia hatschbachii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hatschbachii","Myrcia","hatschbachii","SPECIES","ACCEPTED","none","Santa Catarina",2014,12,18,"2014-12-18T00:00:00","2018-08-31T18:28:47.000+0000","2018-12-10T07:34:52.801+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000038929","39","ASE - Herbário da Universidade Federal de Sergipe","Santa Rosa de Lima","ASE",1676221927,"BRA:UFS:ASE:0000038929","Collection","Kulkamp, J","38929","","Universidade Federal de Sergipe, UFS","","Arvore 5 m de altura, com flores amareladas","",NA,NA,"pt","Universidade Federal de Sergipe, UFS","Comunidade de Santa Catarina","SOUTH_AMERICA","","","","","",NA,"","",NA,"",NA,"","","","","",NA,NA,"","","","","","","","","",NA,"","Santa Rosa de Lima","Santa Catarina","brazil",422,"Santa Rosa de Lima",4215604,-49.183032,-28.011515,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.0392,-49.1278,"original coordinates","original coordinates OK"
"6","Myrcia hatschbachii",1585200475,-25.4481,-49.2404,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.391+0000","2018-04-05T12:08:11.602+0000",123,"none","PRESERVED_SPECIMEN",3174341,6,7707728,220,690,5014,7395601,3174341,3174341,"Myrcia hatschbachii D.Legrand","Myrcia hatschbachii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hatschbachii","Myrcia","hatschbachii","SPECIES","ACCEPTED","2014-12-02T00:00:00","Paraná",2014,12,2,"2014-12-02T00:00:00","2018-03-23T20:53:03.000+0000","2018-12-07T01:13:51.909+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000013415","67","EFC - Herbário Escola de Florestas Curitiba","Curitiba","EFC",1585200475,"BRA:UFPR:EFC:0000013415","Collection","Miller, D.Z.","13415","","Universidade Federal do Paraná, UFPR","","Árvore com 3 m de altura, flores brancas, em solo hidromórfico. __COMMOM_NAME__: Caingá","Miller, D.Z.",NA,NA,"pt","Universidade Federal do Paraná, UFPR","Capão do Cifloma","","","","","","",NA,"","",NA,"",NA,"","","","","",NA,NA,"","","","","","","","","",NA,"","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4481,-49.2404,"original coordinates","original coordinates OK"
"7","Myrcia hatschbachii",1226940297,-30.051692,-51.178068,"gass84","c525b217-2f59-4b71-a173-68d13da5e8a7","f9357933-83d3-4548-803c-4cae52ebff40","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:41.221+0000","2018-11-24T12:29:41.261+0000",124,"none","PRESERVED_SPECIMEN",3174341,6,7707728,220,690,5014,7395601,3174341,3174341,"Myrcia hatschbachii D.Legrand","Myrcia hatschbachii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hatschbachii","Myrcia","hatschbachii","SPECIES","ACCEPTED","2015-09-01T00:00:00","Rio Grande do Sul",2014,12,NA,"2014-12-01T00:00:00","2018-11-12T19:23:31.000+0000","2018-12-07T20:00:36.104+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HAS - Herbário Alarich Rudolf Holger Schultz","BRA:MCN/FZBRS:HAS:0000091575","s.n.","HAS - Herbário Alarich Rudolf Holger Schultz","Porto Alegre","HAS",1226940297,"BRA:MCN/FZBRS:HAS:0000091575","Collection","Molz, M.","91575","","Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","","Arboreto do Jardim Botânico","Molz, M.",NA,NA,"pt","Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","Jardim Botânico de Porto Alegre (cultivada)","","","","","","",NA,"","",NA,"",NA,"","","","","",NA,NA,"","","","","","","","","",NA,"","Porto Alegre","Rio Grande do Sul","brazil",62,"Porto Alegre",4314902,-51.162637,-30.097046,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-30.051692,-51.178068,"original coordinates","original coordinates OK"
"8","Myrcia hatschbachii",1088034570,-25.413,-53.0604,"gass84","0ec3229f-2b53-484e-817a-de8ceb1fce2b","cc8ec135-6ade-4a8e-8b31-475dc1d3c433","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.924+0000","2017-12-29T14:15:59.912+0000",125,"none","PRESERVED_SPECIMEN",3174341,6,7707728,220,690,5014,7395601,3174341,3174341,"Myrcia hatschbachii D.Legrand","Myrcia hatschbachii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hatschbachii","Myrcia","hatschbachii","SPECIES","ACCEPTED","2013-11-01T00:00:00","Paraná",2013,9,28,"2013-09-28T00:00:00","2017-09-19T18:45:56.000+0000","2018-12-08T13:08:06.213+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","BRA:UTFPR:DVPR:0000001348","81","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","Dois Vizinhos","DVPR",1088034570,"BRA:UTFPR:DVPR:0000001348","Collection","Moura, A.P.C.","1348","","UTFPR","","Árvore.; Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","Estevan, D.A.",9999,0,"pt","Universidade Tecnológica Federal do Paraná (UTFPR)","Mata Nativa, UTFPR - DV. Parcela 6","","","","","","",NA,"","",NA,"",NA,"","","","","",NA,NA,"","","","","","","","","",NA,"","Dois Vizinhos","Paraná","brazil",846,"Dois Vizinhos",4107207,-53.074742,-25.749995,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.413,-53.0604,"original coordinates","original coordinates outside municipality original in dois vizinhos falls in quedas do iguacu"
"9","Myrcia hatschbachii",1086604702,-25.4481,-49.2404,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:20.978+0000","2018-04-05T12:08:10.430+0000",123,"none","PRESERVED_SPECIMEN",3174341,6,7707728,220,690,5014,7395601,3174341,3174341,"Myrcia hatschbachii D.Legrand","Myrcia hatschbachii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hatschbachii","Myrcia","hatschbachii","SPECIES","ACCEPTED","2013-11-12T00:00:00","Paraná",2013,11,12,"2013-11-12T00:00:00","2018-03-23T20:53:03.000+0000","2018-12-06T13:38:19.619+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000011832","1104","EFC - Herbário Escola de Florestas Curitiba","Curitiba","EFC",1086604702,"BRA:UFPR:EFC:0000011832","Collection","Blum, C.T.","11832","","Universidade Federal do Paraná, UFPR","","arvoreta de 4 m, com botões, no subosque em estágio médio","Blum, C.T.",920,0,"pt","Universidade Federal do Paraná, UFPR","Capão do Cifloma","","","","","","",NA,"","",NA,"",NA,"","","","","",NA,NA,"","","","","","","","","",NA,"","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4481,-49.2404,"original coordinates","original coordinates OK"
"10","Myrcia hatschbachii",1077476750,-25.340472,-51.152111,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:07.579+0000","2018-11-24T12:32:07.602+0000",118,"none","PRESERVED_SPECIMEN",3174341,6,7707728,220,690,5014,7395601,3174341,3174341,"Myrcia hatschbachii D.Legrand","Myrcia hatschbachii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia hatschbachii","Myrcia","hatschbachii","SPECIES","ACCEPTED","2014-01-01T00:00:00","Paraná",2012,11,9,"2012-11-09T00:00:00","2018-10-30T18:01:42.000+0000","2018-12-06T14:18:25.254+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000011482","4447","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Prudentópolis","HCF",1077476750,"BRA:UTFPR:HCF:0000011482","Collection","M.G. Caxambu","11482","","Universidade Tecnológica Federal do Paraná (UTFPR)","","árvore ca. 10 m. Botões florais amarelos.","E. Barboza",1116,0,"pt","Universidade Tecnológica Federal do Paraná (UTFPR)","Serra da Esperança, antiga estrada de","","","","","","",NA,"","",NA,"",NA,"","","","","",NA,NA,"","","","","","","","","",NA,"","Prudentópolis","Paraná","brazil",915,"Prudentópolis",4120606,-51.104724,-25.126151,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.340472,-51.152111,"original coordinates","original coordinates outside municipality original in prudentopolis falls in guarapuava"
