"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","otherCatalogNumbers","fieldNotes","created","associatedSequences","taxonID","higherClassification","habitat","identificationRemarks","verbatimElevation","higherGeography","georeferenceProtocol","eventRemarks","coordinateUncertaintyInMeters","georeferenceSources","fieldNumber","organismID","datasetID","accessRights","individualCount","nomenclaturalStatus","bibliographicCitation","rights","georeferencedDate","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia neoobscura",1585202338,-25.1739,-48.3001,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.760+0000","2018-11-24T12:35:23.767+0000",123,"none","PRESERVED_SPECIMEN",3186362,6,7707728,220,690,5014,7395601,9374911,9374911,"Marlierea obscura Berg","Myrcia neoobscura E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neoobscura","Marlierea","obscura","SPECIES","SYNONYM","2017-02-13T00:00:00",65,0,"Paraná",2017,2,4,"2017-02-04T00:00:00","2018-11-19T18:53:04.000+0000","2018-12-07T01:13:53.464+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015346","1144","EFC - Herbário Escola de Florestas Curitiba","Guaraqueçaba","RPPN Salto Morato","pt","EFC",1585202338,"BRA:UFPR:EFC:0000015346","Collection","Völtz, R.R.","15346","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 7 m alt.; botões florais verdes, flores com estames alvos; borda de clareira em Floresta Ombrófila Densa Submontana. __COMMOM_NAME__: Guajipiroca","Völtz, R.R.","","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","",NA,"",NA,NA,"","",NA,"","",NA,"","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.1739,-48.3001,"original coordinates","original coordinates OK"
"2","Myrcia neoobscura",1840928972,-25.178,-48.3033,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.563+0000","2018-11-24T12:35:24.569+0000",123,"none","PRESERVED_SPECIMEN",3186362,6,7707728,220,690,5014,7395601,9374911,9374911,"Marlierea obscura Berg","Myrcia neoobscura E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neoobscura","Marlierea","obscura","SPECIES","SYNONYM","2017-09-19T00:00:00",100,0,"Paraná",2017,7,7,"2017-07-07T00:00:00","2018-11-19T18:53:04.000+0000","2018-12-08T19:50:39.238+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016413","1413","EFC - Herbário Escola de Florestas Curitiba","Guaraqueçaba","RPPN Salto Morato","pt","EFC",1840928972,"BRA:UFPR:EFC:0000016413","Collection","Völtz, R.R.","16413","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 8 m, ritidoma laminado, liso, de cor esverdeado; frutos verdes. Interior da Floresta Ombrófila Densa Aluvial","Völtz, R.R.","","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","",NA,"",NA,NA,"","",NA,"","",NA,"","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.178,-48.3033,"original coordinates","original coordinates OK"
"3","Myrcia neoobscura",1837394422,-25.1625,-48.3002,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.566+0000","2018-11-24T12:35:24.572+0000",123,"none","PRESERVED_SPECIMEN",3186362,6,7707728,220,690,5014,7395601,9374911,9374911,"Marlierea obscura Berg","Myrcia neoobscura E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neoobscura","Marlierea","obscura","SPECIES","SYNONYM","2017-09-01T00:00:00",220,0,"Paraná",2017,9,1,"2017-09-01T00:00:00","2018-11-19T18:53:04.000+0000","2018-12-08T03:39:49.922+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016386","1365","EFC - Herbário Escola de Florestas Curitiba","Guaraqueçaba","RPPN Salto Morato","pt","EFC",1837394422,"BRA:UFPR:EFC:0000016386","Collection","Völtz, R.R.","16386","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 10 m, ritidoma liso, laminado, esverdeado; frutos verdes e roxos, os últimos adocicados com polpa esbranquiçada, escassa, lembrando jabuticaba; uma semente; sub-bosque de Floresta Ombrófila Densa Submontana.","Völtz, R.R.","","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","",NA,"",NA,NA,"","",NA,"","",NA,"","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.1625,-48.3002,"original coordinates","original coordinates OK"
"4","Myrcia neoobscura",1913566284,-18.912379,-43.419159,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.807+0000","2018-09-24T16:33:41.103+0000",136,"none","PRESERVED_SPECIMEN",3186362,6,7707728,220,690,5014,7395601,9374911,9374911,"Marlierea obscura Berg","Myrcia neoobscura E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neoobscura","Marlierea","obscura","SPECIES","SYNONYM","2016-01-01T00:00:00",718,0,"Minas Gerais",2016,1,13,"2016-01-13T00:00:00","2018-08-03T12:39:30.000+0000","2018-12-10T13:35:39.212+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005372","1878","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Cava Sul - Anglo American","pt","HDJF",1913566284,"BRA:UFVJM:HDJF:0000005372","Collection","Moreira, SN; Pereira, E","5372","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvotera 2m de altura. Flor Verde.; Remanescente de Floresta Estacional Semidecidual","Bunger, MO","SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","",NA,"",NA,NA,"","",NA,"","",NA,"","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.912379,-43.419159,"original coordinates","original coordinates OK"
"5","Myrcia neoobscura",1585201730,-26.3135,-48.9155,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.332+0000","2018-11-24T12:35:23.438+0000",123,"none","PRESERVED_SPECIMEN",3186362,6,7707728,220,690,5014,7395601,9374911,9374911,"Marlierea obscura Berg","Myrcia neoobscura E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neoobscura","Marlierea","obscura","SPECIES","SYNONYM","2016-03-08T00:00:00",20,0,"Santa Catarina",2016,2,3,"2016-02-03T00:00:00","2018-11-19T18:53:04.000+0000","2018-12-07T01:13:53.052+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000014689","831","EFC - Herbário Escola de Florestas Curitiba","Joinvile","Estrada do Barbante","pt","EFC",1585201730,"BRA:UFPR:EFC:0000014689","Collection","Vieira, R.S.","14689","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore com 8 m de alt. Com frutos.","Vieira, R.S.","","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","",NA,"",NA,NA,"","",NA,"","",NA,"","","Joinvile","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.3135,-48.9155,"original coordinates","original coordinates outside municipality original in joinvile falls in joinville"
"6","Myrcia neoobscura",1587291844,-19.612842,-43.261931,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.204+0000","2018-02-15T05:17:52.999+0000",121,"none","PRESERVED_SPECIMEN",3186362,6,7707728,220,690,5014,7395601,9374911,9374911,"Marlierea obscura Berg","Myrcia neoobscura E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neoobscura","Marlierea","obscura","SPECIES","SYNONYM","2015-05-18T00:00:00",0,0,"Minas Gerais",2014,1,25,"2014-01-25T00:00:00","","2018-07-07T03:34:25.053+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000185665","5572","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabira","","pt","BHCB",1587291844,"BRA:UFMG:BHCB:0000185665","Collection","Tameirão Neto, E; Campos, RDL","185665","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","",NA,"",NA,NA,"","",NA,"","",NA,"","","Itabira","Minas Gerais","brazil",2523,"Itabira",3131703,-43.300881,-19.601518,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.612842,-43.261931,"original coordinates","original coordinates OK"
"7","Myrcia neoobscura",1275070972,-12.3409,-38.0058,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.610+0000","2018-12-03T16:40:36.253+0000",122,"none","PRESERVED_SPECIMEN",3186362,6,7707728,220,690,5014,7395601,9374911,9374911,"Marlierea obscura Berg","Myrcia neoobscura E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neoobscura","Marlierea","obscura","SPECIES","SYNONYM","2015-01-01T00:00:00",22,0,"Bahia",2014,2,9,"2014-02-09T00:00:00","2018-11-21T16:35:28.000+0000","2018-12-03T16:40:37.622+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000189411","411","UEC - Herbário da Universidade Estadual de Campinas","Mata de São João","Praia do Forte, na beira da avenida de entrada.","pt","UEC",1275070972,"BRA:UNICAMP:UEC:0000189411","Collection","Lima, D.F.; Meireles, J.; Boelter, C.R.","189411","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 4 m. Flores brancas.; Mata de restinga.","Lucas, E.","","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","",NA,"",NA,NA,"","",NA,"","",NA,"","","Mata de São João","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.3409,-38.0058,"original coordinates","original coordinates outside municipality original in mata de sao joao falls in itanagra"
"8","Myrcia neoobscura",1077479095,-25.177639,-48.385972,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:08.704+0000","2018-11-24T12:32:08.818+0000",118,"none","PRESERVED_SPECIMEN",3186362,6,7707728,220,690,5014,7395601,9374911,9374911,"Marlierea obscura Berg","Myrcia neoobscura E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neoobscura","Marlierea","obscura","SPECIES","SYNONYM","2014-01-01T00:00:00",23,0,"Paraná",2014,3,24,"2014-03-24T00:00:00","2018-10-30T18:01:41.000+0000","2018-12-06T14:18:26.318+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000013807","5073","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","pt","HCF",1077479095,"BRA:UTFPR:HCF:0000013807","Collection","M.G. Caxambu","13807","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 4 m, ripária, semi-ciófila. Frutos imaturos verdes.","J. Cordeiro","","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","",NA,"",NA,NA,"","",NA,"","",NA,"","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.177639,-48.385972,"original coordinates","original coordinates OK"
"9","Myrcia neoobscura",1252589341,-25.177639,-48.385972,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:55.730+0000","2018-09-14T17:57:11.839+0000",126,"none","PRESERVED_SPECIMEN",3186362,6,7707728,220,690,5014,7395601,9374911,9374911,"Marlierea obscura Berg","Myrcia neoobscura E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neoobscura","Marlierea","obscura","SPECIES","SYNONYM","2014-01-01T00:00:00",23,0,"Paraná",2014,3,24,"2014-03-24T00:00:00","2018-09-12T15:54:43.000+0000","2018-12-08T15:43:22.636+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000054319","5073","FUEL - Herbário da Universidade Estadual de Londrina","Guaraqueçaba","Agropecuária Bananal, Propriedade do Sr. Werner","pt","FUEL",1252589341,"BRA:UEL:FUEL:0000054319","Collection","Caxambu, MG; et al.","54319","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","Arvoreta ca. 4 m, ripária, semi-ciófila. Frutos imaturos verdes; Relevo plano. Floresta Ombrófila Densa Aluvial","Cordeiro, J","","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","",NA,"",NA,NA,"","",NA,"","",NA,"","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.177639,-48.385972,"original coordinates","original coordinates OK"
"10","Myrcia neoobscura",1090582533,-23.2217,-45.31,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:31.650+0000","2018-06-04T12:02:27.508+0000",129,"none","PRESERVED_SPECIMEN",3186362,6,7707728,220,690,5014,7395601,9374911,9374911,"Marlierea obscura Berg","Myrcia neoobscura E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neoobscura","Marlierea","obscura","SPECIES","SYNONYM","2014-05-06T00:00:00",NA,NA,"São Paulo",2014,5,6,"2014-05-06T00:00:00","2018-05-22T12:54:15.000+0000","2018-12-08T04:43:32.255+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000055768","19","IAC - Herbário do Instituto Agronômico de Campinas","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","pt","IAC",1090582533,"BRA:IAC:IAC:0000055768","Collection","I.P. Renó","55768","IAC","Instituto Agronômico de Campinas, IAC","Parcela L, Indivíduo L1136","I.P. Renó","","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","",NA,"",NA,NA,"","",NA,"","",NA,"","","São Luís do Paraitinga","São Paulo","brazil",1258,"São Luís do Paraitinga",3550001,-45.253888,-23.239725,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.2217,-45.31,"original coordinates","original coordinates outside municipality original in sao luis do paraitinga falls in sao luiz do paraitinga"
