"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","modified","locality","occurrenceRemarks","identifiedBy","otherCatalogNumbers","individualCount","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","references","habitat","institutionID","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","created","associatedSequences","higherClassification","fieldNotes","higherGeography","georeferenceProtocol","eventRemarks","rights","fieldNumber","organismID","datasetID","accessRights","identificationQualifier","coordinateUncertaintyInMeters","verbatimElevation","georeferenceSources","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia tenuivenosa",1587292383,-19.570672,-43.377303,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.354+0000","2018-02-15T05:17:53.363+0000",121,"none","PRESERVED_SPECIMEN",3173929,6,7707728,220,690,5014,7395601,3173929,3173929,"Myrcia tenuivenosa Kiaersk.","Myrcia tenuivenosa Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia tenuivenosa","Myrcia","tenuivenosa","SPECIES","ACCEPTED","none",0,0,"SOUTH_AMERICA","Minas Gerais",2015,10,7,"2015-10-07T00:00:00","2018-07-07T03:34:48.240+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000186214","1325","BHCB - Herbário da Universidade Federal de Minas Gerais","Conceição do Mato Dentro","pt","BHCB",1587292383,"BRA:UFMG:BHCB:0000186214","Collection","Vidal, CV","186214","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","",NA,"","","",NA,"","","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","",NA,"","","","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.570672,-43.377303,"original coordinates","original coordinates outside municipality original in conceicao do mato dentro falls in itabira"
"2","Myrcia tenuivenosa",1226938985,-9.236394,-36.435394,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:32.041+0000","2018-08-03T12:13:52.411+0000",128,"none","PRESERVED_SPECIMEN",3173929,6,7707728,220,690,5014,7395601,3173929,3173929,"Myrcia tenuivenosa Kiaersk.","Myrcia tenuivenosa Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia tenuivenosa","Myrcia","tenuivenosa","SPECIES","ACCEPTED","2015-12-14T00:00:00",860,0,"SOUTH_AMERICA","Alagoas",2015,12,1,"2015-12-01T00:00:00","2018-12-07T20:00:35.013+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000061553","4858","JPB - Herbário Lauro Pires Xavier","Quebrangulo","pt","JPB",1226938985,"BRA:UFPB:JPB:0000061553","Collection","Nusbaumer, L","61553","UFPB","Universidade Federal da Paraíba, UFPB","2018-07-26T14:09:42.000+0000","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","arbre, 19 m, 27 cm DBH; fl. en boutons, sépales à duvet roux, f. recouvert de duvet roux partant au touchant, tronc à plaques militaires roux-blanc desquamant; récolte photogr. in situ; individu num. H0493 du relevé hectare H; récolté","Amorim, BS","",NA,"","","",NA,"","","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","",NA,"","","","","","Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.236394,-36.435394,"original coordinates","original coordinates OK"
"3","Myrcia tenuivenosa",1424446059,-22.771667,-43.000278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:27.781+0000","2018-09-24T20:03:42.511+0000",207,"none","PRESERVED_SPECIMEN",3173929,6,7707728,220,690,5014,7395601,3173929,3173929,"Myrcia tenuivenosa Kiaersk.","Myrcia tenuivenosa Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia tenuivenosa","Myrcia","tenuivenosa","SPECIES","ACCEPTED","none",1100,NA,"","Rio de Janeiro",2013,1,9,"2013-01-09T00:00:00","2018-12-06T17:00:29.171+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:777848","299","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","","RB",1424446059,"urn:catalog:JBRJ:RB:777848","PhysicalObject","Finotti; D. Holz, E. Ramos e A. Sanchez-Tapia","RB00777848","JBRJ","","2017-10-17T19:03:39.998+0000","Parque Nacional da Serra dos Órgãos. Trilha do Rancho Frio, indivíduo 334 da grade PROBIO II.","Floresta Ombrófila Densa Montana","M. Souza","RB 572499",NA,"","","",NA,"","","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","",NA,"","","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.771667,-43.000278,"original coordinates","original coordinates outside municipality original in teresopolis falls in sao goncalo"
"4","Myrcia tenuivenosa",1087386998,-23.6425,-46.615278,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:43.601+0000","2018-09-25T13:57:08.390+0000",120,"none","PRESERVED_SPECIMEN",3173929,6,7707728,220,690,5014,7395601,3173929,3173929,"Myrcia tenuivenosa Kiaersk.","Myrcia tenuivenosa Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia tenuivenosa","Myrcia","tenuivenosa","SPECIES","ACCEPTED","none",824,0,"","São Paulo",2013,7,11,"2013-07-11T00:00:00","2018-12-08T13:04:29.429+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000454699","155","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","São Paulo","pt","SP",1087386998,"BRA:IBt:SP:0000454699","Collection","Kondrat, H","454699","Instituto de Botânica, IBT","Instituto de Botânica, IBT","2018-09-10T11:19:00.000+0000","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 10, espécime nº 471","","Kondrat, H","",NA,"","","",NA,"","","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","",NA,"","","","","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.6425,-46.615278,"original coordinates","original coordinates OK"
"5","Myrcia tenuivenosa",1570755712,-25.643889,-48.604722,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:16.137+0000","2018-11-24T12:32:16.149+0000",118,"none","PRESERVED_SPECIMEN",3173929,6,7707728,220,690,5014,7395601,3173929,3173929,"Myrcia tenuivenosa Kiaersk.","Myrcia tenuivenosa Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia tenuivenosa","Myrcia","tenuivenosa","SPECIES","ACCEPTED","2013-10-11T00:00:00",54,0,"","Paraná",2013,10,10,"2013-10-10T00:00:00","2018-12-08T17:16:19.336+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000022919","1346","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Paranaguá","pt","HCF",1570755712,"BRA:UTFPR:HCF:0000022919","Collection","M.L. Brotto","22919","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","2018-10-30T18:01:43.000+0000","Colônia Quintilha","árvore de 7 m, botões e flores brancas.","E. Barboza","",NA,"","","",NA,"","","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","",NA,"","","","","","Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.643889,-48.604722,"original coordinates","original coordinates OK"
"6","Myrcia tenuivenosa",1143421598,-25.643889,-48.604722,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.932+0000","2018-10-24T15:38:16.358+0000",121,"none","PRESERVED_SPECIMEN",3173929,6,7707728,220,690,5014,7395601,3173929,3173929,"Myrcia tenuivenosa Kiaersk.","Myrcia tenuivenosa Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia tenuivenosa","Myrcia","tenuivenosa","SPECIES","ACCEPTED","2013-10-11T00:00:00",54,0,"","Paraná",2013,10,10,"2013-10-10T00:00:00","2018-10-24T15:38:52.768+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000047800","1346","FURB - Herbário Dr. Roberto Miguel Klein","Paranaguá","pt","FURB",1143421598,"BRA:FURB:FURB:0000047800","Collection","Brotto, M.L.","47800","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Colônia Quinquilha.","","Barboza, E","",NA,"","","",NA,"","","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","",NA,"","","","","","Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.643889,-48.604722,"original coordinates","original coordinates OK"
"7","Myrcia tenuivenosa",1275070927,-19.5801,-40.321,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.543+0000","2018-12-03T16:40:36.259+0000",122,"none","PRESERVED_SPECIMEN",3173929,6,7707728,220,690,5014,7395601,3173929,3173929,"Myrcia tenuivenosa Kiaersk.","Myrcia tenuivenosa Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia tenuivenosa","Myrcia","tenuivenosa","SPECIES","ACCEPTED","2014-08-01T00:00:00",656,0,"","Espírito Santo",2013,11,23,"2013-11-23T00:00:00","2018-12-03T16:40:37.651+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000189439","386","UEC - Herbário da Universidade Estadual de Campinas","Santa Teresa","pt","UEC",1275070927,"BRA:UNICAMP:UEC:0000189439","Collection","Lima, D.F.; Bacci, L.F.","189439","UNICAMP","Universidade Estadual de Campinas, UNICAMP","2018-11-21T16:35:49.000+0000","Estação Biológica de Santa Lúcia. Trilha do Rio.","Árvore 5 m. Frutos imaturos verde-amarelados.; Floresta Ombrófila Densa","Sobral, M.","",NA,"","","",NA,"","","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","",NA,"","","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.5801,-40.321,"original coordinates","original coordinates outside municipality original in santa teresa falls in linhares"
"8","Myrcia tenuivenosa",1086684385,-19.909,-40.543,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:51.658+0000","2017-12-29T14:11:30.986+0000",125,"none","PRESERVED_SPECIMEN",3173929,6,7707728,220,690,5014,7395601,3173929,3173929,"Myrcia tenuivenosa Kiaersk.","Myrcia tenuivenosa Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia tenuivenosa","Myrcia","tenuivenosa","SPECIES","ACCEPTED","2014-08-01T00:00:00",NA,NA,"","Espírito Santo",2013,11,27,"2013-11-27T00:00:00","2018-12-06T13:38:57.796+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000081056","394","UPCB - Herbário do Departamento de Botânica","Santa Teresa","pt","UPCB",1086684385,"BRA:UFPR:UPCB:0000081056","Collection","Lima, D.F.","81056","UFPR","Universidade Federal do Paraná, UFPR","2017-11-30T17:18:36.000+0000","Reserva Biológica Augusto Ruschi. Trilha da Preguiça, início. Floresta Ombrófila Densa.","Árvore 8m. Frutos imaturos verde-amarelados..","Sobral, M.","",NA,"","","",NA,"","","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","",NA,"","","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.909,-40.543,"original coordinates","original coordinates OK"
"9","Myrcia tenuivenosa",1086684412,-19.91,-40.541,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:51.630+0000","2017-12-29T14:11:30.979+0000",125,"none","PRESERVED_SPECIMEN",3173929,6,7707728,220,690,5014,7395601,3173929,3173929,"Myrcia tenuivenosa Kiaersk.","Myrcia tenuivenosa Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia tenuivenosa","Myrcia","tenuivenosa","SPECIES","ACCEPTED","2014-08-01T00:00:00",NA,NA,"","Espírito Santo",2013,11,27,"2013-11-27T00:00:00","2018-12-06T13:38:57.781+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000081054","396","UPCB - Herbário do Departamento de Botânica","Santa Teresa","pt","UPCB",1086684412,"BRA:UFPR:UPCB:0000081054","Collection","Lima, D.F.","81054","UFPR","Universidade Federal do Paraná, UFPR","2017-11-30T17:18:36.000+0000","Reserva Biológica Augusto Ruschi. Estrada para Goiapabaçu. Floresta Ombrófila Densa. Alt: 805m","Árvore 5m. Frutos imaturos amarelo-avermelhados..","Sobral, M.","",NA,"","","",NA,"","","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","",NA,"","","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.91,-40.541,"original coordinates","original coordinates OK"
"10","Myrcia tenuivenosa",1257980630,-9.244167,-36.424722,"cdround,gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:53:59.508+0000","2016-04-27T18:14:05.519+0000",28,"none","PRESERVED_SPECIMEN",3173929,6,7707728,220,690,5014,7395601,3173929,3173929,"Myrcia tenuivenosa Kiaersk.","Myrcia tenuivenosa Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia tenuivenosa","Myrcia","tenuivenosa","SPECIES","ACCEPTED","2012-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Alagoas",2012,1,25,"2012-01-25T00:00:00","2018-07-07T19:45:04.244+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100638491","Amorim 1436","Tropicos","","","MO",1257980630,"urn:catalog:MO:Tropicos:100638491","PhysicalObject","Bruno S. Amorim|et al.","100638491","MO","MOBOT","2016-04-12T05:45:00.000+0000","REBIO Pedra Talhada, Trilha do Valdevino, interior da mata Floresta Atlântica.","","B.S. Amorim","",1,"No opinion","ICNafp","Quebrangulo",22101348,"http://www.tropicos.org/Specimen/100638491","http://biocol.org/urn:lsid:biocol.org:col:15859","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","",NA,"","","","","","","Alagoas","brazil",NA,"",NA,NA,NA,"","","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.244167,-36.424722,"original coordinates","original coordinates outside municipality original in  falls in quebrangulo"
