"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","identifiedBy","language","ownerInstitutionCode","occurrenceRemarks","elevation","elevationAccuracy","fieldNotes","continent","references","created","associatedSequences","taxonID","higherClassification","individualCount","preparations","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","rights","habitat","higherGeography","georeferenceProtocol","eventRemarks","fieldNumber","organismID","datasetID","accessRights","coordinateUncertaintyInMeters","georeferenceSources","nomenclaturalStatus","bibliographicCitation","georeferencedDate","identificationRemarks","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia neoverrucosa",1902143933,-26.91,-49.77,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.447+0000","2018-09-24T19:59:09.592+0000",207,"none","PRESERVED_SPECIMEN",5417722,6,7707728,220,690,5014,3177662,5417722,5417722,"Eugenia neoverrucosa Sobral","Eugenia neoverrucosa Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia neoverrucosa","Eugenia","neoverrucosa","SPECIES","ACCEPTED","2018-02-22T00:00:00","Santa Catarina",2018,2,19,"2018-02-19T00:00:00","2018-08-29T17:00:20.806+0000","2018-12-06T11:56:04.346+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1396984","2105","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Witmarsum","Interior da unidade amostral","RB",1902143933,"urn:catalog:JBRJ:RB:1396984","PhysicalObject","A.Kassner-Filho; D.Santos, G.Bollmann e D.A.Silva","RB01396984","RB 774258","JBRJ","A.Kassner-Filho","","","",NA,NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","","Witmarsum","Santa Catarina","brazil",679,"Witmarsum",4219408,-49.841227,-26.936795,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.91,-49.77,"original coordinates","original coordinates OK"
"2","Eugenia neoverrucosa",1848252128,-25.620556,-48.696667,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.330+0000","2018-06-04T19:36:12.898+0000",118,"none","PRESERVED_SPECIMEN",5417722,6,7707728,220,690,5014,3177662,5417722,5417722,"Eugenia neoverrucosa Sobral","Eugenia neoverrucosa Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia neoverrucosa","Eugenia","neoverrucosa","SPECIES","ACCEPTED","2017-09-18T00:00:00","Paraná",2017,7,22,"2017-07-22T00:00:00","2018-05-10T19:05:42.000+0000","2018-12-08T15:08:36.372+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409879","1339","MBM - Herbário do Museu Botânico Municipal","Morretes","PARNA Saint-Hilaire/Lange","MBM",1848252128,"BRA:MBM:MBM:0000409879","Collection","Völtz, RR; Brotto, ML","409879","","MBM","Cordeiro, J","pt","Museu Botânico Municipal de Curitiba, MBM","Arvoreta 4 m alt.; botões florais alvos com manchas vinosas, flores alvas; interior de floresta de encosta.; Floresta Ombrófila Densa Montana.",1000,0,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.620556,-48.696667,"original coordinates","original coordinates outside municipality original in morretes falls in guaratuba"
"3","Eugenia neoverrucosa",1801347871,-24.4138,-50.3401,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.375+0000","2018-11-24T12:35:24.412+0000",123,"none","PRESERVED_SPECIMEN",5417722,6,7707728,220,690,5014,3177662,5417722,5417722,"Eugenia neoverrucosa Sobral","Eugenia neoverrucosa Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia neoverrucosa","Eugenia","neoverrucosa","SPECIES","ACCEPTED","2017-12-09T00:00:00","Paraná",2017,12,3,"2017-12-03T00:00:00","2018-11-19T18:53:04.000+0000","2018-12-08T01:46:36.449+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016120","197","EFC - Herbário Escola de Florestas Curitiba","Tibagi","Itaytyba","EFC",1801347871,"BRA:UFPR:EFC:0000016120","Collection","Souza, I,; Völtz, R.R.; Ramos, C.E.A.","16120","","Universidade Federal do Paraná, UFPR","Souza, I.","pt","Universidade Federal do Paraná, UFPR","Árvore 7 m, frutos de coloração verde e superfície verrucosa. Floresta Estacional Semidecidual",879,0,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","","Tibagi","Paraná","brazil",961,"Tibagi",4127502,-50.468283,-24.656277,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.4138,-50.3401,"original coordinates","original coordinates OK"
"4","Eugenia neoverrucosa",1848112751,-23.0744,-44.9597,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:30.617+0000","2018-06-04T12:02:27.092+0000",129,"none","PRESERVED_SPECIMEN",5417722,6,7707728,220,690,5014,3177662,5417722,5417722,"Eugenia neoverrucosa Sobral","Eugenia neoverrucosa Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia neoverrucosa","Eugenia","neoverrucosa","SPECIES","ACCEPTED","2016-03-02T00:00:00","São Paulo",2016,2,2,"2016-02-02T00:00:00","2018-05-22T12:54:12.000+0000","2018-12-08T15:07:36.990+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000054010","67","IAC - Herbário do Instituto Agronômico de Campinas","Cunha","Parque Estadual da Serra do Mar","IAC",1848112751,"BRA:IAC:IAC:0000054010","Collection","A.C.O. Souza & L.C. Bernacci","54010","","IAC","A.C.O. Souza","pt","Instituto Agronômico de Campinas, IAC","Parcela NUC 01. Indivíduo 2381. Corte raso, seguido de fogo e pastagem",NA,NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","","Cunha","São Paulo","brazil",1322,"Cunha",3513603,-44.939787,-23.050544,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.0744,-44.9597,"original coordinates","original coordinates OK"
"5","Eugenia neoverrucosa",1424515021,-25.445833,-49.015833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:12.237+0000","2018-09-24T20:04:20.885+0000",207,"none","PRESERVED_SPECIMEN",5417722,6,7707728,220,690,5014,3177662,5417722,5417722,"Eugenia neoverrucosa Sobral","Eugenia neoverrucosa Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia neoverrucosa","Eugenia","neoverrucosa","SPECIES","ACCEPTED","2015-01-15T00:00:00","Paraná",2015,1,7,"2015-01-07T00:00:00","2017-10-18T23:48:10.953+0000","2018-12-06T17:01:09.871+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:993518","1842","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Piraquara","Recreio da Serra.","RB",1424515021,"urn:catalog:JBRJ:RB:993518","PhysicalObject","M.L. Brotto","RB00993518","RB 630169","JBRJ","E. Barboza","","","Árvore de 4m de altura; frutos imaturos verdes.",965,NA,"Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","","","","",NA,"",NA,"","","","",NA,"",NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.445833,-49.015833,"original coordinates","original coordinates OK"
"6","Eugenia neoverrucosa",1077425785,-26.73,-50.04,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.362+0000","2018-10-24T15:38:15.935+0000",121,"none","PRESERVED_SPECIMEN",5417722,6,7707728,220,690,5014,3177662,5417722,5417722,"Eugenia neoverrucosa Sobral","Eugenia neoverrucosa Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia neoverrucosa","Eugenia","neoverrucosa","SPECIES","ACCEPTED","2015-03-20T00:00:00","Santa Catarina",2015,3,20,"2015-03-20T00:00:00","2018-10-11T17:23:22.000+0000","2018-12-06T14:18:07.744+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046702","1344","FURB - Herbário Dr. Roberto Miguel Klein","Santa Terezinha","Morro do Taió.","FURB",1077425785,"BRA:FURB:FURB:0000046702","Collection","Oliveira, A.A. de","46702","","Universidade Regional de Blumenau, FURB","Oliveira, AA de","pt","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 796 /L/34",765,0,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","","Santa Terezinha","Santa Catarina","brazil",738,"Santa Terezinha",4215679,-50.005437,-26.667517,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.73,-50.04,"original coordinates","original coordinates OK"
"7","Eugenia neoverrucosa",1077479069,-25.177667,-48.385389,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:08.616+0000","2018-11-24T12:32:08.805+0000",118,"none","PRESERVED_SPECIMEN",5417722,6,7707728,220,690,5014,3177662,5417722,5417722,"Eugenia neoverrucosa Sobral","Eugenia neoverrucosa Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia neoverrucosa","Eugenia","neoverrucosa","SPECIES","ACCEPTED","2014-01-01T00:00:00","Paraná",2014,3,24,"2014-03-24T00:00:00","2018-10-30T18:01:38.000+0000","2018-12-06T14:18:26.296+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000013797","5064","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","HCF",1077479069,"BRA:UTFPR:HCF:0000013797","Collection","M.G. Caxambu","13797","","Universidade Tecnológica Federal do Paraná (UTFPR)","J. Cordeiro","pt","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore ca. 12 m. Flores axilares, alvas.",15,0,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.177667,-48.385389,"original coordinates","original coordinates OK"
"8","Eugenia neoverrucosa",1213675779,-25.177667,-48.385389,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:36.590+0000","2018-06-04T19:36:09.602+0000",118,"none","PRESERVED_SPECIMEN",5417722,6,7707728,220,690,5014,3177662,5417722,5417722,"Eugenia neoverrucosa Sobral","Eugenia neoverrucosa Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia neoverrucosa","Eugenia","neoverrucosa","SPECIES","ACCEPTED","2014-01-01T00:00:00","Paraná",2014,3,24,"2014-03-24T00:00:00","","2018-07-08T01:33:21.251+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000397314","5064","MBM - Herbário do Museu Botânico Municipal","Guaraqueçaba","Agropecuária Bananal, Propriedade do Sr. Werner","MBM",1213675779,"BRA:MBM:MBM:0000397314","Collection","Caxambu, MG","397314","","MBM","Cordeiro, J","pt","Museu Botânico Municipal de Curitiba, MBM","Árvore ca. 12m. Flores axilares, alvas.; Floresta Ombrófila Densa das Terras Baixas. Relevo plano.",15,0,"","SOUTH_AMERICA","","","",NA,"",NA,"","","","",NA,"",NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.177667,-48.385389,"original coordinates","original coordinates OK"
"9","Eugenia neoverrucosa",1570743905,-23.071111,-46.921389,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:31.828+0000","2018-06-04T12:02:27.431+0000",129,"none","PRESERVED_SPECIMEN",5417722,6,7707728,220,690,5014,3177662,5417722,5417722,"Eugenia neoverrucosa Sobral","Eugenia neoverrucosa Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia neoverrucosa","Eugenia","neoverrucosa","SPECIES","ACCEPTED","2015-02-25T00:00:00","São Paulo",2014,7,11,"2014-07-11T00:00:00","2018-05-22T12:54:12.000+0000","2018-12-08T17:16:12.898+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000056115","236","IAC - Herbário do Instituto Agronômico de Campinas","Louveira","Fragmento D","IAC",1570743905,"BRA:IAC:IAC:0000056115","Collection","C.F. Nardin; J.F. Benedito & L.C. Bernacci","56115","","IAC","O.T. Aguiar","pt","Instituto Agronômico de Campinas, IAC","coordenadas originais: 23°04#?#16""S, 46°55#?#17""W",NA,NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","","Louveira","São Paulo","brazil",1310,"Louveira",3527306,-46.937132,-23.084175,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.071111,-46.921389,"original coordinates","original coordinates OK"
"10","Eugenia neoverrucosa",1077425680,-27.109722,-49.196944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.315+0000","2018-10-24T15:38:15.892+0000",121,"none","PRESERVED_SPECIMEN",5417722,6,7707728,220,690,5014,3177662,5417722,5417722,"Eugenia neoverrucosa Sobral","Eugenia neoverrucosa Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia neoverrucosa","Eugenia","neoverrucosa","SPECIES","ACCEPTED","2014-08-20T00:00:00","Santa Catarina",2014,8,20,"2014-08-20T00:00:00","2018-10-11T17:23:22.000+0000","2018-12-06T14:18:07.655+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046585","109","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","FURB",1077425680,"BRA:FURB:FURB:0000046585","Collection","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","46585","","Universidade Regional de Blumenau, FURB","Seubert, RC","pt","Universidade Regional de Blumenau, FURB","Projeto Restaurar",650,0,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.109722,-49.196944,"original coordinates","original coordinates OK"
