"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","language","ownerInstitutionCode","fieldNotes","continent","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","identificationRemarks","verbatimElevation","collectionID","individualCount","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","coordinateUncertaintyInMeters","georeferenceSources","identificationQualifier","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","georeferencedDate","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Calyptranthes grandifolia",1851288892,-22.481667,-43.115,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.862+0000","2018-09-24T19:59:07.263+0000",207,"none","PRESERVED_SPECIMEN",3181557,6,7707728,220,690,5014,3181245,3181557,3181557,"Calyptranthes grandifolia O.Berg","Calyptranthes grandifolia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes grandifolia","Calyptranthes","grandifolia","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,4,26,"2017-04-26T00:00:00","2018-06-20T13:09:38.000+0000","2018-09-24T19:59:28.756+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1390952","422","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Petrópolis","Parque Nacional da Serra dos Órgãos. Trilha Uricanal. Parque Nacional da Serra dos Órgãos","RB",1851288892,"urn:catalog:JBRJ:RB:1390952","PhysicalObject","L.F.Gonçalves","RB01390952","RB 768396","JBRJ","Árvore aprox. 10m., frutos verdes imaturos. Árvore de beira de rio - frequente.","L.F. Gonçalves",NA,NA,"","","","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Petrópolis","Rio de Janeiro","brazil",1574,"Petrópolis",3303906,-43.155902,-22.393567,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.481667,-43.115,"original coordinates","original coordinates OK"
"2","Calyptranthes grandifolia",1801099425,-26.363056,-49.276667,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:27.522+0000","2018-10-24T15:38:19.137+0000",121,"none","PRESERVED_SPECIMEN",3181557,6,7707728,220,690,5014,3181245,3181557,3181557,"Calyptranthes grandifolia O.Berg","Calyptranthes grandifolia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes grandifolia","Calyptranthes","grandifolia","SPECIES","ACCEPTED","2017-08-26T00:00:00","Santa Catarina",2017,8,26,"2017-08-26T00:00:00","2018-10-11T17:23:14.000+0000","2018-12-08T01:46:26.424+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000055704","2339","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","Rio Natal. Parque das Aves. Descendo o rio sentido corupá.","FURB",1801099425,"BRA:FURB:FURB:0000055704","Collection","Schwirkowski, P.","55704","","Universidade Regional de Blumenau, FURB","Frutos amarelados","Schwirkowski, P.",150,0,"pt","Universidade Regional de Blumenau, FURB","","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.363056,-49.276667,"original coordinates","original coordinates OK"
"3","Calyptranthes grandifolia",1851288808,-22.450556,-43.015278,"cdround,gass84,rdatm","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.753+0000","2018-09-24T19:59:07.110+0000",207,"none","PRESERVED_SPECIMEN",3181557,6,7707728,220,690,5014,3181245,3181557,3181557,"Calyptranthes grandifolia O.Berg","Calyptranthes grandifolia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes grandifolia","Calyptranthes","grandifolia","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,4,6,"2016-04-06T00:00:00","2018-06-20T13:08:48.000+0000","2018-09-24T19:59:28.479+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1390796","267","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Sino. Parque Nacional da Serra dos Órgãos","RB",1851288808,"urn:catalog:JBRJ:RB:1390796","PhysicalObject","L.F.Gonçalves","RB01390796","RB 768240","JBRJ","Árvore aprox. 14m frutos já passados.","L.F. Gonçalves",NA,NA,"","","","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.450556,-43.015278,"original coordinates","original coordinates OK"
"4","Calyptranthes grandifolia",1077424404,-29.07,-49.86,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.636+0000","2018-10-24T15:38:15.419+0000",121,"none","PRESERVED_SPECIMEN",3181557,6,7707728,220,690,5014,3181245,3181557,3181557,"Calyptranthes grandifolia O.Berg","Calyptranthes grandifolia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes grandifolia","Calyptranthes","grandifolia","SPECIES","ACCEPTED","2015-01-11T00:00:00","Santa Catarina",2015,1,11,"2015-01-11T00:00:00","2018-10-11T17:23:14.000+0000","2018-12-06T14:18:06.892+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045383","902","FURB - Herbário Dr. Roberto Miguel Klein","Jacinto Machado","Tenente.","FURB",1077424404,"BRA:FURB:FURB:0000045383","Collection","Oliveira, A.A. de","45383","","Universidade Regional de Blumenau, FURB","Fito IFFSC 10 /L/46","Oliveira, AA de",80,0,"pt","Universidade Regional de Blumenau, FURB","","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Jacinto Machado","Santa Catarina","brazil",254,"Jacinto Machado",4208708,-49.846789,-28.994565,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-29.07,-49.86,"original coordinates","original coordinates OK"
"5","Calyptranthes grandifolia",1423903883,-22.361389,-44.589444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:45.264+0000","2018-09-24T19:57:50.611+0000",207,"none","PRESERVED_SPECIMEN",3181557,6,7707728,220,690,5014,3181245,3181557,3181557,"Calyptranthes grandifolia O.Berg","Calyptranthes grandifolia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes grandifolia","Calyptranthes","grandifolia","SPECIES","ACCEPTED","none","Rio de Janeiro",2015,2,5,"2015-02-05T00:00:00","2017-10-08T18:24:33.425+0000","2018-12-06T16:55:21.745+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1097701","1147","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itatiaia","Fazenda Marimbondo. Floresta Ombrófila Densa. Parque Estadual da Pedra Selada","RB",1423903883,"urn:catalog:JBRJ:RB:1097701","PhysicalObject","L.J.T. Cardoso; P. Monteiro, R. Giovanetti & L. Jordão","RB01097701","RB 643234","JBRJ","Árvore, terrícola","",1468,NA,"","","","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Itatiaia","Rio de Janeiro","brazil",1561,"Itatiaia",3302254,-44.580977,-22.439525,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.361389,-44.589444,"original coordinates","original coordinates OK"
"6","Calyptranthes grandifolia",1423896303,-19.679444,-39.964444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:28.614+0000","2018-09-24T19:57:46.740+0000",207,"none","PRESERVED_SPECIMEN",3181557,6,7707728,220,690,5014,3181245,3181557,3181557,"Calyptranthes grandifolia O.Berg","Calyptranthes grandifolia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes grandifolia","Calyptranthes","grandifolia","SPECIES","ACCEPTED","none","Espírito Santo",2015,3,10,"2015-03-10T00:00:00","2016-01-07T16:17:18.619+0000","2018-12-06T16:55:16.348+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1033400","1064","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Linhares","Reserva Natural Vale. Estrada Aceiro Catelã - João Pedro.","RB",1423896303,"urn:catalog:JBRJ:RB:1033400","PhysicalObject","G.S. Siqueira; L.F.C. Campos","RB01033400","RB 635629","JBRJ","Terrestre; porte arbóreo, 5m, fuste 2m, cilíndrico, CAP fuste 25cm, diâmetro copa 3m; fruto imaturo verde ferrugíneo; exsudação seiva, incolor; descamação ausente","G.S. Siqueira",NA,NA,"","","Mata de Tabuleiro","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.679444,-39.964444,"original coordinates","original coordinates outside municipality original in linhares falls in aracruz"
"7","Calyptranthes grandifolia",1096934631,-19.179667,-39.964583,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.552+0000","2018-02-15T04:28:53.874+0000",138,"none","PRESERVED_SPECIMEN",3181557,6,7707728,220,690,5014,3181245,3181557,3181557,"Calyptranthes grandifolia O.Berg","Calyptranthes grandifolia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes grandifolia","Calyptranthes","grandifolia","SPECIES","ACCEPTED","2015-03-10T00:00:00","Espírito Santo",2015,3,10,"2015-03-10T00:00:00","","2018-07-07T13:08:55.618+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000015264","1064","CVRD - Herbário da Reserva Natural Vale","LINHARES","","CVRD",1096934631,"BRA:CVRD:CVRD:0000015264","Collection","Siqueira, G.S. & Campos, L.F.C.","15264","","Reserva Natural Vale (CVRD)","<ll>dwc_commonname:</ll> Batinga peluda","Geovane S. Siqueira",13,0,"pt","Reserva Natural Vale (CVRD)","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.179667,-39.964583,"original coordinates","original coordinates OK"
"8","Calyptranthes grandifolia",1303591408,-18.153583,-53.400861,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:28.574+0000","2018-07-04T12:03:55.800+0000",126,"none","PRESERVED_SPECIMEN",3181557,6,7707728,220,690,5014,3181245,3181557,3181557,"Calyptranthes grandifolia O.Berg","Calyptranthes grandifolia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes grandifolia","Calyptranthes","grandifolia","SPECIES","ACCEPTED","2015-12-28T00:00:00","Mato Grosso do Sul",2015,11,16,"2015-11-16T00:00:00","2018-06-12T18:40:33.000+0000","2018-12-07T20:27:28.627+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000055285","164","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do rio Taquari.","CGMS",1303591408,"BRA:UFMS:CGMS:0000055285","Collection","P. I. Martins","55285","","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Floresta Estacional Semidecídual; HABITO:Árvore, 6 m.;","F.M. Alves",479,0,"pt","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Alcinópolis","Mato Grosso do Sul","brazil",2768,"Alcinópolis",5000252,-53.749429,-18.209129,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-18.153583,-53.400861,"original coordinates","original coordinates OK"
"9","Calyptranthes grandifolia",1095353550,-29.365,-49.876111,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:20.991+0000","2018-12-03T15:52:54.033+0000",122,"none","PRESERVED_SPECIMEN",3181557,6,7707728,220,690,5014,3181245,3181557,3181557,"Calyptranthes grandifolia O.Berg","Calyptranthes grandifolia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes grandifolia","Calyptranthes","grandifolia","SPECIES","ACCEPTED","none","Rio Grande do Sul",2014,1,19,"2014-01-19T00:00:00","2018-10-15T19:26:47.000+0000","2018-12-03T15:54:06.879+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000171989","s.n.","ICN - Herbário do Instituto de Ciências Naturais","Dom Pedro de Alcântara","","ICN",1095353550,"BRA:UFRGS:ICN:0000171989","Collection","Molz, M; Grings, M; Seger, G","171989","","UFRGS","WGS-84","Molz, M",19,0,"pt","Universidade Federal do Rio Grande do Sul (UFRGS)","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Dom Pedro de Alcântara","Rio Grande do Sul","brazil",186,"Dom Pedro de Alcântara",4306551,-49.85538,-29.367481,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-29.365,-49.876111,"original coordinates","original coordinates OK"
"10","Calyptranthes grandifolia",1087386983,-23.6425,-46.615278,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:43.623+0000","2018-09-25T13:57:08.382+0000",120,"none","PRESERVED_SPECIMEN",3181557,6,7707728,220,690,5014,3181245,3181557,3181557,"Calyptranthes grandifolia O.Berg","Calyptranthes grandifolia O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes grandifolia","Calyptranthes","grandifolia","SPECIES","ACCEPTED","none","São Paulo",2013,1,31,"2013-01-31T00:00:00","2018-09-10T11:16:54.000+0000","2018-12-08T13:04:29.546+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000454678","78","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 10, espécime nº 1266","SP",1087386983,"BRA:IBt:SP:0000454678","Collection","Kondrat, H","454678","","Instituto de Botânica, IBT","","Kondrat, H",824,0,"pt","Instituto de Botânica, IBT","","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.6425,-46.615278,"original coordinates","original coordinates OK"
