"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","fieldNotes","individualCount","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","preparations","county","fieldNumber","verbatimLocality","references","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","identificationRemarks","coordinateUncertaintyInMeters","habitat","georeferenceProtocol","georeferenceSources","higherGeography","eventRemarks","higherClassification","verbatimElevation","typeStatus","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia salzmannii",1265936412,-13.483333,-39.033333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.651+0000","2018-12-03T16:15:59.791+0000",122,"none","PRESERVED_SPECIMEN",3174903,6,7707728,220,690,5014,7395601,3174903,3174903,"Myrcia salzmannii O.Berg","Myrcia salzmannii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia salzmannii","Myrcia","salzmannii","SPECIES","ACCEPTED","2016-03-01T00:00:00","SOUTH_AMERICA","Bahia",2016,2,24,"2016-02-24T00:00:00","2018-08-28T19:14:11.000+0000","2018-12-03T16:16:37.438+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000122928","s.n.","ALCB - Herbário Alexandre Leal Costa","Cairú","Ilha de Boipeba.","pt","ALCB",1265936412,"BRA:UFBA:ALCB:0000122928","Collection","Alves, R","122928","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Inflorescência em botões.","Guedes, ML",NA,NA,"","",NA,"","",NA,"","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","",NA,"","","","Cairú","Bahia","brazil",3402,"Cairu",2905404,-38.983317,-13.507976,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.483333,-39.033333,"original coordinates","original coordinates OK"
"2","Myrcia salzmannii",1801097199,-13.207222,-38.906389,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.515+0000","2017-12-29T14:08:06.701+0000",136,"none","PRESERVED_SPECIMEN",3174903,6,7707728,220,690,5014,7395601,3174903,3174903,"Myrcia salzmannii O.Berg","Myrcia salzmannii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia salzmannii","Myrcia","salzmannii","SPECIES","ACCEPTED","2017-07-01T00:00:00","SOUTH_AMERICA","Bahia",2016,11,23,"2016-11-23T00:00:00","2017-12-15T12:55:34.000+0000","2018-12-08T01:46:24.463+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004851","2128","HDJF - Herbário Dendrológico Jeanine Felfili","Jaguaripe","Praia do Garcês","pt","HDJF",1801097199,"BRA:UFVJM:HDJF:0000004851","Collection","Costa, G; Correia, F; Silva, TT","4851","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arbusto com botões cremes; Restinga arbustiva","Faria, JEQ",NA,NA,"","",NA,"","",NA,"","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","",NA,"","","","Jaguaripe","Bahia","brazil",3444,"Jaguaripe",2917805,-38.980533,-13.115302,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.207222,-38.906389,"original coordinates","original coordinates OK"
"3","Myrcia salzmannii",1275054657,-12.573889,-38.003056,"gass84,iddatunl","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.341+0000","2018-09-24T19:50:17.671+0000",132,"none","PRESERVED_SPECIMEN",3174903,6,7707728,220,690,5014,7395601,3174903,3174903,"Myrcia salzmannii O.Berg","Myrcia salzmannii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia salzmannii","Myrcia","salzmannii","SPECIES","ACCEPTED","2014-01-01T00:00:00","SOUTH_AMERICA","Bahia",2014,1,12,"2014-01-12T00:00:00","","2018-09-24T19:50:21.254+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036873","4619","ASE - Herbário da Universidade Federal de Sergipe","Mata de São João","Entre a Linha Verde e o Castelo Garcia d'Ávila, Mata atlântica com dossel a 25m.","pt","ASE",1275054657,"BRA:UFS:ASE:0000036873","Collection","Proença, CEB; Carvalho, PS; Landim, MF; Miranda, SC","36873","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto 2m. Botões florais brancos.","Proença, CEB",26,0,"","",NA,"","",NA,"","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","",NA,"","","","Mata de São João","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.573889,-38.003056,"original coordinates","original coordinates OK"
"4","Myrcia salzmannii",1213653331,-13.113333,-36.883889,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:32.018+0000","2018-01-05T18:34:56.747+0000",114,"none","PRESERVED_SPECIMEN",3174903,6,7707728,220,690,5014,7395601,3174903,3174903,"Myrcia salzmannii O.Berg","Myrcia salzmannii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia salzmannii","Myrcia","salzmannii","SPECIES","ACCEPTED","2014-01-01T00:00:00","SOUTH_AMERICA","Bahia",2014,1,14,"2014-01-14T00:00:00","","2018-07-08T01:34:54.751+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000196888","1014","UB - Herbário da Universidade de Brasília","Jaguaripe","Região da Taenga","pt","UB",1213653331,"BRA:UnB:UB:0000196888","Collection","Carvalho, PS; Proença, CEB; Miranda, SC","196888","UnB","Universidade de Brasília (UnB)","Arvoreta 1,8m alt. Flores abertas e botões jovens; Restinga arbustiva-arbórea","Proença, CEB",9999,0,"","",NA,"","",NA,"","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","",NA,"","","","Jaguaripe","Bahia","brazil",3444,"Jaguaripe",2917805,-38.980533,-13.115302,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.113333,-36.883889,"original coordinates","original coordinates outside Brazil"
"5","Myrcia salzmannii",1213653354,-12.53271,-37.9961,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:32.037+0000","2018-01-05T18:34:56.738+0000",114,"none","PRESERVED_SPECIMEN",3174903,6,7707728,220,690,5014,7395601,3174903,3174903,"Myrcia salzmannii O.Berg","Myrcia salzmannii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia salzmannii","Myrcia","salzmannii","SPECIES","ACCEPTED","2014-01-01T00:00:00","SOUTH_AMERICA","Bahia",2014,1,15,"2014-01-15T00:00:00","","2018-07-08T01:34:54.752+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000196895","1021","UB - Herbário da Universidade de Brasília","Mata de São João","Linha verde entre a Praia do Forte e Costa do Sauípe","pt","UB",1213653354,"BRA:UnB:UB:0000196895","Collection","Carvalho, PS; Proença, CEB; Miranda, SC; Landim, MF","196895","UnB","Universidade de Brasília (UnB)","Arbusto de 1,5m. Botões e flores abertas; Restinga arbustiva-arbórea","Proença, CEB",9999,0,"","",NA,"","",NA,"","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","",NA,"","","","Mata de São João","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.53271,-37.9961,"original coordinates","original coordinates OK"
"6","Myrcia salzmannii",1275070901,-12.3409,-38.0058,"gass84,txmatfuz","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.699+0000","2018-12-03T16:40:36.269+0000",122,"none","PRESERVED_SPECIMEN",3174903,6,7707728,220,690,5014,7395601,3174903,3174903,"Myrcia salzmannii O.Berg","Myrcia salzmannii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia salzmannii","Myrcia","salzmannii","SPECIES","ACCEPTED","2015-01-01T00:00:00","","Bahia",2014,2,9,"2014-02-09T00:00:00","2018-11-21T16:35:48.000+0000","2018-12-03T16:40:37.691+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000189420","410","UEC - Herbário da Universidade Estadual de Campinas","Mata de São João","Praia do Forte, na beira da avenida de entrada.","pt","UEC",1275070901,"BRA:UNICAMP:UEC:0000189420","Collection","Lima, D.F.; Meireles, J.; Boelter, C.R.","189420","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Arbusto 1.5 m. Botões ferrugíneos e flores com cálice avermelhado.; Mata de restinga.","Lima, D.F.",22,0,"","",NA,"","",NA,"","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","",NA,"","","","Mata de São João","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.3409,-38.0058,"original coordinates","original coordinates outside municipality original in mata de sao joao falls in itanagra"
"7","Myrcia salzmannii",1090916762,-8.434333,-36.962056,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:18.735+0000","2018-05-05T12:05:50.944+0000",121,"none","PRESERVED_SPECIMEN",3174903,6,7707728,220,690,5014,7395601,3174903,3174903,"Myrcia salzmannii O.Berg","Myrcia salzmannii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia salzmannii","Myrcia","salzmannii","SPECIES","ACCEPTED","2016-12-01T00:00:00","SOUTH_AMERICA","Pernambuco",2014,2,2,"2014-02-02T00:00:00","2018-04-13T18:58:39.000+0000","2018-12-09T06:15:11.963+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000022089","3170","HVASF - Herbário Vale do São Francisco","Arcoverde","Área de tensão ecológica ao Sul da localidade Caraíbas de Cima","pt","HVASF",1090916762,"BRA:UNIVASF:HVASF:0000022089","Collection","A.C.P. Oliveira","22089","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arborescente, ca. 3,0 m alt.. Folhas cartáceas, discolores, face superior verde-escura, inferior verde mais clara. Flores com corola alva. Frutos imaturos verdes.","C. Proença",764,0,"","",NA,"","",NA,"","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","",NA,"","","","Arcoverde","Pernambuco","brazil",4198,"Arcoverde",2601201,-37.008925,-8.391761,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.434333,-36.962056,"original coordinates","original coordinates OK"
"8","Myrcia salzmannii",1853947161,-15.270278,-39.052222,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:02.987+0000","2018-08-03T12:12:44.972+0000",121,"none","PRESERVED_SPECIMEN",3174903,6,7707728,220,690,5014,7395601,3174903,3174903,"Myrcia salzmannii O.Berg","Myrcia salzmannii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia salzmannii","Myrcia","salzmannii","SPECIES","ACCEPTED","none","","Bahia",2014,10,30,"2014-10-30T00:00:00","","2018-08-03T12:12:49.305+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000017811","459","HURB - Herbário do Recôncavo da Bahia","","Entrada da estrada para Pedra de Uma;","pt","HURB",1853947161,"BRA:UFRB:HURB:0000017811","Collection","Vasconcelos, T.N.C.; Faria, J.E.Q. & Lucas, E.J.","17811","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: árvore","",74,0,"","",NA,"","",NA,"","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","",NA,"","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.270278,-39.052222,"original coordinates","original coordinates outside municipality original in  falls in una"
"9","Myrcia salzmannii",1077249403,-13.95,-38.933333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.635+0000","2018-12-03T16:16:23.837+0000",122,"none","PRESERVED_SPECIMEN",3174903,6,7707728,220,690,5014,7395601,3174903,3174903,"Myrcia salzmannii O.Berg","Myrcia salzmannii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia salzmannii","Myrcia","salzmannii","SPECIES","ACCEPTED","2014-12-01T00:00:00","SOUTH_AMERICA","Bahia",2014,11,7,"2014-11-07T00:00:00","2018-08-28T19:14:11.000+0000","2018-12-06T14:16:42.269+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000117948","23007","ALCB - Herbário Alexandre Leal Costa","Maraú","Litoral Sul, Ponto 03.","pt","ALCB",1077249403,"BRA:UFBA:ALCB:0000117948","Collection","Guedes, ML; Kelmo, F; Alunos de Kelmo da Disciplina Ecologia","117948","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 2m de altura. Folhas coriáceas, margens revoluta. Inflorescência em botões.","Guedes, ML",NA,NA,"","",NA,"","",NA,"","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","",NA,"","","","Maraú","Bahia","brazil",3329,"Maraú",2920700,-39.150172,-14.151743,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.95,-38.933333,"original coordinates","original coordinates OK"
"10","Myrcia salzmannii",1077245425,-12.936111,-38.336111,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:49.347+0000","2018-12-03T16:16:09.368+0000",122,"none","PRESERVED_SPECIMEN",3174903,6,7707728,220,690,5014,7395601,3174903,3174903,"Myrcia salzmannii O.Berg","Myrcia salzmannii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia salzmannii","Myrcia","salzmannii","SPECIES","ACCEPTED","2013-12-01T00:00:00","SOUTH_AMERICA","Bahia",2013,12,17,"2013-12-17T00:00:00","2018-08-28T19:14:11.000+0000","2018-12-06T14:16:40.530+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000111907","21079","ALCB - Herbário Alexandre Leal Costa","Salvador","Região Metropolitana de Salvad, UNIDUNAS.","pt","ALCB",1077245425,"BRA:UFBA:ALCB:0000111907","Collection","Guedes, ML; Gomes, FS; Costa, TF","111907","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca de 3m de altura. Folhas cartáceas discolores, face abaxial com pílos ferrugineos.Inflorescencia na porção terminal dos ramos, raque vilosa, botões verde vináceo.","Guedes, ML",NA,NA,"","",NA,"","",NA,"","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","",NA,"","","","Salvador","Bahia","brazil",3474,"Salvador",2927408,-38.51033,-12.871185,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.936111,-38.336111,"original coordinates","original coordinates OK"
