"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","language","ownerInstitutionCode","fieldNotes","county","fieldNumber","verbatimLocality","preparations","infraspecificEpithet","associatedOccurrences","individualCount","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","identificationRemarks","collectionID","verbatimElevation","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Psidium rufum",1837458215,-14.646111,-42.554722,"cdround,gass84,preneglat,preneglon","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.486+0000","2018-09-24T19:59:02.441+0000",207,"none","PRESERVED_SPECIMEN",5420661,6,7707728,220,690,5014,3187232,5420661,5420661,"Psidium rufum Mart. ex DC.","Psidium rufum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rufum","Psidium","rufum","SPECIES","ACCEPTED","2017-03-21T00:00:00","Bahia",2017,3,21,"2017-03-21T00:00:00","2018-03-28T09:22:26.450+0000","2018-12-08T03:40:22.318+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383737","609","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Licínio de Almeida","Xaxá, mata de baixo.","RB",1837458215,"urn:catalog:JBRJ:RB:1383737","PhysicalObject","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","RB01383737","RB 761330","JBRJ","Arbusto 3m. Córtex avermelhado. Frutos imaturos, tricomas ferrugíneos.","Tuler,A.C",NA,NA,"","","","","",NA,"","","","",NA,"","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","",NA,"","","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.646111,-42.554722,"original coordinates","original coordinates OK"
"2","Psidium rufum",1837458262,-14.646111,-42.554722,"cdround,gass84,preneglat,preneglon","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.471+0000","2018-09-24T19:59:02.578+0000",207,"none","PRESERVED_SPECIMEN",5420661,6,7707728,220,690,5014,3187232,5420661,5420661,"Psidium rufum Mart. ex DC.","Psidium rufum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rufum","Psidium","rufum","SPECIES","ACCEPTED","2017-03-21T00:00:00","Bahia",2017,3,21,"2017-03-21T00:00:00","2018-03-28T09:22:42.182+0000","2018-12-08T03:40:22.347+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383743","611","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Licínio de Almeida","Xaxá, mata de baixo.","RB",1837458262,"urn:catalog:JBRJ:RB:1383743","PhysicalObject","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","RB01383743","RB 761336","JBRJ","Arbórea, 5,5 m. Frutos imaturos.","Tuler,A.C",NA,NA,"","","","","",NA,"","","","",NA,"","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","",NA,"","","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.646111,-42.554722,"original coordinates","original coordinates OK"
"3","Psidium rufum",1837458295,-14.646111,-42.554722,"cdround,gass84,preneglat,preneglon","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.469+0000","2018-09-24T19:59:02.579+0000",207,"none","PRESERVED_SPECIMEN",5420661,6,7707728,220,690,5014,3187232,5420661,5420661,"Psidium rufum Mart. ex DC.","Psidium rufum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rufum","Psidium","rufum","SPECIES","ACCEPTED","2017-03-21T00:00:00","Bahia",2017,3,21,"2017-03-21T00:00:00","","2018-12-08T03:40:22.374+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383744","610","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Licínio de Almeida","Xaxá, mata de baixo.","RB",1837458295,"urn:catalog:JBRJ:RB:1383744","PhysicalObject","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","RB01383744","RB 761337","JBRJ","Arbórea, 5,5 m. Frutos imaturos.","Tuler,A.C",NA,NA,"","","","","",NA,"","","","",NA,"","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","",NA,"","","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.646111,-42.554722,"original coordinates","original coordinates OK"
"4","Psidium rufum",1829083483,-20.087778,-43.640278,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.948+0000","2018-03-06T11:57:34.455+0000",121,"none","PRESERVED_SPECIMEN",5420661,6,7707728,220,690,5014,3187232,5420661,5420661,"Psidium rufum Mart. ex DC.","Psidium rufum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rufum","Psidium","rufum","SPECIES","ACCEPTED","none","Minas Gerais",2017,7,27,"2017-07-27T00:00:00","","2018-07-07T03:36:46.231+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000188628","1357","BHCB - Herbário da Universidade Federal de Minas Gerais","Santa Bárbara","Fazenda Manoel José","BHCB",1829083483,"BRA:UFMG:BHCB:0000188628","Collection","Paiva, JAM; Souza, JAM; Silva, E","188628","","Universidade Federal de Minas Gerais (UFMG)","","",1072,0,"SOUTH_AMERICA","pt","Universidade Federal de Minas Gerais (UFMG)","","",NA,"","","","",NA,"","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","",NA,"","","","","Santa Bárbara","Minas Gerais","brazil",2414,"Santa Bárbara",3157203,-43.475592,-20.029419,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.087778,-43.640278,"original coordinates","original coordinates OK"
"5","Psidium rufum",1563169500,-22.783889,-45.66,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.239+0000","2018-11-24T08:57:00.364+0000",126,"none","PRESERVED_SPECIMEN",5420661,6,7707728,220,690,5014,3187232,5420661,5420661,"Psidium rufum Mart. ex DC.","Psidium rufum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rufum","Psidium","rufum","SPECIES","ACCEPTED","2016-02-04T00:00:00","São Paulo",2016,2,4,"2016-02-04T00:00:00","2018-11-05T15:58:13.000+0000","2018-12-07T14:50:38.927+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051353","290","SPSF - Herbário Dom Bento José Pickel","Campos do Jordão","","SPSF",1563169500,"BRA:IF:SPSF:0000051353","Collection","A. Maruyama & L. Cicco","51353","","IF","COLETA: Árvore ca. 4 m de altura com frutos imaturos de coloração verde.; GEOGRAFIA: Floresta ombrófila mista, borda;","A. Maruyama",1428,0,"SOUTH_AMERICA","pt","Instituto Florestal, IF","","",NA,"","","","",NA,"","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","",NA,"","","","","Campos do Jordão","São Paulo","brazil",1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.783889,-45.66,"original coordinates","original coordinates OK"
"6","Psidium rufum",1585336685,-18.219167,-43.589444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:06.052+0000","2018-09-24T19:58:47.071+0000",207,"none","PRESERVED_SPECIMEN",5420661,6,7707728,220,690,5014,3187232,5420661,5420661,"Psidium rufum Mart. ex DC.","Psidium rufum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rufum","Psidium","rufum","SPECIES","ACCEPTED","none","Minas Gerais",2016,2,24,"2016-02-24T00:00:00","2018-06-19T10:20:23.742+0000","2018-12-07T01:15:12.284+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1340808","5375","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","Margem da estrada secundária indo do Campus II da UFVJM para Diamantina","RB",1585336685,"urn:catalog:JBRJ:RB:1340808","PhysicalObject","J.E.Q. Faria","RB01340808","RB 738079","JBRJ","","Marcos Eduardo Guerra Sobral",NA,NA,"","","","","",NA,"","","","",NA,"","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.219167,-43.589444,"original coordinates","original coordinates OK"
"7","Psidium rufum",1801096180,-18.268611,-43.612222,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:02.930+0000","2017-12-29T14:08:05.703+0000",136,"none","PRESERVED_SPECIMEN",5420661,6,7707728,220,690,5014,3187232,5420661,5420661,"Psidium rufum Mart. ex DC.","Psidium rufum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rufum","Psidium","rufum","SPECIES","ACCEPTED","2016-05-01T00:00:00","Minas Gerais",2016,5,28,"2016-05-28T00:00:00","2017-12-15T12:55:34.000+0000","2018-12-08T01:46:23.790+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000003858","5901","HDJF - Herbário Dendrológico Jeanine Felfili","Diamantina","Margem da estrada de terra para a Formação","HDJF",1801096180,"BRA:UFVJM:HDJF:0000003858","Collection","Faria, JEQ","3858","","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arbusto ca. 1,2 m de altura, botões florais verdes e frutos imaturos verdes; Borda de mata","Faria, JEQ",1122,0,"SOUTH_AMERICA","pt","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","","",NA,"","","","",NA,"","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.268611,-43.612222,"original coordinates","original coordinates OK"
"8","Psidium rufum",1801096545,-18.181944,-43.551944,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.118+0000","2017-12-29T14:08:06.143+0000",136,"none","PRESERVED_SPECIMEN",5420666,6,7707728,220,690,5014,3187232,5420661,5420661,"Psidium cupreum O.Berg","Psidium rufum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rufum","Psidium","cupreum","SPECIES","SYNONYM","2016-07-01T00:00:00","Minas Gerais",2016,7,9,"2016-07-09T00:00:00","2017-12-15T12:55:34.000+0000","2018-12-08T01:46:23.929+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004202","6239","HDJF - Herbário Dendrológico Jeanine Felfili","Diamantina","Margem da rodovia de Diamantina para Mendanha","HDJF",1801096545,"BRA:UFVJM:HDJF:0000004202","Collection","Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","4202","","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvoreta ca. 3 m de altura, frutos imaturos verdes; Fragmento de floresta estacional semidecidual","Faria, JEQ",1233,0,"SOUTH_AMERICA","pt","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","","",NA,"","","","",NA,"","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.181944,-43.551944,"original coordinates","original coordinates OK"
"9","Psidium rufum",1801096614,-19.7675,-43.633889,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.168+0000","2017-12-29T14:08:06.201+0000",136,"none","PRESERVED_SPECIMEN",5420661,6,7707728,220,690,5014,3187232,5420661,5420661,"Psidium rufum Mart. ex DC.","Psidium rufum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rufum","Psidium","rufum","SPECIES","ACCEPTED","2016-07-01T00:00:00","Minas Gerais",2016,7,19,"2016-07-19T00:00:00","2017-12-15T12:55:34.000+0000","2018-12-08T01:46:24.043+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004311","6362","HDJF - Herbário Dendrológico Jeanine Felfili","Caeté","Estrada de terra saindo do distrito de Roças Novas chegando no hotel Tauá","HDJF",1801096614,"BRA:UFVJM:HDJF:0000004311","Collection","Faria, JEQ","4311","","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Árvore ca. 5 m de altura, frutos imaturos verdes; Floresta estacional semidecidual","Faria, JEQ",1106,0,"SOUTH_AMERICA","pt","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","","",NA,"","","","",NA,"","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","",NA,"","","","","Caeté","Minas Gerais","brazil",2461,"Caeté",3110004,-43.637744,-19.86804,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.7675,-43.633889,"original coordinates","original coordinates OK"
"10","Psidium rufum",1801096577,-19.309722,-43.296667,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.104+0000","2017-12-29T14:08:06.172+0000",136,"none","PRESERVED_SPECIMEN",5420666,6,7707728,220,690,5014,3187232,5420661,5420661,"Psidium cupreum O.Berg","Psidium rufum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rufum","Psidium","cupreum","SPECIES","SYNONYM","2016-07-01T00:00:00","Minas Gerais",2016,7,11,"2016-07-11T00:00:00","2017-12-15T12:55:34.000+0000","2018-12-08T01:46:23.950+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004215","6256","HDJF - Herbário Dendrológico Jeanine Felfili","São Sebastião do Rio Preto","Margem da estrada de terra de Morro do Pilar para Itambé do Mato Dentro","HDJF",1801096577,"BRA:UFVJM:HDJF:0000004215","Collection","Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","4215","","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Árvore ca. 4 m de altura, caule liso, frutos imaturos verdes; Floresta estacional semidecidual","Faria, JEQ",697,0,"SOUTH_AMERICA","pt","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","","",NA,"","","","",NA,"","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","",NA,"","","","","São Sebastião do Rio Preto","Minas Gerais","brazil",2579,"São Sebastião do Rio Preto",3164803,-43.219946,-19.300951,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.309722,-43.296667,"original coordinates","original coordinates OK"
