"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","identificationQualifier","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","higherGeography","georeferenceProtocol","higherClassification","habitat","eventRemarks","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceSources","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia subcordata",1935009205,-20.165,-43.534444,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:47.442+0000","2018-11-07T17:23:43.328+0000",121,"none","PRESERVED_SPECIMEN",3175155,6,7707728,220,690,5014,7395601,3175153,3175153,"Calyptranthes cordata Berg","Myrcia subcordata DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia subcordata","Calyptranthes","cordata","SPECIES","SYNONYM","none",1224,0,"SOUTH_AMERICA","Minas Gerais",2018,4,25,"2018-04-25T00:00:00","2018-10-09T21:15:38.000+0000","2018-12-08T00:36:45.787+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000190931","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Complexo Germano","pt","BHCB",1935009205,"BRA:UFMG:BHCB:0000190931","Collection","Vidal, CV","190931","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,"",NA,"",NA,"",NA,"","","",NA,"Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.165,-43.534444,"original coordinates","original coordinates outside municipality original in mariana falls in ouro preto"
"2","Myrcia subcordata",1829088550,-25.5102,-48.98,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.460+0000","2018-11-24T12:35:24.468+0000",123,"none","PRESERVED_SPECIMEN",3175153,6,7707728,220,690,5014,7395601,3175153,3175153,"Myrcia subcordata DC.","Myrcia subcordata DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia subcordata","Myrcia","subcordata","SPECIES","ACCEPTED","2018-07-12T00:00:00",1320,0,"","Paraná",2017,12,10,"2017-12-10T00:00:00","","2018-11-24T12:36:08.274+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016238","1025","EFC - Herbário Escola de Florestas Curitiba","Piraquara","Serra do Marumbi - morro do Vigia","pt","EFC",1829088550,"BRA:UFPR:EFC:0000016238","Collection","Vieira, R.S.","16238","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta com 1 m, em refúgio altomontano. Com flores alvas. Refúgio Vegetacional Altomontano","Lima, D.F.","","","","","","","",NA,"","",NA,"","","","","","","",NA,"",NA,"",NA,"",NA,"","","",NA,"Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.5102,-48.98,"original coordinates","original coordinates OK"
"3","Myrcia subcordata",1801096324,-18.939167,-43.411944,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:02.999+0000","2017-12-29T14:08:05.833+0000",136,"none","PRESERVED_SPECIMEN",3175153,6,7707728,220,690,5014,7395601,3175153,3175153,"Myrcia subcordata DC.","Myrcia subcordata DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia subcordata","Myrcia","subcordata","SPECIES","ACCEPTED","2016-06-01T00:00:00",906,0,"SOUTH_AMERICA","Minas Gerais",2016,6,28,"2016-06-28T00:00:00","2017-12-15T12:55:34.000+0000","2018-12-08T01:46:23.859+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004007","6045","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","pt","HDJF",1801096324,"BRA:UFVJM:HDJF:0000004007","Collection","Faria, JEQ; Batista, DS; Takahashi, RS","4007","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arbusto ca. 1,8 m de altura, botões florais verdes; Campo rupestre ferruginoso","Faria, JEQ","","","","","","","",NA,"","",NA,"","","","","","","",NA,"",NA,"",NA,"",NA,"","","",NA,"Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.939167,-43.411944,"original coordinates","original coordinates OK"
"4","Myrcia subcordata",1434685985,-18.924444,-43.477778,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.339+0000","2018-11-14T17:16:08.357+0000",135,"none","PRESERVED_SPECIMEN",3175153,6,7707728,220,690,5014,7395601,3175153,3175153,"Myrcia subcordata DC.","Myrcia subcordata DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia subcordata","Myrcia","subcordata","SPECIES","ACCEPTED","2017-01-01T00:00:00",750,0,"SOUTH_AMERICA","Minas Gerais",2016,6,29,"2016-06-29T00:00:00","2018-10-04T14:42:52.000+0000","2018-12-08T00:09:14.323+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000032473","6089","HEPH - Herbário Ezechias Paulo Heringer","Conceição do Mato Dentro","Solidão, Fazenda da Boa Esperança, propriedade da Anglo American","pt","HEPH",1434685985,"BRA:JBB:HEPH:0000032473","Collection","Faria, JEQ; et al.","32473","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore ca. 4,5 m de altura, botões florais verdes; Floesta estacional semidecidual de encosta","Rosa, PO","","","","","","","",NA,"","",NA,"","","","","","","",NA,"",NA,"",NA,"",NA,"","","",NA,"Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.924444,-43.477778,"original coordinates","original coordinates OK"
"5","Myrcia subcordata",1303588436,-20.197222,-43.605,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.990+0000","2018-02-15T05:17:50.617+0000",121,"none","PRESERVED_SPECIMEN",3175153,6,7707728,220,690,5014,7395601,3175153,3175153,"Myrcia subcordata DC.","Myrcia subcordata DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia subcordata","Myrcia","subcordata","SPECIES","ACCEPTED","2016-06-01T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",2015,9,28,"2015-09-28T00:00:00","2018-01-16T21:11:57.000+0000","2018-12-07T20:27:26.825+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000178840","839","BHCB - Herbário da Universidade Federal de Minas Gerais","Ouro Preto","RPPN Capanema","pt","BHCB",1303588436,"BRA:UFMG:BHCB:0000178840","Collection","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","178840","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,"",NA,"",NA,"",NA,"","","",NA,"Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.197222,-43.605,"original coordinates","original coordinates outside municipality original in ouro preto falls in santa barbara"
"6","Myrcia subcordata",1913598713,-21.711111,-43.903056,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:54.409+0000","2018-11-01T13:56:40.837+0000",126,"none","PRESERVED_SPECIMEN",3175153,6,7707728,220,690,5014,7395601,3175153,3175153,"Myrcia subcordata DC.","Myrcia subcordata DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia subcordata","Myrcia","subcordata","SPECIES","ACCEPTED","2018-08-01T00:00:00",1373,0,"","Minas Gerais",2014,5,14,"2014-05-14T00:00:00","2018-09-25T19:46:27.000+0000","2018-12-10T13:35:57.208+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000223209","4394","SPF - Herbário da Universidade de São Paulo","Lima Duarte","Parque Estadual de Ibitipoca. Passa a entrada dos carros, lado oposto ao restaurante, próximo ao poste de energia.","pt","SPF",1913598713,"BRA:USP:SPF:0000223209","Collection","Marquete, R","223209","USP","Universidade de São Paulo, USP","","Santos, MF","","","","","","","",NA,"","",NA,"","","","","","","",NA,"",NA,"",NA,"",NA,"","","",NA,"Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.711111,-43.903056,"original coordinates","original coordinates OK"
"7","Myrcia subcordata",1587291956,-19.220114,-43.390294,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.200+0000","2018-02-15T05:17:52.954+0000",121,"none","PRESERVED_SPECIMEN",3175155,6,7707728,220,690,5014,7395601,3175153,3175153,"Calyptranthes cordata Berg","Myrcia subcordata DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia subcordata","Calyptranthes","cordata","SPECIES","SYNONYM","2015-05-18T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",2014,7,23,"2014-07-23T00:00:00","","2018-07-07T03:30:28.157+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000185744","1249","BHCB - Herbário da Universidade Federal de Minas Gerais","Conceição do Mato Dentro","","pt","BHCB",1587291956,"BRA:UFMG:BHCB:0000185744","Collection","Vidal, CV","185744","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,"",NA,"",NA,"",NA,"","","",NA,"Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.220114,-43.390294,"original coordinates","original coordinates outside municipality original in conceicao do mato dentro falls in morro do pilar"
"8","Myrcia subcordata",1077484882,-20.231389,-43.577778,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:02.187+0000","2017-12-29T14:08:05.060+0000",136,"none","PRESERVED_SPECIMEN",3175153,6,7707728,220,690,5014,7395601,3175153,3175153,"Myrcia subcordata DC.","Myrcia subcordata DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia subcordata","Myrcia","subcordata","SPECIES","ACCEPTED","2014-10-06T00:00:00",NA,NA,"SOUTH_AMERICA","Minas Gerais",2014,9,30,"2014-09-30T00:00:00","2017-12-16T14:11:38.000+0000","2018-12-06T14:18:29.142+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000003095","s.n.","HDJF - Herbário Dendrológico Jeanine Felfili","Ouro Preto","Travessia Caraça","pt","HDJF",1077484882,"BRA:UFVJM:HDJF:0000003095","Collection","Vieira, AD","3095","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Campo Rupestre Ferruginoso","Otoni, TJO; Vieira, AD","","","","","","","",NA,"","",NA,"","","","","","","",NA,"",NA,"",NA,"",NA,"","","",NA,"Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.231389,-43.577778,"original coordinates","original coordinates OK"
"9","Myrcia subcordata",1423895186,-19.256667,-43.552778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:25.343+0000","2018-09-24T19:57:46.039+0000",207,"none","PRESERVED_SPECIMEN",3175153,6,7707728,220,690,5014,7395601,3175153,3175153,"Myrcia subcordata DC.","Myrcia subcordata DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia subcordata","Myrcia","subcordata","SPECIES","ACCEPTED","none",1300,NA,"","Minas Gerais",2014,11,3,"2014-11-03T00:00:00","2017-10-14T03:16:28.091+0000","2018-12-06T16:55:15.543+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1024668","487","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Minas Gerais","Parque Nacional Serra do Cipó; perto da estátua do ""Juquinha"".","","RB",1423895186,"urn:catalog:JBRJ:RB:1024668","PhysicalObject","T.N.C. Vasconcelos; J.E.Q. Faria","RB01024668","JBRJ","","","","RB 634021","","","","","","",NA,"","",NA,"","","","","","","",NA,"",NA,"",NA,"",NA,"","","",NA,"Minas Gerais","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.256667,-43.552778,"original coordinates","original coordinates outside municipality original in minas gerais falls in santana do riacho"
"10","Myrcia subcordata",1264707805,-19.823333,-43.686667,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:43.574+0000","2018-01-05T18:35:05.224+0000",114,"none","PRESERVED_SPECIMEN",3175153,6,7707728,220,690,5014,7395601,3175153,3175153,"Myrcia subcordata DC.","Myrcia subcordata DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia subcordata","Myrcia","subcordata","SPECIES","ACCEPTED","2014-11-01T00:00:00",1520,0,"SOUTH_AMERICA","Minas Gerais",2014,11,2,"2014-11-02T00:00:00","2016-09-19T19:13:15.000+0000","2018-12-08T13:34:58.905+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000216083","4259","UB - Herbário da Universidade de Brasília","Sabará ","Serra da Piedade.","pt","UB",1264707805,"BRA:UnB:UB:0000216083","Collection","Faria, JEQ; Vasconcelos, TNC","216083","UnB","Universidade de Brasília (UnB)","Arbusto ca. 2 m de altura, botões castanhos.; Cerrado rupestre.","Faria, JEQ","","","","","","","",NA,"","",NA,"","","","","","","",NA,"",NA,"",NA,"",NA,"","","",NA,"Sabará ","Minas Gerais","brazil",2463,"Sabará",3156700,-43.779705,-19.851861,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.823333,-43.686667,"original coordinates","original coordinates outside municipality original in sabara falls in caete"
