"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","modified","otherCatalogNumbers","identificationQualifier","fieldNotes","references","habitat","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","collectionID","county","georeferenceSources","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","identificationRemarks","georeferencedDate","georeferenceProtocol","verbatimTaxonRank","higherClassification","eventRemarks","typeStatus","higherGeography","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia hirta",1944854295,-7.138889,-34.845556,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:16.768+0000","2018-11-23T18:21:16.794+0000",125,"none","PRESERVED_SPECIMEN",5417018,6,7707728,220,690,5014,3177662,5417018,5417018,"Eugenia hirta O.Berg","Eugenia hirta O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia hirta","Eugenia","hirta","SPECIES","ACCEPTED","2017-08-17T00:00:00",50,0,"Paraíba",2017,8,17,"2017-08-17T00:00:00","2018-11-23T18:22:17.437+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000064810","655","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","João Pessoa","Próximo ao Campus da UFPB, Próximo ao Departamento de Sistemática e Ecologia.","pt","MAC",1944854295,"BRA:IMA:MAC:0000064810","Collection","M.Figueira; B.Schindler","64810","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arbusto, no sub-bosque, aprox. 2 m, raminhos pubescentes, botões e pendúnculos esverdeados, fruto alaranjado com lobos do cálice verdes.; Floresta Estacional Tropical do Domínio Atlântico.","M.Figueira","","","","","","","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","","",NA,"",NA,"","",NA,"","","João Pessoa","Paraíba","brazil",4512,"João Pessoa",2507507,-34.869897,-7.1651,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.138889,-34.845556,"original coordinates","original coordinates OK"
"2","Eugenia hirta",1455894167,-16.969722,-39.452778,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.004+0000","2018-09-10T18:27:48.675+0000",124,"none","PRESERVED_SPECIMEN",5417018,6,7707728,220,690,5014,3177662,5417018,5417018,"Eugenia hirta O.Berg","Eugenia hirta O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia hirta","Eugenia","hirta","SPECIES","ACCEPTED","none",270,0,"Bahia",2016,2,2,"2016-02-02T00:00:00","2018-09-10T18:28:16.451+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000227451","1645","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itamaraju","Fazenda Jueirana. Saindo de Itamaraju anda 11,76 km, pegar BR-498, andar 5,7 km e virar a direita em estrada de chão. Seguir 3,5 km e virar a direita no cruzamento. Seguir 1,2 Km e virar a esquerda na bifurcação.Seguir mais 3, 35 km. Caseiro: Gileno.","pt","HUEFS",1455894167,"BRA:UEFS:HUEFS:0000227451","Collection","Giaretta, A.","227451","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta ombrófila Densa.","","","","","","","","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","","",NA,"",NA,"","",NA,"","","Itamaraju","Bahia","brazil",2906,"Itamaraju",2915601,-39.763009,-17.00471,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.969722,-39.452778,"original coordinates","original coordinates outside municipality original in itamaraju falls in prado"
"3","Eugenia hirta",1889179000,-8,-35,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:34.004+0000","2018-11-24T12:33:34.019+0000",128,"none","PRESERVED_SPECIMEN",5417018,6,7707728,220,690,5014,3177662,5417018,5417018,"Eugenia hirta O.Berg","Eugenia hirta O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia hirta","Eugenia","hirta","SPECIES","ACCEPTED","2016-05-18T00:00:00",9999,0,"Pernambuco",2016,5,18,"2016-05-18T00:00:00","2018-11-24T12:34:26.429+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000063824","267","JPB - Herbário Lauro Pires Xavier","Sirinhaém","Mata Jaguaré, interior","pt","JPB",1889179000,"BRA:UFPB:JPB:0000063824","Collection","Luna, NK; Córdula, E; Silva, FP; Lucena, DS","63824","UFPB","Universidade Federal da Paraíba, UFPB","Arbusto com 1,80 cm alt., frutos verdes e laranjas; Mata Atlântica; HABITAT: Mata Atlântica","Luna, NK","SOUTH_AMERICA","","","","","","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","","",NA,"",NA,"","",NA,"","","Sirinhaém","Pernambuco","brazil",4165,"Sirinhaém",2614204,-35.174428,-8.573365,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8,-35,"original coordinates","original coordinates outside municipality original in sirinhaem falls in camaragibe"
"4","Eugenia hirta",1585967427,-12.556667,-37.9975,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.943+0000","2018-12-03T16:16:32.530+0000",122,"none","PRESERVED_SPECIMEN",5417018,6,7707728,220,690,5014,3177662,5417018,5417018,"Eugenia hirta O.Berg","Eugenia hirta O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia hirta","Eugenia","hirta","SPECIES","ACCEPTED","2016-10-01T00:00:00",3,0,"Bahia",2016,9,16,"2016-09-16T00:00:00","2018-12-07T01:21:40.931+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126949","09","ALCB - Herbário Alexandre Leal Costa","Mata de São João","Praia do Forte. Parque Natural Municipal da Restinga de Praia do Forte - Parque Klaus Peters.","pt","ALCB",1585967427,"BRA:UFBA:ALCB:0000126949","Collection","Melo, JDO; Stadnik, A; Patrício, I; Oliveira, BPS","126949","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","1,70m, folhas discolores, caule liso. Botões novos verdes, botões secos castanhos. Flores com sépalas verdes, com tricomas ferrugíneos, pétalas e androceu alvos.; Restinga","Stadnik, A; Melo, JDO","SOUTH_AMERICA","2018-08-28T19:13:47.000+0000","","","","","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","","",NA,"",NA,"","",NA,"","","Mata de São João","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.556667,-37.9975,"original coordinates","original coordinates OK"
"5","Eugenia hirta",1455752914,-12.516667,-38.283333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.530+0000","2018-12-03T16:16:13.205+0000",122,"none","PRESERVED_SPECIMEN",5417018,6,7707728,220,690,5014,3177662,5417018,5417018,"Eugenia hirta O.Berg","Eugenia hirta O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia hirta","Eugenia","hirta","SPECIES","ACCEPTED","2017-02-01T00:00:00",NA,NA,"Bahia",2016,10,22,"2016-10-22T00:00:00","2018-12-03T16:17:15.124+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126401","25159","ALCB - Herbário Alexandre Leal Costa","Mata de São João","Ponto 01.","pt","ALCB",1455752914,"BRA:UFBA:ALCB:0000126401","Collection","Guedes, ML; Alunos de Botânica BIO C05","126401","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Flores em botões. Frutos maduros.","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:13:47.000+0000","","","","","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","","",NA,"",NA,"","",NA,"","","Mata de São João","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.516667,-38.283333,"original coordinates","original coordinates OK"
"6","Eugenia hirta",1264696261,-10.5802,-37.0934,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.063+0000","2018-09-24T19:50:17.222+0000",132,"none","PRESERVED_SPECIMEN",5417018,6,7707728,220,690,5014,3177662,5417018,5417018,"Eugenia hirta O.Berg","Eugenia hirta O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia hirta","Eugenia","hirta","SPECIES","ACCEPTED","none",NA,NA,"Sergipe",2015,9,10,"2015-09-10T00:00:00","2018-12-08T13:34:52.335+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000035931","57","ASE - Herbário da Universidade Federal de Sergipe","Aracaju","APA Morro do Urubu, Parque José Rollemberg Leite.","pt","ASE",1264696261,"BRA:UFS:ASE:0000035931","Collection","Souza, JO","35931","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arboreta, c.a. 2 metros, com fruto vermelho.; Mata Atlântica.","Souza, JO","SOUTH_AMERICA","2018-08-31T18:28:35.000+0000","","","","","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","","",NA,"",NA,"","",NA,"","","Aracaju","Sergipe","brazil",3746,"Aracaju",2800308,-37.093231,-10.989493,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.5802,-37.0934,"original coordinates","original coordinates outside municipality original in aracaju falls in siriri"
"7","Eugenia hirta",1213653327,-12.570556,-38.006667,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:32.016+0000","2018-01-05T18:34:56.724+0000",114,"none","PRESERVED_SPECIMEN",5417018,6,7707728,220,690,5014,3177662,5417018,5417018,"Eugenia hirta O.Berg","Eugenia hirta O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia hirta","Eugenia","hirta","SPECIES","ACCEPTED","2014-01-01T00:00:00",5,0,"Bahia",2014,1,13,"2014-01-13T00:00:00","2018-07-08T01:33:21.188+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000196867","4621","UB - Herbário da Universidade de Brasília","Mata de São João","Praia do Forte. Parque Municipal Klaus Peters","pt","UB",1213653327,"BRA:UnB:UB:0000196867","Collection","Proença, CEB; Carvalho, PS; Landim, MF; Miranda, SC","196867","UnB","Universidade de Brasília (UnB)","Fotos C.E.B.P.; Arbusto 1,4m. Flores pêndulas creme-esverdeadas, exceto pétalas brancas; sépalas e pétalas explanadas. Frutos imaturos verdes, um avermelhado do lado da insolação; Restinga arbórea de areia branca","Proença, CEB","SOUTH_AMERICA","","","","","","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","","",NA,"",NA,"","",NA,"","","Mata de São João","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.570556,-38.006667,"original coordinates","original coordinates OK"
"8","Eugenia hirta",1424495202,-6.233333,-35.05,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:56.712+0000","2018-09-24T20:04:09.353+0000",207,"none","PRESERVED_SPECIMEN",5417018,6,7707728,220,690,5014,3177662,5417018,5417018,"Eugenia hirta O.Berg","Eugenia hirta O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia hirta","Eugenia","hirta","SPECIES","ACCEPTED","none",60,NA,"Rio Grande do Norte",2014,3,26,"2014-03-26T00:00:00","2018-12-06T17:00:59.340+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:894429","6617","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Tibau do Sul","PEMP - Parque Estadual da mata de Pipa, acesso pelo povoado de Pipa W poligono do Parque.","","RB",1424495202,"urn:catalog:JBRJ:RB:894429","PhysicalObject","J. Jardim et. al.;","RB00894429","JBRJ","","Arbusto ca 1,5m alt.; Folhas brilhantes com face inferior verde clara; Flores com botões verdes","","","","RB 608375","","","","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","","",NA,"",NA,"","",NA,"","","Tibau do Sul","Rio Grande do Norte","brazil",4814,"Tibau do Sul",2414209,-35.100328,-6.241321,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-6.233333,-35.05,"original coordinates","original coordinates OK"
"9","Eugenia hirta",1095811247,-11.378056,-37.424278,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:03.124+0000","2018-09-24T19:50:15.829+0000",132,"none","PRESERVED_SPECIMEN",5417018,6,7707728,220,690,5014,3177662,5417018,5417018,"Eugenia hirta O.Berg","Eugenia hirta O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia hirta","Eugenia","hirta","SPECIES","ACCEPTED","2015-05-26T00:00:00",NA,NA,"Sergipe",2014,4,5,"2014-04-05T00:00:00","2018-09-24T19:50:19.822+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000033207","995","ASE - Herbário da Universidade Federal de Sergipe","Santa Luzia do Itanhy","Vegetação secundária em regeneração, solo lingeiramente argiloso.","pt","ASE",1095811247,"BRA:UFS:ASE:0000033207","Collection","Santos, LAS","33207","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore, casca externa marrom e interna avermelhada fina e áspera, número do conglomerado: 165, coordenadas UTM do ponto central: E (0670242m) N (8745973m), número da subunidade: 03, número da subparcela: 10, número da árvore: 01F8.","Proença, C","SOUTH_AMERICA","","","","","","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","","",NA,"",NA,"","",NA,"","","Santa Luzia do Itanhy","Sergipe","brazil",3694,"Santa Luzia do Itanhy",2806305,-37.507024,-11.361095,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.378056,-37.424278,"original coordinates","original coordinates OK"
"10","Eugenia hirta",1077246677,-11.8,-37.6,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.315+0000","2018-12-03T16:16:10.627+0000",122,"none","PRESERVED_SPECIMEN",5417018,6,7707728,220,690,5014,3177662,5417018,5417018,"Eugenia hirta O.Berg","Eugenia hirta O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia hirta","Eugenia","hirta","SPECIES","ACCEPTED","2014-10-01T00:00:00",NA,NA,"Bahia",2014,4,26,"2014-04-26T00:00:00","2018-12-06T14:16:41.070+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000113793","21530","ALCB - Herbário Alexandre Leal Costa","Camaçari","Diogo.","pt","ALCB",1077246677,"BRA:UFBA:ALCB:0000113793","Collection","Guedes, ML; Carmo, ALO; Alunos de Botânica BIO C05; Fernandes, I; Costa, TF","113793","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Flores axilares, botões verdes.","Stadnik, A","SOUTH_AMERICA","2018-11-23T18:11:01.000+0000","","","","","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","","",NA,"",NA,"","",NA,"","","Camaçari","Bahia","brazil",3510,"Camaçari",2905701,-38.207021,-12.66877,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.8,-37.6,"original coordinates","original coordinates outside municipality original in camacari falls in conde"
