"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","otherCatalogNumbers","identificationQualifier","fieldNotes","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","identificationRemarks","georeferenceSources","rights","verbatimCoordinateSystem","nomenclaturalStatus","taxonID","bibliographicCitation","typeStatus","dynamicProperties","fieldNumber","organismID","datasetID","accessRights","infraspecificEpithet","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia vestita",1913581135,-15.104444,-49.031944,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:42.586+0000","2018-11-23T18:21:42.597+0000",123,"none","PRESERVED_SPECIMEN",1,3174346,6,7707728,220,690,5014,7395601,3174346,3174346,"Myrcia vestita DC.","Myrcia vestita DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia vestita","Myrcia","vestita","SPECIES","ACCEPTED","none","Bahia",2017,5,3,"2017-05-03T00:00:00","2018-10-26T13:59:45.000+0000","2018-12-10T13:35:47.353+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000101052","44","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BARRO ALTO","Área da mineradora Anglo American Brasil.","pt","CEN",1913581135,"BRA:Cenargen:CEN:0000101052","Collection","Exsicatas","Bárbara Pachêco","101052","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Embrapa Cerrados.","J. E. Q. Faria Júnior",NA,NA,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","","","BARRO ALTO","Bahia","brazil",3619,"Barro Alto",2903235,-41.836606,-11.848567,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.104444,-49.031944,"original coordinates","original coordinates OK"
"2","Myrcia vestita",1705519099,-14.161667,-47.8325,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.754+0000","2018-09-10T18:28:52.553+0000",135,"none","PRESERVED_SPECIMEN",NA,3174346,6,7707728,220,690,5014,7395601,3174346,3174346,"Myrcia vestita DC.","Myrcia vestita DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia vestita","Myrcia","vestita","SPECIES","ACCEPTED","2017-11-01T00:00:00","Goiás",2017,9,26,"2017-09-26T00:00:00","2018-08-17T14:57:40.000+0000","2018-12-09T16:22:38.706+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033104","1564","HEPH - Herbário Ezechias Paulo Heringer","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha para Corredeiras","pt","HEPH",1705519099,"BRA:JBB:HEPH:0000033104","Collection","","Chacon, RG; Oliveira, JAS","33104","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Subarbusto de 50cm, flor branca; Cerrado rupestre","Rosa, PO",890,0,"SOUTH_AMERICA","","","","","","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","","","Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.161667,-47.8325,"original coordinates","original coordinates OK"
"3","Myrcia vestita",1806875873,-20.277539,-44.740369,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:47.038+0000","2018-02-15T05:17:53.728+0000",121,"none","PRESERVED_SPECIMEN",NA,3174346,6,7707728,220,690,5014,7395601,3174346,3174346,"Myrcia vestita DC.","Myrcia vestita DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia vestita","Myrcia","vestita","SPECIES","ACCEPTED","none","Minas Gerais",2016,5,10,"2016-05-10T00:00:00","2018-01-16T21:11:59.000+0000","2018-12-10T04:45:46.630+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000188961","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Itatiaiuçu","Propriedade Mineração Usiminas, Área do traçado da Linha de Transmissão","pt","BHCB",1806875873,"BRA:UFMG:BHCB:0000188961","Collection","","Brina, AE","188961","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","",0,0,"SOUTH_AMERICA","","","","","","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","","","Itatiaiuçu","Minas Gerais","brazil",2356,"Itatiaiuçu",3133709,-44.453685,-20.209601,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.277539,-44.740369,"original coordinates","original coordinates outside municipality original in itatiaiucu falls in claudio"
"4","Myrcia vestita",1226939665,-20.046667,-43.706944,"gass84,preswcd","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.830+0000","2018-02-15T05:17:50.341+0000",121,"none","PRESERVED_SPECIMEN",NA,3174346,6,7707728,220,690,5014,7395601,3174346,3174346,"Myrcia vestita DC.","Myrcia vestita DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia vestita","Myrcia","vestita","SPECIES","ACCEPTED","2015-05-06T00:00:00","Minas Gerais",2015,3,12,"2015-03-12T00:00:00","2018-01-16T21:11:59.000+0000","2018-12-07T20:00:35.607+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000178107","2544","BHCB - Herbário da Universidade Federal de Minas Gerais","Caeté","","pt","BHCB",1226939665,"BRA:UFMG:BHCB:0000178107","Collection","","Barros, AM","178107","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","",1230,0,"SOUTH_AMERICA","","","","","","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","","","Caeté","Minas Gerais","brazil",2461,"Caeté",3110004,-43.637744,-19.86804,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.046667,-43.706944,"original coordinates","original coordinates OK"
"5","Myrcia vestita",1135950691,-20.44,-43.801944,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:50.619+0000","2018-01-05T18:24:13.785+0000",137,"none","PRESERVED_SPECIMEN",NA,3174359,6,7707728,220,690,5014,7395601,3174346,3174346,"Myrcia linguiformis (Berg) N.J.E.Silveira","Myrcia vestita DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia vestita","Myrcia","linguiformis","SPECIES","SYNONYM","2014-01-01T00:00:00","Minas Gerais",2014,7,2,"2014-07-02T00:00:00","2016-05-17T18:57:59.000+0000","2018-12-06T21:48:32.856+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000010911","4681","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau.","pt","BHZB",1135950691,"BRA:FZB-BH:BHZB:0000010911","Collection","","Rezende, S.G et al.","10911","FZB-BH","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","; Habitat: Cerrado Sentido Restrito.; Bioma: Cerrado","Meyer, P.B.",1200,0,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","","","Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.44,-43.801944,"original coordinates","original coordinates OK"
"6","Myrcia vestita",1135950666,-20.44,-43.801944,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:50.605+0000","2018-01-05T18:24:13.859+0000",137,"none","PRESERVED_SPECIMEN",NA,3174359,6,7707728,220,690,5014,7395601,3174346,3174346,"Myrcia linguiformis (Berg) N.J.E.Silveira","Myrcia vestita DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia vestita","Myrcia","linguiformis","SPECIES","SYNONYM","2014-01-01T00:00:00","Minas Gerais",2014,7,2,"2014-07-02T00:00:00","2016-05-17T18:57:59.000+0000","2018-12-06T21:48:32.656+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000010909","4677","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau.","pt","BHZB",1135950666,"BRA:FZB-BH:BHZB:0000010909","Collection","","Rezende, S.G et al.","10909","FZB-BH","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","; Habitat: Cerrado Sentido Restrito.; Bioma: Cerrado","Meyer, P.B.",1200,0,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","","","Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.44,-43.801944,"original coordinates","original coordinates OK"
"7","Myrcia vestita",1275070784,-20.1537,-46.2436,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.495+0000","2018-12-03T16:40:36.192+0000",122,"none","PRESERVED_SPECIMEN",NA,3174346,6,7707728,220,690,5014,7395601,3174346,3174346,"Myrcia vestita DC.","Myrcia vestita DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia vestita","Myrcia","vestita","SPECIES","ACCEPTED","2014-09-01T00:00:00","Minas Gerais",2014,8,31,"2014-08-31T00:00:00","2018-11-21T16:35:50.000+0000","2018-12-03T16:40:37.493+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000189296","455","UEC - Herbário da Universidade Estadual de Campinas","São Roque de Minas","PARNA Serra da Canastra. Morro ao lado da Guarita 1.","pt","UEC",1275070784,"BRA:UNICAMP:UEC:0000189296","Collection","","Lima, D.F.; Morokawa, R.","189296","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Arbusto 1 m. Folhas discolores; botões com corola alva; frutos imaturos verdes e maduros negros.; Cerrado","Lima, D.F.",1221,0,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","","","São Roque de Minas","Minas Gerais","brazil",2364,"São Roque de Minas",3164308,-46.514312,-20.187189,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.1537,-46.2436,"original coordinates","original coordinates outside municipality original in sao roque de minas falls in medeiros"
"8","Myrcia vestita",1275070796,-15.4774,-49.0014,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.524+0000","2018-12-03T16:40:36.174+0000",122,"none","PRESERVED_SPECIMEN",NA,3174346,6,7707728,220,690,5014,7395601,3174346,3174346,"Myrcia vestita DC.","Myrcia vestita DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia vestita","Myrcia","vestita","SPECIES","ACCEPTED","2015-01-01T00:00:00","Goiás",2014,9,12,"2014-09-12T00:00:00","2018-11-21T16:35:50.000+0000","2018-12-03T16:40:37.409+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000189275","505","UEC - Herbário da Universidade Estadual de Campinas","Pirenópolis","BR-070, estrada para o P.E. Serra dos Pirineus.","pt","UEC",1275070796,"BRA:UNICAMP:UEC:0000189275","Collection","","Lima, D.F.; Rosa, P.O.; Vasconcelos, T.N.","189275","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Arbusto 0,6 m. Flores alvas; frutos imaturos verdes e maduros amarelados.; Cerrado","Lima, D.F.",1208,0,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","","","Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.4774,-49.0014,"original coordinates","original coordinates outside municipality original in pirenopolis falls in vila propicio"
"9","Myrcia vestita",1213658680,-14.2,-47.85,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:35.277+0000","2018-01-05T18:34:59.149+0000",114,"none","PRESERVED_SPECIMEN",NA,3174346,6,7707728,220,690,5014,7395601,3174346,3174346,"Myrcia vestita DC.","Myrcia vestita DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia vestita","Myrcia","vestita","SPECIES","ACCEPTED","2014-09-01T00:00:00","Goiás",2014,9,11,"2014-09-11T00:00:00","","2018-07-08T01:34:54.921+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000202249","1388","UB - Herbário da Universidade de Brasília","","Estrada de São Jorge para Colinas do Sul. Mata seca.","pt","UB",1213658680,"BRA:UnB:UB:0000202249","Collection","","Rosa, PO; Nogales, T; Lima, DF","202249","UnB","Universidade de Brasília (UnB)","Subarbusto, ca. de 0,7m. Botões florais alvos.","Rosa, PO",793,0,"SOUTH_AMERICA","","","","","","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.2,-47.85,"original coordinates","original coordinates outside municipality original in  falls in alto paraiso de goias"
"10","Myrcia vestita",1213660323,-16.989722,-50.636944,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:36.242+0000","2018-01-05T18:34:59.850+0000",114,"none","PRESERVED_SPECIMEN",NA,3174346,6,7707728,220,690,5014,7395601,3174346,3174346,"Myrcia vestita DC.","Myrcia vestita DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia vestita","Myrcia","vestita","SPECIES","ACCEPTED","2013-01-01T00:00:00","Goiás",2013,5,31,"2013-05-31T00:00:00","","2018-07-08T01:34:54.932+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000203894","3674","UB - Herbário da Universidade de Brasília","Paraúna","Parque Estadual de Paraúna, Serra das Galés","pt","UB",1213660323,"BRA:UnB:UB:0000203894","Collection","","Faria, JEQ; Moreira, ALC; Romão, DR","203894","UnB","Universidade de Brasília (UnB)","Subarbusto 0,15m. Fruto cachado; Cerrado rupestre","Faria, JEQ",746,0,"SOUTH_AMERICA","","","","","","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","","","Paraúna","Goiás","brazil",2899,"Paraúna",5216403,-50.638058,-17.046597,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-16.989722,-50.636944,"original coordinates","original coordinates OK"
