"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","fieldNotes","occurrenceRemarks","identifiedBy","elevationAccuracy","continent","language","ownerInstitutionCode","habitat","georeferenceProtocol","eventRemarks","higherClassification","higherGeography","taxonRemarks","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","identificationRemarks","collectionID","coordinateUncertaintyInMeters","georeferencedDate","georeferenceSources","fieldNumber","organismID","datasetID","accessRights","typeStatus","dynamicProperties","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia fusca",1424437461,-19.066667,-39.95,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:22.765+0000","2018-09-24T20:03:38.080+0000",207,"none","PRESERVED_SPECIMEN",5417048,6,7707728,220,690,5014,3177662,5417048,5417048,"Eugenia fusca O.Berg","Eugenia fusca O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia fusca","Eugenia","fusca","SPECIES","ACCEPTED","2014-01-01T00:00:00",37,"Espírito Santo",2012,10,5,"2012-10-05T00:00:00","2017-10-14T02:59:22.756+0000","2018-12-06T17:00:24.619+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:754876","805","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Linhares","Reserva Natural da Vale.","RB",1424437461,"urn:catalog:JBRJ:RB:754876","PhysicalObject","G. S. Siqueira; J. Souza","RB00754876","RB 566201","JBRJ","Mata de Tabuleiro","Árvore ca. 8m, flor branca, forma de fuste - cilindrico, descamação ausente; exsudação seiva incolor.","M. Sobral",NA,"","","","","","","","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","",NA,"Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.066667,-39.95,"original coordinates","original coordinates OK"
"2","Eugenia fusca",1096933411,-19.074194,-39.963917,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:35.950+0000","2018-02-15T04:28:53.457+0000",138,"none","PRESERVED_SPECIMEN",5417048,6,7707728,220,690,5014,3177662,5417048,5417048,"Eugenia fusca O.Berg","Eugenia fusca O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia fusca","Eugenia","fusca","SPECIES","ACCEPTED","2014-07-07T00:00:00",37,"Espírito Santo",2012,10,5,"2012-10-05T00:00:00","","2018-07-07T13:10:59.979+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000014032","805","CVRD - Herbário da Reserva Natural Vale","LINHARES","","CVRD",1096933411,"BRA:CVRD:CVRD:0000014032","Collection","Siqueira, G.S.","14032","","Reserva Natural Vale (CVRD)","","<ll>dwc_commonname:</ll> Batinga rosa","Marcos Sobral",0,"SOUTH_AMERICA","pt","Reserva Natural Vale (CVRD)","","","","","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","",NA,"LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.074194,-39.963917,"original coordinates","original coordinates OK"
"3","Eugenia fusca",1089099498,-23.2156,-44.4957,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:42.605+0000","2018-12-03T16:41:20.437+0000",122,"none","PRESERVED_SPECIMEN",5417048,6,7707728,220,690,5014,3177662,5417048,5417048,"Eugenia fusca O.Berg","Eugenia fusca O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia fusca","Eugenia","fusca","SPECIES","ACCEPTED","2010-06-01T00:00:00",76.5,"São Paulo",2009,3,15,"2009-03-15T00:00:00","2018-11-21T16:35:13.000+0000","2018-12-08T04:38:19.113+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000160955","67","UEC - Herbário da Universidade Estadual de Campinas","Ubatuba","Sertão da Fazenda","UEC",1089099498,"BRA:UNICAMP:UEC:0000160955","Collection","Cavalin, P.O.","160955","","UNICAMP","","Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.","Cavalin, P.O.",12.5,"","pt","Universidade Estadual de Campinas, UNICAMP","","","","","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","",NA,"Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.2156,-44.4957,"original coordinates","original coordinates outside Brazil"
"4","Eugenia fusca",1090577243,-23.367009,-45.083511,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:28.439+0000","2018-06-04T12:02:25.491+0000",129,"none","PRESERVED_SPECIMEN",5417048,6,7707728,220,690,5014,3177662,5417048,5417048,"Eugenia fusca O.Berg","Eugenia fusca O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia fusca","Eugenia","fusca","SPECIES","ACCEPTED","2007-09-05T00:00:00",NA,"São Paulo",2007,9,5,"2007-09-05T00:00:00","2018-05-22T12:54:11.000+0000","2018-12-08T04:43:29.145+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000050364","573","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","IAC",1090577243,"BRA:IAC:IAC:0000050364","Collection","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","50364","","IAC","","subparcela 19, indivíduo I 0406","J.A.M.A. Gomes; L.C. Bernacci; R.B. Torres et al.",NA,"","pt","Instituto Agronômico de Campinas, IAC","","","","","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","",NA,"Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.367009,-45.083511,"original coordinates","original coordinates OK"
"5","Eugenia fusca",1090577213,-23.367009,-45.083511,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:28.439+0000","2018-06-04T12:02:25.739+0000",129,"none","PRESERVED_SPECIMEN",5417048,6,7707728,220,690,5014,3177662,5417048,5417048,"Eugenia fusca O.Berg","Eugenia fusca O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia fusca","Eugenia","fusca","SPECIES","ACCEPTED","2013-06-30T00:00:00",NA,"São Paulo",2007,9,5,"2007-09-05T00:00:00","2018-05-22T12:54:11.000+0000","2018-12-08T04:43:29.177+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000050367","575","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","IAC",1090577213,"BRA:IAC:IAC:0000050367","Collection","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","50367","","IAC","","subparcela 22, indivíduo I 0453","L.D. Meireles",NA,"","pt","Instituto Agronômico de Campinas, IAC","","","","","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","",NA,"Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.367009,-45.083511,"original coordinates","original coordinates OK"
"6","Eugenia fusca",1424232240,-24.072778,-46.583611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:19.689+0000","2018-09-24T20:01:37.697+0000",207,"none","PRESERVED_SPECIMEN",5417048,6,7707728,220,690,5014,3177662,5417048,5417048,"Eugenia fusca O.Berg","Eugenia fusca O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia fusca","Eugenia","fusca","SPECIES","ACCEPTED","2010-01-01T00:00:00",11,"São Paulo",2007,10,25,"2007-10-25T00:00:00","2017-10-14T13:14:09.020+0000","2018-12-06T16:58:24.035+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:515572","4808","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Praia Grande","Jardim Real, Estrada Mongagua-Praia Grande, km 300. Restinga arbórea.","RB",1424232240,"urn:catalog:JBRJ:RB:515572","PhysicalObject","R.C. Forzza; A. Q. Lobão, R. F. Monteiro & J. C. Silva","RB00515572","RB 458585","JBRJ","","Árvore, ca. 5 m alt., frequente e com grande florada. Folhas discolores. Flores com pedicelo verde; cálice, corola, estames e gineceu alvos.","M.Sobral",NA,"","","","","","","","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","",NA,"Praia Grande","São Paulo","brazil",1048,"Praia Grande",3541000,-46.521885,-24.014547,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.072778,-46.583611,"original coordinates","original coordinates OK"
"7","Eugenia fusca",1252641482,-24.07,-46.53,"gass84","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","none","996e30f8-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2018-06-12T07:05:07.066+0000","2018-04-09T11:04:37.047+0000",96,"none","PRESERVED_SPECIMEN",5417048,6,7707728,220,690,5014,3177662,5417048,5417048,"Eugenia fusca O.Berg","Eugenia fusca O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia fusca","Eugenia","fusca","SPECIES","ACCEPTED","2013-07-10T00:00:00",11,"",2007,10,25,"2007-10-25T00:00:00","2014-10-09T00:00:00.000+0000","2018-12-08T15:43:48.932+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","K001021812","4808","","","Praia Grande, Jardim Real, Estrada Mongagua-Praia Grande, km300.","Herbarium",1252641482,"http://specimens.kew.org/herbarium/K001021812","","Monteiro, R.F.; Lobão, A.Q.; Silva, J.C.; Forzza, R.C.","K001021812","","K","","","Mazine, F.F.",NA,"","","","Data not transcribed.","Label","Data not transcribed.","MYRTACEAE","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","",NA,"","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-24.07,-46.53,"original coordinates","original coordinates outside Brazil"
"8","Eugenia fusca",1090573958,-23.4339,-45.0711,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:26.274+0000","2018-06-04T12:02:24.723+0000",129,"none","PRESERVED_SPECIMEN",5417048,6,7707728,220,690,5014,3177662,5417048,5417048,"Eugenia fusca O.Berg","Eugenia fusca O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia fusca","Eugenia","fusca","SPECIES","ACCEPTED","2007-05-15T00:00:00",NA,"São Paulo",2006,5,20,"2006-05-20T00:00:00","2018-05-22T12:54:11.000+0000","2018-12-08T04:43:26.836+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000047081","4259","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Praia Grande","IAC",1090573958,"BRA:IAC:IAC:0000047081","Collection","L.C. Bernacci & J.A.M.A. Gomes","47081","","IAC","","","M.E.G. Sobral",NA,"","pt","Instituto Agronômico de Campinas, IAC","","","","","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","",NA,"Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.4339,-45.0711,"original coordinates","original coordinates OK"
"9","Eugenia fusca",1424152576,-19.92,-40.626667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:29.611+0000","2018-09-24T20:00:56.446+0000",207,"none","PRESERVED_SPECIMEN",5417049,6,7707728,220,690,5014,3177662,5417048,5417048,"Eugenia neolanceolata Sobral","Eugenia fusca O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia fusca","Eugenia","neolanceolata","SPECIES","SYNONYM","none",NA,"Espírito Santo",2006,8,2,"2006-08-02T00:00:00","","2018-12-06T16:57:43.399+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:419587","2571","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Teresa","Entrada para Vargem Grande, proximidades de Canaã. Área degradada.","RB",1424152576,"urn:catalog:JBRJ:RB:419587","PhysicalObject","M.G. Bovini; C.M. Mynssen","RB00419587","RB 428148","JBRJ","","Árvore ca. 5,5 m, semi - helifólia. Folhas cartáceas, concolores. Frutos imaturos amarelos e maduros vermelhos.","C. Proença",NA,"","","","","","","","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","",NA,"Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.92,-40.626667,"original coordinates","original coordinates OK"
"10","Eugenia fusca",1424300967,-22.525833,-42.347778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:00.670+0000","2018-09-24T20:02:15.229+0000",207,"none","PRESERVED_SPECIMEN",5417048,6,7707728,220,690,5014,3177662,5417048,5417048,"Eugenia fusca O.Berg","Eugenia fusca O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia fusca","Eugenia","fusca","SPECIES","ACCEPTED","2014-01-01T00:00:00",NA,"Rio de Janeiro",2006,10,24,"2006-10-24T00:00:00","2014-09-11T11:58:53.899+0000","2018-12-06T16:59:01.635+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:589904","1149","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Silva Jardim","Fazenda Santa Helena, fragmento mais próximo a sede da fazenda, floresta submntana.","RB",1424300967,"urn:catalog:JBRJ:RB:589904","PhysicalObject","S. de V. A. Pessoa; A.Pintor & A.T.Oliveira","RB00589904","RB 498040","JBRJ","","Árvore, ca. 11m. de altura, heliófila, folhas discolores verdes, ind. FSH2 287.","M. Sobral",NA,"","","","","","","","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","",NA,"Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.525833,-42.347778,"original coordinates","original coordinates OK"
