"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","language","ownerInstitutionCode","fieldNotes","continent","identificationQualifier","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","created","associatedSequences","taxonID","higherClassification","habitat","georeferenceProtocol","eventRemarks","individualCount","datasetID","higherGeography","fieldNumber","organismID","accessRights","coordinateUncertaintyInMeters","georeferenceSources","verbatimElevation","nomenclaturalStatus","bibliographicCitation","verbatimLocality","previousIdentifications","identificationRemarks","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia sulcata",1851288920,-22.450556,-43.014167,"cdround,gass84,rdatm","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.880+0000","2018-09-24T19:59:07.288+0000",207,"none","PRESERVED_SPECIMEN",5416365,6,7707728,220,690,5014,3177662,5416365,5416365,"Eugenia sulcata Spring ex Mart.","Eugenia sulcata Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sulcata","Eugenia","sulcata","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,10,7,"2017-10-07T00:00:00","2018-06-20T13:09:51.000+0000","2018-09-24T19:59:28.705+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1390992","463","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Sino. Parque Nacional da Serra dos Órgãos","RB",1851288920,"urn:catalog:JBRJ:RB:1390992","PhysicalObject","L.F.Gonçalves","RB01390992","RB 768436","JBRJ","Arvoreta aprox. 3m. Flores brancas, suave aroma. Botões e cálice com mácula marrom.","L.F. Gonçalves",NA,NA,"","","","","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","","",NA,"",NA,"","","","","","","","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.450556,-43.014167,"original coordinates","original coordinates OK"
"2","Eugenia sulcata",1829088431,-25.5195,-48.3304,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.444+0000","2018-11-24T12:35:24.454+0000",123,"none","PRESERVED_SPECIMEN",5416365,6,7707728,220,690,5014,3177662,5416365,5416365,"Eugenia sulcata Spring ex Mart.","Eugenia sulcata Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sulcata","Eugenia","sulcata","SPECIES","ACCEPTED","2017-11-20T00:00:00","Paraná",2017,11,16,"2017-11-16T00:00:00","","2018-11-24T12:36:08.235+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016216","","EFC - Herbário Escola de Florestas Curitiba","Paranaguá","Vila do Farol - Ilha do Mel","EFC",1829088431,"BRA:UFPR:EFC:0000016216","Collection","Souza, I.","16216","","Universidade Federal do Paraná, UFPR","Árvore 7m, frutos maduros com pequenos, com sabor agradável e critais de coloração roxo escuro. Cultivada","Souza, I.",20,0,"pt","Universidade Federal do Paraná, UFPR","","","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","","",NA,"",NA,"","","","","","","","","","","Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.5195,-48.3304,"original coordinates","original coordinates OK"
"3","Eugenia sulcata",1913599258,-18.698889,-39.795,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:54.535+0000","2018-09-25T14:06:09.508+0000",126,"none","PRESERVED_SPECIMEN",5416365,6,7707728,220,690,5014,3177662,5416365,5416365,"Eugenia sulcata Spring ex Mart.","Eugenia sulcata Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sulcata","Eugenia","sulcata","SPECIES","ACCEPTED","2016-02-01T00:00:00","Espírito Santo",2016,1,31,"2016-01-31T00:00:00","2018-08-24T15:06:37.000+0000","2018-12-10T13:35:57.434+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000223680","1626","SPF - Herbário da Universidade de São Paulo","São Mateus","Quadrado. Estrada atrás do Centro Universitário Norte do Espírito Santo (CEUNES).","SPF",1913599258,"BRA:USP:SPF:0000223680","Collection","Giaretta, A","223680","","USP","Arbusto ca. 2 m alt. Frutos verdes. Amostra em sílica.; Floresta de restinga pleistocênica. Solo arenoso.","Giaretta, A",8,0,"pt","Universidade de São Paulo, USP","","","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","","",NA,"",NA,"","","","","","","","","","","São Mateus","Espírito Santo","brazil",2678,"São Mateus",3204906,-40.02055,-18.748914,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.698889,-39.795,"original coordinates","original coordinates outside municipality original in sao mateus falls in conceicao da barra"
"4","Eugenia sulcata",1913599206,-18.698889,-39.795,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:54.521+0000","2018-09-25T14:06:09.424+0000",126,"none","PRESERVED_SPECIMEN",5416365,6,7707728,220,690,5014,3177662,5416365,5416365,"Eugenia sulcata Spring ex Mart.","Eugenia sulcata Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sulcata","Eugenia","sulcata","SPECIES","ACCEPTED","2016-02-01T00:00:00","Espírito Santo",2016,1,31,"2016-01-31T00:00:00","2018-08-24T15:06:37.000+0000","2018-12-10T13:35:57.434+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000223679","1627","SPF - Herbário da Universidade de São Paulo","São Mateus","Quadrado. Estrada atrás do Centro Universitário Norte do Espírito Santo (CEUNES).","SPF",1913599206,"BRA:USP:SPF:0000223679","Collection","Giaretta, A","223679","","USP","Arbusto ca. 1,5 m alt. Flores jovens.; Floresta de restinga pleistocênica. Solo arenoso.","Giaretta, A",8,0,"pt","Universidade de São Paulo, USP","","","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","","",NA,"",NA,"","","","","","","","","","","São Mateus","Espírito Santo","brazil",2678,"São Mateus",3204906,-40.02055,-18.748914,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.698889,-39.795,"original coordinates","original coordinates outside municipality original in sao mateus falls in conceicao da barra"
"5","Eugenia sulcata",1303206203,-3.973889,-38.279222,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:34.097+0000","2018-09-24T19:20:46.584+0000",128,"none","PRESERVED_SPECIMEN",5416365,6,7707728,220,690,5014,3177662,5416365,5416365,"Eugenia sulcata Spring ex Mart.","Eugenia sulcata Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sulcata","Eugenia","sulcata","SPECIES","ACCEPTED","2016-01-01T00:00:00","Ceará",2016,3,4,"2016-03-04T00:00:00","2018-08-13T19:47:20.000+0000","2018-12-07T20:18:42.148+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000059279","37","EAC - Herbário Prisco Bezerra","Aquiraz","próximo a Lagoa Encantada, substrato arenoso.","EAC",1303206203,"BRA:UFC:EAC:0000059279","Collection","Negreiros, A.P.N.","59279","","Universidade Federal do Ceará, UFC","Potencial de uso de recursos vegetais na comunidade indígena Jenipapo-Kanindé em Aquiraz, CE, Brasil.; Arbusto, ca. 2 m, fanerófito, fruto vermelho.","Bünger, M.",NA,NA,"pt","Universidade Federal do Ceará, UFC","","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","","",NA,"",NA,"","","","","","","","","","","Aquiraz","Ceará","brazil",5224,"Aquiraz",2301000,-38.394226,-3.976397,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.973889,-38.279222,"original coordinates","original coordinates OK"
"6","Eugenia sulcata",1851288638,-22.444444,-43.005833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.817+0000","2018-09-24T19:59:07.106+0000",207,"none","PRESERVED_SPECIMEN",5416365,6,7707728,220,690,5014,3177662,5416365,5416365,"Eugenia sulcata Spring ex Mart.","Eugenia sulcata Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sulcata","Eugenia","sulcata","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,9,17,"2016-09-17T00:00:00","2018-06-20T13:09:08.000+0000","2018-09-24T19:59:28.486+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1390858","329","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Agulhinha do Beija Flor. Parque Nacional da Serra dos Órgãos","RB",1851288638,"urn:catalog:JBRJ:RB:1390858","PhysicalObject","L.F.Gonçalves","RB01390858","RB 768302","JBRJ","Arvoreta aprox. 5m.; Flores brancas em profusão, com aroma adocicado muito sutil. Habito saxicola, nas encostas da agulhinha do Beija Flor.","L.F. Gonçalves",NA,NA,"","","","","aff.","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","","",NA,"",NA,"","","","","","","","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.444444,-43.005833,"original coordinates","original coordinates OK"
"7","Eugenia sulcata",1702656349,-23.036056,-43.584889,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:02.416+0000","2018-08-03T12:12:44.468+0000",121,"none","PRESERVED_SPECIMEN",5416365,6,7707728,220,690,5014,3177662,5416365,5416365,"Eugenia sulcata Spring ex Mart.","Eugenia sulcata Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sulcata","Eugenia","sulcata","SPECIES","ACCEPTED","2016-10-20T00:00:00","Rio de Janeiro",2016,10,20,"2016-10-20T00:00:00","2018-07-31T12:26:08.000+0000","2018-12-08T11:34:43.156+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000017058","98","HURB - Herbário do Recôncavo da Bahia","Rio de Janeiro","Restinga da Marambaia;","HURB",1702656349,"BRA:UFRB:HURB:0000017058","Collection","Cordeiro, S.Z.; Defaveri, A.C.A.; Sato, A.","17058","","UFRB","HUNI 5049Hábito: arbusto","A.C.A.Defaveri",NA,NA,"pt","Universidade Federal do Recôncavo da Bahia (UFRB)","","","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","","",NA,"",NA,"","","","","","","","","","","Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-23.036056,-43.584889,"original coordinates","original coordinates OK"
"8","Eugenia sulcata",1077481532,-24.6915,-54.235056,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:09.886+0000","2018-11-24T12:32:09.942+0000",118,"none","PRESERVED_SPECIMEN",5416365,6,7707728,220,690,5014,3177662,5416365,5416365,"Eugenia sulcata Spring ex Mart.","Eugenia sulcata Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sulcata","Eugenia","sulcata","SPECIES","ACCEPTED","2018-01-01T00:00:00","Paraná",2015,1,27,"2015-01-27T00:00:00","2018-10-30T18:01:38.000+0000","2018-12-06T14:18:27.354+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000016258","1343","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Entre Rios do Oeste","Fecularia Caçava","HCF",1077481532,"BRA:UTFPR:HCF:0000016258","Collection","E.L. Siqueira","16258","","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore ca. 6 m, semi-ciófila. Flores alvas. Frutos arroxeados.","E. Barboza",229,0,"pt","Universidade Tecnológica Federal do Paraná (UTFPR)","","","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","","",NA,"",NA,"","","","","","","","","","","Entre Rios do Oeste","Paraná","brazil",953,"Entre Rios do Oeste",4107538,-54.22216,-24.71383,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.6915,-54.235056,"original coordinates","original coordinates OK"
"9","Eugenia sulcata",1440782830,-20.250556,-40.278056,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:55:02.967+0000","2017-12-15T16:34:53.527+0000",129,"none","PRESERVED_SPECIMEN",5416365,6,7707728,220,690,5014,3177662,5416365,5416365,"Eugenia sulcata Spring ex Mart.","Eugenia sulcata Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sulcata","Eugenia","sulcata","SPECIES","ACCEPTED","none","Espírito Santo",2015,12,15,"2015-12-15T00:00:00","2017-09-14T14:48:37.000+0000","2018-12-09T10:47:09.580+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000050976","3708","MBML-Herbario - Herbário Mello Leitão","Vitória","Camburi, área de ampliação do aeroporto de Vitória. Restinga","MBML-HERBARIO",1440782830,"BRA:MBML:MBML-HERBARIO:0000050976","Collection","C. N. de Fraga; I. S. Bergher","50976","","MBML","Área aberta de Ericaceae. Arbusto ca. 2m. Folhas verde discolores, brilhosas. Frutos verdes, quando maduros avermelhados","C.N. Fraga/15-12-2015",2,0,"pt","Museu de Biologia Professor Mello Leitão, MBML","","","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","","",NA,"",NA,"","","","","","","","","","","Vitória","Espírito Santo","brazil",2322,"Vitória",320530,-40.287866,-20.311627,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.250556,-40.278056,"original coordinates","original coordinates OK"
"10","Eugenia sulcata",1848247525,-22.7925,-42.12,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.154+0000","2018-06-04T19:36:11.603+0000",118,"none","PRESERVED_SPECIMEN",5416365,6,7707728,220,690,5014,3177662,5416365,5416365,"Eugenia sulcata Spring ex Mart.","Eugenia sulcata Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sulcata","Eugenia","sulcata","SPECIES","ACCEPTED","2013-11-06T00:00:00","Rio de Janeiro",2013,9,NA,"2013-09-01T00:00:00","2018-05-10T19:05:51.000+0000","2018-12-08T15:08:33.591+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000405077","375","MBM - Herbário do Museu Botânico Municipal","São Pedro da Aldeia","Conglomerado 151-Ex34","MBM",1848247525,"BRA:MBM:MBM:0000405077","Collection","Uller, HF; Terra, G","405077","","MBM","Árvore. Flor branca. Fruto verde claro (imaturo).","Souza, M",NA,NA,"pt","Museu Botânico Municipal de Curitiba, MBM","","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","","",NA,"",NA,"","","","","","","","","","","São Pedro da Aldeia","Rio de Janeiro","brazil",1412,"São Pedro da Aldeia",3305208,-42.124821,-22.788203,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.7925,-42.12,"original coordinates","original coordinates OK"
