"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","fieldNotes","individualCount","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","identificationRemarks","collectionID","verbatimElevation","georeferenceSources","nomenclaturalStatus","taxonID","identificationQualifier","bibliographicCitation","georeferencedDate","georeferenceProtocol","coordinateUncertaintyInMeters","verbatimTaxonRank","higherClassification","higherGeography","organismID","datasetID","accessRights","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia springiana",1668762963,-13.876389,-39.151667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.225+0000","2018-12-03T16:16:30.936+0000",122,"none","PRESERVED_SPECIMEN",3174309,6,7707728,220,690,5014,7395601,3174309,3174309,"Myrcia springiana Kiaersk.","Myrcia springiana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia springiana","Myrcia","springiana","SPECIES","ACCEPTED","2017-05-01T00:00:00","SOUTH_AMERICA","Bahia",2017,4,2,"2017-04-02T00:00:00","2018-08-28T19:14:13.000+0000","2018-12-03T16:17:58.934+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000127880","25562","ALCB - Herbário Alexandre Leal Costa","Igrapiúna","Litoral Sul, Reserva Espinita, Cacau da Baixa e Trilha do Carneiro.","pt","ALCB",1668762963,"BRA:UFBA:ALCB:0000127880","Collection","Guedes, ML; Maia Neto, AL; Alunos de Botânica BIO C05","127880","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Frutos imaturos, com indumento ferrugíneo.","Guedes, ML",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","","Igrapiúna","Bahia","brazil",3359,"Igrapiúna",2913457,-39.177332,-13.858125,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.876389,-39.151667,"original coordinates","original coordinates OK"
"2","Myrcia springiana",1913600425,-14.583333,-39.283333,"gass84,txmatfuz","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:36.681+0000","2018-11-24T12:31:36.687+0000",126,"none","PRESERVED_SPECIMEN",3174309,6,7707728,220,690,5014,7395601,3174309,3174309,"Myrcia springiana Kiaersk.","Myrcia springiana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia springiana","Myrcia","springiana","SPECIES","ACCEPTED","2017-09-01T00:00:00","","Bahia",2017,6,29,"2017-06-29T00:00:00","2018-11-22T19:52:55.000+0000","2018-12-10T13:35:58.038+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000013503","25798","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Uruçuca","Serra Grande","pt","HUESB",1913600425,"BRA:UESB:HUESB:0000013503","Collection","Roque, N.; Santana, A.; Cajado, B.; Lucresia, L.; Santana, A.; Cajado, B.; Lucresia, L.","13503","UESB","Universidade Estadual do Sudoeste da Bahia (UESB)","Árvore. Folha cartácea, discolores. Fruto imaturo.; Floresta Ombrófila em estágio Secundário","Guedes, M.L.",9999,0,"","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","","Uruçuca","Bahia","brazil",3281,"Uruçuca",2932705,-39.232321,-14.527691,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.583333,-39.283333,"original coordinates","original coordinates OK"
"3","Myrcia springiana",1806874892,-12.683333,-41.166667,"gass84,txmatfuz","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:05.835+0000","2018-08-03T12:12:46.416+0000",121,"none","PRESERVED_SPECIMEN",3174309,6,7707728,220,690,5014,7395601,3174309,3174309,"Myrcia springiana Kiaersk.","Myrcia springiana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia springiana","Myrcia","springiana","SPECIES","ACCEPTED","2017-07-01T00:00:00","","Bahia",2017,6,16,"2017-06-16T00:00:00","2018-07-31T12:26:09.000+0000","2018-12-10T04:45:46.136+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000021421","25697","HURB - Herbário do Recôncavo da Bahia","Wagner","Chapada Diamantina; Mata do CETEP","pt","HURB",1806874892,"BRA:UFRB:HURB:0000021421","Collection","Guedes, M.L.; Santos, J.A.; Jesus, A.M.de; et al","21421","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: árvore","M.L.Guedes",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","","Wagner","Bahia","brazil",3562,"Wagner",2933406,-41.164712,-12.235036,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.683333,-41.166667,"original coordinates","original coordinates outside municipality original in wagner falls in andarai"
"4","Myrcia springiana",1424503336,-13.5875,-39.719167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:02.531+0000","2018-09-24T20:04:14.747+0000",207,"none","PRESERVED_SPECIMEN",3174309,6,7707728,220,690,5014,7395601,3174309,3174309,"Myrcia springiana Kiaersk.","Myrcia springiana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia springiana","Myrcia","springiana","SPECIES","ACCEPTED","none","","Bahia",2014,2,21,"2014-02-21T00:00:00","2017-10-19T06:39:10.745+0000","2018-12-06T17:01:03.559+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:928426","1765","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Wenceslau Guimarães","Nova Esperança, E.E. Wenceslau Guimarães: trilha do Pico do Urubu, Pedra da Antena.","","RB",1424503336,"urn:catalog:JBRJ:RB:928426","PhysicalObject","R. Goldenberg ; L.H. Daneu, L.C. Gomes, F. Michelangeli","RB00928426","JBRJ","","Arbusto 2m; flores creme.","M.SOBRAL",730,NA,"RB 617791","Floresta Ombrófila Densa.",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","","Wenceslau Guimarães","Bahia","brazil",3386,"Wenceslau Guimarães",2933505,-39.626771,-13.630549,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.5875,-39.719167,"original coordinates","original coordinates OK"
"5","Myrcia springiana",1420314916,-8.076667,-34.962222,"cdround,gass84,iddatunl","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:35.094+0000","2017-12-29T14:35:02.883+0000",123,"none","PRESERVED_SPECIMEN",3174309,6,7707728,220,690,5014,7395601,3174309,3174309,"Myrcia springiana Kiaersk.","Myrcia springiana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia springiana","Myrcia","springiana","SPECIES","ACCEPTED","2014-04-01T00:00:00","","Pernambuco",2014,4,24,"2014-04-24T00:00:00","","2018-07-07T01:08:42.039+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000079029","1985","UFP - Herbário UFP - Geraldo Mariz","Recife","Jardim Botânico do Recife-Borda da mata, próxima à entrada pricipal Floresta Atlântica.","pt","UFP",1420314916,"BRA:UFPE:UFP:0000079029","Collection","Amorim, B.S.","79029","UFPE","Universidade Federal de Pernambuco, UFPE","DESC:Árvore 8m alt., frutos amarelos.;","Amorim, B.S.",NA,NA,"","",0,"","","","","",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","","Recife","Pernambuco","brazil",4261,"Recife",2611606,-34.933243,-8.03913,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.076667,-34.962222,"original coordinates","original coordinates OK"
"6","Myrcia springiana",1587330794,-8.713611,-35.840556,"cdround,gass84","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:35.094+0000","2017-12-29T14:35:02.883+0000",123,"none","PRESERVED_SPECIMEN",3174309,6,7707728,220,690,5014,7395601,3174309,3174309,"Myrcia springiana Kiaersk.","Myrcia springiana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia springiana","Myrcia","springiana","SPECIES","ACCEPTED","none","","Pernambuco",2014,4,28,"2014-04-28T00:00:00","","2018-07-07T03:34:48.257+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000079028","1986","UFP - Herbário UFP - Geraldo Mariz","Jaqueira","RPPN Frei Caneca-Mata Quengo.","pt","UFP",1587330794,"BRA:UFPE:UFP:0000079028","Collection","Amorim, B.S.","79028","UFPE","Universidade Federal de Pernambuco, UFPE","HABITAT:Floresta Atlântica.; DESC:Árvore 4m de altura, frutos verdes.;","Amorim, B.S.",NA,NA,"","",0,"","","","","",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","","Jaqueira","Pernambuco","brazil",4139,"Jaqueira",2607950,-35.806933,-8.74261,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.713611,-35.840556,"original coordinates","original coordinates outside municipality original in jaqueira falls in lagoa dos gatos"
"7","Myrcia springiana",1420314897,-14.333889,-39.033056,"cdround,gass84,iddatunl","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:35.120+0000","2017-12-29T14:35:02.807+0000",123,"none","PRESERVED_SPECIMEN",3174309,6,7707728,220,690,5014,7395601,3174309,3174309,"Myrcia springiana Kiaersk.","Myrcia springiana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia springiana","Myrcia","springiana","SPECIES","ACCEPTED","2014-05-01T00:00:00","","Bahia",2014,5,24,"2014-05-24T00:00:00","","2018-07-07T01:08:42.040+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000079017","2007","UFP - Herbário UFP - Geraldo Mariz","Itacaré","Fazenda Boa Paz","pt","UFP",1420314897,"BRA:UFPE:UFP:0000079017","Collection","Amorim, B.S.","79017","UFPE","Universidade Federal de Pernambuco, UFPE","HABITAT:Interior da mata, Floresta Atlântica.; DESC:Arbusto 2m alt., frutos imaturos amarelos.;","Amorim, B.S.",NA,NA,"","",0,"","","","","",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","","Itacaré","Bahia","brazil",3305,"Itacaré",2914901,-39.157785,-14.360606,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.333889,-39.033056,"original coordinates","original coordinates OK"
"8","Myrcia springiana",1087707206,-13.898056,-39.457222,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:54.709+0000","2018-08-03T12:12:38.504+0000",121,"none","PRESERVED_SPECIMEN",3174309,6,7707728,220,690,5014,7395601,3174309,3174309,"Myrcia springiana Kiaersk.","Myrcia springiana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia springiana","Myrcia","springiana","SPECIES","ACCEPTED","2017-10-01T00:00:00","","Bahia",2013,3,14,"2013-03-14T00:00:00","2018-07-31T12:27:34.000+0000","2018-12-08T13:06:06.202+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000006484","1199","HURB - Herbário do Recôncavo da Bahia","Ibirapitanga","Serra do Papua; APA do Pratigi, mata atrás do bangalô1","pt","HURB",1087707206,"BRA:UFRB:HURB:0000006484","Collection","Lucas, E.; Aona, L.Y.S.; Biggs, N.; Jardim, J.G.; Mazine, F.F.; Victor Junior, V.V.; Costa, G.","6484","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: árvore","Stadnik, A.",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","","Ibirapitanga","Bahia","brazil",3339,"Ibirapitanga",2912707,-39.430695,-14.061146,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.898056,-39.457222,"original coordinates","original coordinates OK"
"9","Myrcia springiana",1899818475,-15.348056,-39.045278,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.948+0000","2018-12-03T16:15:52.230+0000",122,"none","PRESERVED_SPECIMEN",3174309,6,7707728,220,690,5014,7395601,3174309,3174309,"Myrcia springiana Kiaersk.","Myrcia springiana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia springiana","Myrcia","springiana","SPECIES","ACCEPTED","2013-11-01T00:00:00","SOUTH_AMERICA","Bahia",2013,6,11,"2013-06-11T00:00:00","2018-08-28T19:14:13.000+0000","2018-12-03T16:16:08.972+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121157","1376","ALCB - Herbário Alexandre Leal Costa","Una","","pt","ALCB",1899818475,"BRA:UFBA:ALCB:0000121157","Collection","Gomes, FS","121157","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Material Estéril.","Gomes, FS",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.348056,-39.045278,"original coordinates","original coordinates OK"
"10","Myrcia springiana",1094919113,-12.166667,-37.966667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:50.921+0000","2018-09-10T18:27:35.386+0000",124,"none","PRESERVED_SPECIMEN",3174309,6,7707728,220,690,5014,7395601,3174309,3174309,"Myrcia springiana Kiaersk.","Myrcia springiana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia springiana","Myrcia","springiana","SPECIES","ACCEPTED","none","","Bahia",2013,11,13,"2013-11-13T00:00:00","","2018-09-10T18:28:01.873+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000202513","1587","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Algodão.","pt","HUEFS",1094919113,"BRA:UEFS:HUEFS:0000202513","Collection","Popovkin, A.V.","202513","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",120,0,"","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","","Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.166667,-37.966667,"original coordinates","original coordinates OK"
