"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","continent","coordinateUncertaintyInMeters","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","references","created","associatedSequences","taxonID","identificationQualifier","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","fieldNumber","organismID","datasetID","accessRights","individualCount","nomenclaturalStatus","bibliographicCitation","identificationRemarks","georeferenceSources","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia mosenii",1316183607,-24.0419,-47.5907,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.251+0000","2018-12-03T16:41:37.194+0000",122,"none","PRESERVED_SPECIMEN",5418039,6,7707728,220,690,5014,3177662,5418039,5418039,"Eugenia mosenii (Kausel) Sobral","Eugenia mosenii (Kausel) Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia mosenii","Eugenia","mosenii","SPECIES","ACCEPTED","2015-01-01T00:00:00",800,0,"São Paulo",2015,2,11,"2015-02-11T00:00:00","2018-11-21T16:35:19.000+0000","2018-12-09T14:26:07.291+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000188997","274","UEC - Herbário da Universidade Estadual de Campinas","São Miguel Arcanjo","Parque Estadual Carlos Botelho","pt","UEC",1316183607,"BRA:UNICAMP:UEC:0000188997","Collection","Silva, B.G.; Castello, A.C.D.; Kataoka, E.Y.; Vidal Junior, J.D.","188997","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, 7 m de altura e 3,3 cm de DAP; Floresta Ombrófila Densa","Mazine, F.F.","","","",NA,"","","","","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","São Miguel Arcanjo","São Paulo","brazil",1065,"São Miguel Arcanjo",3550209,-47.993345,-23.913252,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.0419,-47.5907,"original coordinates","original coordinates outside municipality original in sao miguel arcanjo falls in tapirai"
"2","Eugenia mosenii",1135945823,-24.16651,-47.55755,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:43.076+0000","2018-01-05T16:39:51.122+0000",81,"none","PRESERVED_SPECIMEN",5418039,6,7707728,220,690,5014,3177662,5418039,5418039,"Eugenia mosenii (Kausel) Sobral","Eugenia mosenii (Kausel) Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia mosenii","Eugenia","mosenii","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2013,3,28,"2013-03-28T00:00:00","2015-08-18T19:40:13.000+0000","2018-12-06T21:48:29.427+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA128282","1846","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Tapirai","Trilha da casa da pedra, UHE do Juquiá, Serraria, Floresta Ombrófila Densa.","pt","ESA",1135945823,"BRA:ESALQ:ESA:0ESA128282","Collection","Flores, T.B.","ESA128282","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","","","","",NA,"","","","","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","Tapirai","São Paulo","brazil",1050,"Tapiraí",3553500,-47.619531,-24.008322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.16651,-47.55755,"original coordinates","original coordinates outside municipality original in tapirai falls in juquia"
"3","Eugenia mosenii",1424483869,-24,-47,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:49.185+0000","2018-09-24T20:04:02.581+0000",207,"none","PRESERVED_SPECIMEN",5418039,6,7707728,220,690,5014,3177662,5418039,5418039,"Eugenia mosenii (Kausel) Sobral","Eugenia mosenii (Kausel) Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia mosenii","Eugenia","mosenii","SPECIES","ACCEPTED","2013-04-29T00:00:00",480,NA,"São Paulo",2013,4,29,"2013-04-29T00:00:00","2017-10-14T03:51:05.504+0000","2018-12-06T17:00:52.627+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:859943","983","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d´água para vila de moradores.","","RB",1424483869,"urn:catalog:JBRJ:RB:859943","PhysicalObject","G.D. Colletta; et al","RB00859943","JBRJ","","Árvore, 8m, frutos amarelados que passam a arroxeados","N.M. Ivanauskas","RB 600136","Floresta ombrófila densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária)","",NA,"","","","","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","Tapiraí","São Paulo","brazil",1050,"Tapiraí",3553500,-47.619531,-24.008322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24,-47,"original coordinates","original coordinates outside municipality original in tapirai falls in juquitiba"
"4","Eugenia mosenii",1143413038,-23.5228,-46.1883,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:31.787+0000","2018-06-04T12:02:27.351+0000",129,"none","PRESERVED_SPECIMEN",5418039,6,7707728,220,690,5014,3177662,5418039,5418039,"Eugenia mosenii (Kausel) Sobral","Eugenia mosenii (Kausel) Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia mosenii","Eugenia","mosenii","SPECIES","ACCEPTED","2013-05-03T00:00:00",NA,NA,"São Paulo",2013,4,9,"2013-04-09T00:00:00","","2018-07-06T18:08:58.619+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000056026","4867","IAC - Herbário do Instituto Agronômico de Campinas","Mogi das Cruzes","Parque da Neblina","pt","IAC",1143413038,"BRA:IAC:IAC:0000056026","Collection","L.C. Bernacci & R. Giovanni","56026","IAC","Instituto Agronômico de Campinas, IAC","","M.E.G. Sobral","","","",NA,"","","","","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","Mogi das Cruzes","São Paulo","brazil",1157,"Mogi das Cruzes",3530607,-46.186298,-23.569535,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.5228,-46.1883,"original coordinates","original coordinates OK"
"5","Eugenia mosenii",912615905,-22.44,-42.03,"gass84","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","none","996e30f8-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2018-06-12T07:04:34.813+0000","2018-04-09T11:02:34.873+0000",96,"none","PRESERVED_SPECIMEN",5418039,6,7707728,220,690,5014,3177662,5418039,5418039,"Eugenia mosenii (Kausel) Sobral","Eugenia mosenii (Kausel) Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia mosenii","Eugenia","mosenii","SPECIES","ACCEPTED","none",NA,NA,"",2012,1,9,"2012-01-09T00:00:00","2014-02-17T09:21:52.377+0000","2018-12-07T23:25:34.686+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","K000812413","784","","Casimiro de Abreu","Reserva Biologica Uniao. T1, ramal da Trilha Principal, acesso pela Estrada de Macuca. No sub-bosque da baixado.","","Herbarium",912615905,"http://specimens.kew.org/herbarium/K000812413","","Saavedra, M.M.; Santos, M.F.; Lobao, A.Q.; Fiaschi, P.","K000812413","K","","Material armazenado em silica-gel.  Material  prensado em alcool.","Mazine, F.F.","","","",0.2,"Solo alagado.","Casimiro de Abreu","label","Arvoreta, 4m alt.  Ramo imaturo verde, maduro vinaceo.  Bracteola amarelo-esverdeada.  Hipanto amarelo, calice alvo-esverdeada, petalas e filetes alvos, anteras amarela.","MYRTACEAE","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","Casimiro de Abreu","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-22.44,-42.03,"original coordinates","original coordinates OK"
"6","Eugenia mosenii",1913598590,-22.436361,-42.026167,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:54.351+0000","2018-09-25T14:06:08.418+0000",126,"none","PRESERVED_SPECIMEN",5418039,6,7707728,220,690,5014,3177662,5418039,5418039,"Eugenia mosenii (Kausel) Sobral","Eugenia mosenii (Kausel) Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia mosenii","Eugenia","mosenii","SPECIES","ACCEPTED","2016-07-01T00:00:00",NA,NA,"Rio de Janeiro",2012,1,9,"2012-01-09T00:00:00","2018-08-24T15:06:37.000+0000","2018-12-10T13:35:57.174+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000223094","785","SPF - Herbário da Universidade de São Paulo","Casimiro de Abreu","Reserva Biológica União, T1, ramal da Trilha Principal, acesso pela Estrada da Macuca.","pt","SPF",1913598590,"BRA:USP:SPF:0000223094","Collection","Santos, MF","223094","USP","Universidade de São Paulo, USP","Arvoreta, 5 m alt. Ramo acinzentado. Pedicelo e bractéolas verdes. Hipanto amarelo, cálice alvo-esverdeado e pétalas alvas. Material armazenado em sílica-gel. Material prensado em álcool.; No sub-bosque da baixada, solo alagado.","Giaretta, A","","","",NA,"","","","","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","Casimiro de Abreu","Rio de Janeiro","brazil",1539,"Casimiro de Abreu",3301306,-42.141929,-22.483079,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.436361,-42.026167,"original coordinates","original coordinates OK"
"7","Eugenia mosenii",1086915422,-24.304722,-48.581944,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:58.441+0000","2018-11-24T08:56:58.534+0000",126,"none","PRESERVED_SPECIMEN",5418039,6,7707728,220,690,5014,3177662,5418039,5418039,"Eugenia mosenii (Kausel) Sobral","Eugenia mosenii (Kausel) Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia mosenii","Eugenia","mosenii","SPECIES","ACCEPTED","2012-09-05T00:00:00",NA,NA,"São Paulo",2012,4,5,"2012-04-05T00:00:00","2018-11-05T15:57:38.000+0000","2018-12-08T13:01:19.763+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000047236","1575","SPSF - Herbário Dom Bento José Pickel","Guapiara","","pt","SPSF",1086915422,"BRA:IF:SPSF:0000047236","Collection","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & C. de Moura & D.Souza","47236","IF","Instituto Florestal, IF","COLETA: Árvore com 6m de altura, fruto amarelo esverdeado.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","O.T.Aguiar","","","SOUTH_AMERICA",NA,"","","","","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","Guapiara","São Paulo","brazil",1016,"Guapiara",3517604,-48.555649,-24.212246,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.304722,-48.581944,"original coordinates","original coordinates OK"
"8","Eugenia mosenii",1941787881,-24.18,-47.92,"cudc,gass84","ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","none","9e4f3516-2b98-4700-a39a-3f109252508c","GB","DWC_ARCHIVE","2018-12-11T20:26:41.105+0000","2018-11-19T16:46:01.657+0000",95,"none","PRESERVED_SPECIMEN",5418039,6,7707728,220,690,5014,3177662,5418039,5418039,"Eugenia mosenii (Kausel) Sobral","Eugenia mosenii (Kausel) Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia mosenii","Eugenia","mosenii","SPECIES","ACCEPTED","none",400,NA,"",2012,6,1,"2012-06-01T00:00:00","2018-10-04T00:00:00.000+0000","2018-12-07T16:04:10.558+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","MG718106","","","","Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State","","",1941787881,"MG718106","","R.A.F. Lima",NA,"","","","","","","",NA,"","","","","Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia","http://www.ebi.ac.uk/ena/data/view/MG718106","2018-10-04","MG718106",1924181,"","","","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-24.18,-47.92,"original coordinates","original coordinates outside municipality original in  falls in sete barras"
"9","Eugenia mosenii",1913598705,-22.454861,-42.993056,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:54.423+0000","2018-09-25T14:06:08.537+0000",126,"none","PRESERVED_SPECIMEN",5418039,6,7707728,220,690,5014,3177662,5418039,5418039,"Eugenia mosenii (Kausel) Sobral","Eugenia mosenii (Kausel) Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia mosenii","Eugenia","mosenii","SPECIES","ACCEPTED","2016-07-01T00:00:00",1095,0,"Rio de Janeiro",2011,9,23,"2011-09-23T00:00:00","2018-08-24T15:06:37.000+0000","2018-12-10T13:35:57.164+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000223271","690","SPF - Herbário da Universidade de São Paulo","Teresópolis","Parque Nacional da Serra dos Órgãos, Na margem da estrada que levam às trilhas e à casa do pesquisador.","pt","SPF",1913598705,"BRA:USP:SPF:0000223271","Collection","Santos, MF","223271","USP","Universidade de São Paulo, USP","Arvoreta, 3 m alt. Ramo imaturo ocre, maduro cinéreo. Pedicelo ocre, cálice externamente ocre-esverdeado e internamente verde, anel estaminal ocre, ápice do ovário verde.; Na beira da mata.","Giaretta, A","","","",NA,"","","","","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.454861,-42.993056,"original coordinates","original coordinates OK"
"10","Eugenia mosenii",1913598726,-22.492417,-43.002111,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:54.431+0000","2018-09-25T14:06:08.557+0000",126,"none","PRESERVED_SPECIMEN",5418039,6,7707728,220,690,5014,3177662,5418039,5418039,"Eugenia mosenii (Kausel) Sobral","Eugenia mosenii (Kausel) Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia mosenii","Eugenia","mosenii","SPECIES","ACCEPTED","2016-07-01T00:00:00",NA,NA,"Rio de Janeiro",2011,9,25,"2011-09-25T00:00:00","2018-08-24T15:06:37.000+0000","2018-12-10T13:35:57.199+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000223284","703","SPF - Herbário da Universidade de São Paulo","Guapimirim","Parque Nacional da Serra dos Órgãos, Sub-sede Guapimirim. Trilha para o Poço Verde.","pt","SPF",1913598726,"BRA:USP:SPF:0000223284","Collection","Santos, MF","223284","USP","Universidade de São Paulo, USP","Arvoreta, 4 m alt. Ramo imaturo cinéreo-esverdeado. Pedicelo e fruto ocre-esverdeados, lobos do cálice verdes em ambas faces, anel estaminal bege, ápice do ovário verde.; No sub-bosque da mata.","Giaretta, A","","","",NA,"","","","","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","Guapimirim","Rio de Janeiro","brazil",1500,"Guapimirim",3301850,-42.963842,-22.584312,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.492417,-43.002111,"original coordinates","original coordinates OK"
