"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","language","ownerInstitutionCode","fieldNotes","continent","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","identificationQualifier","references","institutionID","county","preparations","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","coordinateUncertaintyInMeters","identificationRemarks","georeferencedDate","typeStatus","organismID","datasetID","accessRights","infraspecificEpithet","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia montana",1851289020,-22.460278,-43.025556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.899+0000","2018-09-24T19:59:07.166+0000",207,"none","PRESERVED_SPECIMEN",3175313,6,7707728,220,690,5014,7395601,3175313,3175313,"Myrcia montana Cambess.","Myrcia montana Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia montana","Myrcia","montana","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,1,1,"2018-01-01T00:00:00","2018-06-20T13:09:59.000+0000","2018-09-24T19:59:28.566+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1391017","488","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha para o São Pedro, saindo da Baleia. Parque Nacional da Serra dos Órgãos","RB",1851289020,"urn:catalog:JBRJ:RB:1391017","PhysicalObject","L.F.Gonçalves","RB01391017","RB 768461","JBRJ","Árvore aprox. 4m. Folhas discolores verdes com face adaxial de verde mais escuro que face abaxial mais clara, margem curvada a revoluta. Inflorescência ainda em botão.","L.F. Gonçalves",NA,NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","","",NA,"Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.460278,-43.025556,"original coordinates","original coordinates outside municipality original in teresopolis falls in petropolis"
"2","Myrcia montana",1851288965,-22.457222,-43.011667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.875+0000","2018-09-24T19:59:07.267+0000",207,"none","PRESERVED_SPECIMEN",3175313,6,7707728,220,690,5014,7395601,3175313,3175313,"Myrcia montana Cambess.","Myrcia montana Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia montana","Myrcia","montana","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,6,25,"2017-06-25T00:00:00","2018-06-20T13:09:48.000+0000","2018-09-24T19:59:28.660+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1390982","453","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Travessia da Neblina. Parque Nacional da Serra dos Órgãos","RB",1851288965,"urn:catalog:JBRJ:RB:1390982","PhysicalObject","L.F.Gonçalves","RB01390982","RB 768426","JBRJ","Arvoreta aprox. 1.90m. Folhas discolores com face abaxial enegrecido por tricomas abundantes. Frutos cobertos por tricoma enegrecido.","L.F. Gonçalves",NA,NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","","",NA,"Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.457222,-43.011667,"original coordinates","original coordinates OK"
"3","Myrcia montana",1851288699,-22.456389,-43.010556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.877+0000","2018-09-24T19:59:07.288+0000",207,"none","PRESERVED_SPECIMEN",3175313,6,7707728,220,690,5014,7395601,3175313,3175313,"Myrcia montana Cambess.","Myrcia montana Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia montana","Myrcia","montana","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,6,25,"2017-06-25T00:00:00","2018-06-20T13:09:47.000+0000","2018-09-24T19:59:28.782+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1390979","450","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Travessia da Neblina. Parque Nacional da Serra dos Órgãos","RB",1851288699,"urn:catalog:JBRJ:RB:1390979","PhysicalObject","L.F.Gonçalves","RB01390979","RB 768423","JBRJ","Arvoreta aprox. 1,5m. Folhas discolores com face abaxial asbranquiçada por tricomas e face adaxial verde escuro. Frutos castanhos ainda imaturos.","L.F. Gonçalves",NA,NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","","",NA,"Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.456389,-43.010556,"original coordinates","original coordinates OK"
"4","Myrcia montana",1851288967,-22.456944,-43.011667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.887+0000","2018-09-24T19:59:07.126+0000",207,"none","PRESERVED_SPECIMEN",3175313,6,7707728,220,690,5014,7395601,3175313,3175313,"Myrcia montana Cambess.","Myrcia montana Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia montana","Myrcia","montana","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,6,25,"2017-06-25T00:00:00","2018-06-20T13:09:48.000+0000","2018-09-24T19:59:28.613+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1390981","452","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Travessia da Neblina. Parque Nacional da Serra dos Órgãos","RB",1851288967,"urn:catalog:JBRJ:RB:1390981","PhysicalObject","L.F.Gonçalves","RB01390981","RB 768425","JBRJ","Arvoreta aprox. 1.80m. Folhas discolores frutos castanhos imaturos.","L.F. Gonçalves",NA,NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","","",NA,"Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.456944,-43.011667,"original coordinates","original coordinates OK"
"5","Myrcia montana",1423902174,-21.898889,-41.911944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:41.613+0000","2018-09-24T19:57:49.659+0000",207,"none","PRESERVED_SPECIMEN",3175313,6,7707728,220,690,5014,7395601,3175313,3175313,"Myrcia montana Cambess.","Myrcia montana Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia montana","Myrcia","montana","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,1,26,"2016-01-26T00:00:00","2017-10-21T23:45:52.875+0000","2018-12-06T16:55:20.475+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1084792","370","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","Pedra do Desengano. Campo de Altitude próximo ao cume. Parque Estadual do Desengano","RB",1423902174,"urn:catalog:JBRJ:RB:1084792","PhysicalObject","C. Baez; Thalis Lima","RB01084792","RB 641510","JBRJ","Terrícola, heliófila. Folhas glarbas discolores. Cálice verde, corola alva, estames alvos.","M. C. Souza",1729,NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","","",NA,"Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.898889,-41.911944,"original coordinates","original coordinates OK"
"6","Myrcia montana",1847972005,-22.464722,-43.041944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:24.760+0000","2018-09-24T19:59:06.035+0000",207,"none","PRESERVED_SPECIMEN",3175313,6,7707728,220,690,5014,7395601,3175313,3175313,"Myrcia montana Cambess.","Myrcia montana Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia montana","Myrcia","montana","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,2,4,"2016-02-04T00:00:00","2018-05-28T15:34:40.576+0000","2018-12-08T15:06:34.728+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1389147","247","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Guapimirim","Travessia Petrópolis X Teresópolis, mata nebular após Vale das Antas","RB",1847972005,"urn:catalog:JBRJ:RB:1389147","PhysicalObject","L. F. Gonçalves","RB01389147","RB 766670","JBRJ","Flores brancas e botões ferrugíneos","L. F. Gonçalves",NA,NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","","",NA,"Guapimirim","Rio de Janeiro","brazil",1500,"Guapimirim",3301850,-42.963842,-22.584312,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.464722,-43.041944,"original coordinates","original coordinates OK"
"7","Myrcia montana",1851288685,-22.457222,-43.011944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.819+0000","2018-09-24T19:59:07.150+0000",207,"none","PRESERVED_SPECIMEN",3175313,6,7707728,220,690,5014,7395601,3175313,3175313,"Myrcia montana Cambess.","Myrcia montana Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia montana","Myrcia","montana","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,8,28,"2016-08-28T00:00:00","2018-06-29T10:46:27.000+0000","2018-09-24T19:59:28.577+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1390849","320","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha da Travessia da Neblina. Parque Nacional da Serra dos Órgãos","RB",1851288685,"urn:catalog:JBRJ:RB:1390849","PhysicalObject","L.F.Gonçalves","RB01390849","RB 768293","JBRJ","Arbusto aprox. 1.5m. Inflorescência ainda em botão. Único fruto com tricomas enegrecidos.","L.F. Gonçalves",NA,NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","","",NA,"Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.457222,-43.011944,"original coordinates","original coordinates OK"
"8","Myrcia montana",1851288851,-22.4575,-43.018333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.810+0000","2018-09-24T19:59:07.233+0000",207,"none","PRESERVED_SPECIMEN",3175313,6,7707728,220,690,5014,7395601,3175313,3175313,"Myrcia montana Cambess.","Myrcia montana Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia montana","Myrcia","montana","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,8,28,"2016-08-28T00:00:00","2018-06-20T13:09:04.000+0000","2018-09-24T19:59:28.649+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1390845","316","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha da Travessia da Neblina. Parque Nacional da Serra dos Órgãos","RB",1851288851,"urn:catalog:JBRJ:RB:1390845","PhysicalObject","L.F.Gonçalves","RB01390845","RB 768289","JBRJ","Arvoreta aprox. 2.5m. Frutos e botões.","L.F. Gonçalves",NA,NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","","",NA,"Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.4575,-43.018333,"original coordinates","original coordinates OK"
"9","Myrcia montana",1845613847,-22.4525,-43.014444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:24.701+0000","2018-09-24T19:59:05.895+0000",207,"none","PRESERVED_SPECIMEN",3175313,6,7707728,220,690,5014,7395601,3175313,3175313,"Myrcia montana Cambess.","Myrcia montana Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia montana","Myrcia","montana","SPECIES","ACCEPTED","none","Rio de Janeiro",2015,6,6,"2015-06-06T00:00:00","2018-05-23T16:47:05.971+0000","2018-12-10T06:59:40.707+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1389048","141","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Travessia Petrópolis x Teresópolis","RB",1845613847,"urn:catalog:JBRJ:RB:1389048","PhysicalObject","L.F.Gonçalves","RB01389048","RB 766577","JBRJ","","L.F.Gonçalves",NA,NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","","",NA,"Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.4525,-43.014444,"original coordinates","original coordinates OK"
"10","Myrcia montana",1845613821,-22.469444,-43.010556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:24.732+0000","2018-09-24T19:59:05.897+0000",207,"none","PRESERVED_SPECIMEN",3175313,6,7707728,220,690,5014,7395601,3175313,3175313,"Myrcia montana Cambess.","Myrcia montana Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia montana","Myrcia","montana","SPECIES","ACCEPTED","none","Rio de Janeiro",2015,6,13,"2015-06-13T00:00:00","2018-05-23T17:18:54.458+0000","2018-12-10T06:59:40.690+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1389059","154","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Guapimirim","Parque Nacional da Serra dos Órgãos. Trilha do Peixe","RB",1845613821,"urn:catalog:JBRJ:RB:1389059","PhysicalObject","L.F.Gonçalves","RB01389059","RB 766588","JBRJ","","L.F.Gonçalves",NA,NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,"","","",NA,"","","",NA,"Guapimirim","Rio de Janeiro","brazil",1500,"Guapimirim",3301850,-42.963842,-22.584312,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.469444,-43.010556,"original coordinates","original coordinates OK"
