"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","locality","modified","otherCatalogNumbers","continent","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","identificationRemarks","verbatimElevation","establishmentMeans","typeStatus","typifiedName","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","georeferencedDate","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Eugenia kleinii",1585200757,-25.6062,-48.8689,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.499+0000","2018-11-24T12:35:22.517+0000",123,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2015-05-08T00:00:00","Paraná",2014,7,23,"2014-07-23T00:00:00","2018-12-07T01:13:52.073+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000013685","1734","EFC - Herbário Escola de Florestas Curitiba","Morretes","pt","EFC",1585200757,"BRA:UFPR:EFC:0000013685","Collection","Blum, C.T.; Scheer, M.B.","13685","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta com 5 m, aos 1100 m.s.n.m. Boões florais brancos.","Sobral, M.",1100,0,"Serra da Igreja","2018-11-19T18:53:03.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.6062,-48.8689,"original coordinates","original coordinates OK"
"12","Eugenia kleinii",1837380037,-27.110278,-49.210833,"gass84","52b78a58-c84a-4370-bb14-b27a007d5da6","7cf67ac2-f2f2-42bd-92e4-c2eac0b21039","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:07.421+0000","2018-04-05T11:57:46.948+0000",128,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2014-08-10T00:00:00","Santa Catarina",2014,8,10,"2014-08-10T00:00:00","2018-12-08T03:39:40.683+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUCS - Herbário da Universidade de Caxias do Sul","BRA:UCS:HUCS:0000046591","192","HUCS - Herbário da Universidade de Caxias do Sul","Indaial","pt","HUCS",1837380037,"BRA:UCS:HUCS:0000046591","Collection","Seubert, R. .C.; Sampaio, D. .K.; Hofschneider, E.; Rezini, J. .A.; Gebien, W.","46591","UCS","Universidade de Caxias do Sul (UCS)","arvoreta - Doação FURB 46592; Floresta Ombrófila Densa Montana, encosta","Seubert, R. .C.",640,0,"Faxinal do Bepe, Parque Nacional da Serra do Itajaí","2018-03-09T16:32:32.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.110278,-49.210833,"original coordinates","original coordinates OK"
"13","Eugenia kleinii",1829089025,-27.110278,-49.210833,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:17.727+0000","2018-11-24T12:32:17.741+0000",118,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2014-08-10T00:00:00","Santa Catarina",2014,8,10,"2014-08-10T00:00:00","2018-11-24T12:32:30.198+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000024837","192","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Indaial","pt","HCF",1829089025,"BRA:UTFPR:HCF:0000024837","Collection","R.C. Seubert","24837","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta em encosta. Projeto Restaurar.","R.C. Seubert",640,0,"Faxinal do Bepe, Parque Nacional da","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.110278,-49.210833,"original coordinates","original coordinates OK"
"14","Eugenia kleinii",1213522846,-27.108611,-49.195556,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:56.941+0000","2018-08-03T12:12:40.709+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2014-09-09T00:00:00","Santa Catarina",2014,9,9,"2014-09-09T00:00:00","2018-08-03T12:12:44.777+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000009943","15","HURB - Herbário do Recôncavo da Bahia","Indaial","pt","HURB",1213522846,"BRA:UFRB:HURB:0000009943","Collection","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gabien, W.","9943","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","encostaHábito: arvoreta","R.C. Seubert",706,0,"Faxinal do Bepe - Parque Nacional da Serra do Itajaí;","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.108611,-49.195556,"original coordinates","original coordinates OK"
"15","Eugenia kleinii",1853954634,-27.108611,-49.195555,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:46.528+0000","2018-10-25T12:34:37.796+0000",128,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2014-09-09T00:00:00","Santa Catarina",2014,9,9,"2014-09-09T00:00:00","2018-10-25T12:34:55.875+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000012197","","CRI - Herbário Pe. Dr. Raulino Reitz","Indaial","pt","CRI",1853954634,"BRA:UNESC:CRI:0000012197","Collection","Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA & Gebien, W","12197","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Doação Herbário FURB (46677)","Seubert, RC",706,0,"Faxinal do Bepe.","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.108611,-49.195555,"original coordinates","original coordinates OK"
"16","Eugenia kleinii",1077417734,-26.875556,-49.401944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:16.669+0000","2018-10-24T15:38:12.731+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2015-07-10T00:00:00","Santa Catarina",2012,8,6,"2012-08-06T00:00:00","2018-12-06T14:18:03.784+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000038681","772","FURB - Herbário Dr. Roberto Miguel Klein","Rodeio","pt","FURB",1077417734,"BRA:FURB:FURB:0000038681","Collection","Funez, L.A.","38681","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Sobral, M",764,0,"Morro do Ipiranga, eremitério.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Rodeio","Santa Catarina","brazil",688,"Rodeio",4215109,-49.351857,-26.89489,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.875556,-49.401944,"original coordinates","original coordinates OK"
"17","Eugenia kleinii",1077415081,-28.070278,-49.138333,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:14.754+0000","2018-10-24T15:38:11.629+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2011-09-01T00:00:00","Santa Catarina",2011,7,15,"2011-07-15T00:00:00","2018-12-06T14:18:02.660+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000036049","23","FURB - Herbário Dr. Roberto Miguel Klein","Santa Rosa de Lima","pt","FURB",1077415081,"BRA:FURB:FURB:0000036049","Collection","Carneiro, F.E.","36049","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Área suprimida","Sobral, M",200,0,"PCH do Rio Chapéu - SC-431.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Santa Rosa de Lima","Santa Catarina","brazil",422,"Santa Rosa de Lima",4215604,-49.183032,-28.011515,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.070278,-49.138333,"original coordinates","original coordinates OK"
"18","Eugenia kleinii",1424409231,-22.4575,-42.993889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:06.406+0000","2018-09-24T20:03:23.331+0000",207,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2014-01-01T00:00:00","Rio de Janeiro",2011,11,16,"2011-11-16T00:00:00","2018-12-06T17:00:06.824+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:707598","564","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","","RB",1424409231,"urn:catalog:JBRJ:RB:707598","PhysicalObject","Bunger, M.O.; Fraga, C.N; Rodrigues, I.C.M. & Falcão, B.F.","RB00707598","JBRJ","","Árvore ca. 10m. Frutos maduros verdes, rugosos.","M. Sobral",1299,NA,"Parque Nacional da Serra dos Órgãos, Trilha do Cartão Postal.","2017-10-18T22:56:31.859+0000","RB 545679","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.4575,-42.993889,"original coordinates","original coordinates OK"
"19","Eugenia kleinii",1077421561,-27.06,-49.078333,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:19.088+0000","2018-10-24T15:38:14.319+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2012-07-01T00:00:00","Santa Catarina",2011,12,3,"2011-12-03T00:00:00","2018-12-06T14:18:05.533+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000042497","82","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","pt","FURB",1077421561,"BRA:FURB:FURB:0000042497","Collection","Caglioni, E.; et al.","42497","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Sobral, M",340,0,"Parque Nacional da Serra do Itajaí.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.06,-49.078333,"original coordinates","original coordinates OK"
"20","Eugenia kleinii",1077300881,-27.989167,-49.048889,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:33.403+0000","2018-11-28T18:02:33.407+0000",125,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-11-09T00:00:00","Santa Catarina",2010,5,30,"2010-05-30T00:00:00","2018-12-06T14:17:05.445+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000065554","5704","CESJ - Herbário Leopoldo Krieger","São Bonifácio","pt","CESJ",1077300881,"BRA:UFJF:CESJ:0000065554","Collection","M. Verdi; N.L. de Souza; G. Klemz; D.H. Klettenberg","65554","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","Regeneração IFFSC 196 /N/103; Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: arbórea; Habitat: interior do fragmento.","A.A. de Oliveira",821,0,"Rio Sete","2018-10-30T16:36:19.000+0000","","SOUTH_AMERICA","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","São Bonifácio","Santa Catarina","brazil",431,"São Bonifácio",4215901,-48.940193,-27.956491,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.989167,-49.048889,"original coordinates","original coordinates OK"
"21","Eugenia kleinii",1077410899,-28.08,-48.87,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:12.365+0000","2018-10-24T15:38:09.825+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-10-25T00:00:00","Santa Catarina",2010,6,15,"2010-06-15T00:00:00","2018-12-06T14:18:00.620+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000031852","5014","FURB - Herbário Dr. Roberto Miguel Klein","São Martinho","pt","FURB",1077410899,"BRA:FURB:FURB:0000031852","Collection","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","31852","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 173 (Arbusto)","Sobral, M",517,0,"Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","São Martinho","Santa Catarina","brazil",401,"São Martinho",4217105,-48.973077,-28.125257,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.08,-48.87,"original coordinates","original coordinates outside municipality original in sao martinho falls in paulo lopes"
"22","Eugenia kleinii",1077411916,-27.358611,-49.050556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:12.880+0000","2018-10-24T15:38:10.110+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-10-29T00:00:00","Santa Catarina",2010,7,14,"2010-07-14T00:00:00","2018-12-06T14:18:01.102+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000032846","4042","FURB - Herbário Dr. Roberto Miguel Klein","Nova Trento","pt","FURB",1077411916,"BRA:FURB:FURB:0000032846","Collection","Korte, A.; Kniess, A.","32846","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 426 (Arbusto)","Sobral, M",307,0,"Valsugana.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Nova Trento","Santa Catarina","brazil",591,"Nova Trento",4211504,-49.042504,-27.313665,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.358611,-49.050556,"original coordinates","original coordinates OK"
"23","Eugenia kleinii",1077411888,-27.45,-48.87,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:12.881+0000","2018-10-24T15:38:10.228+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-10-29T00:00:00","Santa Catarina",2010,7,8,"2010-07-08T00:00:00","2018-12-06T14:18:01.001+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000032847","3237","FURB - Herbário Dr. Roberto Miguel Klein","Antônio Carlos","pt","FURB",1077411888,"BRA:FURB:FURB:0000032847","Collection","Stival-Santos, A.; Silveira, S.","32847","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 388 (Arbusto)","Sobral, M",710,0,"RPPN Caraguatá.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Antônio Carlos","Santa Catarina","brazil",541,"Antônio Carlos",4201208,-48.833503,-27.496884,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.45,-48.87,"original coordinates","original coordinates OK"
"24","Eugenia kleinii",1077411885,-26.55,-49.41,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:12.883+0000","2018-10-24T15:38:10.197+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-10-29T00:00:00","Santa Catarina",2010,7,13,"2010-07-13T00:00:00","2018-12-06T14:18:01.047+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000032845","2334","FURB - Herbário Dr. Roberto Miguel Klein","Rio dos Cedros","pt","FURB",1077411885,"BRA:FURB:FURB:0000032845","Collection","Dreveck, S.","32845","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 905 (Arbusto)","Sobral, M",914,0,"Rio Mergulhão.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Rio dos Cedros","Santa Catarina","brazil",749,"Rio dos Cedros",4214706,-49.368324,-26.61814,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.55,-49.41,"original coordinates","original coordinates OK"
"25","Eugenia kleinii",1931783323,-26.100278,-49.049722,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:45.737+0000","2018-10-25T12:34:37.489+0000",128,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-10-29T00:00:00","Santa Catarina",2010,8,19,"2010-08-19T00:00:00","2018-12-07T06:15:06.935+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000011311","4139","CRI - Herbário Pe. Dr. Raulino Reitz","Joinville","pt","CRI",1931783323,"BRA:UNESC:CRI:0000011311","Collection","A. Korte; A. Kniess","11311","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Floresta Ombrófila Densa Alto Montana","M. Sobral",1167,0,"Serra Quimada.","2018-10-01T12:58:56.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.100278,-49.049722,"original coordinates","original coordinates OK"
