"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","elevation","elevationAccuracy","continent","occurrenceRemarks","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","references","institutionID","county","preparations","identificationRemarks","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","identificationQualifier","georeferencedBy","georeferenceRemarks","associatedReferences","reproductiveCondition","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia splendens",1434653309,-12.995556,-41.385,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:00.304+0000","2018-09-10T18:27:47.792+0000",124,"none","PRESERVED_SPECIMEN",5416384,6,7707728,220,690,5014,3177662,5416384,5416384,"Eugenia splendens O.Berg","Eugenia splendens O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia splendens","Eugenia","splendens","SPECIES","ACCEPTED","2018-01-01T00:00:00","Bahia",2016,2,16,"2016-02-16T00:00:00","2018-09-06T20:10:18.000+0000","2018-12-08T00:08:52.275+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000225591","80","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Entrada da cidade, lado esquerdo da estrada de terra, mais interior, área degradada.","pt","HUEFS",1434653309,"BRA:UEFS:HUEFS:0000225591","Collection","Chaves, E.S.","225591","UEFS","Universidade Estadual de Feira de Santana (UEFS)","A.Stadnik",NA,NA,"","","","",NA,"","","","","","","","","","","","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,"","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.995556,-41.385,"original coordinates","original coordinates OK"
"2","Eugenia splendens",1801096092,-18.188611,-43.920278,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:02.810+0000","2017-12-29T14:08:05.632+0000",136,"none","PRESERVED_SPECIMEN",5416384,6,7707728,220,690,5014,3177662,5416384,5416384,"Eugenia splendens O.Berg","Eugenia splendens O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia splendens","Eugenia","splendens","SPECIES","ACCEPTED","2016-05-01T00:00:00","Minas Gerais",2016,5,8,"2016-05-08T00:00:00","2017-12-15T12:55:31.000+0000","2018-12-08T01:46:23.715+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000003787","5836","HDJF - Herbário Dendrológico Jeanine Felfili","Diamantina","Distrito de Conselheiro Mata, Cachoeira do Telésforo","pt","HDJF",1801096092,"BRA:UFVJM:HDJF:0000003787","Collection","Faria, JEQ","3787","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Faria, JEQ",970,0,"SOUTH_AMERICA","Arbusto ca. 1,7 m de altura, estéril; Cerrado rupestre","","",NA,"","","","","","","","","","","","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,"","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.188611,-43.920278,"original coordinates","original coordinates OK"
"3","Eugenia splendens",1801096078,-18.188611,-43.920278,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:02.810+0000","2017-12-29T14:08:05.618+0000",136,"none","PRESERVED_SPECIMEN",5416384,6,7707728,220,690,5014,3177662,5416384,5416384,"Eugenia splendens O.Berg","Eugenia splendens O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia splendens","Eugenia","splendens","SPECIES","ACCEPTED","2016-05-01T00:00:00","Minas Gerais",2016,5,8,"2016-05-08T00:00:00","2017-12-15T12:55:31.000+0000","2018-12-08T01:46:23.722+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000003785","5834","HDJF - Herbário Dendrológico Jeanine Felfili","Diamantina","Distrito de Conselheiro Mata, Cachoeira do Telésforo","pt","HDJF",1801096078,"BRA:UFVJM:HDJF:0000003785","Collection","Faria, JEQ","3785","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Faria, JEQ",970,0,"SOUTH_AMERICA","Arbusto ca. 1,5 m de altura, estéril; Cerrado rupestre","","",NA,"","","","","","","","","","","","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,"","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.188611,-43.920278,"original coordinates","original coordinates OK"
"4","Eugenia splendens",1801096560,-19.373333,-43.329444,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.146+0000","2017-12-29T14:08:06.155+0000",136,"none","PRESERVED_SPECIMEN",5416384,6,7707728,220,690,5014,3177662,5416384,5416384,"Eugenia splendens O.Berg","Eugenia splendens O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia splendens","Eugenia","splendens","SPECIES","ACCEPTED","2016-07-01T00:00:00","Minas Gerais",2016,7,11,"2016-07-11T00:00:00","2017-12-15T12:55:31.000+0000","2018-12-08T01:46:23.988+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004224","6265","HDJF - Herbário Dendrológico Jeanine Felfili","Itambé do Mato Dentro","Margem da estrada de terra de Morro do Pilar para Itambé do Mato Dentro","pt","HDJF",1801096560,"BRA:UFVJM:HDJF:0000004224","Collection","Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","4224","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Faria, JEQ",864,0,"SOUTH_AMERICA","Subarbusto ca. 0,6 m de altura, botões florais verdes; Campo rupestre","","",NA,"","","","","","","","","","","","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,"","","Itambé do Mato Dentro","Minas Gerais","brazil",2561,"Itambé do Mato Dentro",3132800,-43.351088,-19.397162,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.373333,-43.329444,"original coordinates","original coordinates OK"
"5","Eugenia splendens",1801096513,-18.439444,-43.898056,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.085+0000","2017-12-29T14:08:06.115+0000",136,"none","PRESERVED_SPECIMEN",5416384,6,7707728,220,690,5014,3177662,5416384,5416384,"Eugenia splendens O.Berg","Eugenia splendens O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia splendens","Eugenia","splendens","SPECIES","ACCEPTED","2016-07-01T00:00:00","Minas Gerais",2016,7,5,"2016-07-05T00:00:00","2017-12-15T12:55:31.000+0000","2018-12-08T01:46:24.050+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004146","6183","HDJF - Herbário Dendrológico Jeanine Felfili","Monjolos","Margem da estrada para a Tracomal","pt","HDJF",1801096513,"BRA:UFVJM:HDJF:0000004146","Collection","Faria, JEQ; Otoni, TJO; Vieira, AD","4146","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Faria, JEQ",1276,0,"SOUTH_AMERICA","Arbusto ca. 1,4 m de altura, estéril; Campo rupestre","","",NA,"","","","","","","","","","","","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,"","","Monjolos","Minas Gerais","brazil",2743,"Monjolos",3142502,-44.023547,-18.388002,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.439444,-43.898056,"original coordinates","original coordinates OK"
"6","Eugenia splendens",1423927730,-21.811389,-41.754722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:29.492+0000","2018-09-24T19:58:02.451+0000",207,"none","PRESERVED_SPECIMEN",5416384,6,7707728,220,690,5014,3177662,5416384,5416384,"Eugenia splendens O.Berg","Eugenia splendens O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia splendens","Eugenia","splendens","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,8,28,"2016-08-28T00:00:00","2017-10-15T11:54:46.944+0000","2018-12-06T16:55:35.474+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1176910","953","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Campos dos Goytacazes","região do rio Mocotó. Floresta de Galeria na parte de cima da Cachoeira Tombo D´Água. Parque Estadual do Desengano","","RB",1423927730,"urn:catalog:JBRJ:RB:1176910","PhysicalObject","C. Baez; Thalis Lima, Patrícia da Rosa, Daniel Maurenza e João Marins","RB01176910","JBRJ","","Marcelo da Costa Souza",353,NA,"","Terrrícola, heliófila. Folhas glabras discolores. Pedicelo verde, cálice verde. Corola em botão alva.","RB 659897","",NA,"","","","","","","","","","","","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,"","","Campos dos Goytacazes","Rio de Janeiro","brazil",1797,"Campos dos Goytacazes",3301009,-41.404072,-21.746346,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.811389,-41.754722,"original coordinates","original coordinates OK"
"7","Eugenia splendens",1503029053,-13.018611,-41.370278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.189+0000","2018-09-10T18:27:48.907+0000",124,"none","PRESERVED_SPECIMEN",5416384,6,7707728,220,690,5014,3177662,5416384,5416384,"Eugenia splendens O.Berg","Eugenia splendens O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia splendens","Eugenia","splendens","SPECIES","ACCEPTED","2018-01-01T00:00:00","Bahia",2016,11,26,"2016-11-26T00:00:00","2018-09-06T20:10:19.000+0000","2018-12-08T12:54:57.752+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000228050","1500","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Trilha do Poço do Padre, início da trilha.","pt","HUEFS",1503029053,"BRA:UEFS:HUEFS:0000228050","Collection","Carneiro-Torres, D.S.","228050","UEFS","Universidade Estadual de Feira de Santana (UEFS)","A.Stadnik",988,0,"","Campo rupestre. Solo arenoso.","","",NA,"","","","","","","","","","","","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,"","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.018611,-41.370278,"original coordinates","original coordinates OK"
"8","Eugenia splendens",1135819977,-12.995278,-41.326667,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:56.606+0000","2018-08-03T12:12:40.306+0000",121,"none","PRESERVED_SPECIMEN",5416384,6,7707728,220,690,5014,3177662,5416384,5416384,"Eugenia splendens O.Berg","Eugenia splendens O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia splendens","Eugenia","splendens","SPECIES","ACCEPTED","2017-10-01T00:00:00","Bahia",2015,2,9,"2015-02-09T00:00:00","2018-07-31T12:26:08.000+0000","2018-12-06T21:47:03.854+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000009498","23327","HURB - Herbário do Recôncavo da Bahia","Mucugê","Chapada Diamantina, Trilha do Tiburtino;","pt","HURB",1135819977,"BRA:UFRB:HURB:0000009498","Collection","Guedes,M.L.; Costa,T.F.","9498","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Stadnik, A.; Melo, J.D.O.; Pereira, J.S.",NA,NA,"","Flores: axilares com pecólo e cálice avermelhadas, petala e estames alvos.; Hábito: Arbusto","","",NA,"","","","","","","","","","","","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,"","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.995278,-41.326667,"original coordinates","original coordinates OK"
"9","Eugenia splendens",1077244965,-12.988889,-41.349167,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:49.250+0000","2018-12-03T16:16:08.993+0000",122,"none","PRESERVED_SPECIMEN",5416384,6,7707728,220,690,5014,3177662,5416384,5416384,"Eugenia splendens O.Berg","Eugenia splendens O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia splendens","Eugenia","splendens","SPECIES","ACCEPTED","2017-12-28T00:00:00","Bahia",2014,1,25,"2014-01-25T00:00:00","2018-11-23T18:11:15.000+0000","2018-12-06T14:16:40.400+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000110856","4049","ALCB - Herbário Alexandre Leal Costa","Mucugê","Chapada Diamantina, Trilha Ponte do Rio Cumbuca para o Córrego das Perdizes.","pt","ALCB",1077244965,"BRA:UFBA:ALCB:0000110856","Collection","Roque, N; Alunos de Sistemática Evolução de Espermatófitas","110856","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Stadnik, A",902,0,"SOUTH_AMERICA","ca. 2,5 m alt. Folhas discolores, algumas avermelhadas. Sépalas verdes, corola e estames alvos.","","",NA,"","","","","","","","","","","","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,"","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.988889,-41.349167,"original coordinates","original coordinates OK"
"10","Eugenia splendens",1423906838,-12.961389,-41.316111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:51.826+0000","2018-09-24T19:57:52.080+0000",207,"none","PRESERVED_SPECIMEN",5416384,6,7707728,220,690,5014,3177662,5416384,5416384,"Eugenia splendens O.Berg","Eugenia splendens O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia splendens","Eugenia","splendens","SPECIES","ACCEPTED","none","Bahia",2014,10,27,"2014-10-27T00:00:00","2016-05-05T11:10:49.518+0000","2018-12-06T16:55:23.262+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1110950","4196","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Andaraí","Margem da estrada entre Mancugê e Andaraí.","","RB",1423906838,"urn:catalog:JBRJ:RB:1110950","PhysicalObject","J.E.Q. Faria; T.N.C. Vasconcelos; E.J. Lucas.","RB01110950","JBRJ","","J.E.Q. Faria",NA,NA,"","Arbusto a cerca de 1.7 m de altura Botões verdes. flores brancas.","RB 646347","Cerrado rupestre",NA,"","","","","","","","","","","","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,"","","Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.961389,-41.316111,"original coordinates","original coordinates OK"
