"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","modified","continent","locality","identifiedBy","elevation","elevationAccuracy","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","identificationRemarks","georeferenceProtocol","georeferenceSources","identificationQualifier","higherGeography","eventRemarks","higherClassification","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"37","Psidium schenckianum",1087693531,-9.979444,-37.863778,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:02.470+0000","2018-09-24T19:50:14.796+0000",132,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2013-03-01T00:00:00","Sergipe",2013,3,4,"2013-03-04T00:00:00","2018-12-08T13:06:01.993+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000030792","245","ASE - Herbário da Universidade Federal de Sergipe","Poço Redondo","pt","ASE",1087693531,"BRA:UFS:ASE:0000030792","Collection","Déda, RM; Santos, E","30792","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore com cerca de 3 m. Com florais esverdeados.; Caatinga.","2018-08-31T18:28:55.000+0000","SOUTH_AMERICA","Serra da Guia","Déda, RM",NA,NA,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Poço Redondo","Sergipe","brazil",3936,"Poço Redondo",2805406,-37.711275,-9.851443,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-9.979444,-37.863778,"original coordinates","original coordinates OK"
"38","Psidium schenckianum",1424450161,-12.502778,-39.049444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:30.587+0000","2018-09-24T20:03:44.515+0000",207,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","none","Bahia",2013,3,2,"2013-03-02T00:00:00","2018-12-06T17:00:31.185+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:783314","2073","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Boa Nova","","RB",1424450161,"urn:catalog:JBRJ:RB:783314","PhysicalObject","L. Y. S. Aona; Et al","RB00783314","JBRJ","","Arbusto, cerca de 4 m, flores brancas.","2014-07-08T01:24:06.089+0000","","setor central. Fazenda Alvorada, Perto do Lagedo dos Beija-flores.","",NA,NA,NA,"","RB 575875","Floresta Semidecidual (mata de cipó) perto do afloramento.","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.502778,-39.049444,"original coordinates","original coordinates outside municipality original in boa nova falls in conceicao da feira"
"39","Psidium schenckianum",1077243798,-11.676111,-40.999722,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:48.117+0000","2018-12-03T16:16:08.089+0000",122,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2013-05-01T00:00:00","Bahia",2013,4,21,"2013-04-21T00:00:00","2018-12-06T14:16:39.797+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000108220","139","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","pt","ALCB",1077243798,"BRA:UFBA:ALCB:0000108220","Collection","Stadnik, A; et al.","108220","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. de 1m de alt. Frutos verdes imaturos","2018-08-28T19:14:28.000+0000","SOUTH_AMERICA","Piemonte da Diamantina, Trilha do Ventura para a cidade das pedras","Stadnik, A",720,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.676111,-40.999722,"original coordinates","original coordinates OK"
"40","Psidium schenckianum",1094917200,-14.347222,-40.251111,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:50.211+0000","2018-09-10T18:27:33.683+0000",124,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2015-12-01T00:00:00","Bahia",2013,8,13,"2013-08-13T00:00:00","2018-09-10T18:28:00.713+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000200597","3040","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Boa Nova","pt","HUEFS",1094917200,"BRA:UEFS:HUEFS:0000200597","Collection","Aona, L.Y.S.","200597","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","Parque Nacional de Boa Nova, Fazenda Travessão e Fazenda Lagedão, Mata da Torre ou Pioneira.","A.Stadnik",935,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.347222,-40.251111,"original coordinates","original coordinates OK"
"41","Psidium schenckianum",1087707302,-12.663278,-39.535667,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:54.732+0000","2018-08-03T12:12:38.587+0000",121,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2017-10-01T00:00:00","Bahia",2013,9,26,"2013-09-26T00:00:00","2018-12-08T13:06:06.197+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000006576","3205","HURB - Herbário do Recôncavo da Bahia","Santa Teresinha","pt","HURB",1087707302,"BRA:UFRB:HURB:0000006576","Collection","Aona, L.Y.S.","6576","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","","2018-07-31T12:27:35.000+0000","","Comunidade Grande Vale do Rio Doce; Serra da Bacânia","Pereira, J.S.",NA,NA,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Santa Teresinha","Bahia","brazil",3501,"Santa Teresinha",2928505,-39.570568,-12.729871,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.663278,-39.535667,"original coordinates","original coordinates OK"
"42","Psidium schenckianum",1213520035,-9.435556,-38.566944,"gass84,iddatunl","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:11.633+0000","2018-11-23T18:21:11.727+0000",125,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2017-01-01T00:00:00","Alagoas",2013,12,15,"2013-12-15T00:00:00","2018-11-23T18:22:06.196+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000056965","27","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Água Branca","pt","MAC",1213520035,"BRA:IMA:MAC:0000056965","Collection","M.W.Tavares-Silva; A.Santos; C.M.C.Santos; E.Lins","56965","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore ca. 3 m. Flores brancas.; Caatinga.","","","Refúgio de Vida Silvestre do Craunã e do Padre, Morro do Craunã.","M.Sobral",NA,NA,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Água Branca","Alagoas","brazil",4036,"Água Branca",2700102,-37.901522,-9.274014,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.435556,-38.566944,"original coordinates","original coordinates outside municipality original in agua branca falls in gloria"
"43","Psidium schenckianum",1094902456,-11.723333,-41.373611,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:44.462+0000","2018-09-10T18:27:26.342+0000",124,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","none","Bahia",2012,1,12,"2012-01-12T00:00:00","2018-09-10T18:27:52.547+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000185502","3201","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","pt","HUEFS",1094902456,"BRA:UEFS:HUEFS:0000185502","Collection","Carvalho-Sobrinho, J.G.de","185502","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Carrasco.","","","Fazenda Primavera","",1000,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.723333,-41.373611,"original coordinates","original coordinates outside municipality original in morro do chapeu falls in cafarnaum"
"44","Psidium schenckianum",1094902457,-11.723333,-41.373611,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:44.458+0000","2018-09-10T18:27:26.323+0000",124,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","none","Bahia",2012,1,12,"2012-01-12T00:00:00","2018-09-10T18:27:52.438+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000185504","3203","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","pt","HUEFS",1094902457,"BRA:UEFS:HUEFS:0000185504","Collection","Carvalho-Sobrinho, J.G.de","185504","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Carrasco.","","","Fazenda Primavera","",1000,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.723333,-41.373611,"original coordinates","original coordinates outside municipality original in morro do chapeu falls in cafarnaum"
"45","Psidium schenckianum",1213648187,-12.303056,-40.486667,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:28.961+0000","2018-01-05T18:34:54.494+0000",114,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2012-04-01T00:00:00","Bahia",2012,4,12,"2012-04-12T00:00:00","2018-07-08T01:35:51.593+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000191692","2621","UB - Herbário da Universidade de Brasília","Ruy Barbosa","pt","UB",1213648187,"BRA:UnB:UB:0000191692","Collection","Faria, JEQ","191692","UnB","Universidade de Brasília (UnB)","Arvoreta ca. 4 m de altura, caule liso castanho escuro, fruto imaturo verde (coletado material em sílica gel); Caatinga","","SOUTH_AMERICA","Subida para a serra do Orobó, no começo da subida, próximo a cidade","Faria, JEQ",574,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Ruy Barbosa","Bahia","brazil",3561,"Ruy Barbosa",2927200,-40.661173,-12.241425,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.303056,-40.486667,"original coordinates","original coordinates OK"
"46","Psidium schenckianum",1213648156,-12.721667,-39.634444,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:28.950+0000","2018-01-05T18:34:54.390+0000",114,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2012-04-01T00:00:00","Bahia",2012,4,7,"2012-04-07T00:00:00","2018-07-08T01:35:51.600+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000191661","2578","UB - Herbário da Universidade de Brasília","Santa Teresinha","pt","UB",1213648156,"BRA:UnB:UB:0000191661","Collection","Faria, JEQ; Staggemeier, VG","191661","UnB","Universidade de Brasília (UnB)","Arbusto ca. 2 m de altura, caule liso acinzentado, botão floral e fruto imaturo verde; Caatinga","","SOUTH_AMERICA","Margem da estrada de Itatim para Santa Teresinha","Faria, JEQ",259,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Santa Teresinha","Bahia","brazil",3501,"Santa Teresinha",2928505,-39.570568,-12.729871,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.721667,-39.634444,"original coordinates","original coordinates OK"
"47","Psidium schenckianum",1213640042,-12.721631,-39.634469,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:23.785+0000","2018-01-05T18:34:50.839+0000",114,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2012-01-01T00:00:00","Bahia",2012,4,7,"2012-04-07T00:00:00","2018-07-08T01:35:51.622+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000183514","767","UB - Herbário da Universidade de Brasília","Santa Teresinha","pt","UB",1213640042,"BRA:UnB:UB:0000183514","Collection","Staggemeier, VG; Faria, JEQ","183514","UnB","Universidade de Brasília (UnB)","Apoio: CNPq Edital Universal 473468/2010-7. LETS > Laboratório de Ecologia Teórica e Síntese, UFG (Univ. Fed. de Goiás). Tese de doutorado de V.G. Staggemeier; Arbusto 2m, botão, flor velha e fruto verde.; Caatinga.","","SOUTH_AMERICA","Estrada Itatim-Santa Terezinha.","",259,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Santa Teresinha","Bahia","brazil",3501,"Santa Teresinha",2928505,-39.570568,-12.729871,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.721631,-39.634469,"original coordinates","original coordinates OK"
"48","Psidium schenckianum",1094900215,-11.5,-39.2,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:42.954+0000","2018-09-10T18:27:25.426+0000",124,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2012-08-01T00:00:00","Bahia",2012,4,22,"2012-04-22T00:00:00","2018-09-10T18:27:51.192+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000183195","47","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Conceição do Coité","pt","HUEFS",1094900215,"BRA:UEFS:HUEFS:0000183195","Collection","Carvalho, D.N.","183195","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga arbórea-arbustiva, aberta, solo pedregoso.","","","Serra do Mucambo.","L.Lima",440,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Conceição do Coité","Bahia","brazil",3665,"Conceição do Coité",2908408,-39.266626,-11.522486,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.5,-39.2,"original coordinates","original coordinates OK"
"49","Psidium schenckianum",1087688119,-9.979444,-37.863778,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:00.720+0000","2018-09-24T19:50:12.342+0000",132,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2013-01-01T00:00:00","Sergipe",2012,5,24,"2012-05-24T00:00:00","2018-12-08T13:05:59.749+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000025139","227","ASE - Herbário da Universidade Federal de Sergipe","Poço Redondo","pt","ASE",1087688119,"BRA:UFS:ASE:0000025139","Collection","Déda, RM; Nogueria, PCL; Costa, EV; Ribeiro, AS","25139","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto com ca. de 2,5m.; Arbusto com ca. de 2,5m.; Caatinga.","2018-08-31T18:28:55.000+0000","SOUTH_AMERICA","Serra da Guia, Solo pedregoso.","Proença, C",NA,NA,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Poço Redondo","Sergipe","brazil",3936,"Poço Redondo",2805406,-37.711275,-9.851443,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-9.979444,-37.863778,"original coordinates","original coordinates OK"
"50","Psidium schenckianum",1087656443,-13.431667,-40.435,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:41.578+0000","2018-02-15T05:17:44.939+0000",121,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","2012-07-01T00:00:00","Bahia",2012,7,13,"2012-07-13T00:00:00","2018-12-08T13:05:45.688+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000158819","607","BHCB - Herbário da Universidade Federal de Minas Gerais","Maracás","pt","BHCB",1087656443,"BRA:UFMG:BHCB:0000158819","Collection","Bünger, MO; Oliveira, SS; Vale, AM; Dittrich, VAO","158819","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","2018-01-16T21:12:04.000+0000","SOUTH_AMERICA","Estrada saída de Maracás para Mucugê, Primeiro alagado à esquerda da estrada. Cerca da fazenda.","",942,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Maracás","Bahia","brazil",3404,"Maracás",2920502,-40.553066,-13.497374,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.431667,-40.435,"original coordinates","original coordinates OK"
"51","Psidium schenckianum",1094903456,-13.351389,-40.427222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:44.879+0000","2018-09-10T18:27:26.897+0000",124,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","none","Bahia",2012,7,19,"2012-07-19T00:00:00","2018-09-10T18:27:53.264+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000186531","11263","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Maracás","pt","HUEFS",1094903456,"BRA:UEFS:HUEFS:0000186531","Collection","Melo, E.","186531","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga.","","","Fazenda Canabrava, Lajedo, encosta da Serra.","",828,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Maracás","Bahia","brazil",3404,"Maracás",2920502,-40.553066,-13.497374,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.351389,-40.427222,"original coordinates","original coordinates OK"
"52","Psidium schenckianum",1094903556,-13.402778,-40.383056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:44.868+0000","2018-09-10T18:27:26.883+0000",124,"none","PRESERVED_SPECIMEN",5420373,6,7707728,220,690,5014,3187232,5420373,5420373,"Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium schenckianum","Psidium","schenckianum","SPECIES","ACCEPTED","none","Bahia",2012,7,19,"2012-07-19T00:00:00","2018-09-10T18:27:53.106+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000186630","11362","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Maracás","pt","HUEFS",1094903556,"BRA:UEFS:HUEFS:0000186630","Collection","Melo, E.","186630","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","","","Estrada do Cruzeiro, ca. 9 Km adiante.","",975,0,NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"","","Maracás","Bahia","brazil",3404,"Maracás",2920502,-40.553066,-13.497374,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.402778,-40.383056,"original coordinates","original coordinates OK"
