"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","elevation","elevationAccuracy","individualCount","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","otherCatalogNumbers","fieldNotes","identificationRemarks","coordinateUncertaintyInMeters","georeferenceProtocol","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","typeStatus","higherGeography","dynamicProperties","higherClassification","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Campomanesia ilhoensis",1275054436,-10.2758,-36.2907,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.217+0000","2018-09-24T19:50:17.444+0000",132,"none","PRESERVED_SPECIMEN",3181043,6,7707728,220,690,5014,3180879,3181043,3181043,"Campomanesia ilhoensis Mattos","Campomanesia ilhoensis Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","Campomanesia ilhoensis","Campomanesia","ilhoensis","SPECIES","ACCEPTED","2017-10-06T00:00:00","SOUTH_AMERICA","Sergipe",2016,2,17,"2016-02-17T00:00:00","2018-09-24T19:50:21.191+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036479","119","ASE - Herbário da Universidade Federal de Sergipe","Brejo Grande","Brejo dos Negros, Mata da Batateira.","pt","ASE",1275054436,"BRA:UFS:ASE:0000036479","Collection","Figueiredo, MA; Farias, MCV","36479","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto. Ca. de 3 m. Frutos imaturos amarelo pálido.; Restinga.","Ibrahim, M","",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,NA,"","","","","",NA,NA,NA,"","Brejo Grande","Sergipe","brazil",3830,"Brejo Grande",2800704,-36.474874,-10.478016,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.2758,-36.2907,"original coordinates","original coordinates outside municipality original in brejo grande falls in feliz deserto"
"2","Campomanesia ilhoensis",1324589643,-10.2906,-36.2804,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.341+0000","2018-09-24T19:50:17.767+0000",132,"none","PRESERVED_SPECIMEN",3181043,6,7707728,220,690,5014,3180879,3181043,3181043,"Campomanesia ilhoensis Mattos","Campomanesia ilhoensis Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","Campomanesia ilhoensis","Campomanesia","ilhoensis","SPECIES","ACCEPTED","2016-06-01T00:00:00","SOUTH_AMERICA","Sergipe",2016,5,14,"2016-05-14T00:00:00","2018-12-06T08:55:06.838+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036840","710","ASE - Herbário da Universidade Federal de Sergipe","Brejo Grande","Povoado Brejão dos Negros, Mata da Batateira","pt","ASE",1324589643,"BRA:UFS:ASE:0000036840","Collection","Farias, MCV; Andrade, RS; Figueiredo, MAM","36840","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto. Ca. de 6 m. Flor branca. Numerosos estames cremes. Botões florais brancos.; Restinga. Solo arenoso","Andrade, RS","2018-08-31T18:28:33.000+0000",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,NA,"","","","","",NA,NA,NA,"","Brejo Grande","Sergipe","brazil",3830,"Brejo Grande",2800704,-36.474874,-10.478016,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.2906,-36.2804,"original coordinates","original coordinates outside Brazil"
"3","Campomanesia ilhoensis",1702660021,-10.485,-36.467778,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:17.272+0000","2018-11-24T12:32:17.286+0000",118,"none","PRESERVED_SPECIMEN",3181043,6,7707728,220,690,5014,3180879,3181043,3181043,"Campomanesia ilhoensis Mattos","Campomanesia ilhoensis Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","Campomanesia ilhoensis","Campomanesia","ilhoensis","SPECIES","ACCEPTED","2016-06-01T00:00:00","","Sergipe",2016,5,14,"2016-05-14T00:00:00","2018-12-08T11:34:45.243+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000024310","710","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Brejo Grande","Povoado Brejão dos Negros: Mata da Bata","pt","HCF",1702660021,"BRA:UTFPR:HCF:0000024310","Collection","M.C.V. Farias","24310","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto, ca. 6 m. Flor branca. Numerosos estames cremes. Botões florais brancos. Restinga. Solo arenoso.","R.S. Andrade","2018-10-30T18:01:36.000+0000",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,NA,"","","","","",NA,NA,NA,"","Brejo Grande","Sergipe","brazil",3830,"Brejo Grande",2800704,-36.474874,-10.478016,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.485,-36.467778,"original coordinates","original coordinates OK"
"4","Campomanesia ilhoensis",1324590087,-10.2909,-36.2717,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.522+0000","2018-09-24T19:50:17.933+0000",132,"none","PRESERVED_SPECIMEN",3181043,6,7707728,220,690,5014,3180879,3181043,3181043,"Campomanesia ilhoensis Mattos","Campomanesia ilhoensis Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","Campomanesia ilhoensis","Campomanesia","ilhoensis","SPECIES","ACCEPTED","2016-08-10T00:00:00","SOUTH_AMERICA","Sergipe",2016,7,23,"2016-07-23T00:00:00","2018-12-06T08:55:07.064+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000037433","542","ASE - Herbário da Universidade Federal de Sergipe","Brejo Grande","Brejão dos Negros, Margem da rodovia para Carapitanga","pt","ASE",1324590087,"BRA:UFS:ASE:0000037433","Collection","Santana, JP; Andrade, RS; Farias, MCV","37433","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto. Ca. de 2 m. Frutos maduros amarelos e imaturos verdes.; Restinga","Andrade, RS","2018-08-31T18:28:33.000+0000",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,NA,"","","","","",NA,NA,NA,"","Brejo Grande","Sergipe","brazil",3830,"Brejo Grande",2800704,-36.474874,-10.478016,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.2909,-36.2717,"original coordinates","original coordinates outside Brazil"
"5","Campomanesia ilhoensis",1099618045,-12.883333,-37.95,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:56.542+0000","2018-09-10T18:27:43.182+0000",124,"none","PRESERVED_SPECIMEN",3181043,6,7707728,220,690,5014,3180879,3181043,3181043,"Campomanesia ilhoensis Mattos","Campomanesia ilhoensis Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","Campomanesia ilhoensis","Campomanesia","ilhoensis","SPECIES","ACCEPTED","2017-10-01T00:00:00","","Bahia",2015,5,25,"2015-05-25T00:00:00","2018-12-08T10:13:55.428+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000216220","20","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Fazenda do Rio Negro, ca. 15 Km sudeste de Entre Rios.","pt","HUEFS",1099618045,"BRA:UEFS:HUEFS:0000216220","Collection","Silva, M.de S.","216220","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","M.Ibrahim","2018-09-06T20:09:51.000+0000",153,0,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,NA,"","","","","",NA,NA,NA,"","Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.883333,-37.95,"original coordinates","original coordinates outside Brazil"
"6","Campomanesia ilhoensis",1099617947,-12.883333,-37.95,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:56.547+0000","2018-09-10T18:27:43.085+0000",124,"none","PRESERVED_SPECIMEN",3181043,6,7707728,220,690,5014,3180879,3181043,3181043,"Campomanesia ilhoensis Mattos","Campomanesia ilhoensis Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","Campomanesia ilhoensis","Campomanesia","ilhoensis","SPECIES","ACCEPTED","2017-02-01T00:00:00","","Bahia",2015,5,23,"2015-05-23T00:00:00","2018-12-08T10:13:55.428+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000216104","14","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Fazenda Rio do Nego, ca. 15 Km de Entre Rios.","pt","HUEFS",1099617947,"BRA:UEFS:HUEFS:0000216104","Collection","Oliveira, J.F.C.","216104","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","A.V.Popovkin","2018-09-06T20:09:51.000+0000",153,0,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,NA,"","","","","",NA,NA,NA,"","Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.883333,-37.95,"original coordinates","original coordinates outside Brazil"
"7","Campomanesia ilhoensis",1087693454,-10.8386,-37.134222,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:02.440+0000","2018-09-24T19:50:14.808+0000",132,"none","PRESERVED_SPECIMEN",3181043,6,7707728,220,690,5014,3180879,3181043,3181043,"Campomanesia ilhoensis Mattos","Campomanesia ilhoensis Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","Campomanesia ilhoensis","Campomanesia","ilhoensis","SPECIES","ACCEPTED","2014-04-09T00:00:00","SOUTH_AMERICA","Sergipe",2014,3,27,"2014-03-27T00:00:00","2018-12-08T13:06:02.020+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000030732","154","ASE - Herbário da Universidade Federal de Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura","pt","ASE",1087693454,"BRA:UFS:ASE:0000030732","Collection","Santana, JP; Silva, TR","30732","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto, 6m, frutos imaturos verdes e maduros amarelos, com cálice presente. Frutos tipo campomanesia, síndrome de dispersão zoocóricas.; Mata Atlântica","Santana, JP","2018-08-31T18:28:33.000+0000",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,NA,"","","","","",NA,NA,NA,"","Nossa Senhora do Socorro","Sergipe","brazil",3763,"Nossa Senhora do Socorro",2804805,-37.143775,-10.862084,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.8386,-37.134222,"original coordinates","original coordinates OK"
"8","Campomanesia ilhoensis",1135819858,-9.440556,-36.709894,"cdround,gass84","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:34.893+0000","2017-12-29T14:35:00.585+0000",123,"none","PRESERVED_SPECIMEN",3180971,6,7707728,220,690,5014,3180879,3181043,3181043,"Campomanesia viatoris L.R.Landrum","Campomanesia ilhoensis Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","Campomanesia ilhoensis","Campomanesia","viatoris","SPECIES","SYNONYM","none","","Alagoas",2014,4,14,"2014-04-14T00:00:00","2018-12-06T21:47:03.659+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000077939","3882","UFP - Herbário UFP - Geraldo Mariz","Quebrangulo","Reserva Biológica Federal da Pedra Talhada","pt","UFP",1135819858,"BRA:UFPE:UFP:0000077939","Collection","Nusbaumer, L.","77939","UFPE","Universidade Federal de Pernambuco, UFPE","","","2015-08-27T19:19:17.000+0000",590,0,0,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,NA,"","","","","",NA,NA,NA,"","Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.440556,-36.709894,"original coordinates","original coordinates outside municipality original in quebrangulo falls in palmeira dos indios"
"9","Campomanesia ilhoensis",1090878725,-10.766667,-37.340278,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:07.237+0000","2018-10-09T15:49:00.416+0000",142,"none","PRESERVED_SPECIMEN",3181043,6,7707728,220,690,5014,3180879,3181043,3181043,"Campomanesia ilhoensis Mattos","Campomanesia ilhoensis Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","Campomanesia ilhoensis","Campomanesia","ilhoensis","SPECIES","ACCEPTED","2014-04-12T00:00:00","","Sergipe",2014,4,12,"2014-04-12T00:00:00","2018-12-09T06:14:59.956+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000025196","249","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Itabaiana","","pt","VIES",1090878725,"BRA:UFES:VIES:0000025196","Collection","M. Ibrahim; Alunos de Taxonomia 2014/1","25196","UFES","Universidade Federal do Espírito Santo, UFES","Árvore, 8m alt. Folhas verdes discolores, membranáceas.","M. Ibrahim","2018-10-03T13:53:57.000+0000",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,NA,"","","","","",NA,NA,NA,"","Itabaiana","Sergipe","brazil",3794,"Itabaiana",2802908,-37.421727,-10.685911,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.766667,-37.340278,"original coordinates","original coordinates outside municipality original in itabaiana falls in areia branca"
"10","Campomanesia ilhoensis",1095638285,-11.8,-37.6,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:34.815+0000","2018-06-04T19:36:08.892+0000",118,"none","PRESERVED_SPECIMEN",3181043,6,7707728,220,690,5014,3180879,3181043,3181043,"Campomanesia ilhoensis Mattos","Campomanesia ilhoensis Mattos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","Campomanesia ilhoensis","Campomanesia","ilhoensis","SPECIES","ACCEPTED","2014-05-01T00:00:00","SOUTH_AMERICA","Bahia",2014,4,27,"2014-04-27T00:00:00","2018-07-07T12:38:40.591+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000393967","21583","MBM - Herbário do Museu Botânico Municipal","Conde","Litoral Norte, caminho para Cavalo Russo","pt","MBM",1095638285,"BRA:MBM:MBM:0000393967","Collection","Guedes, ML; Costa, TF","393967","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto. Folhas cartáceas, discolores, com venação impressa na face abaxial. Frutos imaturos com pericarpo rugoso.; Restinga arbórea.","Guedes, ML","",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,NA,"","","","","",NA,NA,NA,"","Conde","Bahia","brazil",3622,"Conde",2908606,-37.67734,-11.827324,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.8,-37.6,"original coordinates","original coordinates OK"
