"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","elevation","elevationAccuracy","individualCount","preparations","fieldNotes","infraspecificEpithet","references","habitat","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","georeferenceSources","identificationQualifier","higherGeography","higherClassification","coordinateUncertaintyInMeters","identificationRemarks","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNumber","verbatimLocality","verbatimElevation","georeferenceProtocol","eventRemarks","georeferencedDate","rights","organismID","datasetID","accessRights","typeStatus","typifiedName","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Calyptranthes brasiliensis",1090877741,-20.551667,-40.3975,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:06.721+0000","2018-10-09T15:49:00.027+0000",142,"none","PRESERVED_SPECIMEN",3181255,6,7707728,220,690,5014,3181245,3181255,3181255,"Calyptranthes brasiliensis Spreng.","Calyptranthes brasiliensis Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes brasiliensis","Calyptranthes","brasiliensis","SPECIES","ACCEPTED","2018-05-30T00:00:00","Espírito Santo",2018,2,2,"2018-02-02T00:00:00","2018-10-03T13:53:55.000+0000","2018-12-09T06:14:59.438+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000024241","25","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","Parque Estadual Paulo César Vinha.","pt","VIES",1090877741,"BRA:UFES:VIES:0000024241","Collection","Silva, H. L. da.; Gomes, J.M.L.; Guarnier, J.C.","24241","UFES","Universidade Federal do Espírito Santo, UFES","Flores brancas","Guarnier, J.C.","","",NA,NA,NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"","","","","","",NA,"","","","",NA,"Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.551667,-40.3975,"original coordinates","original coordinates OK"
"2","Calyptranthes brasiliensis",1913591558,-10.4364,-36.54,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.306+0000","2018-09-24T19:50:19.129+0000",132,"none","PRESERVED_SPECIMEN",3181255,6,7707728,220,690,5014,3181245,3181255,3181255,"Calyptranthes brasiliensis Spreng.","Calyptranthes brasiliensis Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes brasiliensis","Calyptranthes","brasiliensis","SPECIES","ACCEPTED","2018-07-25T00:00:00","Sergipe",2018,3,21,"2018-03-21T00:00:00","2018-08-31T18:28:31.000+0000","2018-12-10T13:35:52.384+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000039905","21","ASE - Herbário da Universidade Federal de Sergipe","Ilha das Flores","Povoado Aroeira","pt","ASE",1913591558,"BRA:UFS:ASE:0000039905","Collection","Dantas, FS; Santos-Neto, AM","39905","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto, 3.5m. Folhas elípticas, verdes, coriáceas. Inflorescência racemosa, frutos imaturos verdes.; Restinga","Dantas, FS","SOUTH_AMERICA","",NA,NA,NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"","","","","","",NA,"","","","",NA,"Ilha das Flores","Sergipe","brazil",3838,"Ilha das Flores",2802700,-36.554891,-10.456733,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4364,-36.54,"original coordinates","original coordinates OK"
"3","Calyptranthes brasiliensis",1889165863,-27.54,-48.96,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.506+0000","2018-10-24T15:38:20.908+0000",121,"none","PRESERVED_SPECIMEN",3181255,6,7707728,220,690,5014,3181245,3181255,3181255,"Calyptranthes brasiliensis Spreng.","Calyptranthes brasiliensis Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes brasiliensis","Calyptranthes","brasiliensis","SPECIES","ACCEPTED","2018-07-28T00:00:00","Santa Catarina",2018,7,28,"2018-07-28T00:00:00","","2018-10-24T15:39:04.406+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059536","3178","FURB - Herbário Dr. Roberto Miguel Klein","Angelina","","pt","FURB",1889165863,"BRA:FURB:FURB:0000059536","Collection","Kassner-Filho, A.","59536","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","","",NA,NA,NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"","","","","","",NA,"","","","",NA,"Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.54,-48.96,"original coordinates","original coordinates OK"
"4","Calyptranthes brasiliensis",1913950092,-18.239444,-43.588889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.858+0000","2018-10-02T15:37:30.889+0000",207,"none","PRESERVED_SPECIMEN",3181255,6,7707728,220,690,5014,3181245,3181255,3181255,"Calyptranthes brasiliensis Spreng.","Calyptranthes brasiliensis Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes brasiliensis","Calyptranthes","brasiliensis","SPECIES","ACCEPTED","none","Minas Gerais",2018,9,5,"2018-09-05T00:00:00","2018-09-27T15:01:16.731+0000","2018-12-10T13:39:19.567+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1398854","308","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","Mendanha, área próxima ao Cruzeiro, campo rupestre.","","RB",1913950092,"urn:catalog:JBRJ:RB:1398854","PhysicalObject","T. Fernandes, J.E.Q. Faria & T.N.C. Vasconcelos","RB01398854","JBRJ","","Arbusto, 1 m. Frutos imaturos verdes. Material prensado em álcool.","T. Fernandes, J.E.Q. Faria & T.N.C. Vasconcelos","","RB 776007",NA,NA,NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"","","","","","",NA,"","","","",NA,"Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.239444,-43.588889,"original coordinates","original coordinates OK"
"5","Calyptranthes brasiliensis",1829083390,-20.239722,-43.527778,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.884+0000","2018-03-06T11:57:34.396+0000",121,"none","PRESERVED_SPECIMEN",3181255,6,7707728,220,690,5014,3181245,3181255,3181255,"Calyptranthes brasiliensis Spreng.","Calyptranthes brasiliensis Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes brasiliensis","Calyptranthes","brasiliensis","SPECIES","ACCEPTED","none","Minas Gerais",2017,3,22,"2017-03-22T00:00:00","","2018-07-07T03:30:28.229+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000188563","50","BHCB - Herbário da Universidade Federal de Minas Gerais","Ouro Preto","Fazenda Córrego das Almas","pt","BHCB",1829083390,"BRA:UFMG:BHCB:0000188563","Collection","Pereira, AFS; Souza, JAM; Silva, E","188563","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","",1524,0,NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"","","","","","",NA,"","","","",NA,"Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.239722,-43.527778,"original coordinates","original coordinates OK"
"6","Calyptranthes brasiliensis",1913583424,-15.375555,-42.671944,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.992+0000","2018-11-23T18:21:44.149+0000",123,"none","PRESERVED_SPECIMEN",3181255,6,7707728,220,690,5014,3181245,3181255,3181255,"Calyptranthes brasiliensis Spreng.","Calyptranthes brasiliensis Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes brasiliensis","Calyptranthes","brasiliensis","SPECIES","ACCEPTED","none","Minas Gerais",2017,3,16,"2017-03-16T00:00:00","2018-10-26T13:59:09.000+0000","2018-12-10T13:35:48.564+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103375","6448","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SANTO ANTÔNIO DO RETIRO","Sítio 11. Ponto 1.","pt","CEN",1913583424,"BRA:Cenargen:CEN:0000103375","Collection","Anderson Cássio Sevilha","103375","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Bem Diverso.","J. E. Q. Faria Júnior","","",1094,0,4,"Exsicatas","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"","","","","","",NA,"","","","",NA,"SANTO ANTÔNIO DO RETIRO","Minas Gerais","brazil",3175,"Santo Antônio do Retiro",3160454,-42.661615,-15.288357,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.375555,-42.671944,"original coordinates","original coordinates OK"
"7","Calyptranthes brasiliensis",1829083287,-20.239722,-43.527778,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.934+0000","2018-03-06T11:57:34.539+0000",121,"none","PRESERVED_SPECIMEN",3181255,6,7707728,220,690,5014,3181245,3181255,3181255,"Calyptranthes brasiliensis Spreng.","Calyptranthes brasiliensis Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes brasiliensis","Calyptranthes","brasiliensis","SPECIES","ACCEPTED","none","Minas Gerais",2017,3,22,"2017-03-22T00:00:00","","2018-07-07T03:30:28.182+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000188565","52","BHCB - Herbário da Universidade Federal de Minas Gerais","Ouro Preto","Fazenda Córrego das Almas","pt","BHCB",1829083287,"BRA:UFMG:BHCB:0000188565","Collection","Pereira, AFS; Souza, JAM; Silva, E","188565","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","",1524,0,NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"","","","","","",NA,"","","","",NA,"Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.239722,-43.527778,"original coordinates","original coordinates OK"
"8","Calyptranthes brasiliensis",1913591931,-26.2147,-49.1636,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.416+0000","2018-09-24T19:50:19.612+0000",132,"none","PRESERVED_SPECIMEN",3181255,6,7707728,220,690,5014,3181245,3181255,3181255,"Calyptranthes brasiliensis Spreng.","Calyptranthes brasiliensis Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes brasiliensis","Calyptranthes","brasiliensis","SPECIES","ACCEPTED","2017-08-26T00:00:00","Santa Catarina",2017,7,29,"2017-07-29T00:00:00","2018-08-31T18:28:31.000+0000","2018-12-10T13:35:52.639+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000040296","2339","ASE - Herbário da Universidade Federal de Sergipe","São Bento do Sul","Rio Natal, Parque das Aves; descendo o rio sentido Corupá.","pt","ASE",1913591931,"BRA:UFS:ASE:0000040296","Collection","Schwirkowski, P","40296","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore, semi-ciófita; frutos amarelados","Schwirkowski, P","SOUTH_AMERICA","",175,25,NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"","","","","","",NA,"","","","",NA,"São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.2147,-49.1636,"original coordinates","original coordinates outside municipality original in sao bento do sul falls in joinville"
"9","Calyptranthes brasiliensis",1639433212,-18.3875,-43.381389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:11.897+0000","2018-09-24T19:58:51.890+0000",207,"none","PRESERVED_SPECIMEN",3181255,6,7707728,220,690,5014,3181245,3181255,3181255,"Calyptranthes brasiliensis Spreng.","Calyptranthes brasiliensis Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes brasiliensis","Calyptranthes","brasiliensis","SPECIES","ACCEPTED","none","Minas Gerais",2017,9,8,"2017-09-08T00:00:00","2018-06-21T09:03:40.055+0000","2018-12-07T09:22:42.441+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1365059","928","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Serro","","","RB",1639433212,"urn:catalog:JBRJ:RB:1365059","PhysicalObject","Barbosa-Silva, R.G.; Silva, J.L.","RB01365059","JBRJ","","Arbusto 1 m de alt. Folhas discolores. Frutos amarelos avermelhados","J.E.Q.Faria","","RB 746215",1266,NA,NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"","","","","","",NA,"","","","",NA,"Serro","Minas Gerais","brazil",2710,"Serro",3167103,-43.402461,-18.536962,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.3875,-43.381389,"original coordinates","original coordinates OK"
"10","Calyptranthes brasiliensis",1423912303,-18.2625,-43.52,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:02.142+0000","2018-09-24T19:57:54.761+0000",207,"none","PRESERVED_SPECIMEN",3181255,6,7707728,220,690,5014,3181245,3181255,3181255,"Calyptranthes brasiliensis Spreng.","Calyptranthes brasiliensis Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes brasiliensis","Calyptranthes","brasiliensis","SPECIES","ACCEPTED","none","Minas Gerais",2016,1,22,"2016-01-22T00:00:00","2017-10-15T11:23:39.136+0000","2018-12-06T16:55:26.832+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1130771","5355","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","Estrada indo de Curralinho para ponte do Acaba Mundo","","RB",1423912303,"urn:catalog:JBRJ:RB:1130771","PhysicalObject","J.E.Q. Faria; J.R.L. Paz; D.A. Chaves","RB01130771","JBRJ","","","J.E.Q. Faria","","RB 651058",1218,NA,NA,"","Cerrado rupestre","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"","","","","","",NA,"","","","",NA,"Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.2625,-43.52,"original coordinates","original coordinates OK"
