"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","individualCount","preparations","otherCatalogNumbers","fieldNotes","identificationQualifier","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","references","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","infraspecificEpithet","identificationRemarks","fieldNumber","coordinateUncertaintyInMeters","georeferenceSources","verbatimTaxonRank","verbatimLocality","typeStatus","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Eugenia modesta",1853945136,-19.889444,-43.368333,"gass84,iddatunl","bbb1f181-3221-4a10-ad52-14f1da0dca26","34565ff7-e07a-49bf-8763-b2b82e87a345","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:24.586+0000","2018-09-24T19:24:40.190+0000",132,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2012-02-01T00:00:00",818,0,"SOUTH_AMERICA","Minas Gerais",2012,2,20,"2012-02-20T00:00:00","2018-09-24T19:24:40.211+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEG - Herbário da Universidade Estadual de Goiás","BRA:UEG-UNUCET:HUEG:0000011249","2391","HUEG - Herbário da Universidade Estadual de Goiás","São Gonçalo do Rio Abaixo","Estação Ecológica de Peti, mirante do cruzeiro. Entre rochas, no mirante.","pt","HUEG",1853945136,"BRA:UEG-UNUCET:HUEG:0000011249","Collection","Faria, J.E.Q.","11249","UEG-UNUCET","Universidade Estadual de Goiás (UEG)","Arbusto ca. 2 m de altura, fruto imaturo verde e maduro vermelho e negro.","Faria, J.E.Q.","",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"São Gonçalo do Rio Abaixo","Minas Gerais","brazil",2471,"São Gonçalo do Rio Abaixo",3161908,-43.321847,-19.818036,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.889444,-43.368333,"original coordinates","original coordinates OK"
"12","Eugenia modesta",1213647750,-20.098611,-43.487222,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:28.742+0000","2018-01-05T18:34:54.286+0000",114,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2012-02-01T00:00:00",1293,0,"SOUTH_AMERICA","Minas Gerais",2012,2,22,"2012-02-22T00:00:00","2018-07-08T01:33:21.272+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000191274","2438","UB - Herbário da Universidade de Brasília","Catas Altas","Serra do Caraça, próximo à sede, ao satuário","pt","UB",1213647750,"BRA:UnB:UB:0000191274","Collection","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","191274","UnB","Universidade de Brasília (UnB)","Arvoreta ca. 2 m de altura, fruto imaturo verde e quase maduro vermelho; Borda de mata, ambiente rupestre","Faria, JEQ","",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Catas Altas","Minas Gerais","brazil",2396,"Catas Altas",3115359,-43.408175,-20.07551,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.098611,-43.487222,"original coordinates","original coordinates OK"
"13","Eugenia modesta",1213648050,-20.098611,-43.487222,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:28.881+0000","2018-01-05T18:34:54.389+0000",114,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2012-02-01T00:00:00",1293,0,"SOUTH_AMERICA","Minas Gerais",2012,2,22,"2012-02-22T00:00:00","2018-07-08T01:33:21.271+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000191554","2437","UB - Herbário da Universidade de Brasília","Catas Altas","Serra do Caraça, próximo à sede, ao satuário","pt","UB",1213648050,"BRA:UnB:UB:0000191554","Collection","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","191554","UnB","Universidade de Brasília (UnB)","Arvoreta ca. 2 m de altura, fruto imaturo verde; Borda de mata, ambiente rupestre","Faria, JEQ","",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Catas Altas","Minas Gerais","brazil",2396,"Catas Altas",3115359,-43.408175,-20.07551,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.098611,-43.487222,"original coordinates","original coordinates OK"
"14","Eugenia modesta",1094920109,-13.021389,-41.437778,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:51.247+0000","2018-09-10T18:27:35.898+0000",124,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","none",1026,0,"","Bahia",2012,4,14,"2012-04-14T00:00:00","2018-09-10T18:28:02.308+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000203526","2648","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Margem da estrada de Mucugê para Ibicoara, em frente á entrada para Guinè.","pt","HUEFS",1094920109,"BRA:UEFS:HUEFS:0000203526","Collection","Faria, J.E.Q.","203526","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado ralo.","","",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.021389,-41.437778,"original coordinates","original coordinates OK"
"15","Eugenia modesta",1090909621,-8.554333,-37.213389,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.209+0000","2018-05-05T12:05:42.232+0000",121,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2012-06-22T00:00:00",864,0,"SOUTH_AMERICA","Pernambuco",2012,4,18,"2012-04-18T00:00:00","2018-12-09T06:15:10.163+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000014984","654","HVASF - Herbário Vale do São Francisco","Buíque","Parque Nacional do Catimbau, Serra do Catimbau, Povoado do Lageiro Bonito, Furna do leiteiro","pt","HVASF",1090909621,"BRA:UNIVASF:HVASF:0000014984","Collection","E.V.R. Ferreira","14984","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto com ca. de 1,5 m de alt. Frutos imaturos, sépalas conspícuas persistentes.","R.A. Castro","2018-04-13T18:58:30.000+0000",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Buíque","Pernambuco","brazil",4154,"Buíque",2602803,-37.122599,-8.649471,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.554333,-37.213389,"original coordinates","original coordinates OK"
"16","Eugenia modesta",1213655616,-22.011667,-43.888889,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:33.509+0000","2018-01-05T18:34:57.714+0000",114,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2012-11-01T00:00:00",962,0,"SOUTH_AMERICA","Minas Gerais",2012,11,28,"2012-11-28T00:00:00","2018-07-08T01:33:21.271+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000199160","3103","UB - Herbário da Universidade de Brasília","Rio Preto","No povoado do Funil, ao lado da gruta e cruzeiro","pt","UB",1213655616,"BRA:UnB:UB:0000199160","Collection","Faria, JEQ","199160","UnB","Universidade de Brasília (UnB)","Arbusto ca. 1,5 m de altura, caule rugoso acinzentado, botão floral verde; Ambiente rupestre de porte baixo em encosta","Faria, JEQ","",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Rio Preto","Minas Gerais","brazil",1691,"Rio Preto",3155900,-43.879212,-22.04123,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.011667,-43.888889,"original coordinates","original coordinates OK"
"17","Eugenia modesta",1264693105,-17.131667,-43.088056,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:47.856+0000","2018-09-25T14:05:35.407+0000",126,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2014-01-01T00:00:00",801,0,"","Minas Gerais",2011,2,12,"2011-02-12T00:00:00","2018-12-08T13:34:50.471+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000201426","647","SPF - Herbário da Universidade de São Paulo","Botumirim","","pt","SPF",1264693105,"BRA:USP:SPF:0000201426","Collection","Santos, MF","201426","USP","Universidade de São Paulo, USP","","Mazine, FF","2018-08-21T18:39:37.000+0000",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Botumirim","Minas Gerais","brazil",2913,"Botumirim",3108503,-43.005814,-16.938512,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.131667,-43.088056,"original coordinates","original coordinates OK"
"18","Eugenia modesta",1087654664,-18.904444,-43.433056,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:40.671+0000","2017-12-29T14:10:14.396+0000",121,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","none",1500,0,"SOUTH_AMERICA","Minas Gerais",2011,6,28,"2011-06-28T00:00:00","2018-12-08T13:05:44.999+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000153537","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Conceição do Mato Dentro","Mina do Sapo","pt","BHCB",1087654664,"BRA:UFMG:BHCB:0000153537","Collection","Pena, FSR","153537","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Campo Rupestre Laterítico; Capão de Canga","","2017-03-31T17:59:35.000+0000",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.904444,-43.433056,"original coordinates","original coordinates OK"
"19","Eugenia modesta",1213647902,-16.558056,-42.884722,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:28.779+0000","2018-01-05T18:34:54.334+0000",114,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2011-12-01T00:00:00",833,0,"SOUTH_AMERICA","Minas Gerais",2011,12,10,"2011-12-10T00:00:00","2018-07-08T01:33:21.275+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000191421","2207","UB - Herbário da Universidade de Brasília","Grão Mogol","Arredores de Grão Mogol, saída para o torre de Tv","pt","UB",1213647902,"BRA:UnB:UB:0000191421","Collection","Faria, JEQ; Zanatta, MRV; Moreira, HJC","191421","UnB","Universidade de Brasília (UnB)","Arbusto ca. 2 m de altura, botões florais verdes; Ambiente rupestre","Faria, JEQ","",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Grão Mogol","Minas Gerais","brazil",2991,"Grão Mogol",3127800,-42.993475,-16.465094,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.558056,-42.884722,"original coordinates","original coordinates OK"
"20","Eugenia modesta",1090902266,-7.325,-38.691111,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:11.929+0000","2018-05-05T12:05:34.741+0000",121,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2011-06-07T00:00:00",510,0,"SOUTH_AMERICA","Ceará",2010,3,10,"2010-03-10T00:00:00","2018-12-09T06:15:07.676+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000007608","1469","HVASF - Herbário Vale do São Francisco","Mauriti","Gravatá","pt","HVASF",1090902266,"BRA:UNIVASF:HVASF:0000007608","Collection","J.R. Maciel","7608","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arvoreta ca. 2m alt. Flores passadas esverdeadas.","C. Proença","2018-04-13T18:58:30.000+0000",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Mauriti","Ceará","brazil",4439,"Mauriti",2308104,-38.713753,-7.398079,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.325,-38.691111,"original coordinates","original coordinates OK"
"21","Eugenia modesta",1213618075,-12.459722,-41.481111,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:09.704+0000","2018-01-05T18:34:40.774+0000",114,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2013-03-01T00:00:00",9999,0,"SOUTH_AMERICA","Bahia",2009,6,28,"2009-06-28T00:00:00","2018-07-08T01:33:21.292+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000161573","551","UB - Herbário da Universidade de Brasília","Palmeiras","Margem direita da Br-242 (km 346) sentido Lençóis, Chapada Diamantina, Ponto 225","pt","UB",1213618075,"BRA:UnB:UB:0000161573","Collection","Faria, JEQ; Fagg, CW","161573","UnB","Universidade de Brasília (UnB)","Solo rochoso, relevo acidentado; Arbusto ca. de 1,5 m de altura, caule liso, botões florais verdes; Vegetação de Cerrado com afloramento rochoso","Faria, JEQ","",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.459722,-41.481111,"original coordinates","original coordinates OK"
"22","Eugenia modesta",1094861925,-12.516667,-41.483333,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:18.979+0000","2018-09-10T18:27:03.868+0000",124,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2010-09-01T00:00:00",900,100,"","Bahia",2008,12,8,"2008-12-08T00:00:00","2018-09-10T18:27:23.050+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000144613","3049","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","Conceição dos Gatos, Morrão.","pt","HUEFS",1094861925,"BRA:UEFS:HUEFS:0000144613","Collection","Conceição, A.A.","144613","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Transição cerrado - Campo rupestre.","J.E.Q.Faria Júnior & M.Ibrahim","",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.516667,-41.483333,"original coordinates","original coordinates OK"
"23","Eugenia modesta",1094850084,-13.315833,-41.573056,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:10.988+0000","2018-09-10T18:26:57.620+0000",124,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2018-01-01T00:00:00",770,0,"","Bahia",2007,12,20,"2007-12-20T00:00:00","2018-09-10T18:27:14.434+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000132597","70","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Estrada Mucugê - Abaíra.","pt","HUEFS",1094850084,"BRA:UEFS:HUEFS:0000132597","Collection","Ibrahim, M.","132597","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo ruprestre, Substrato arenoso.","A.Stadnik","",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.315833,-41.573056,"original coordinates","original coordinates OK"
"24","Eugenia modesta",1424454137,-11.564167,-41.1625,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:32.694+0000","2018-09-24T20:03:46.563+0000",207,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2013-01-01T00:00:00",1010,NA,"","Bahia",2005,1,28,"2005-01-28T00:00:00","2018-12-06T17:00:33.485+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:789416","4920","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Morro do Chapéu","Entrada da estrada para o ""Morrão"" (Morro do Chapéu).","","RB",1424454137,"urn:catalog:JBRJ:RB:789416","PhysicalObject","J. Paula-Souza; et al","RB00789416","JBRJ","","Arbusto, ca. 3m alt. Flores alvas","M. Sobral et F. Mazine","2017-10-14T05:13:12.746+0000",NA,"","RB 579151","Caatinga degradada","cf.","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.564167,-41.1625,"original coordinates","original coordinates OK"
"25","Eugenia modesta",1094817308,-12.635833,-41.553889,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:48.933+0000","2018-09-10T18:26:42.275+0000",124,"none","PRESERVED_SPECIMEN",5416622,6,7707728,220,690,5014,3177662,5416622,5416622,"Eugenia modesta DC.","Eugenia modesta DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia modesta","Eugenia","modesta","SPECIES","ACCEPTED","2010-09-01T00:00:00",1362,0,"","Bahia",2005,3,6,"2005-03-06T00:00:00","2018-09-10T18:26:54.331+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000099568","717","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","Bom Jardim.","pt","HUEFS",1094817308,"BRA:UEFS:HUEFS:0000099568","Collection","Funch, R.","99568","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo rupestre e gerais. Terra nua.","J.E.Q.Faria Júnior & M.Ibrahim","",NA,"","","","","","","","","","","",NA,"","","","","",NA,"",NA,"","","",NA,NA,"","","","",NA,"","",NA,"Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.635833,-41.553889,"original coordinates","original coordinates OK"
