"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","modified","otherCatalogNumbers","elevationAccuracy","typeStatus","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","georeferenceProtocol","georeferenceSources","coordinateUncertaintyInMeters","georeferencedDate","higherGeography","eventRemarks","higherClassification","fieldNumber","organismID","datasetID","accessRights","infraspecificEpithet","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia pubiflora",1851691454,-10.4549,-37.2116,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.245+0000","2018-09-24T19:50:18.978+0000",132,"none","PRESERVED_SPECIMEN",3174896,6,7707728,220,690,5014,7395601,3174896,3174896,"Myrcia pubiflora DC.","Myrcia pubiflora DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubiflora","Myrcia","pubiflora","SPECIES","ACCEPTED","2018-02-15T00:00:00","SOUTH_AMERICA","Sergipe",2018,1,24,"2018-01-24T00:00:00","2018-09-24T19:50:22.591+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000039723","242","ASE - Herbário da Universidade Federal de Sergipe","Areia Branca","PARNA Serra de Itabaiana, Ambiente de borda com solos organicos, alta luminosidade.","pt","ASE",1851691454,"BRA:UFS:ASE:0000039723","Collection","Silva, FO; Fabricante, JR","39723","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbórea - aprox. 3 m de altura. Inflorescência panícula com flores de coloração alva. Folhas opostas de coloração verdes claro na face abaxial e verde escura na face adaxial, forma obtusa, folhas jovens apresentam pilosidade. Caule ci","Silva, FO",NA,"","",NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,NA,"","",NA,"","Areia Branca","Sergipe","brazil",3769,"Areia Branca",2800506,-37.331991,-10.788646,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4549,-37.2116,"original coordinates","original coordinates outside municipality original in areia branca falls in nossa senhora das dores"
"2","Myrcia pubiflora",1656070592,-22.945555,-43.435833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:12.037+0000","2018-09-24T19:58:52.047+0000",207,"none","PRESERVED_SPECIMEN",3174896,6,7707728,220,690,5014,7395601,3174896,3174896,"Myrcia pubiflora DC.","Myrcia pubiflora DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubiflora","Myrcia","pubiflora","SPECIES","ACCEPTED","none","","Rio de Janeiro",2017,8,9,"2017-08-09T00:00:00","2018-12-08T02:00:03.865+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1365853","17-097","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Parque Estadual da Pedra Branca, Jacarepaguá, Pau da Fome, topo da Pedra do Quilombo.","","RB",1656070592,"urn:catalog:JBRJ:RB:1365853","PhysicalObject","J.M.A.Braga; P. Feliz & F.R.M. Fraga","RB01365853","JBRJ","","Arbusto, ca. 0,7 m de altura, heliófilo. Folhas membranáceas. Botões florais esverdeados. Topo de inselberg ensolarado em rica vegetação tipicamente arbustiva, seca e densamente fechada. Local bem conservado e pouco visitado.","Marcos Eduardo Guerra Sobral",695,"2018-06-19T10:58:19.589+0000","RB 746453",NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,NA,"","",NA,"","Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.945555,-43.435833,"original coordinates","original coordinates OK"
"3","Myrcia pubiflora",1226940015,-28.709167,-49.409167,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.490+0000","2018-10-24T15:38:16.689+0000",121,"none","PRESERVED_SPECIMEN",3174896,6,7707728,220,690,5014,7395601,3174896,3174896,"Myrcia pubiflora DC.","Myrcia pubiflora DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubiflora","Myrcia","pubiflora","SPECIES","ACCEPTED","2015-11-20T00:00:00","","Santa Catarina",2015,11,20,"2015-11-20T00:00:00","2018-12-07T20:00:35.886+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048806","2760","FURB - Herbário Dr. Roberto Miguel Klein","Criciúma","Bairro Universitário.","pt","FURB",1226940015,"BRA:FURB:FURB:0000048806","Collection","Oliveira, A.A. de","48806","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Oliveira, AA de",50,"2018-10-11T17:23:41.000+0000","",0,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,NA,"","",NA,"","Criciúma","Santa Catarina","brazil",295,"Criciúma",4204608,-49.380319,-28.717484,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.709167,-49.409167,"original coordinates","original coordinates OK"
"4","Myrcia pubiflora",1424490894,-16.722222,-42.9225,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:54.008+0000","2018-09-24T20:04:06.684+0000",207,"none","PRESERVED_SPECIMEN",3174896,6,7707728,220,690,5014,7395601,3174896,3174896,"Myrcia pubiflora DC.","Myrcia pubiflora DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubiflora","Myrcia","pubiflora","SPECIES","ACCEPTED","none","","Minas Gerais",2014,6,25,"2014-06-25T00:00:00","2018-12-06T17:00:57.014+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:875739","7188","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cristália","Morro do Chapéu. Na base do morro.","","RB",1424490894,"urn:catalog:JBRJ:RB:875739","PhysicalObject","M. Verdi; N. Pougy, G. Martinelli, D. Maurenza, E. Martins","RB00875739","JBRJ","","Folhas verdes discolores; botão floral; pouco frequente; encontrada em solo areno-pedregoso com afloramentos rochosos; no local encontram-se torres de transmissão de TV e no entorno encontram-se áreas utilizadas para a pecuária.","M.SOBRAL",1240,"2017-10-18T16:59:44.574+0000","RB 605502",NA,"PARATYPE","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,NA,"","",NA,"","Cristália","Minas Gerais","brazil",2945,"Cristália",3120300,-42.82104,-16.71925,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.722222,-42.9225,"original coordinates","original coordinates OK"
"5","Myrcia pubiflora",1123828283,-20.173056,-40.614444,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:58.079+0000","2017-12-15T16:34:50.173+0000",129,"none","PRESERVED_SPECIMEN",3174896,6,7707728,220,690,5014,7395601,3174896,3174896,"Myrcia pubiflora DC.","Myrcia pubiflora DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubiflora","Myrcia","pubiflora","SPECIES","ACCEPTED","none","","Espírito Santo",2013,4,25,"2013-04-25T00:00:00","2018-12-08T12:05:03.181+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000045578","12679","MBML-Herbario - Herbário Mello Leitão","Santa Leopoldina","Luxemburgo, Pedra Preta","pt","MBML-HERBARIO",1123828283,"BRA:MBML:MBML-HERBARIO:0000045578","Collection","L. Kollmann; A.P.Fontana & C.N.Fraga","45578","MBML","Museu de Biologia Professor Mello Leitão, MBML","Arbusto 2m ao sol, flores brancas.","M. Sobral/Março-2016",900,"2017-09-14T14:48:52.000+0000","",0,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,NA,"","",NA,"","Santa Leopoldina","Espírito Santo","brazil",2380,"Santa Leopoldina",3204500,-40.540501,-20.123027,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.173056,-40.614444,"original coordinates","original coordinates OK"
"6","Myrcia pubiflora",1090146611,-21.559614,-45.625536,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:00.083+0000","2017-12-29T14:12:34.010+0000",140,"none","PRESERVED_SPECIMEN",3174896,6,7707728,220,690,5014,7395601,3174896,3174896,"Myrcia pubiflora DC.","Myrcia pubiflora DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubiflora","Myrcia","pubiflora","SPECIES","ACCEPTED","2013-01-01T00:00:00","","Minas Gerais",2013,7,12,"2013-07-12T00:00:00","2018-12-08T04:39:54.519+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000005966","15611","HUFSJ - Herbário da Universidade Federal de São João Del Rei","Lavras","Reserva Ecológica Poço Bonito.","pt","HUFSJ",1090146611,"BRA:UFSJ:HUFSJ:0000005966","Collection","Sobral, M; et al.","5966","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Árvore até 5 m, em beira de mata de galeria; casca rugosa; flores brancas, com odor suave.","Sobral, M",NA,"2016-09-19T22:18:30.000+0000","",NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,NA,"","",NA,"","Lavras","Minas Gerais","brazil",1961,"Lavras",3138203,-45.039159,-21.26546,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.559614,-45.625536,"original coordinates","original coordinates outside municipality original in lavras falls in eloi mendes"
"7","Myrcia pubiflora",1213634892,-11.266389,-37.270556,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:20.553+0000","2018-01-05T18:34:48.549+0000",114,"none","PRESERVED_SPECIMEN",3174896,6,7707728,220,690,5014,7395601,3174896,3174896,"Myrcia pubiflora DC.","Myrcia pubiflora DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubiflora","Myrcia","pubiflora","SPECIES","ACCEPTED","2012-01-01T00:00:00","SOUTH_AMERICA","Sergipe",2012,3,13,"2012-03-13T00:00:00","2018-07-08T01:34:54.639+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000178396","4067","UB - Herbário da Universidade de Brasília","Estância","Na SE-218 sentido Praia do Abaís, logo após o entroncamento da Linha verde, ca. 5km antes da Praia do Abaís, do lado direito","pt","UB",1213634892,"BRA:UnB:UB:0000178396","Collection","Proença, CEB; Landim, MF","178396","UnB","Universidade de Brasília (UnB)","Árvore 4,5m x 20cm DAP. Frutos imaturos verde esbranquiçados. Frutificação abundante; Interior da mata de restinga, cercada por área brejosa com Ludwigia, Philodendron, e samambaias","Proença, CEB",0,"","",0,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,NA,"","",NA,"","Estância","Sergipe","brazil",3707,"Estância",2802106,-37.398349,-11.249515,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.266389,-37.270556,"original coordinates","original coordinates outside municipality original in estancia falls in itaporanga d'ajuda"
"8","Myrcia pubiflora",1424448236,-19.198055,-43.251389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:29.472+0000","2018-09-24T20:03:43.627+0000",207,"none","PRESERVED_SPECIMEN",3174896,6,7707728,220,690,5014,7395601,3174896,3174896,"Myrcia pubiflora DC.","Myrcia pubiflora DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubiflora","Myrcia","pubiflora","SPECIES","ACCEPTED","none","","Minas Gerais",2012,7,30,"2012-07-30T00:00:00","2018-12-06T17:00:30.193+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:780828","833","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Conceição do Mato Dentro","Parcela 30 para os estudos do EIA do Mineroduto Morro do Pilar/MG - Linhares/ES.","","RB",1424448236,"urn:catalog:JBRJ:RB:780828","PhysicalObject","E.M.Saddi; Pedro Otavio Samor, Silfo Neves & Roni Chaves","RB00780828","JBRJ","","Árvore em fragmento de mata no topo do morro com cerca de 6m de altura. Folhas densamente pilosa na face abaxial. Frutos enegracidos.","Marcelo Souza",NA,"2017-10-18T17:12:29.745+0000","RB 574211",NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,NA,"","",NA,"","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.198055,-43.251389,"original coordinates","original coordinates OK"
"9","Myrcia pubiflora",1077413852,-27.09,-49.230833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:14.073+0000","2018-10-24T15:38:10.999+0000",121,"none","PRESERVED_SPECIMEN",3174896,6,7707728,220,690,5014,7395601,3174896,3174896,"Myrcia pubiflora DC.","Myrcia pubiflora DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubiflora","Myrcia","pubiflora","SPECIES","ACCEPTED","1905-07-02T00:00:00","","Santa Catarina",2010,5,21,"2010-05-21T00:00:00","2018-12-06T14:18:01.962+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000034791","6006","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","Parque Nacional da Serra do Itajaí.","pt","FURB",1077413852,"BRA:FURB:FURB:0000034791","Collection","Korte, A.; Kniess, A.","34791","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Voucher estéril IFFSC 577 (Fitossociologia)","Sobral, M",601,"2018-10-11T17:23:41.000+0000","",0,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,NA,"","",NA,"","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.09,-49.230833,"original coordinates","original coordinates OK"
"10","Myrcia pubiflora",1087679716,-10.593333,-36.94,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:58.026+0000","2018-09-24T19:50:08.417+0000",132,"none","PRESERVED_SPECIMEN",3174896,6,7707728,220,690,5014,7395601,3174896,3174896,"Myrcia pubiflora DC.","Myrcia pubiflora DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubiflora","Myrcia","pubiflora","SPECIES","ACCEPTED","2011-07-01T00:00:00","SOUTH_AMERICA","Sergipe",2010,5,13,"2010-05-13T00:00:00","2018-12-08T13:05:56.266+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000016072","25","ASE - Herbário da Universidade Federal de Sergipe","Japaratuba","Mata da Sambaíba","pt","ASE",1087679716,"BRA:UFS:ASE:0000016072","Collection","Santos, V; Melo, DS; Souza, CAS; Pereira, TC; Menezes, IRN; Silva-Santos, LA","16072","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Planta com frutos imaturos.; Planta com frutos imaturos.; Área de restinga.","Proença, C",NA,"2018-08-31T18:28:49.000+0000","",NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,NA,"","",NA,"","Japaratuba","Sergipe","brazil",3821,"Japaratuba",2803302,-36.901873,-10.554115,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.593333,-36.94,"original coordinates","original coordinates OK"
