"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","identificationRemarks","identificationQualifier","fieldNumber","organismID","datasetID","accessRights","coordinateUncertaintyInMeters","georeferenceSources","verbatimLocality","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia ferruginosa",1570750472,-26.776667,-49.037778,"cdround,gass84,txmatfuz","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.256+0000","2018-10-24T15:38:18.546+0000",121,"none","PRESERVED_SPECIMEN",3186369,6,7707728,220,690,5014,7395601,8596323,8596323,"Marlierea sylvatica (Berg) Kiaersk.","Myrcia ferruginosa Mazine","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia ferruginosa","Marlierea","sylvatica","SPECIES","SYNONYM","2017-05-31T00:00:00",150,0,"Santa Catarina",2017,5,15,"2017-05-15T00:00:00","2018-10-11T17:23:28.000+0000","2018-12-08T17:16:16.528+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054064","6368","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","Morro do Cachorro.","pt","FURB",1570750472,"BRA:FURB:FURB:0000054064","Collection","Funez, L.A.","54064","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Frutos imaturos verdes","Pastório, F.F.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.776667,-49.037778,"original coordinates","original coordinates OK"
"2","Myrcia ferruginosa",1851288928,-22.455556,-42.993333,"cdround,gass84,rdatm","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.875+0000","2018-09-24T19:59:07.264+0000",207,"none","PRESERVED_SPECIMEN",8596323,6,7707728,220,690,5014,7395601,8596323,8596323,"Myrcia ferruginosa Mazine","Myrcia ferruginosa Mazine","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia ferruginosa","Myrcia","ferruginosa","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2017,6,3,"2017-06-03T00:00:00","2018-06-20T13:09:42.000+0000","2018-09-24T19:59:28.684+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1390964","434","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Estrada da Barragem, casa do montanhista - arredores. Parque Nacional da Serra dos Órgãos","","RB",1851288928,"urn:catalog:JBRJ:RB:1390964","PhysicalObject","L.F.Gonçalves","RB01390964","JBRJ","","Árvore aprox. 7m., folhas discolores com tricomas marrom na face abaxial; frutos imaturos verdes.","L.F. Gonçalves","RB 768408","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.455556,-42.993333,"original coordinates","original coordinates OK"
"3","Myrcia ferruginosa",1077424516,-28.71,-49.77,"gass84,txmatfuz","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.699+0000","2018-11-23T15:39:20.714+0000",121,"none","PRESERVED_SPECIMEN",3186369,6,7707728,220,690,5014,7395601,8596323,8596323,"Marlierea sylvatica (Berg) Kiaersk.","Myrcia ferruginosa Mazine","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia ferruginosa","Marlierea","sylvatica","SPECIES","SYNONYM","2015-01-19T00:00:00",311,0,"Santa Catarina",2015,1,19,"2015-01-19T00:00:00","2018-11-20T14:27:09.000+0000","2018-12-06T14:18:06.904+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045490","891","FURB - Herbário Dr. Roberto Miguel Klein","Morro Grande","Três Barras.","pt","FURB",1077424516,"BRA:FURB:FURB:0000045490","Collection","Oliveira, A.A. de","45490","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Fito IFFSC 37 /S/31","Oliveira, AA de","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","Morro Grande","Santa Catarina","brazil",294,"Morro Grande",4211256,-49.73976,-28.722398,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.71,-49.77,"original coordinates","original coordinates OK"
"4","Myrcia ferruginosa",1913599014,-22.496389,-42.913667,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:54.472+0000","2018-09-25T14:06:09.163+0000",126,"none","PRESERVED_SPECIMEN",8596323,6,7707728,220,690,5014,7395601,8596323,8596323,"Myrcia ferruginosa Mazine","Myrcia ferruginosa Mazine","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia ferruginosa","Myrcia","ferruginosa","SPECIES","ACCEPTED","2016-02-01T00:00:00",NA,NA,"Rio de Janeiro",2015,2,9,"2015-02-09T00:00:00","2018-08-24T15:06:54.000+0000","2018-12-10T13:35:57.435+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000223492","1497","SPF - Herbário da Universidade de São Paulo","Guapimirim","Parque Estadual dos Três Picos, Núcleo Paraíso. Trecho do rio entre a represa e o Centro de Primatologia.","pt","SPF",1913599014,"BRA:USP:SPF:0000223492","Collection","Giaretta, A","223492","USP","Universidade de São Paulo, USP","Árvore ca. 10 m alt. Frutos verdes.; Floresta Ombrófila Densa.","Giaretta, A","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","Guapimirim","Rio de Janeiro","brazil",1500,"Guapimirim",3301850,-42.963842,-22.584312,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.496389,-42.913667,"original coordinates","original coordinates OK"
"5","Myrcia ferruginosa",1844893507,-22.452222,-42.985555,"cdround,gass84,txmatfuz","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:24.056+0000","2018-09-24T19:59:04.970+0000",207,"none","PRESERVED_SPECIMEN",3186369,6,7707728,220,690,5014,7395601,8596323,8596323,"Marlierea sylvatica (Berg) Kiaersk.","Myrcia ferruginosa Mazine","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia ferruginosa","Marlierea","sylvatica","SPECIES","SYNONYM","none",NA,NA,"Rio de Janeiro",2015,4,25,"2015-04-25T00:00:00","","2018-12-09T18:54:26.716+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1387930","118","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Trilha do Fritz (base da via Meu Pai)","","RB",1844893507,"urn:catalog:JBRJ:RB:1387930","PhysicalObject","L. F. Gonçalves","RB01387930","JBRJ","","Frutos verdes. Tricomas ferrugíneos na nervura central da face abaxial da folha e galhos","L. F. Gonçalves","RB 765475","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.452222,-42.985555,"original coordinates","original coordinates OK"
"6","Myrcia ferruginosa",1844893446,-22.4525,-42.985555,"cdround,gass84,txmatfuz","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:24.027+0000","2018-09-24T19:59:04.994+0000",207,"none","PRESERVED_SPECIMEN",3186369,6,7707728,220,690,5014,7395601,8596323,8596323,"Marlierea sylvatica (Berg) Kiaersk.","Myrcia ferruginosa Mazine","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia ferruginosa","Marlierea","sylvatica","SPECIES","SYNONYM","none",NA,NA,"Rio de Janeiro",2015,12,13,"2015-12-13T00:00:00","2018-05-14T15:28:57.425+0000","2018-12-09T18:54:26.663+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1387865","208","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Base da Via de escalada Meu Pai, Fritx","","RB",1844893446,"urn:catalog:JBRJ:RB:1387865","PhysicalObject","L. F. Gonçalves","RB01387865","JBRJ","","Flores alvas. Caule não descamante","L. F. Gonçalves","RB 765425","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.4525,-42.985555,"original coordinates","original coordinates OK"
"7","Myrcia ferruginosa",1077425734,-27.0975,-49.193889,"cdround,gass84,txmatfuz","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.358+0000","2018-10-24T15:38:15.943+0000",121,"none","PRESERVED_SPECIMEN",3186369,6,7707728,220,690,5014,7395601,8596323,8596323,"Marlierea sylvatica (Berg) Kiaersk.","Myrcia ferruginosa Mazine","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia ferruginosa","Marlierea","sylvatica","SPECIES","SYNONYM","2014-09-09T00:00:00",731,0,"Santa Catarina",2014,9,9,"2014-09-09T00:00:00","2018-10-11T17:23:28.000+0000","2018-12-06T14:18:07.696+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046685","57","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","pt","FURB",1077425734,"BRA:FURB:FURB:0000046685","Collection","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","46685","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Projeto Restaurar","Seubert, RC","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.0975,-49.193889,"original coordinates","original coordinates OK"
"8","Myrcia ferruginosa",1424449172,-19.183333,-40.033333,"cdround,gass84,preswcd,txmatfuz","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:29.928+0000","2018-09-24T20:03:43.971+0000",207,"none","PRESERVED_SPECIMEN",3186369,6,7707728,220,690,5014,7395601,8596323,8596323,"Marlierea sylvatica (Berg) Kiaersk.","Myrcia ferruginosa Mazine","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia ferruginosa","Marlierea","sylvatica","SPECIES","SYNONYM","2013-01-01T00:00:00",NA,NA,"Espírito Santo",2013,3,27,"2013-03-27T00:00:00","2015-12-10T14:59:05.827+0000","2018-12-06T17:00:30.728+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:781944","866","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Linhares","Reserva Natural da Vale. Estrada Aceiro Milanês.","","RB",1424449172,"urn:catalog:JBRJ:RB:781944","PhysicalObject","G. S. Siqueira","RB00781944","JBRJ","","Arbórea ;6m alt; 2 m fuste; CAP fuste 18 cm;  fruto imaturo verde ferrugineo","G. S. Siqueira","RB 575035","Mata ciliar descendo o morro","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.183333,-40.033333,"original coordinates","original coordinates OK"
"9","Myrcia ferruginosa",1096933833,-19.184306,-40.036583,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.132+0000","2018-02-15T04:28:53.292+0000",138,"none","PRESERVED_SPECIMEN",3186369,6,7707728,220,690,5014,7395601,8596323,8596323,"Marlierea sylvatica (Berg) Kiaersk.","Myrcia ferruginosa Mazine","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia ferruginosa","Marlierea","sylvatica","SPECIES","SYNONYM","2013-03-27T00:00:00",30,0,"Espírito Santo",2013,3,27,"2013-03-27T00:00:00","","2018-07-07T13:14:13.307+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000014399","866","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1096933833,"BRA:CVRD:CVRD:0000014399","Collection","Siqueira, G.S.","14399","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","na mata ciliar descendo morro <ll>dwc_commonname:</ll> Camucá","Geovane S. Siqueira","","","SOUTH_AMERICA","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.184306,-40.036583,"original coordinates","original coordinates OK"
"10","Myrcia ferruginosa",1135945992,-24.110555,-47.204722,"gass84,txmatfuz","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:43.150+0000","2018-01-05T16:39:51.179+0000",81,"none","PRESERVED_SPECIMEN",3186369,6,7707728,220,690,5014,7395601,8596323,8596323,"Marlierea sylvatica (Berg) Kiaersk.","Myrcia ferruginosa Mazine","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia ferruginosa","Marlierea","sylvatica","SPECIES","SYNONYM","2013-01-01T00:00:00",NA,NA,"São Paulo",2013,4,1,"2013-04-01T00:00:00","2015-08-18T19:40:32.000+0000","2018-12-06T21:48:29.418+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA128435","152","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Tapiraí","Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado","pt","ESA",1135945992,"BRA:ESALQ:ESA:0ESA128435","Collection","Virillo, C.B.","ESA128435","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","Meireles, L.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,"","",NA,"","","","","","Tapiraí","São Paulo","brazil",1050,"Tapiraí",3553500,-47.619531,-24.008322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.110555,-47.204722,"original coordinates","original coordinates outside municipality original in tapirai falls in pedro de toledo"
