"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","language","ownerInstitutionCode","fieldNotes","habitat","higherGeography","georeferenceProtocol","eventRemarks","taxonRemarks","higherClassification","elevationAccuracy","continent","preparations","county","fieldNumber","verbatimLocality","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","identificationRemarks","collectionID","identificationQualifier","coordinateUncertaintyInMeters","georeferenceSources","verbatimElevation","georeferencedDate","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia pruniformis",1423908907,-22.998055,-43.285,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:55.434+0000","2018-09-24T19:57:52.989+0000",207,"none","PRESERVED_SPECIMEN",5417183,6,7707728,220,690,5014,3177662,5417183,5417183,"Eugenia pruniformis Cambess.","Eugenia pruniformis Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pruniformis","Eugenia","pruniformis","SPECIES","ACCEPTED","none",750,"Rio de Janeiro",2016,3,6,"2016-03-06T00:00:00","2017-10-08T19:21:23.130+0000","2018-12-06T16:55:24.884+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1119308","549","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Subida para Pedra da Gávea pela Barrinha. Próximo à Pedra do Navio. Parque Nacional da Tijuca","RB",1423908907,"urn:catalog:JBRJ:RB:1119308","PhysicalObject","C. Baez; L. de Paula, L. Azevedo, F. Silva","RB01119308","RB 648302","JBRJ","Terrícola, heliófila. Folhas glabras discolores com pontuações translúcidas. Pedicelo floral com tricomas ferrugíneos. Cálice também. Flores em botão verde/amarelas.","C. Baez","","","","","","","","","",NA,"","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.998055,-43.285,"original coordinates","original coordinates OK"
"2","Eugenia pruniformis",1423930158,-22.963056,-43.270556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:34.753+0000","2018-09-24T19:58:03.534+0000",207,"none","PRESERVED_SPECIMEN",5417183,6,7707728,220,690,5014,3177662,5417183,5417183,"Eugenia pruniformis Cambess.","Eugenia pruniformis Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pruniformis","Eugenia","pruniformis","SPECIES","ACCEPTED","none",499,"Rio de Janeiro",2016,3,23,"2016-03-23T00:00:00","2017-10-08T21:42:58.744+0000","2018-12-06T16:55:36.676+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1181956","802","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Trilha para o Mirante da Freira. Área de mata mais baixa, dossel de 5 m e de solo mais seco. Parque Nacional da Tijuca","RB",1423930158,"urn:catalog:JBRJ:RB:1181956","PhysicalObject","P. Rosa; M. Moraes, R. Negrão, R. Gomes, D. Maurenza, H. Medeiros","RB01181956","RB 661182","JBRJ","Terrícola, heliófila. Caule tortuoso, folhas verdes discolores, frutos imaturos verdes.","M.C. Souza","","","","","","","","","",NA,"","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.963056,-43.270556,"original coordinates","original coordinates OK"
"3","Eugenia pruniformis",1423930131,-22.97,-43.258333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:34.907+0000","2018-09-24T19:58:03.542+0000",207,"none","PRESERVED_SPECIMEN",5417183,6,7707728,220,690,5014,3177662,5417183,5417183,"Eugenia pruniformis Cambess.","Eugenia pruniformis Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pruniformis","Eugenia","pruniformis","SPECIES","ACCEPTED","none",620,"Rio de Janeiro",2016,3,21,"2016-03-21T00:00:00","2017-10-08T21:42:42.358+0000","2018-12-06T16:55:36.807+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1181943","767","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Trilha para o Morro Queimado. Mata de subida para o Morro Queimado, no mirante. Parque Nacional da Tijuca","RB",1423930131,"urn:catalog:JBRJ:RB:1181943","PhysicalObject","P. Rosa; M. Moraes, R. Negrão, R. Gomes","RB01181943","RB 661169","JBRJ","Terrícola, heliófila. Folhas verdes, flores amareladas e frutos jovens verdes. Presença de muitas conchonilhas e formigas.","M.C. Souza","","","","","","","","","",NA,"","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.97,-43.258333,"original coordinates","original coordinates OK"
"4","Eugenia pruniformis",1423930164,-22.963056,-43.270556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:34.777+0000","2018-09-24T19:58:03.574+0000",207,"none","PRESERVED_SPECIMEN",5417183,6,7707728,220,690,5014,3177662,5417183,5417183,"Eugenia pruniformis Cambess.","Eugenia pruniformis Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pruniformis","Eugenia","pruniformis","SPECIES","ACCEPTED","none",499,"Rio de Janeiro",2016,3,23,"2016-03-23T00:00:00","2017-10-15T11:59:14.413+0000","2018-12-06T16:55:36.612+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1181961","807","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Trilha para o Mirante da Freira. Área de mata mais baixa, dossel de 5 m e de solo mais seco. Parque Nacional da Tijuca","RB",1423930164,"urn:catalog:JBRJ:RB:1181961","PhysicalObject","P. Rosa; M. Moraes, R. Negrão, R. Gomes, D. Maurenza, H. Medeiros","RB01181961","RB 661187","JBRJ","Terrícola, heliófila. Caule tortuoso, folhas verdes discolores, pré-floração com cálice castanho.","M.C. Souza","","","","","","","","","",NA,"","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.963056,-43.270556,"original coordinates","original coordinates OK"
"5","Eugenia pruniformis",1423926618,-22.966111,-43.256667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:27.811+0000","2018-09-24T19:58:01.938+0000",207,"none","PRESERVED_SPECIMEN",5417183,6,7707728,220,690,5014,3177662,5417183,5417183,"Eugenia pruniformis Cambess.","Eugenia pruniformis Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pruniformis","Eugenia","pruniformis","SPECIES","ACCEPTED","2016-07-26T00:00:00",588,"Rio de Janeiro",2016,7,12,"2016-07-12T00:00:00","2017-10-08T21:11:42.488+0000","2018-12-06T16:55:34.621+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1174108","604","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Trilha para morro queimado. Antes do primeiro platô. Parque Nacional da Tijuca","RB",1423926618,"urn:catalog:JBRJ:RB:1174108","PhysicalObject","C.Baez; Rafael Gomes, Patrícia da Rosa, Mássimo Bovini e Carlos Ferreira","RB01174108","RB 659179","JBRJ","Terrícola, heliófila. Folhas glabras discolores. Frutos verdes com cálice persistente","M.C.Souza","","","","","","","","","",NA,"","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.966111,-43.256667,"original coordinates","original coordinates OK"
"6","Eugenia pruniformis",1913599210,-19.153333,-40.069722,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:54.517+0000","2018-09-25T14:06:09.429+0000",126,"none","PRESERVED_SPECIMEN",5417183,6,7707728,220,690,5014,3177662,5417183,5417183,"Eugenia pruniformis Cambess.","Eugenia pruniformis Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pruniformis","Eugenia","pruniformis","SPECIES","ACCEPTED","2016-02-01T00:00:00",NA,"Espírito Santo",2015,6,28,"2015-06-28T00:00:00","2018-08-24T15:06:37.000+0000","2018-12-10T13:35:57.452+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000223662","1625","SPF - Herbário da Universidade de São Paulo","Linhares","Reserva Natural Vale, Trilha atrás do auditório, próximo ao herbário.","SPF",1913599210,"BRA:USP:SPF:0000223662","Collection","Giaretta, A","223662","","USP","Arvoreta ca. 2 m alt. Frutos verdes.; Floresta de muçununga. Solo arenoso.","Giaretta, A","pt","Universidade de São Paulo, USP","","","","","","","",NA,"","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","","",NA,"Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.153333,-40.069722,"original coordinates","original coordinates OK"
"7","Eugenia pruniformis",1423908191,-22.539167,-43.421667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:54.325+0000","2018-09-24T19:57:52.621+0000",207,"none","PRESERVED_SPECIMEN",5417183,6,7707728,220,690,5014,3177662,5417183,5417183,"Eugenia pruniformis Cambess.","Eugenia pruniformis Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pruniformis","Eugenia","pruniformis","SPECIES","ACCEPTED","none",NA,"Rio de Janeiro",2015,8,19,"2015-08-19T00:00:00","2016-05-23T11:11:43.167+0000","2018-12-06T16:55:24.374+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1115786","69","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Miguel Pereira","REBIO Tinguá. Orbel II. Módulo PPBio Mata Atlântica, área da parcela 5D.","RB",1423908191,"urn:catalog:JBRJ:RB:1115786","PhysicalObject","Negreiros, F.F.; Rodrigues, P.J.F.P. e Souza, P.L.","RB01115786","RB 647681","JBRJ","Árvore emergente. DAP 23.7 cm. Material estéril.  Parcela 5D/piquete 130-140 m - E. Ind (347).","Sousa, M.","","","Floresta Ombrófila Densa.","","","","","","",NA,"","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","","",NA,"Miguel Pereira","Rio de Janeiro","brazil",1525,"Miguel Pereira",3302908,-43.474103,-22.510859,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.539167,-43.421667,"original coordinates","original coordinates outside municipality original in miguel pereira falls in nova iguacu"
"8","Eugenia pruniformis",1316163158,-19.802222,-40.123889,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:01.972+0000","2017-12-29T14:12:35.090+0000",140,"none","PRESERVED_SPECIMEN",5417183,6,7707728,220,690,5014,3177662,5417183,5417183,"Eugenia pruniformis Cambess.","Eugenia pruniformis Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pruniformis","Eugenia","pruniformis","SPECIES","ACCEPTED","2014-01-01T00:00:00",NA,"Espirito Santo",2014,1,23,"2014-01-23T00:00:00","2016-09-19T22:18:09.000+0000","2018-12-09T14:25:55.754+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000008899","162","HUFSJ - Herbário da Universidade Federal de São João Del Rei","Aracruz","Área da Fibria Celulose S.A. Transecto 3, parcela 40, individuo 03.","HUFSJ",1316163158,"BRA:UFSJ:HUFSJ:0000008899","Collection","Moreau, JS","8899","","UFSJ","Filotaxia oposta. Gemas axilares de onde saem os botões em cachos pilosos.","Moreau, JS","pt","Universidade Federal de São João Del Rei (UFSJ)","","","","","","","",NA,"","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","","",NA,"Aracruz","Espirito Santo","brazil",2480,"Aracruz",3200607,-40.176413,-19.767401,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.802222,-40.123889,"original coordinates","original coordinates OK"
"9","Eugenia pruniformis",1638342382,-21.420278,-41.040278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.918+0000","2018-09-10T18:27:51.135+0000",124,"none","PRESERVED_SPECIMEN",5417183,6,7707728,220,690,5014,3177662,5417183,5417183,"Eugenia pruniformis Cambess.","Eugenia pruniformis Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pruniformis","Eugenia","pruniformis","SPECIES","ACCEPTED","2016-07-01T00:00:00",NA,"Rio de Janeiro",2014,6,3,"2014-06-03T00:00:00","2018-09-06T20:10:12.000+0000","2018-12-06T03:12:49.761+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000232370","14072","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Francisco de Itabapoana","Conglomerado 284-EX 2.","HUEFS",1638342382,"BRA:UEFS:HUEFS:0000232370","Collection","Samor, O.J.M.","232370","","UEFS","Pastagem.","M.Souza","pt","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","",NA,"","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","","",NA,"São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.420278,-41.040278,"original coordinates","original coordinates OK"
"10","Eugenia pruniformis",1424430781,-18.796111,-39.768333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:18.720+0000","2018-09-24T20:03:34.702+0000",207,"none","PRESERVED_SPECIMEN",5417183,6,7707728,220,690,5014,3177662,5417183,5417183,"Eugenia pruniformis Cambess.","Eugenia pruniformis Cambess.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pruniformis","Eugenia","pruniformis","SPECIES","ACCEPTED","none",NA,"Espírito Santo",2012,10,12,"2012-10-12T00:00:00","2017-10-04T12:29:18.118+0000","2018-12-06T17:00:18.523+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:740349","1328","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Espírito Santo","São Mateus. Ranchinho. Fazenda na estrada para Barra Nova. Árvore remanescente de floresta de restinga seca.","RB",1424430781,"urn:catalog:JBRJ:RB:740349","PhysicalObject","Giaretta, A.","RB00740349","RB 561306","JBRJ","Árvore de 4m. Botão. Caule liso, descamando em placas arredondadas irregulares. Encontrada no pasto.","","","","","","","","","","",NA,"","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","","",NA,"Espírito Santo","Espírito Santo","brazil",NA,"",NA,NA,NA,"","","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.796111,-39.768333,"original coordinates","original coordinates outside municipality original in espirito santo falls in sao mateus"
