"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","individualCount","elevation","elevationAccuracy","language","preparations","ownerInstitutionCode","continent","fieldNotes","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","identificationRemarks","coordinateUncertaintyInMeters","georeferenceSources","georeferencedDate","infraspecificEpithet","typeStatus","organismID","datasetID","accessRights","dynamicProperties","fieldNumber","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Marlierea clausseniana",1913950167,-19.207222,-43.499722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.963+0000","2018-10-02T15:37:30.988+0000",207,"none","PRESERVED_SPECIMEN",3186211,6,7707728,220,690,5014,3186208,3186211,3186211,"Marlierea clausseniana Kiaersk.","Marlierea clausseniana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","Marlierea clausseniana","Marlierea","clausseniana","SPECIES","ACCEPTED","none","Minas Gerais",2018,9,7,"2018-09-07T00:00:00","2018-09-27T15:02:03.833+0000","2018-12-10T13:39:19.608+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1398872","326","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Conceição do Mato Dentro","Serra do Cipó, próximo à entrada para Morro do Pilar.","RB",1913950167,"urn:catalog:JBRJ:RB:1398872","PhysicalObject","T. Fernandes, J.E.Q. Faria & T.N.C. Vasconcelos","RB01398872","RB 776025","JBRJ","Arvoreta, 3 m. Folhas leve discolores, face abaxial ferrugínea. Inflorescência ferrugínea. Material prensado em álcool.","T. Fernandes, J.E.Q. Faria & T.N.C. Vasconcelos",NA,NA,NA,"","","","","","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","","",NA,"","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.207222,-43.499722,"original coordinates","original coordinates outside municipality original in conceicao do mato dentro falls in morro do pilar"
"2","Marlierea clausseniana",1913584180,-15.301944,-42.431388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.285+0000","2018-11-23T18:21:44.397+0000",123,"none","PRESERVED_SPECIMEN",3186211,6,7707728,220,690,5014,3186208,3186211,3186211,"Marlierea clausseniana Kiaersk.","Marlierea clausseniana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","Marlierea clausseniana","Marlierea","clausseniana","SPECIES","ACCEPTED","none","Minas Gerais",2017,6,20,"2017-06-20T00:00:00","2018-10-26T13:59:24.000+0000","2018-12-10T13:35:48.896+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000104125","6946","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MONTEZUMA","Comunidade Brejo. Sítio 23 - Ponto 1.","CEN",1913584180,"BRA:Cenargen:CEN:0000104125","Collection","Anderson Cássio Sevilha","104125","","Cenargen","Botão floral. Projeto Bem Diverso.","J. E. Q. Faria Júnior",4,915,0,"pt","Exsicatas","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","","",NA,"","MONTEZUMA","Minas Gerais","brazil",3189,"Montezuma",3143450,-42.469623,-15.191446,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.301944,-42.431388,"original coordinates","original coordinates OK"
"3","Marlierea clausseniana",1639433127,-19.1875,-43.259444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:11.893+0000","2018-09-24T19:58:51.867+0000",207,"none","PRESERVED_SPECIMEN",3186211,6,7707728,220,690,5014,3186208,3186211,3186211,"Marlierea clausseniana Kiaersk.","Marlierea clausseniana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","Marlierea clausseniana","Marlierea","clausseniana","SPECIES","ACCEPTED","none","Minas Gerais",2017,9,7,"2017-09-07T00:00:00","2018-06-20T13:51:17.952+0000","2018-12-07T09:22:42.356+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1365014","882","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Conceição do Mato Dentro","Serra da Serpentina.","RB",1639433127,"urn:catalog:JBRJ:RB:1365014","PhysicalObject","Barbosa-Silva, R.G.; Silva, J.L.","RB01365014","RB 746170","JBRJ","Árvore 7 m de alt. Folhas discolores. Botôes castanhos. Flores brancas","M.Sobral",NA,917,NA,"","","","","","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","","",NA,"","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.1875,-43.259444,"original coordinates","original coordinates outside municipality original in conceicao do mato dentro falls in santo antonio do rio abaixo"
"4","Marlierea clausseniana",1913582755,-16.182777,-42.489166,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.306+0000","2018-11-23T18:21:43.386+0000",123,"none","PRESERVED_SPECIMEN",3186211,6,7707728,220,690,5014,3186208,3186211,3186211,"Marlierea clausseniana Kiaersk.","Marlierea clausseniana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","Marlierea clausseniana","Marlierea","clausseniana","SPECIES","ACCEPTED","none","Minas Gerais",2016,11,30,"2016-11-30T00:00:00","2018-10-26T13:59:24.000+0000","2018-12-10T13:35:48.135+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000102699","5937","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","FRUTA DE LEITE","Sítio 2. Ponto 2.","CEN",1913582755,"BRA:Cenargen:CEN:0000102699","Collection","Anderson Cássio Sevilha","102699","","Cenargen","Projeto Bem Diverso.","J. E. Q. Faria Júnior",4,916,0,"pt","Exsicatas","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","","",NA,"","FRUTA DE LEITE","Minas Gerais","brazil",3048,"Fruta de Leite",3127073,-42.52056,-16.125796,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.182777,-42.489166,"original coordinates","original coordinates OK"
"5","Marlierea clausseniana",1427601062,-20.015556,-43.6975,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:08.910+0000","2018-09-24T19:58:13.197+0000",207,"none","PRESERVED_SPECIMEN",3186211,6,7707728,220,690,5014,3186208,3186211,3186211,"Marlierea clausseniana Kiaersk.","Marlierea clausseniana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","Marlierea clausseniana","Marlierea","clausseniana","SPECIES","ACCEPTED","none","Minas Gerais",2015,1,7,"2015-01-07T00:00:00","2018-06-19T10:47:57.776+0000","2018-12-09T23:27:23.180+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1219579","962","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caeté","","RB",1427601062,"urn:catalog:JBRJ:RB:1219579","PhysicalObject","F.D. Gontijo; E. Tameirão-Neto","RB01219579","RB 674431","JBRJ","","M.Sobral",NA,1075,NA,"","","","","","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","","",NA,"","Caeté","Minas Gerais","brazil",2461,"Caeté",3110004,-43.637744,-19.86804,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.015556,-43.6975,"original coordinates","original coordinates OK"
"6","Marlierea clausseniana",1424470159,-19.290555,-43.553333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:41.365+0000","2018-09-24T20:03:55.050+0000",207,"none","PRESERVED_SPECIMEN",3186211,6,7707728,220,690,5014,3186208,3186211,3186211,"Marlierea clausseniana Kiaersk.","Marlierea clausseniana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","Marlierea clausseniana","Marlierea","clausseniana","SPECIES","ACCEPTED","2015-06-24T00:00:00","Minas Gerais",2013,10,14,"2013-10-14T00:00:00","2017-10-07T22:33:46.412+0000","2018-12-06T17:00:41.756+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:826248","6488","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santana do Riacho","Pedra do Elefante/ APA Morro da Pedreira. Coletado na trilha para a Pedra do Elefante, a partir do riacho da Pousada Barriga da Lua até o início da encosta onde se localiza a pedra.","RB",1424470159,"urn:catalog:JBRJ:RB:826248","PhysicalObject","M. Verdi; N. Pougy, D. Maurenza, E. Martins, E. Dalcin","RB00826248","RB 590159","JBRJ","Folhas verdes; fruto imaturo verde; pouco frequente; encontrada na floresta na base da montanha; próximo a rodovia MG-010; onde observou-se a presença de turismo (concentração de pousadas na região)","M. Sobral",NA,1139,NA,"","","","","","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","","",NA,"","Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.290555,-43.553333,"original coordinates","original coordinates OK"
"7","Marlierea clausseniana",1587291833,-19.163719,-43.302872,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.168+0000","2018-02-15T05:17:53.008+0000",121,"none","PRESERVED_SPECIMEN",3186211,6,7707728,220,690,5014,3186208,3186211,3186211,"Marlierea clausseniana Kiaersk.","Marlierea clausseniana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","Marlierea clausseniana","Marlierea","clausseniana","SPECIES","ACCEPTED","2015-05-18T00:00:00","Minas Gerais",2013,11,28,"2013-11-28T00:00:00","","2018-07-07T03:34:25.087+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000185586","5492","BHCB - Herbário da Universidade Federal de Minas Gerais","Conceição do Mato Dentro","","BHCB",1587291833,"BRA:UFMG:BHCB:0000185586","Collection","Tameirão Neto, E; Vidal, CV","185586","","Universidade Federal de Minas Gerais (UFMG)","","",NA,0,0,"pt","","Universidade Federal de Minas Gerais (UFMG)","SOUTH_AMERICA","","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","","",NA,"","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.163719,-43.302872,"original coordinates","original coordinates outside municipality original in conceicao do mato dentro falls in morro do pilar"
"8","Marlierea clausseniana",1087184401,-19.035278,-43.694722,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:49.454+0000","2018-01-05T18:24:13.187+0000",137,"none","PRESERVED_SPECIMEN",3186211,6,7707728,220,690,5014,3186208,3186211,3186211,"Marlierea clausseniana Kiaersk.","Marlierea clausseniana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","Marlierea clausseniana","Marlierea","clausseniana","SPECIES","ACCEPTED","2013-01-01T00:00:00","Minas Gerais",2012,9,12,"2012-09-12T00:00:00","2016-05-17T18:57:59.000+0000","2018-12-08T13:03:12.299+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000009502","626","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerai","BHZB",1087184401,"BRA:FZB-BH:BHZB:0000009502","Collection","Ferreira Junior, C.A. et al.","9502","","FZB-BH","; Habitat: Campo brejoso; Flor: Aroma de pitanga; Bioma: Cerrado","Marcos Sobral",NA,1233,0,"pt","","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","","","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","","",NA,"","Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.035278,-43.694722,"original coordinates","original coordinates OK"
"9","Marlierea clausseniana",1087184380,-19.035278,-43.701389,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:49.466+0000","2018-01-05T18:24:13.122+0000",137,"none","PRESERVED_SPECIMEN",3186211,6,7707728,220,690,5014,3186208,3186211,3186211,"Marlierea clausseniana Kiaersk.","Marlierea clausseniana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","Marlierea clausseniana","Marlierea","clausseniana","SPECIES","ACCEPTED","2013-01-01T00:00:00","Minas Gerais",2012,9,12,"2012-09-12T00:00:00","2016-05-17T18:57:59.000+0000","2018-12-08T13:03:12.308+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000009500","598","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerai","BHZB",1087184380,"BRA:FZB-BH:BHZB:0000009500","Collection","Ferreira Junior, C.A. et al.","9500","","FZB-BH","; Habitat: Mata cilia; Flor: Flores brancas; pelos castanhos; Bioma: Cerrado","Marcos Sobral",NA,1329,0,"pt","","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","","","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","","",NA,"","Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.035278,-43.701389,"original coordinates","original coordinates OK"
"10","Marlierea clausseniana",1087659303,-20.6582,-43.810778,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:42.608+0000","2018-02-15T05:17:46.533+0000",121,"none","PRESERVED_SPECIMEN",3186211,6,7707728,220,690,5014,3186208,3186211,3186211,"Marlierea clausseniana Kiaersk.","Marlierea clausseniana Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","Marlierea clausseniana","Marlierea","clausseniana","SPECIES","ACCEPTED","none","Minas Gerais",2012,11,NA,"2012-11-01T00:00:00","2018-01-16T21:11:44.000+0000","2018-12-08T13:05:46.880+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000163947","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Santa Bárbara","Região da Mina Córrego do Sítio I, Coordenadas aproximadas.","BHCB",1087659303,"BRA:UFMG:BHCB:0000163947","Collection","Mendes, MS; Pena, FSR","163947","","Universidade Federal de Minas Gerais (UFMG)","Coordenadas aproximadas.","",NA,780,0,"pt","","Universidade Federal de Minas Gerais (UFMG)","SOUTH_AMERICA","","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","","",NA,"","Santa Bárbara","Minas Gerais","brazil",2414,"Santa Bárbara",3157203,-43.475592,-20.029419,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.6582,-43.810778,"original coordinates","original coordinates outside municipality original in santa barbara falls in conselheiro lafaiete"
