"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","recordNumber","otherCatalogNumbers","continent","fieldNotes","coordinateUncertaintyInMeters","references","nomenclaturalCode","institutionID","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","preparations","startDayOfYear","collectionID","georeferenceSources","habitat","identificationRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia expansa",1585202544,-25.567,-48.3152,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:33:20.104+0000","2018-12-24T12:33:44.926+0000",127,"none","PRESERVED_SPECIMEN",5417250,6,7707728,220,690,5014,3177662,5417250,5417250,"Eugenia expansa Spring ex Mart.","Eugenia expansa Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia expansa","Eugenia","expansa","SPECIES","ACCEPTED","2017-04-12T00:00:00",20,0,"Paraná",2017,4,2,"2017-04-02T00:00:00","2018-12-03T18:36:54.000+0000","2018-12-24T12:33:45.114+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015511","EFC - Herbário Escola de Florestas Curitiba","Paranaguá","Encantadas - Ilha do Mel","pt","EFC",1585202544,"BRA:UFPR:EFC:0000015511","Collection","Souza, I.","15511","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta 4m, no sub-bosque. Frutos vermelhos, Floresta Ombrófila Densa das Terras Baixas.","Souza, I.",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","","Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.567,-48.3152,"original coordinates","original coordinates OK"
"2","Eugenia expansa",1423926837,-22.436111,-42.521944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:28.320+0000","2018-09-24T19:58:02.055+0000",207,"none","PRESERVED_SPECIMEN",5417250,6,7707728,220,690,5014,3177662,5417250,5417250,"Eugenia expansa Spring ex Mart.","Eugenia expansa Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia expansa","Eugenia","expansa","SPECIES","ACCEPTED","none",1000,NA,"Rio de Janeiro",2016,8,10,"2016-08-10T00:00:00","2017-10-15T11:51:20.734+0000","2018-12-06T16:55:34.755+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1174593","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Friburgo","Macaé de Cima, nascente do Rio das Flores, acima do Sítio Sophronitis. mata atlântica de altitude. APA de Macaé de Cima","","RB",1423926837,"urn:catalog:JBRJ:RB:1174593","PhysicalObject","G.Martinelli; D.Maurenza, R.Negrão,M.Moraes","RB01174593","JBRJ","","arvoreta, 6m, ciófila; folhas verdes, discolores; flores com pedicelo e calice ferrugíneo, petalas e estames alvos; botões florais ferrugíneos; frutos imaturos de cor verde-amarelado.","Marcelo da Costa Souza",19371,"RB 659411","","",NA,"","","","","",NA,"","",NA,"","","","","Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.436111,-42.521944,"original coordinates","original coordinates outside municipality original in nova friburgo falls in silva jardim"
"3","Eugenia expansa",1851288628,-22.486944,-43.002222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:25.832+0000","2018-09-24T19:59:07.121+0000",207,"none","PRESERVED_SPECIMEN",5417250,6,7707728,220,690,5014,3177662,5417250,5417250,"Eugenia expansa Spring ex Mart.","Eugenia expansa Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia expansa","Eugenia","expansa","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2016,11,15,"2016-11-15T00:00:00","2018-06-20T13:09:16.913+0000","2018-12-19T10:23:44.219+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1390884","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Guapimirim","Parque Nacional da Serra dos Órgãos. Estrada Guapimirim x Teresópolis, Km 96,5, beira da estrada. Parque Nacional da Serra dos Órgãos","","RB",1851288628,"urn:catalog:JBRJ:RB:1390884","PhysicalObject","L.F.Gonçalves","RB01390884","JBRJ","","Árvore com aprox. 6m. Flores brancas, folhas discolores, face abaxial dourada.","L.F. Gonçalves",355,"RB 768328","","",NA,"","","","","",NA,"","",NA,"","","","","Guapimirim","Rio de Janeiro","brazil",1500,"Guapimirim",3301850,-42.963842,-22.584312,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.486944,-43.002222,"original coordinates","original coordinates OK"
"4","Eugenia expansa",1086916622,-24.366944,-48.129167,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T08:57:07.750+0000","2018-12-24T08:57:13.697+0000",130,"none","PRESERVED_SPECIMEN",5417250,6,7707728,220,690,5014,3177662,5417250,5417250,"Eugenia expansa Spring ex Mart.","Eugenia expansa Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia expansa","Eugenia","expansa","SPECIES","ACCEPTED","2014-03-01T00:00:00",80,0,"São Paulo",2013,10,31,"2013-10-31T00:00:00","2018-11-29T14:52:26.000+0000","2018-12-24T08:57:13.797+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000048523","SPSF - Herbário Dom Bento José Pickel","Eldorado","Fazenda Nova Trieste","pt","SPSF",1086916622,"BRA:IF:SPSF:0000048523","Collection","F.A.R.D.P.Arzolla & C.de Moura & F.E.S.P.Vilela & N.M.Ivanauskas","48523","IF","Instituto Florestal, IF","COLETA: Árvore com botão floral.; GEOGRAFIA: Região do Turvo.&nf;Floresta Ombrófila Densa Submontana; floresta madura.;","O.T. Aguiar",1634,"","SOUTH_AMERICA","",NA,"","","","","",NA,"","",NA,"","","","","Eldorado","São Paulo","brazil",980,"Eldorado",3514809,-48.233534,-24.49474,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.366944,-48.129167,"original coordinates","original coordinates OK"
"5","Eugenia expansa",1077478370,-24.80825,-47.861639,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:32:16.480+0000","2018-11-24T12:32:08.530+0000",122,"none","PRESERVED_SPECIMEN",5417250,6,7707728,220,690,5014,3177662,5417250,5417250,"Eugenia expansa Spring ex Mart.","Eugenia expansa Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia expansa","Eugenia","expansa","SPECIES","ACCEPTED","2014-01-01T00:00:00",33,0,"São Paulo",2013,10,31,"2013-10-31T00:00:00","2018-10-30T18:01:37.000+0000","2018-12-06T14:18:26.021+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000013094","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Cananéia","Propriedade do Sr. Flávio","pt","HCF",1077478370,"BRA:UTFPR:HCF:0000013094","Collection","M.G. Caxambu","13094","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore ca. 10 m, heliófita, ripária. Flores alvas.","J. Cordeiro",4860,"","","",NA,"","","","","",NA,"","",NA,"","","","","Cananéia","São Paulo","brazil",925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.80825,-47.861639,"original coordinates","original coordinates OK"
"6","Eugenia expansa",1585202662,-25.5677,-48.4958,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:33:20.166+0000","2018-12-24T12:33:45.114+0000",127,"none","PRESERVED_SPECIMEN",5417250,6,7707728,220,690,5014,3177662,5417250,5417250,"Eugenia expansa Spring ex Mart.","Eugenia expansa Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia expansa","Eugenia","expansa","SPECIES","ACCEPTED","2013-12-27T00:00:00",12,0,"Paraná",2013,12,27,"2013-12-27T00:00:00","2018-12-03T18:36:54.000+0000","2018-12-24T12:33:45.721+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015649","EFC - Herbário Escola de Florestas Curitiba","Paranaguá","Tinguçú","pt","EFC",1585202662,"BRA:UFPR:EFC:0000015649","Collection","Bonaldi, R.A.","15649","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 7 m. Floresta Ombrófila Densa das Terras Baixas","Bonaldi, R.A.",839,"","","",NA,"","","","","",NA,"","",NA,"","","","","Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.5677,-48.4958,"original coordinates","original coordinates OK"
"7","Eugenia expansa",1424512804,-23.849167,-46.414167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:10.594+0000","2018-09-24T20:04:19.862+0000",207,"none","PRESERVED_SPECIMEN",5417250,6,7707728,220,690,5014,3177662,5417250,5417250,"Eugenia expansa Spring ex Mart.","Eugenia expansa Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia expansa","Eugenia","expansa","SPECIES","ACCEPTED","2016-05-19T00:00:00",NA,NA,"São Paulo",2012,3,17,"2012-03-17T00:00:00","2016-06-13T14:49:25.833+0000","2018-12-06T17:01:08.739+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:981719","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cubatão","Parque Ecológico Perequê. Trilha da Cachoeira, ca. 300m após a travessia do rio, em subida íngreme da trilha.","","RB",1424512804,"urn:catalog:JBRJ:RB:981719","PhysicalObject","E.G.A. Martins; J.H.G. Lago; D.G. Almeida-Costa; M.C.M. Godoy","RB00981719","JBRJ","","Árvore ca. 15m alt. Folhas coriáceas, fortemente discolores. Flores amareladas, sépalas deflexas verdes a vináceas na base, pétalas verde-claras, estames e estigmas alvos. Pedúnculo espesso, ferrugíneo. Frutos maduros verde-lustrosos, com resquícios flora","F.F.MAZINE",319,"RB 627593","","Borda de Floresta Atlântica",NA,"","","","","",NA,"","",NA,"","","","","Cubatão","São Paulo","brazil",1076,"Cubatão",3513504,-46.408367,-23.864902,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.849167,-46.414167,"original coordinates","original coordinates OK"
"8","Eugenia expansa",1094900038,-13.673611,-39.153889,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:02:16.746+0000","2018-09-10T18:27:25.338+0000",129,"none","PRESERVED_SPECIMEN",5417250,6,7707728,220,690,5014,3177662,5417250,5417250,"Eugenia expansa Spring ex Mart.","Eugenia expansa Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia expansa","Eugenia","expansa","SPECIES","ACCEPTED","2016-10-01T00:00:00",NA,NA,"Bahia",2011,12,10,"2011-12-10T00:00:00","","2018-09-10T18:27:51.094+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000182967","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Caravelas","Mata da Chinesa.","pt","HUEFS",1094900038,"BRA:UEFS:HUEFS:0000182967","Collection","Matos, E.N.de","182967","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta.","M.Sobral",910,"","","",NA,"","","","","",NA,"","",NA,"","","","","Caravelas","Bahia","brazil",2833,"Caravelas",2906907,-39.695063,-17.656909,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.673611,-39.153889,"original coordinates","original coordinates outside municipality original in caravelas falls in itubera"
"9","Eugenia expansa",1675311906,-22.657583,-42.818583,"gass84","43e4b07b-f31d-4ab9-82c5-e87048a138ee","d1e2f6a3-4016-46ba-b031-36f843790457","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:00:17.551+0000","2017-12-17T12:19:52.493+0000",149,"none","PRESERVED_SPECIMEN",5417250,6,7707728,220,690,5014,3177662,5417250,5417250,"Eugenia expansa Spring ex Mart.","Eugenia expansa Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia expansa","Eugenia","expansa","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2009,8,13,"2009-08-13T00:00:00","2017-09-19T16:58:31.000+0000","2018-12-07T09:36:52.556+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FCAB - Herbário Friburguense","BRA:PUC-RIO:FCAB:0000007745","FCAB - Herbário Friburguense","Camorim","Maciço da Pedra Branca 6.8","pt","FCAB",1675311906,"BRA:PUC-RIO:FCAB:0000007745","Collection","J.M. Freire; R.R. Oliveira; B.L. Rosendo","7745","Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","Árvore com ca. de 7 m de altura, com 18 cm de CAP. Tronco com estrias verticais.","M. Souza",471,"","","",NA,"","","","","",NA,"","",NA,"","","","","Camorim","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.657583,-42.818583,"original coordinates","original coordinates outside municipality original in camorim falls in itaborai"
"10","Eugenia expansa",1086909602,-24.354444,-47.006667,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T08:57:06.104+0000","2018-12-24T08:57:11.419+0000",130,"none","PRESERVED_SPECIMEN",5417250,6,7707728,220,690,5014,3177662,5417250,5417250,"Eugenia expansa Spring ex Mart.","Eugenia expansa Spring ex Mart.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia expansa","Eugenia","expansa","SPECIES","ACCEPTED","2017-09-05T00:00:00",NA,NA,"São Paulo",2008,9,29,"2008-09-29T00:00:00","2018-11-29T14:52:26.000+0000","2018-12-24T08:57:11.638+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000041009","SPSF - Herbário Dom Bento José Pickel","Iguape","Estação Ecológica Juréia-Itatins","pt","SPSF",1086909602,"BRA:IF:SPSF:0000041009","Collection","C. de Moura & E.R.Farias & A.Y.Barduche","41009","IF","Instituto Florestal, IF","COLETA: Árvore 4m alt, flores cor creme.; GEOGRAFIA: Área da Administração UC.;","O.T.Aguiar",188,"","SOUTH_AMERICA","",NA,"","","","","",NA,"","",NA,"","","","","Iguape","São Paulo","brazil",975,"Iguape",3520301,-47.474658,-24.549358,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.354444,-47.006667,"original coordinates","original coordinates outside municipality original in iguape falls in peruibe"
