"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","fieldNotes","elevation","elevationAccuracy","individualCount","references","habitat","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","georeferenceProtocol","higherClassification","taxonRemarks","identificationRemarks","higherGeography","georeferenceSources","identificationQualifier","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNumber","organismID","datasetID","accessRights","typeStatus","typifiedName","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Psidium brownianum",1632927034,-20.5975,-40.423333,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:14.204+0000","2018-10-09T15:49:06.513+0000",142,"none","PRESERVED_SPECIMEN",5420558,6,7707728,220,690,5014,3187232,5420558,5420558,"Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium brownianum","Psidium","brownianum","SPECIES","ACCEPTED","2017-09-01T00:00:00","Espírito Santo",2017,2,16,"2017-02-16T00:00:00","2018-10-03T13:54:20.000+0000","2018-12-08T04:37:02.810+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000040705","232","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","Parque Estadual Paulo Cesar Vinha","pt","VIES",1632927034,"BRA:UFES:VIES:0000040705","Collection","Wandekoken, D.T.","40705","UFES","Universidade Federal do Espírito Santo, UFES","Mata seca de restinga.","A. Giaretta","","","",NA,NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"",NA,NA,"","","","",NA,"Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.5975,-40.423333,"original coordinates","original coordinates OK"
"2","Psidium brownianum",1837458242,-14.573889,-42.450278,"cdround,gass84,preneglat,preneglon","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.461+0000","2018-09-24T19:59:02.562+0000",207,"none","PRESERVED_SPECIMEN",5420558,6,7707728,220,690,5014,3187232,5420558,5420558,"Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium brownianum","Psidium","brownianum","SPECIES","ACCEPTED","2017-03-23T00:00:00","Bahia",2017,3,23,"2017-03-23T00:00:00","2018-03-28T09:22:08.066+0000","2018-12-08T03:40:22.329+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383730","621","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Licínio de Almeida","Localidade de Lagoa Veredas, área antropizada, extração de Minério de manganês.","","RB",1837458242,"urn:catalog:JBRJ:RB:1383730","PhysicalObject","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","RB01383730","JBRJ","","Arbusto, 1.5m. Frutos jovens","Tuler,A.C","RB 761323","","",NA,NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"",NA,NA,"","","","",NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.573889,-42.450278,"original coordinates","original coordinates OK"
"3","Psidium brownianum",1837458210,-14.646111,-42.554722,"cdround,gass84,preneglat,preneglon","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.465+0000","2018-09-24T19:59:02.579+0000",207,"none","PRESERVED_SPECIMEN",5420558,6,7707728,220,690,5014,3187232,5420558,5420558,"Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium brownianum","Psidium","brownianum","SPECIES","ACCEPTED","2017-03-21T00:00:00","Bahia",2017,3,21,"2017-03-21T00:00:00","2018-03-28T09:22:34.303+0000","2018-12-08T03:40:22.287+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383740","608","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Licínio de Almeida","Xaxá, trilha depois do campo rupestre, solo arenoso.","","RB",1837458210,"urn:catalog:JBRJ:RB:1383740","PhysicalObject","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","RB01383740","JBRJ","","Arbusto, 2m. Botões apiculados, coloração branca. Frutos jovens imaturos.","Tuler,A.C","RB 761333","","",NA,NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"",NA,NA,"","","","",NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.646111,-42.554722,"original coordinates","original coordinates OK"
"4","Psidium brownianum",1837458228,-14.573611,-42.451111,"cdround,gass84,preneglat,preneglon","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.442+0000","2018-09-24T19:59:02.569+0000",207,"none","PRESERVED_SPECIMEN",5420558,6,7707728,220,690,5014,3187232,5420558,5420558,"Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium brownianum","Psidium","brownianum","SPECIES","ACCEPTED","2017-03-23T00:00:00","Bahia",2017,3,23,"2017-03-23T00:00:00","2018-03-28T09:22:13.314+0000","2018-12-08T03:40:22.308+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383732","622","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Licínio de Almeida","Localidade de Lagoa Veredas, área antropizada, extração de Minério de manganês.","","RB",1837458228,"urn:catalog:JBRJ:RB:1383732","PhysicalObject","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","RB01383732","JBRJ","","Arbusto, 3m. Frutos jovens","Tuler,A.C","RB 761325","","",NA,NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"",NA,NA,"","","","",NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.573611,-42.451111,"original coordinates","original coordinates OK"
"5","Psidium brownianum",1837458205,-14.646111,-42.554722,"cdround,gass84,preneglat,preneglon","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.430+0000","2018-09-24T19:59:02.491+0000",207,"none","PRESERVED_SPECIMEN",5420558,6,7707728,220,690,5014,3187232,5420558,5420558,"Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium brownianum","Psidium","brownianum","SPECIES","ACCEPTED","2017-03-21T00:00:00","Bahia",2017,3,21,"2017-03-21T00:00:00","2018-03-28T09:22:31.684+0000","2018-12-08T03:40:22.307+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383739","607","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Licínio de Almeida","Xaxá, trilha depois do campo rupestre, solo arenoso.","","RB",1837458205,"urn:catalog:JBRJ:RB:1383739","PhysicalObject","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","RB01383739","JBRJ","","Arbusto, 2m.","Tuler,A.C","RB 761332","","",NA,NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"",NA,NA,"","","","",NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.646111,-42.554722,"original coordinates","original coordinates OK"
"6","Psidium brownianum",1632926606,-20.594167,-40.420556,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:13.926+0000","2018-10-09T15:49:06.165+0000",142,"none","PRESERVED_SPECIMEN",5420558,6,7707728,220,690,5014,3187232,5420558,5420558,"Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium brownianum","Psidium","brownianum","SPECIES","ACCEPTED","2017-09-01T00:00:00","Espírito Santo",2017,3,1,"2017-03-01T00:00:00","2018-10-03T13:54:20.000+0000","2018-12-08T04:37:02.563+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000040137","184","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","Parque Estadual Paulo Cesar Vinha. Floresta não-inudável","pt","VIES",1632926606,"BRA:UFES:VIES:0000040137","Collection","Wandekoken, D.T.","40137","UFES","Universidade Federal do Espírito Santo, UFES","Árvore de 3m.","A. Giaretta","","","",NA,NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"",NA,NA,"","","","",NA,"Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.594167,-40.420556,"original coordinates","original coordinates OK"
"7","Psidium brownianum",1837458269,-14.573611,-42.451111,"cdround,gass84,preneglat,preneglon","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.450+0000","2018-09-24T19:59:02.555+0000",207,"none","PRESERVED_SPECIMEN",5420558,6,7707728,220,690,5014,3187232,5420558,5420558,"Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium brownianum","Psidium","brownianum","SPECIES","ACCEPTED","2017-03-23T00:00:00","Bahia",2017,3,23,"2017-03-23T00:00:00","2018-03-28T09:22:15.929+0000","2018-12-08T03:40:22.337+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383733","624","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Licínio de Almeida","Localidade de Lagoa Veredas, área antropizada, extração de Minério de manganês.","","RB",1837458269,"urn:catalog:JBRJ:RB:1383733","PhysicalObject","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","RB01383733","JBRJ","","Arbusto, 5m. Frutos jovens","Tuler,A.C","RB 761326","","",NA,NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"",NA,NA,"","","","",NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.573611,-42.451111,"original coordinates","original coordinates OK"
"8","Psidium brownianum",1837458261,-14.573611,-42.451111,"cdround,gass84,preneglat,preneglon","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.435+0000","2018-09-24T19:59:02.534+0000",207,"none","PRESERVED_SPECIMEN",5420558,6,7707728,220,690,5014,3187232,5420558,5420558,"Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium brownianum","Psidium","brownianum","SPECIES","ACCEPTED","2017-03-23T00:00:00","Bahia",2017,3,23,"2017-03-23T00:00:00","2018-03-28T09:22:10.681+0000","2018-12-08T03:40:22.333+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383731","623","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Licínio de Almeida","Localidade de Lagoa Veredas, área antropizada, extração de Minério de manganês.","","RB",1837458261,"urn:catalog:JBRJ:RB:1383731","PhysicalObject","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","RB01383731","JBRJ","","Arbusto, 4m. Frutos jovens","Tuler,A.C","RB 761324","","",NA,NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"",NA,NA,"","","","",NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.573611,-42.451111,"original coordinates","original coordinates OK"
"9","Psidium brownianum",1699426002,-12.683333,-41.166667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.132+0000","2018-12-03T16:16:31.447+0000",122,"none","PRESERVED_SPECIMEN",5420558,6,7707728,220,690,5014,3187232,5420558,5420558,"Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium brownianum","Psidium","brownianum","SPECIES","ACCEPTED","2017-07-01T00:00:00","Bahia",2017,6,16,"2017-06-16T00:00:00","2018-08-28T19:14:22.000+0000","2018-12-05T23:49:33.866+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000127968","25650","ALCB - Herbário Alexandre Leal Costa","Wagner","Chapada Diamantina, Mata do CETEP.","pt","ALCB",1699426002,"BRA:UFBA:ALCB:0000127968","Collection","Guedes, ML; Xavier, BIA; Amaral, ECA do; Santos, JJ dos; et al.","127968","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ramos glabros, acizentados, ritidoma descamando em lâminas papiráceas, ramos cilindricos.Folhas decussadas, pecioladas ou sésseis; lâminas cartáceas, glandulas inconspícuas. Lobos do cálice totalmente fundidos, rompendo de forma irreg","Guedes, ML","","SOUTH_AMERICA","",NA,NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"",NA,NA,"","","","",NA,"Wagner","Bahia","brazil",3562,"Wagner",2933406,-41.164712,-12.235036,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.683333,-41.166667,"original coordinates","original coordinates outside municipality original in wagner falls in andarai"
"10","Psidium brownianum",1802516730,-12.944722,-39.546389,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.186+0000","2018-12-03T16:15:48.864+0000",122,"none","PRESERVED_SPECIMEN",5420558,6,7707728,220,690,5014,3187232,5420558,5420558,"Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium brownianum","Psidium","brownianum","SPECIES","ACCEPTED","2018-04-16T00:00:00","Bahia",2017,6,20,"2017-06-20T00:00:00","2018-08-28T19:14:22.000+0000","2018-12-08T03:53:08.990+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000129651","2557","ALCB - Herbário Alexandre Leal Costa","Elísio Medrado","Barro Preto/Bilandia.","pt","ALCB",1802516730,"BRA:UFBA:ALCB:0000129651","Collection","Costa, G; Alves, T; Vieira, G; Souza, J","129651","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 2,9 m., botões esverdeados.; Floresta Semidecidual.","Stadnik, A","","SOUTH_AMERICA","",NA,NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"",NA,NA,"","","","",NA,"Elísio Medrado","Bahia","brazil",3466,"Elísio Medrado",2910305,-39.534903,-12.931389,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.944722,-39.546389,"original coordinates","original coordinates OK"
