"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","identifiedBy","otherCatalogNumbers","fieldNotes","individualCount","preparations","institutionID","higherGeography","fieldNumber","verbatimLocality","higherClassification","coordinateUncertaintyInMeters","references","habitat","county","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","identificationRemarks","georeferencedDate","verbatimElevation","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Calycorectes acutatus",1316181503,-20.263611,-43.383333,"gass84,preneglat,preneglon","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:50.936+0000","2018-01-05T18:24:13.974+0000",137,"none","PRESERVED_SPECIMEN",5415549,6,7707728,220,690,5014,3173616,3173635,3173635,"Eugenia acutata Miq.","Calycorectes acutatus (Miq.) Toledo","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes acutatus","Eugenia","acutata","SPECIES","SYNONYM","none",800,0,"Minas Gerais",2015,7,29,"2015-07-29T00:00:00","2016-09-19T18:43:30.000+0000","2018-12-09T14:26:06.025+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000011369","5118","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Mariana","Região do distrito de Camargos","pt","BHZB",1316181503,"BRA:FZB-BH:BHZB:0000011369","Collection","Rezende, S.G.","11369","FZB-BH","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","; Habitat: Floresta Estacional Semidecidual; Bioma: Mata Atlântica","","","","",NA,"","","",NA,NA,"",NA,"","","","","","",NA,NA,"","","","","",NA,"","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.263611,-43.383333,"original coordinates","original coordinates OK"
"2","Calycorectes acutatus",1213660624,-15.3955,-48.412,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:36.394+0000","2018-01-05T18:34:59.972+0000",114,"none","PRESERVED_SPECIMEN",5415549,6,7707728,220,690,5014,3173616,3173635,3173635,"Eugenia acutata Miq.","Calycorectes acutatus (Miq.) Toledo","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes acutatus","Eugenia","acutata","SPECIES","SYNONYM","2014-01-01T00:00:00",820,0,"Goiás",2014,3,17,"2014-03-17T00:00:00","","2018-07-08T01:33:20.989+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000204164","3949","UB - Herbário da Universidade de Brasília","Padre Bernardo","Margem da BR - 414 entre Dois Irmãos e Cocalzinho","pt","UB",1213660624,"BRA:UnB:UB:0000204164","Collection","Faria, JEQ","204164","UnB","Universidade de Brasília (UnB)","Arvoreta 3m. Fruto imaturo verde; Mata mesofítica","SOUTH_AMERICA","Faria, JEQ","","",NA,"","","",NA,NA,"",NA,"","","","","","",NA,NA,"","","","","",NA,"","","Padre Bernardo","Goiás","brazil",3160,"Padre Bernardo",5215603,-48.304649,-15.360738,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.3955,-48.412,"original coordinates","original coordinates OK"
"3","Calycorectes acutatus",1913591077,-15.495833,-47.861389,"gass84","bbb1f181-3221-4a10-ad52-14f1da0dca26","34565ff7-e07a-49bf-8763-b2b82e87a345","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:22.893+0000","2018-09-24T19:24:38.876+0000",132,"none","PRESERVED_SPECIMEN",5415549,6,7707728,220,690,5014,3173616,3173635,3173635,"Eugenia acutata Miq.","Calycorectes acutatus (Miq.) Toledo","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes acutatus","Eugenia","acutata","SPECIES","SYNONYM","2014-08-01T00:00:00",738,0,"Distrito Federal",2014,8,20,"2014-08-20T00:00:00","2018-08-14T13:23:09.000+0000","2018-12-10T13:35:52.034+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEG - Herbário da Universidade Estadual de Goiás","BRA:UEG-UNUCET:HUEG:0000005750","4085","HUEG - Herbário da Universidade Estadual de Goiás","Brasilia","Margem da estrada entre o Morro da Pedreira e a DF-205. Mata de Galeria.","pt","HUEG",1913591077,"BRA:UEG-UNUCET:HUEG:0000005750","Collection","Faria, J.E.Q.","5750","UEG-UNUCET","Universidade Estadual de Goiás (UEG)","Árvore ca. 5 m de altura, caule moderadamente descamanete em placas, botões florais verdes.","SOUTH_AMERICA","Faria, J.E.Q.","","",NA,"","","",NA,NA,"",NA,"","","","","","",NA,NA,"","","","","",NA,"","","Brasilia","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.495833,-47.861389,"original coordinates","original coordinates outside municipality original in brasilia falls in planaltina"
"4","Calycorectes acutatus",1570743911,-23.091667,-46.906111,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:31.842+0000","2018-06-04T12:02:27.413+0000",129,"none","PRESERVED_SPECIMEN",5415549,6,7707728,220,690,5014,3173616,3173635,3173635,"Eugenia acutata Miq.","Calycorectes acutatus (Miq.) Toledo","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes acutatus","Eugenia","acutata","SPECIES","SYNONYM","2015-02-25T00:00:00",NA,NA,"São Paulo",2014,11,12,"2014-11-12T00:00:00","2018-05-22T12:54:09.000+0000","2018-12-08T17:16:12.912+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000056113","234","IAC - Herbário do Instituto Agronômico de Campinas","Louveira","Fragmento N","pt","IAC",1570743911,"BRA:IAC:IAC:0000056113","Collection","C.F. Nardin; J.F. Benedito & L.C. Bernacci","56113","IAC","Instituto Agronômico de Campinas, IAC","coordenadas originais: 23°05#?#30""S, 46°54#?#22""W","","O.T. Aguiar","","",NA,"","","",NA,NA,"",NA,"","","","","","",NA,NA,"","","","","",NA,"","","Louveira","São Paulo","brazil",1310,"Louveira",3527306,-46.937132,-23.084175,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.091667,-46.906111,"original coordinates","original coordinates OK"
"5","Calycorectes acutatus",1211323661,-18.741944,-44.859722,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:07.116+0000","2018-10-09T15:48:47.342+0000",135,"none","PRESERVED_SPECIMEN",5415549,6,7707728,220,690,5014,3173616,3173635,3173635,"Eugenia acutata Miq.","Calycorectes acutatus (Miq.) Toledo","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes acutatus","Eugenia","acutata","SPECIES","SYNONYM","2015-10-01T00:00:00",NA,NA,"Minas Gerais",2013,9,8,"2013-09-08T00:00:00","2018-09-21T17:27:27.000+0000","2018-12-06T10:43:29.872+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000030562","1243","HEPH - Herbário Ezechias Paulo Heringer","Felixlândia","Córrego Bagre, BR-040","pt","HEPH",1211323661,"BRA:JBB:HEPH:0000030562","Collection","Chacon, RG; Gomes, BM; Carneiro, DC; Carvalho, F","30562","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore. Fruto preto; Mata de galeria, latossolo vermelho escuro, relevo plano","SOUTH_AMERICA","Faria, JEQ","","",NA,"","","",NA,NA,"",NA,"","","","","","",NA,NA,"","","","","",NA,"","","Felixlândia","Minas Gerais","brazil",2686,"Felixlândia",3125705,-44.958423,-18.702996,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.741944,-44.859722,"original coordinates","original coordinates OK"
"6","Calycorectes acutatus",1424470207,-19.292778,-43.539167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:41.551+0000","2018-09-24T20:03:55.055+0000",207,"none","PRESERVED_SPECIMEN",5415549,6,7707728,220,690,5014,3173616,3173635,3173635,"Eugenia acutata Miq.","Calycorectes acutatus (Miq.) Toledo","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes acutatus","Eugenia","acutata","SPECIES","SYNONYM","2015-06-24T00:00:00",1252,NA,"Minas Gerais",2013,10,14,"2013-10-14T00:00:00","2017-10-07T22:34:33.367+0000","2018-12-06T17:00:41.638+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:826291","6538","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santana do Riacho","Pedra do Elefante/ APA Morro da Pedreira. Coletado na trilha para a Pedra do Elefante, a partir do início da encosta até a base da pedra na Pousada  Barriga da Lua.","","RB",1424470207,"urn:catalog:JBRJ:RB:826291","PhysicalObject","M. Verdi; N. Pougy, D. Maurenza, E. Martins, E. Dalcin","RB00826291","JBRJ","","Folhas verdes; botões florais; pouco frequente; encontrada no interior de floresta, na base da montanha; próximo a   rodovia MG-010; onde observou-se a presença de turismo (concentração de   pousadas na região)","","M. Sobral","RB 590201","",NA,"","","",NA,NA,"",NA,"","","","","","",NA,NA,"","","","","",NA,"","","Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.292778,-43.539167,"original coordinates","original coordinates OK"
"7","Calycorectes acutatus",1213655631,-22.011667,-43.888889,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:33.495+0000","2018-01-05T18:34:57.755+0000",114,"none","PRESERVED_SPECIMEN",5415549,6,7707728,220,690,5014,3173616,3173635,3173635,"Eugenia acutata Miq.","Calycorectes acutatus (Miq.) Toledo","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes acutatus","Eugenia","acutata","SPECIES","SYNONYM","2016-05-01T00:00:00",962,0,"Minas Gerais",2012,11,28,"2012-11-28T00:00:00","","2018-07-08T01:33:20.989+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000199159","3102","UB - Herbário da Universidade de Brasília","Rio Preto","No povoado do Funil, próximo à gruta e cruzeiro","pt","UB",1213655631,"BRA:UnB:UB:0000199159","Collection","Faria, JEQ","199159","UnB","Universidade de Brasília (UnB)","Árvore ca. 6 m de altura, caule liso avermelhado, frutos imaturos verdes; Ambiente rupestre de porte baixo em encosta","SOUTH_AMERICA","Giaretta, A","","",NA,"","","",NA,NA,"",NA,"","","","","","",NA,NA,"","","","","",NA,"","","Rio Preto","Minas Gerais","brazil",1691,"Rio Preto",3155900,-43.879212,-22.04123,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.011667,-43.888889,"original coordinates","original coordinates OK"
"8","Calycorectes acutatus",1424477120,-18.288889,-43.556667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:45.295+0000","2018-09-24T20:03:58.670+0000",207,"none","PRESERVED_SPECIMEN",5415549,6,7707728,220,690,5014,3173616,3173635,3173635,"Eugenia acutata Miq.","Calycorectes acutatus (Miq.) Toledo","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes acutatus","Eugenia","acutata","SPECIES","SYNONYM","2014-01-01T00:00:00",993,NA,"Minas Gerais",2012,12,10,"2012-12-10T00:00:00","2017-10-14T13:01:05.288+0000","2018-12-06T17:00:45.123+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:844076","421","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","Estrada Diamantina-Serro, a 4,7km em estrada vicinal desde a bifurcação Curralinho - Milho Verde.","","RB",1424477120,"urn:catalog:JBRJ:RB:844076","PhysicalObject","J. Lovo; S.F. Alcantara; L.H.M. Fonseca","RB00844076","JBRJ","","Árvore, ca. 3,5m alt. Folhas verdes, algumas levemente acastanhadas. Flores alvas. Cálice verde claro. Pétalas alvas. Filetes alvos. Anteras marrom-alvacentas. Estilete e estigma verde claro","","M. Sobral","RB 595326","Cerradão",NA,"","","",NA,NA,"",NA,"","","","","","",NA,NA,"","","","","",NA,"","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.288889,-43.556667,"original coordinates","original coordinates OK"
"9","Calycorectes acutatus",1090143629,-21.287611,-44.625583,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:58.108+0000","2017-12-29T14:12:32.749+0000",140,"none","PRESERVED_SPECIMEN",5415549,6,7707728,220,690,5014,3173616,3173635,3173635,"Eugenia acutata Miq.","Calycorectes acutatus (Miq.) Toledo","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes acutatus","Eugenia","acutata","SPECIES","SYNONYM","2011-01-01T00:00:00",NA,NA,"Minas Gerais",2011,12,11,"2011-12-11T00:00:00","2016-09-19T22:17:56.000+0000","2018-12-08T04:39:53.006+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000002994","14454","HUFSJ - Herbário da Universidade Federal de São João Del Rei","Nazareno","BR-265","pt","HUFSJ",1090143629,"BRA:UFSJ:HUFSJ:0000002994","Collection","Sobral, M","2994","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Árvore 4-5 m, em beira de mata junto a ramal para a beira do lago da barragem de Camargos; flores creme.","","Sobral, M","","",NA,"","","",NA,NA,"",NA,"","","","","","",NA,NA,"","","","","",NA,"","","Nazareno","Minas Gerais","brazil",1990,"Nazareno",3144508,-44.618684,-21.20397,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.287611,-44.625583,"original coordinates","original coordinates OK"
"10","Calycorectes acutatus",1213647680,-15.496944,-47.966667,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:28.661+0000","2018-01-05T18:34:54.217+0000",114,"none","PRESERVED_SPECIMEN",5415549,6,7707728,220,690,5014,3173616,3173635,3173635,"Eugenia acutata Miq.","Calycorectes acutatus (Miq.) Toledo","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes acutatus","Eugenia","acutata","SPECIES","SYNONYM","2011-12-01T00:00:00",798,0,"Distrito Federal",2011,12,2,"2011-12-02T00:00:00","","2018-07-08T01:33:20.981+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000191181","2194","UB - Herbário da Universidade de Brasília","Brasília","Próximo ao córrego Engenho","pt","UB",1213647680,"BRA:UnB:UB:0000191181","Collection","Faria, JEQ; Zanatta, MRV","191181","UnB","Universidade de Brasília (UnB)","Árvore ca. 8 m de altura, caule rugoso, botão floral verde; Mata seca calcárea","SOUTH_AMERICA","Faria, JEQ","","",NA,"","","",NA,NA,"",NA,"","","","","","",NA,NA,"","","","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.496944,-47.966667,"original coordinates","original coordinates outside municipality original in brasilia falls in planaltina"
