"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","elevation","elevationAccuracy","locality","occurrenceRemarks","otherCatalogNumbers","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","habitat","higherGeography","georeferenceProtocol","eventRemarks","individualCount","institutionID","nomenclaturalCode","fieldNumber","organismID","datasetID","accessRights","collectionID","coordinateUncertaintyInMeters","county","preparations","verbatimEventDate","endDayOfYear","startDayOfYear","georeferenceSources","nomenclaturalStatus","bibliographicCitation","identificationRemarks","georeferencedDate","typeStatus","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia verticillata",1946084179,-27.540278,-51.786111,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:29.054+0000","2018-12-03T15:53:12.172+0000",122,"none","PRESERVED_SPECIMEN",5417200,6,7707728,220,690,5014,3177662,5417200,5417200,"Eugenia verticillata (Vell.) Angely","Eugenia verticillata (Vell.) Angely","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia verticillata","Eugenia","verticillata","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Rio Grande do Sul",2018,5,14,"2018-05-14T00:00:00","2018-11-14T19:04:35.000+0000","2018-12-03T15:54:58.209+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000199255","s.n.","ICN - Herbário do Instituto de Ciências Naturais","Maximiliano de Almeida","pt","ICN",1946084179,"BRA:UFRGS:ICN:0000199255","Collection","Richit, JF","199255","UFRGS","Universidade Federal do Rio Grande do Sul (UFRGS)","Richit, JF",NA,NA,"","","","","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"","","",NA,NA,"","","","","","","","Maximiliano de Almeida","Rio Grande do Sul","brazil",508,"Maximiliano de Almeida",4312203,-51.816045,-27.603791,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-27.540278,-51.786111,"original coordinates","original coordinates OK"
"2","Eugenia verticillata",1563170940,-26.933889,-49.38,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.865+0000","2018-10-24T15:38:17.797+0000",121,"none","PRESERVED_SPECIMEN",5417200,6,7707728,220,690,5014,3177662,5417200,5417200,"Eugenia verticillata (Vell.) Angely","Eugenia verticillata (Vell.) Angely","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia verticillata","Eugenia","verticillata","SPECIES","ACCEPTED","2017-05-02T00:00:00","","Santa Catarina",2017,1,17,"2017-01-17T00:00:00","2018-10-11T17:23:27.000+0000","2018-12-07T14:50:39.802+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000052305","5806","FURB - Herbário Dr. Roberto Miguel Klein","Rodeio","pt","FURB",1563170940,"BRA:FURB:FURB:0000052305","Collection","Funez, L.A.","52305","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","M. Sobral",127,0,"Centro, propriedade dos Feler.","Flores alvas","","","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"","","",NA,NA,"","","","","","","","Rodeio","Santa Catarina","brazil",688,"Rodeio",4215109,-49.351857,-26.89489,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.933889,-49.38,"original coordinates","original coordinates OK"
"3","Eugenia verticillata",1563171381,-26.937222,-49.366944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:25.211+0000","2018-10-24T15:38:17.978+0000",121,"none","PRESERVED_SPECIMEN",5417200,6,7707728,220,690,5014,3177662,5417200,5417200,"Eugenia verticillata (Vell.) Angely","Eugenia verticillata (Vell.) Angely","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia verticillata","Eugenia","verticillata","SPECIES","ACCEPTED","2017-05-02T00:00:00","","Santa Catarina",2017,3,5,"2017-03-05T00:00:00","2018-10-11T17:23:27.000+0000","2018-12-07T14:50:40.092+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000052779","6107","FURB - Herbário Dr. Roberto Miguel Klein","Rodeio","pt","FURB",1563171381,"BRA:FURB:FURB:0000052779","Collection","Funez, L.A.","52779","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","M. Sobral",99,0,"Bairro Glória, Propriedade do sr. Moser.","Flores brancas","","","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"","","",NA,NA,"","","","","","","","Rodeio","Santa Catarina","brazil",688,"Rodeio",4215109,-49.351857,-26.89489,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.937222,-49.366944,"original coordinates","original coordinates OK"
"4","Eugenia verticillata",1563171538,-26.826111,-49.283611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:25.493+0000","2018-10-24T15:38:18.163+0000",121,"none","PRESERVED_SPECIMEN",5417200,6,7707728,220,690,5014,3177662,5417200,5417200,"Eugenia verticillata (Vell.) Angely","Eugenia verticillata (Vell.) Angely","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia verticillata","Eugenia","verticillata","SPECIES","ACCEPTED","2017-05-02T00:00:00","","Santa Catarina",2017,3,5,"2017-03-05T00:00:00","2018-10-11T17:23:27.000+0000","2018-12-07T14:50:40.183+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000052942","6137","FURB - Herbário Dr. Roberto Miguel Klein","Timbó","pt","FURB",1563171538,"BRA:FURB:FURB:0000052942","Collection","Funez, L.A.","52942","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","M. Sobral",68,0,"Parque Henry Paul.","Flores brancas","","","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"","","",NA,NA,"","","","","","","","Timbó","Santa Catarina","brazil",708,"Timbó",4218202,-49.269568,-26.808785,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.826111,-49.283611,"original coordinates","original coordinates OK"
"5","Eugenia verticillata",1570750547,-26.776667,-49.037778,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.264+0000","2018-10-24T15:38:18.604+0000",121,"none","PRESERVED_SPECIMEN",5417200,6,7707728,220,690,5014,3177662,5417200,5417200,"Eugenia verticillata (Vell.) Angely","Eugenia verticillata (Vell.) Angely","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia verticillata","Eugenia","verticillata","SPECIES","ACCEPTED","2017-05-31T00:00:00","","Santa Catarina",2017,5,15,"2017-05-15T00:00:00","2018-10-11T17:23:27.000+0000","2018-12-08T17:16:16.613+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054063","6319","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","pt","FURB",1570750547,"BRA:FURB:FURB:0000054063","Collection","Funez, L.A.","54063","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Funez, L.A.",150,0,"Morro do Cachorro.","Frutos muito jovens","","","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"","","",NA,NA,"","","","","","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.776667,-49.037778,"original coordinates","original coordinates OK"
"6","Eugenia verticillata",1931784104,-27.178333,-52.470556,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:47.107+0000","2018-10-25T12:34:38.211+0000",128,"none","PRESERVED_SPECIMEN",5417200,6,7707728,220,690,5014,3177662,5417200,5417200,"Eugenia verticillata (Vell.) Angely","Eugenia verticillata (Vell.) Angely","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia verticillata","Eugenia","verticillata","SPECIES","ACCEPTED","2017-05-11T00:00:00","","Santa Catarina",2017,5,11,"2017-05-11T00:00:00","2018-10-01T12:58:57.000+0000","2018-12-07T06:15:07.430+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000013036","442","CRI - Herbário Pe. Dr. Raulino Reitz","Paial","pt","CRI",1931784104,"BRA:UNESC:CRI:0000013036","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","13036","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Kassner-Filho, A.",539,0,"Linha Monte Carlo. Linha Monte Carlo.","fruto roxo","","","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"","","",NA,NA,"","","","","","","","Paial","Santa Catarina","brazil",613,"Paial",4211876,-52.488286,-27.212908,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.178333,-52.470556,"original coordinates","original coordinates OK"
"7","Eugenia verticillata",1658203144,-26.187222,-49.140833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.750+0000","2018-10-24T15:38:18.693+0000",121,"none","PRESERVED_SPECIMEN",5417200,6,7707728,220,690,5014,3177662,5417200,5417200,"Eugenia verticillata (Vell.) Angely","Eugenia verticillata (Vell.) Angely","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia verticillata","Eugenia","verticillata","SPECIES","ACCEPTED","2017-09-05T00:00:00","","Santa Catarina",2017,6,22,"2017-06-22T00:00:00","","2018-10-24T15:39:00.349+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054730","658","FURB - Herbário Dr. Roberto Miguel Klein","Joinville","pt","FURB",1658203144,"BRA:FURB:FURB:0000054730","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","54730","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Funez, L.A.",822,0,"","","","","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"","","",NA,NA,"","","","","","","","Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.187222,-49.140833,"original coordinates","original coordinates OK"
"8","Eugenia verticillata",1423939795,-22.515833,-42.273611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:53.604+0000","2018-09-24T19:58:08.446+0000",207,"none","PRESERVED_SPECIMEN",5417200,6,7707728,220,690,5014,3177662,5417200,5417200,"Eugenia verticillata (Vell.) Angely","Eugenia verticillata (Vell.) Angely","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia verticillata","Eugenia","verticillata","SPECIES","ACCEPTED","none","","Rio de Janeiro",2016,8,6,"2016-08-06T00:00:00","2017-10-08T22:51:56.614+0000","2018-12-06T16:55:41.960+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1198519","1258","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Silva Jardim","","RB",1423939795,"urn:catalog:JBRJ:RB:1198519","PhysicalObject","Michel Ribeiro; Elton John de Lírio","RB01198519","JBRJ","","M.SOBRAL",7,NA,"fragmento em inicio de estagio secundário de regeneração, as margens do rio Pau-preto. Reserva Biológica de Poço das Antas","Tronco com casca lisa. Folhas discolores. Frutos verdes, glabros, até três por axila foliar.","RB 667715","","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"","","",NA,NA,"","","","","","","","Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.515833,-42.273611,"original coordinates","original coordinates OK"
"9","Eugenia verticillata",1426766016,-29.377917,-51.116428,"gass84","ad0f71c1-1ddc-4a46-950c-751ceb5b2cf8","24bd9401-0ae1-46f1-960f-303fc8af2600","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:32.468+0000","2017-12-29T14:12:56.124+0000",87,"none","PRESERVED_SPECIMEN",5417200,6,7707728,220,690,5014,3177662,5417200,5417200,"Eugenia verticillata (Vell.) Angely","Eugenia verticillata (Vell.) Angely","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia verticillata","Eugenia","verticillata","SPECIES","ACCEPTED","2016-10-14T00:00:00","","Rio Grande do Sul",2016,10,14,"2016-10-14T00:00:00","2017-11-01T16:39:41.000+0000","2018-12-09T23:21:26.978+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVAT - Herbário do Vale do Taquari","BRA:FUVATES:HVAT:0000002608","1068","HVAT - Herbário do Vale do Taquari","Nova Petrópolis","pt","HVAT",1426766016,"BRA:FUVATES:HVAT:0000002608","Collection","E. Freitas","2608","FUVATES","Universidade Vale do Taquari (UNIVATES)","M. Grings",NA,NA,"Fragmento florestal da sociedade Cultural e Recreativa Tiro ao Alvo.","Arbórea.; Interior do fragmento, 580m de altitude.","","","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"","","",NA,NA,"","","","","","","","Nova Petrópolis","Rio Grande do Sul","brazil",185,"Nova Petrópolis",4313201,-51.084638,-29.372168,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-29.377917,-51.116428,"original coordinates","original coordinates OK"
"10","Eugenia verticillata",1077424460,-28.979444,-49.859167,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.658+0000","2018-10-24T15:38:15.466+0000",121,"none","PRESERVED_SPECIMEN",5417200,6,7707728,220,690,5014,3177662,5417200,5417200,"Eugenia verticillata (Vell.) Angely","Eugenia verticillata (Vell.) Angely","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia verticillata","Eugenia","verticillata","SPECIES","ACCEPTED","none","","Santa Catarina",2015,1,12,"2015-01-12T00:00:00","2018-10-11T17:23:27.000+0000","2018-12-06T14:18:06.899+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045415","933","FURB - Herbário Dr. Roberto Miguel Klein","Jacinto Machado","pt","FURB",1077424460,"BRA:FURB:FURB:0000045415","Collection","Oliveira, A.A. de","45415","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Oliveira, AA de",311,0,"Cará.","Regeneração IFFSC 15 /N/178","","","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"","","",NA,NA,"","","","","","","","Jacinto Machado","Santa Catarina","brazil",254,"Jacinto Machado",4208708,-49.846789,-28.994565,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.979444,-49.859167,"original coordinates","original coordinates OK"
