"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","day","otherCatalogNumbers","fieldNotes","continent","identificationQualifier","preparations","county","fieldNumber","verbatimLocality","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","coordinateUncertaintyInMeters","georeferenceSources","verbatimElevation","organismID","datasetID","accessRights","identificationRemarks","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Calyptranthes strigipes",1089099548,-23.3799,-45.301,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:42.646+0000","2018-12-03T16:41:20.719+0000",122,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",70,20,"São Paulo",2010,5,"2010-05-29T00:00:00","2018-11-21T16:35:04.000+0000","2018-12-08T04:38:19.148+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000160993","81","UEC - Herbário da Universidade Estadual de Campinas","Caraguatatuba","Parque Estadual da Serra do Mar.","pt","UEC",1089099548,"BRA:UNICAMP:UEC:0000160993","Collection","Stefani, E.J.F.; Belinello, R.; Galvão, J.C.","160993","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore com 14 m.; Mata atlântica.","",29,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Caraguatatuba","São Paulo","brazil",1134,"Caraguatatuba",3510500,-45.488504,-23.638724,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.3799,-45.301,"original coordinates","original coordinates outside municipality original in caraguatatuba falls in natividade da serra"
"12","Calyptranthes strigipes",1077413883,-26.548055,-48.776667,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:14.071+0000","2018-10-24T15:38:11.022+0000",121,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","1905-07-02T00:00:00",14,0,"Santa Catarina",2009,10,"2009-10-13T00:00:00","2018-10-11T17:23:14.000+0000","2018-12-06T14:18:01.972+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000034828","2529","FURB - Herbário Dr. Roberto Miguel Klein","São João do Itaperiú","Santo Antônio.","pt","FURB",1077413883,"BRA:FURB:FURB:0000034828","Collection","Dreveck, S.; Carneiro, F.E.","34828","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Voucher estéril IFFSC 912 (Fitossociologia)","Sobral, M",13,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","São João do Itaperiú","Santa Catarina","brazil",751,"São João do Itaperiú",4216354,-48.797188,-26.590628,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.548055,-48.776667,"original coordinates","original coordinates OK"
"13","Calyptranthes strigipes",1089099466,-23.2348,-45.0534,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:42.699+0000","2018-12-03T16:41:20.490+0000",122,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","2010-06-01T00:00:00",371.5,23.5,"São Paulo",2009,11,"2009-11-12T00:00:00","2018-11-21T16:35:04.000+0000","2018-12-08T04:38:19.155+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000160920","32","UEC - Herbário da Universidade Estadual de Campinas","Ubatuba","Fazenda Capricórnio","pt","UEC",1089099466,"BRA:UNICAMP:UEC:0000160920","Collection","Cavalin, P.O.","160920","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.","Cavalin, P.O.",12,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.2348,-45.0534,"original coordinates","original coordinates outside municipality original in ubatuba falls in cunha"
"14","Calyptranthes strigipes",1424248931,-20.291389,-40.519444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:29.596+0000","2018-09-24T20:01:46.900+0000",207,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","2010-01-01T00:00:00",600,NA,"Espírito Santo",2008,7,"2008-07-20T00:00:00","2017-10-18T17:56:44.267+0000","2018-12-06T16:58:32.163+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:532093","7581","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cariacica","Floresta Estacional Semidecidual. Reserva Biológica de Duas Bocas. Localidade de Alegre. Trilha do Pau-Oco.","","RB",1424248931,"urn:catalog:JBRJ:RB:532093","PhysicalObject","A. M. Amorim; R.C. Forzza, J.L. Paixão & L.C.J. Gomes","RB00532093","JBRJ","","Árvore ca. 14m alt. Folhas verdes, a face superior mais escura e brilhante. Raque ferrugínea, frutos imaturos verdes.","M.Sobral",20,"RB 470455","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Cariacica","Espírito Santo","brazil",2328,"Cariacica",3201308,-40.442031,-20.289217,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.291389,-40.519444,"original coordinates","original coordinates OK"
"15","Calyptranthes strigipes",1123820257,-20.267778,-41.525,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:50.466+0000","2017-12-15T16:34:45.794+0000",129,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",525,0,"Espírito Santo",2008,7,"2008-07-22T00:00:00","2017-09-14T14:48:31.000+0000","2018-12-08T12:04:59.303+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000037539","2186","MBML-Herbario - Herbário Mello Leitão","Cariacica","Reserva Biológica de Duas Bocas. Localidade de Alegre, trilha do Pau Oco. Floresta Ombrófila Densa Montana.","pt","MBML-HERBARIO",1123820257,"BRA:MBML:MBML-HERBARIO:0000037539","Collection","C. N. de Fraga; A.M.Amorim, R.C.Forzza, P.H.Labiak, R.Gondenberg, J.L.Paixão & L.C.J.Gomes.","37539","MBML","Museu de Biologia Professor Mello Leitão, MBML","Arvoreta ca. 6m. Folhas discolores. Frutos vermelhos quando maduros e verdes quando imaturos.","A.R. Lourenço/29-10-2015",22,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Cariacica","Espírito Santo","brazil",2328,"Cariacica",3201308,-40.442031,-20.289217,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.267778,-41.525,"original coordinates","original coordinates outside municipality original in cariacica falls in ibatiba"
"16","Calyptranthes strigipes",1089103523,-23.193,-45.0406,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:44.826+0000","2018-12-03T16:41:22.191+0000",122,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","2009-01-01T00:00:00",1083,10,"São Paulo",2008,NA,"2008-01-01T00:00:00","2018-11-21T16:35:04.000+0000","2018-12-08T04:38:21.182+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000166700","39","UEC - Herbário da Universidade Estadual de Campinas","São Luiz do Paraitinga","PESM. Núcleo Santa Virgínia - Parcela K.","pt","UEC",1089103523,"BRA:UNICAMP:UEC:0000166700","Collection","Padgurschi, M.C.G.; Tamashiro, J.Y.; Belinello, R.","166700","UNICAMP","Universidade Estadual de Campinas, UNICAMP","K0040 Árvore, ca. 16 m, sem flores ou frutos. Abundância: 9 ind ha(-1).; Floresta Ombrófila Densa Montana.","Sobral, M.",NA,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","São Luiz do Paraitinga","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.193,-45.0406,"original coordinates","original coordinates outside municipality original in sao luiz do paraitinga falls in cunha"
"17","Calyptranthes strigipes",1089089341,-23.2159,-45.0503,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:37.125+0000","2018-12-03T16:41:30.245+0000",122,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","2008-10-01T00:00:00",380,0,"São Paulo",2007,1,"2007-01-08T00:00:00","2018-11-21T16:35:04.000+0000","2018-12-08T04:38:14.148+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000148927","455","UEC - Herbário da Universidade Estadual de Campinas","Ubatuba","Fazenda Capricórnio, Parcela J","pt","UEC",1089089341,"BRA:UNICAMP:UEC:0000148927","Collection","Aranha, B.A.","148927","UNICAMP","Universidade Estadual de Campinas, UNICAMP","","Sobral, M.",8,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.2159,-45.0503,"original coordinates","original coordinates outside municipality original in ubatuba falls in cunha"
"18","Calyptranthes strigipes",1090574879,-23.413883,-45.12915,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:26.876+0000","2018-06-04T12:02:24.289+0000",129,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","2007-05-15T00:00:00",NA,NA,"São Paulo",2007,2,"2007-02-09T00:00:00","2018-05-22T12:53:57.000+0000","2018-12-08T04:43:27.281+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000048028","37","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","IAC, Estação Experimental (Horto), trilha do fundo (trilha dos escravos)","pt","IAC",1090574879,"BRA:IAC:IAC:0000048028","Collection","C.F. Nardin; J.A.M.A. Gomes & L.C. Bernacci","48028","IAC","Instituto Agronômico de Campinas, IAC","Calyptranthes sp2, 045o07#?#44.94""W, 23o24#?#49.98""S, LP 07020922, LP 070209Y- mesma espécie, indivíduo diferente, coletado apenas para análise de DNA","M.E.G. Sobral",9,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.413883,-45.12915,"original coordinates","original coordinates OK"
"19","Calyptranthes strigipes",1090576742,-23.37374,-45.081633,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:27.964+0000","2018-06-04T12:02:25.540+0000",129,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","2007-02-10T00:00:00",NA,NA,"São Paulo",2007,2,"2007-02-10T00:00:00","2018-05-22T12:53:57.000+0000","2018-12-08T04:43:28.627+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000049877","527","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","pt","IAC",1090576742,"BRA:IAC:IAC:0000049877","Collection","E. Ramos; H.R. Gonçalves & S. Santos","49877","IAC","Instituto Agronômico de Campinas, IAC","Subparcela 3, Indivíduo#?#H0035","E. Ramos et al.",10,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.37374,-45.081633,"original coordinates","original coordinates OK"
"20","Calyptranthes strigipes",1889187124,-23.24,-45.11,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:02.269+0000","2018-12-03T16:41:34.800+0000",122,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","2017-01-01T00:00:00",1017.5,27.5,"São Paulo",2007,12,"2007-12-01T00:00:00","2018-11-21T16:35:04.000+0000","2018-12-03T16:43:02.337+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000200691","N104","UEC - Herbário da Universidade Estadual de Campinas","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","pt","UEC",1889187124,"BRA:UNICAMP:UEC:0000200691","Collection","Pereira, L.S.; Belinello, R.; Gomes, J.A.M.A.","200691","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Parcela N - Projeto Biota-FAPESP. Árvore com 22 metros de altura. Frequência da espécie na parcela: n=21; Mata Atlântica","Meireles, L.D.",NA,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","São Luiz do Paraitinga","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.24,-45.11,"original coordinates","original coordinates OK"
"21","Calyptranthes strigipes",1090573929,-23.4339,-45.0711,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:26.278+0000","2018-06-04T12:02:24.786+0000",129,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","2007-05-15T00:00:00",NA,NA,"São Paulo",2006,5,"2006-05-20T00:00:00","2018-05-22T12:53:57.000+0000","2018-12-08T04:43:26.763+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000047076","4254","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","IAC, Estação Experimental (Horto), depois do topo do morro","pt","IAC",1090573929,"BRA:IAC:IAC:0000047076","Collection","L.C. Bernacci & J.A.M.A. Gomes","47076","IAC","Instituto Agronômico de Campinas, IAC","Indivíduo Lp52005","M.E.G. Sobral",20,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.4339,-45.0711,"original coordinates","original coordinates OK"
"22","Calyptranthes strigipes",1090575899,-23.373498,-45.080223,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:27.465+0000","2018-06-04T12:02:25.441+0000",129,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","2006-11-01T00:00:00",NA,NA,"São Paulo",2006,11,"2006-11-09T00:00:00","2018-05-22T12:53:57.000+0000","2018-12-08T04:43:27.784+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000049048","403","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","pt","IAC",1090575899,"BRA:IAC:IAC:0000049048","Collection","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","49048","IAC","Instituto Agronômico de Campinas, IAC","subparcela 9, indivíduo G 142","M.E.G. Sobral",9,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.373498,-45.080223,"original coordinates","original coordinates OK"
"23","Calyptranthes strigipes",1089090243,-24.5307,-47.5555,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:37.634+0000","2018-12-03T16:41:30.483+0000",122,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2004,6,"2004-06-27T00:00:00","2018-11-21T16:35:04.000+0000","2018-12-08T04:38:14.403+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000149918","393","UEC - Herbário da Universidade Estadual de Campinas","Cananéia","Fazenda Folha Larga, km 31 da rodovia SP-226","pt","UEC",1089090243,"BRA:UNICAMP:UEC:0000149918","Collection","Urbanetz, C.","149918","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 10m.; Floresta Ombrófila Densa","Sobral, M.",27,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Cananéia","São Paulo","brazil",925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.5307,-47.5555,"original coordinates","original coordinates outside municipality original in cananeia falls in iguape"
"24","Calyptranthes strigipes",1424066311,-22.853889,-44.176667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:38:36.481+0000","2018-09-24T20:00:09.924+0000",207,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","2005-01-01T00:00:00",NA,NA,"Rio de Janeiro",2002,1,"2002-01-04T00:00:00","2017-10-10T19:37:21.382+0000","2018-12-06T16:56:46.844+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:305033","07/139","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Lídice","","","RB",1424066311,"urn:catalog:JBRJ:RB:305033","PhysicalObject","F.B.Pereira","RB00305033","JBRJ","","Árvore, 14m de altura, 44 cm de DAP,folha verde, caule rosado, raiz rosada, flor branca, solo hidromórfico. rara na região","M.Sobral",4,"RB 415752","mata ciliar, luminosidade média.","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Lídice","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.853889,-44.176667,"original coordinates","original coordinates outside municipality original in lidice falls in rio claro"
"25","Calyptranthes strigipes",1123792779,-19.931389,-40.6075,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:22.557+0000","2017-12-15T16:34:29.702+0000",129,"none","PRESERVED_SPECIMEN",3181420,6,7707728,220,690,5014,3181245,3181420,3181420,"Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes strigipes","Calyptranthes","strigipes","SPECIES","ACCEPTED","none",NA,NA,"Espírito Santo",1999,3,"1999-03-23T00:00:00","2017-09-14T14:48:31.000+0000","2018-12-08T12:04:47.395+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000010086","2238","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","Estação Biológica Caixa D'Água","pt","MBML-HERBARIO",1123792779,"BRA:MBML:MBML-HERBARIO:0000010086","Collection","L. Kollmann; E. Bausen & W. Pizziolo","10086","MBML","Museu de Biologia Professor Mello Leitão, MBML","Mata de encosta. Arvore 18m. Dap 28cm. Fuste 7m. Frutos marrons.","M. Sobral/2001",23,"","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"","","","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.931389,-40.6075,"original coordinates","original coordinates OK"
