"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","individualCount","modified","locality","preparations","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","identificationQualifier","coordinateUncertaintyInMeters","habitat","georeferenceProtocol","georeferenceSources","georeferencedDate","identificationRemarks","higherGeography","organismID","datasetID","accessRights","higherClassification","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrciaria glanduliflora",1587292620,-19.427778,-43.269722,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.492+0000","2018-02-15T05:17:53.484+0000",121,"none","PRESERVED_SPECIMEN",3186535,6,7707728,220,690,5014,3186407,3186535,3186535,"Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrciaria","Myrciaria glanduliflora","Myrciaria","glanduliflora","SPECIES","ACCEPTED","2017-02-14T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",2017,1,25,"2017-01-25T00:00:00","2018-07-07T03:34:48.221+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000186824","1318","BHCB - Herbário da Universidade Federal de Minas Gerais","Itambé do Mato Dentro","pt","BHCB",1587292620,"BRA:UFMG:BHCB:0000186824","Collection","Rocha, MJR; Oliveira, CT","186824","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","",NA,"","","","","Itambé do Mato Dentro","Minas Gerais","brazil",2561,"Itambé do Mato Dentro",3132800,-43.351088,-19.397162,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.427778,-43.269722,"original coordinates","original coordinates OK"
"2","Myrciaria glanduliflora",1913584220,-15.301944,-42.431388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.305+0000","2018-11-23T18:21:44.458+0000",123,"none","PRESERVED_SPECIMEN",3186535,6,7707728,220,690,5014,3186407,3186535,3186535,"Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrciaria","Myrciaria glanduliflora","Myrciaria","glanduliflora","SPECIES","ACCEPTED","none",915,0,"","Minas Gerais",2017,6,20,"2017-06-20T00:00:00","2018-12-10T13:35:48.808+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000104128","6949","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MONTEZUMA","pt","CEN",1913584220,"BRA:Cenargen:CEN:0000104128","Collection","Anderson Cássio Sevilha","104128","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)",4,"2018-10-26T13:59:45.000+0000","Comunidade Brejo. Sítio 23 - Ponto 1.","Exsicatas","Botão floral. Projeto Bem Diverso.","J. E. Q. Faria Júnior","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","",NA,"","","","","MONTEZUMA","Minas Gerais","brazil",3189,"Montezuma",3143450,-42.469623,-15.191446,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.301944,-42.431388,"original coordinates","original coordinates OK"
"3","Myrciaria glanduliflora",1264707916,-18.2625,-43.52,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:43.620+0000","2018-01-05T18:35:05.272+0000",114,"none","PRESERVED_SPECIMEN",3186535,6,7707728,220,690,5014,3186407,3186535,3186535,"Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrciaria","Myrciaria glanduliflora","Myrciaria","glanduliflora","SPECIES","ACCEPTED","2016-01-01T00:00:00",1218,0,"SOUTH_AMERICA","Minas Gerais",2016,1,22,"2016-01-22T00:00:00","2018-12-08T13:34:59.024+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000216184","5353","UB - Herbário da Universidade de Brasília","Diamantina","pt","UB",1264707916,"BRA:UnB:UB:0000216184","Collection","Faria, JEQ; Paz, JRL; Chaves, DA","216184","UnB","Universidade de Brasília (UnB)",NA,"2016-09-19T19:13:35.000+0000","Estrada indo de Curralinho para ponte do Acaba Mundo","","Subarbusto ca. 0,5 m de altura, botões florais verdes; Cerrado rupestre","Faria, JEQ","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.2625,-43.52,"original coordinates","original coordinates OK"
"4","Myrciaria glanduliflora",1264707858,-18.290278,-43.784444,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:43.624+0000","2018-01-05T18:35:05.342+0000",114,"none","PRESERVED_SPECIMEN",3186535,6,7707728,220,690,5014,3186407,3186535,3186535,"Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrciaria","Myrciaria glanduliflora","Myrciaria","glanduliflora","SPECIES","ACCEPTED","2016-01-01T00:00:00",1321,0,"SOUTH_AMERICA","Minas Gerais",2016,1,21,"2016-01-21T00:00:00","2018-12-08T13:34:58.937+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000216132","5301","UB - Herbário da Universidade de Brasília","Diamantina","pt","UB",1264707858,"BRA:UnB:UB:0000216132","Collection","Faria, JEQ; Paz, JRL","216132","UnB","Universidade de Brasília (UnB)",NA,"2016-09-19T19:13:35.000+0000","Margem da estrada para Conselheiro Mata","","Arbusto ca. 1,2 m de altuta, botões florais verdes; Cerrado rupestre","Faria, JEQ","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.290278,-43.784444,"original coordinates","original coordinates OK"
"5","Myrciaria glanduliflora",1801096378,-18.939167,-43.411944,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.035+0000","2017-12-29T14:08:05.894+0000",136,"none","PRESERVED_SPECIMEN",3186535,6,7707728,220,690,5014,3186407,3186535,3186535,"Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrciaria","Myrciaria glanduliflora","Myrciaria","glanduliflora","SPECIES","ACCEPTED","2016-06-01T00:00:00",906,0,"SOUTH_AMERICA","Minas Gerais",2016,6,28,"2016-06-28T00:00:00","2018-12-08T01:46:23.923+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004029","6067","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","pt","HDJF",1801096378,"BRA:UFVJM:HDJF:0000004029","Collection","Faria, JEQ; Batista, DS; Takahashi, RS","4029","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)",NA,"2017-12-16T14:11:38.000+0000","Gondó, Fazenda Água Limpa, propriedade da Anglo American","","Arbusto ca. 2 m de altura, fruto imaturo verde; Campo rupestre ferruginoso","Faria, JEQ","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","",NA,"","","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.939167,-43.411944,"original coordinates","original coordinates OK"
"6","Myrciaria glanduliflora",1587292545,-20.158333,-43.423889,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.453+0000","2018-02-15T05:17:53.459+0000",121,"none","PRESERVED_SPECIMEN",3186535,6,7707728,220,690,5014,3186407,3186535,3186535,"Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrciaria","Myrciaria glanduliflora","Myrciaria","glanduliflora","SPECIES","ACCEPTED","2016-08-24T00:00:00",899,0,"SOUTH_AMERICA","Minas Gerais",2016,7,19,"2016-07-19T00:00:00","2018-07-07T03:34:48.280+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000186688","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","pt","BHCB",1587292545,"BRA:UFMG:BHCB:0000186688","Collection","Vidal, CV","186688","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","",NA,"","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.158333,-43.423889,"original coordinates","original coordinates OK"
"7","Myrciaria glanduliflora",1801096882,-18.571389,-43.344167,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.364+0000","2017-12-29T14:08:06.434+0000",136,"none","PRESERVED_SPECIMEN",3186535,6,7707728,220,690,5014,3186407,3186535,3186535,"Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrciaria","Myrciaria glanduliflora","Myrciaria","glanduliflora","SPECIES","ACCEPTED","2016-10-01T00:00:00",802,0,"SOUTH_AMERICA","Minas Gerais",2016,10,11,"2016-10-11T00:00:00","2018-12-08T01:46:24.231+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004594","6647","HDJF - Herbário Dendrológico Jeanine Felfili","Serro","pt","HDJF",1801096882,"BRA:UFVJM:HDJF:0000004594","Collection","Faria, JEQ; Otoni, TJO","4594","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)",NA,"2017-12-16T14:11:38.000+0000","Fazenda na margem da rodovia entre Serro e Santo Antônio do Itambé, próximo à Serro","","Arbusto ca. 2,5 m de altura, frutos imaturos verdes e maturando vináceos rosados; Floresta estacional semidecidual com afloramento quartzítico","Faria, JEQ","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","",NA,"","","","","Serro","Minas Gerais","brazil",2710,"Serro",3167103,-43.402461,-18.536962,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.571389,-43.344167,"original coordinates","original coordinates OK"
"8","Myrciaria glanduliflora",1585333717,-18.571389,-43.344167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:04.204+0000","2018-09-24T19:58:45.478+0000",207,"none","PRESERVED_SPECIMEN",3186535,6,7707728,220,690,5014,3186407,3186535,3186535,"Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrciaria","Myrciaria glanduliflora","Myrciaria","glanduliflora","SPECIES","ACCEPTED","none",802,NA,"","Minas Gerais",2016,10,11,"2016-10-11T00:00:00","2018-12-07T01:15:09.467+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1337232","6665","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Serro","","RB",1585333717,"urn:catalog:JBRJ:RB:1337232","PhysicalObject","J.E.Q. Faria; T.J.O. Otoni","RB01337232","JBRJ","",NA,"2017-10-15T12:56:09.879+0000","Fazenda na margem da rodovia entre Serro e Santo Antônio do Itambé, próximo à Serro","","","J.E.Q. Faria","RB 735071","Floresta Estacional semidecidual com afloramento quartzítico","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","",NA,"","","","","Serro","Minas Gerais","brazil",2710,"Serro",3167103,-43.402461,-18.536962,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.571389,-43.344167,"original coordinates","original coordinates OK"
"9","Myrciaria glanduliflora",1802837226,-14.653056,-42.559444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.420+0000","2018-09-10T18:27:50.444+0000",124,"none","PRESERVED_SPECIMEN",3186535,6,7707728,220,690,5014,3186407,3186535,3186535,"Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrciaria","Myrciaria glanduliflora","Myrciaria","glanduliflora","SPECIES","ACCEPTED","none",948,0,"","Bahia",2015,1,21,"2015-01-21T00:00:00","2018-12-08T07:12:37.635+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000230998","270","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Licínio de Almeida","pt","HUEFS",1802837226,"BRA:UEFS:HUEFS:0000230998","Collection","Stadnik,A.","230998","UEFS","Universidade Estadual de Feira de Santana (UEFS)",NA,"2018-09-06T20:11:02.000+0000","Xaxa","","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","",NA,"","","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.653056,-42.559444,"original coordinates","original coordinates outside municipality original in licinio de almeida falls in urandi"
"10","Myrciaria glanduliflora",1423908666,-13.109167,-41.781944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:55.058+0000","2018-09-24T19:57:52.980+0000",207,"none","PRESERVED_SPECIMEN",3186535,6,7707728,220,690,5014,3186407,3186535,3186535,"Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrciaria","Myrciaria glanduliflora","Myrciaria","glanduliflora","SPECIES","ACCEPTED","none",1203,NA,"","Bahia",2015,4,20,"2015-04-20T00:00:00","2018-12-06T16:55:24.804+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1118126","4405","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Piatã","","RB",1423908666,"urn:catalog:JBRJ:RB:1118126","PhysicalObject","J.E.Q. Faria; A.R.O. Ribeiro","RB01118126","JBRJ","",NA,"2018-06-20T08:54:32.057+0000","Chapada Diamantina, córrego na saída de Piatã para Seabra. Borda de Córrego.","","Arvoreta ca de 2,5 de alt, botões florais e flores cremes.","J.E.Q.Faria","RB 648078","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","",NA,"","","","","Piatã","Bahia","brazil",3453,"Piatã",2924306,-41.879255,-13.04974,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.109167,-41.781944,"original coordinates","original coordinates OK"
