"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevationAccuracy","continent","language","ownerInstitutionCode","fieldNotes","individualCount","preparations","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks","verbatimElevation","higherGeography","organismID","datasetID","accessRights","higherClassification","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","verbatimTaxonRank","georeferencedDate","eventRemarks","identificationQualifier","fieldNumber","verbatimLocality","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia excoriata",1571706356,-22.317778,-42.716667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:03.055+0000","2018-09-24T19:58:44.704+0000",207,"none","PRESERVED_SPECIMEN",3186282,6,7707728,220,690,5014,7395601,9603362,9603362,"Marlierea excoriata Mart.","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia excoriata","Marlierea","excoriata","SPECIES","SYNONYM","none",1494,"Rio de Janeiro",2016,4,7,"2016-04-07T00:00:00","2017-10-09T02:19:02.959+0000","2018-12-08T17:22:58.624+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1332171","61","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Friburgo","Beira do rio. Parque Estadual dos Três Picos","RB",1571706356,"urn:catalog:JBRJ:RB:1332171","PhysicalObject","D.K.D. Caldas; J.F.A. Baumgratz; M. Nadruz","RB01332171","RB 733794","JBRJ","Árvore 6m. Tronco esfoliante. Fruto imaturo verde.","M.C. Souza",NA,"","","","",NA,"","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","","","",NA,NA,"",NA,"Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.317778,-42.716667,"original coordinates","original coordinates OK"
"2","Myrcia excoriata",1801096385,-18.924444,-43.477778,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.041+0000","2017-12-29T14:08:05.893+0000",136,"none","PRESERVED_SPECIMEN",3186282,6,7707728,220,690,5014,7395601,9603362,9603362,"Marlierea excoriata Mart.","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia excoriata","Marlierea","excoriata","SPECIES","SYNONYM","2016-06-01T00:00:00",750,"Minas Gerais",2016,6,29,"2016-06-29T00:00:00","2017-12-15T12:55:31.000+0000","2018-12-08T01:46:23.882+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004050","6088","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Solidão, Fazenda da Boa Esperança, propriedade da Anglo American","HDJF",1801096385,"BRA:UFVJM:HDJF:0000004050","Collection","Faria, JEQ; Batista, DS; Takahashi, RS","4050","","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvoreta ca. 3,5 m de altura, caule liso com ritidoma esfoliante, estéril; Floresta estacional semidecidual de encosta","Faria, JEQ",0,"SOUTH_AMERICA","pt","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","",NA,"","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","","","",NA,NA,"",NA,"Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.924444,-43.477778,"original coordinates","original coordinates OK"
"3","Myrcia excoriata",1668763033,-19.309722,-43.296667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.611+0000","2018-12-03T16:16:31.026+0000",122,"none","PRESERVED_SPECIMEN",3186282,6,7707728,220,690,5014,7395601,9603362,9603362,"Marlierea excoriata Mart.","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia excoriata","Marlierea","excoriata","SPECIES","SYNONYM","2016-07-01T00:00:00",697,"Minas Gerais",2016,7,11,"2016-07-11T00:00:00","2018-08-28T19:13:54.000+0000","2018-12-03T16:17:59.056+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000129143","6257","ALCB - Herbário Alexandre Leal Costa","São Sebastião do Rio Preto","Margem da estrada de terra de Morro do Pilar para Itambé do Mato Dentro.","ALCB",1668763033,"BRA:UFBA:ALCB:0000129143","Collection","Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","129143","","Universidade Federal da Bahia (UFBA)","ca 4,5 m de altura, caule liso soltando finas placas de ritidoma, botões florais verdes.; Floresta estacional semidecidual","Faria, JEG",0,"SOUTH_AMERICA","pt","Universidade Federal da Bahia (UFBA)","",NA,"","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","","","",NA,NA,"",NA,"São Sebastião do Rio Preto","Minas Gerais","brazil",2579,"São Sebastião do Rio Preto",3164803,-43.219946,-19.300951,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.309722,-43.296667,"original coordinates","original coordinates OK"
"4","Myrcia excoriata",1563170105,-26.943055,-49.378889,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.265+0000","2018-10-24T15:38:17.538+0000",121,"none","PRESERVED_SPECIMEN",3186283,6,7707728,220,690,5014,7395601,9603362,9603362,"Marlierea parviflora Berg","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia excoriata","Marlierea","parviflora","SPECIES","SYNONYM","2017-05-02T00:00:00",118,"Santa Catarina",2016,10,29,"2016-10-29T00:00:00","2018-10-11T17:23:28.000+0000","2018-12-07T14:50:39.335+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000051535","5573","FURB - Herbário Dr. Roberto Miguel Klein","Rodeio","Centro, propriedade do Sr. Feler.","FURB",1563170105,"BRA:FURB:FURB:0000051535","Collection","Funez, L.A.","51535","","Universidade Regional de Blumenau, FURB","Flores brancas","M. Sobral",0,"","pt","Universidade Regional de Blumenau, FURB","",NA,"","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","","","",NA,NA,"",NA,"Rodeio","Santa Catarina","brazil",688,"Rodeio",4215109,-49.351857,-26.89489,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.943055,-49.378889,"original coordinates","original coordinates OK"
"5","Myrcia excoriata",1563170112,-26.943055,-49.378889,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.211+0000","2018-10-24T15:38:17.573+0000",121,"none","PRESERVED_SPECIMEN",3186283,6,7707728,220,690,5014,7395601,9603362,9603362,"Marlierea parviflora Berg","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia excoriata","Marlierea","parviflora","SPECIES","SYNONYM","2017-05-02T00:00:00",118,"Santa Catarina",2016,10,29,"2016-10-29T00:00:00","2018-10-11T17:23:28.000+0000","2018-12-07T14:50:39.323+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000051539","5577","FURB - Herbário Dr. Roberto Miguel Klein","Rodeio","Centro, propriedade do Sr. Feler.","FURB",1563170112,"BRA:FURB:FURB:0000051539","Collection","Funez, L.A.","51539","","Universidade Regional de Blumenau, FURB","Flores brancas","M. Sobral",0,"","pt","Universidade Regional de Blumenau, FURB","",NA,"","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","","","",NA,NA,"",NA,"Rodeio","Santa Catarina","brazil",688,"Rodeio",4215109,-49.351857,-26.89489,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.943055,-49.378889,"original coordinates","original coordinates OK"
"6","Myrcia excoriata",1801096972,-18.571389,-43.344167,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.369+0000","2017-12-29T14:08:06.511+0000",136,"none","PRESERVED_SPECIMEN",3186282,6,7707728,220,690,5014,7395601,9603362,9603362,"Marlierea excoriata Mart.","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia excoriata","Marlierea","excoriata","SPECIES","SYNONYM","2016-10-01T00:00:00",802,"Minas Gerais",2016,10,11,"2016-10-11T00:00:00","2017-12-15T12:55:31.000+0000","2018-12-08T01:46:24.232+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004614","6667","HDJF - Herbário Dendrológico Jeanine Felfili","Serro","Fazenda na margem da rodovia entre Serro e Santo Antônio do Itambé, próximo à Serro","HDJF",1801096972,"BRA:UFVJM:HDJF:0000004614","Collection","Faria, JEQ; Otoni, TJO","4614","","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvoreta ca. 3 m de altura, caule liso creme soltando finas placas de ritidoma, apenas com primórdios de inflorescências; Floresta estacional semidecidual com afloramento quartzítico","Faria, JEQ",0,"SOUTH_AMERICA","pt","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","",NA,"","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","","","",NA,NA,"",NA,"Serro","Minas Gerais","brazil",2710,"Serro",3167103,-43.402461,-18.536962,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.571389,-43.344167,"original coordinates","original coordinates OK"
"7","Myrcia excoriata",1455890818,-22.369167,-42.415833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:57.680+0000","2018-09-24T19:58:40.135+0000",207,"none","PRESERVED_SPECIMEN",3186282,6,7707728,220,690,5014,7395601,9603362,9603362,"Marlierea excoriata Mart.","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia excoriata","Marlierea","excoriata","SPECIES","SYNONYM","none",839,"Rio de Janeiro",2015,1,29,"2015-01-29T00:00:00","2017-10-15T14:16:46.000+0000","2018-09-24T19:58:53.030+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1304456","1470","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Friburgo","Estrada de chão descendo na fazenda montana. Trilha para a cahoeira.","RB",1455890818,"urn:catalog:JBRJ:RB:1304456","PhysicalObject","A. Giaretta; E.J. Lírio; F.A. Silva; P. Viany","RB01304456","RB 727363","JBRJ","","A. Giaretta",NA,"","","","Floresta de encosta.",NA,"","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","","","",NA,NA,"",NA,"Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.369167,-42.415833,"original coordinates","original coordinates OK"
"8","Myrcia excoriata",1440665553,-22.366944,-42.440555,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:15.040+0000","2018-09-24T19:58:17.693+0000",207,"none","PRESERVED_SPECIMEN",3186282,6,7707728,220,690,5014,7395601,9603362,9603362,"Marlierea excoriata Mart.","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia excoriata","Marlierea","excoriata","SPECIES","SYNONYM","none",860,"Rio de Janeiro",2015,1,30,"2015-01-30T00:00:00","2017-10-15T14:33:08.481+0000","2018-12-09T10:45:57.740+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1236245","1479","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Friburgo","Sítio Cedro. Margem do Rio Macaé","RB",1440665553,"urn:catalog:JBRJ:RB:1236245","PhysicalObject","A. Giaretta; P. Viany","RB01236245","RB 682984","JBRJ","","A. Giaretta",NA,"","","","",NA,"","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","","","",NA,NA,"",NA,"Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.366944,-42.440555,"original coordinates","original coordinates OK"
"9","Myrcia excoriata",1213673778,-24.853819,-48.712236,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:35.457+0000","2018-06-04T19:36:09.361+0000",118,"none","PRESERVED_SPECIMEN",3186283,6,7707728,220,690,5014,7395601,9603362,9603362,"Marlierea parviflora Berg","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia excoriata","Marlierea","parviflora","SPECIES","SYNONYM","2015-02-09T00:00:00",888,"Paraná",2015,2,2,"2015-02-02T00:00:00","","2018-07-08T01:34:42.199+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000395138","1880","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","Parque Estadual das Lauráceas","MBM",1213673778,"BRA:MBM:MBM:0000395138","Collection","Brotto, ML; Völtz, RR","395138","","MBM","Árvore de 12m de altura; frutos maduros de cor vinho.; Floresta Ombrófila Densa Montana.","Brotto, ML",0,"SOUTH_AMERICA","pt","Museu Botânico Municipal de Curitiba, MBM","",NA,"","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","","","",NA,NA,"",NA,"Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.853819,-48.712236,"original coordinates","original coordinates OK"
"10","Myrcia excoriata",1077425677,-27.090278,-49.590555,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.316+0000","2018-10-24T15:38:15.919+0000",121,"none","PRESERVED_SPECIMEN",9603362,6,7707728,220,690,5014,7395601,9603362,9603362,"Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Myrcia excoriata (Mart.) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia excoriata","Myrcia","excoriata","SPECIES","ACCEPTED","2017-05-02T00:00:00",792,"Santa Catarina",2015,3,11,"2015-03-11T00:00:00","2018-10-11T17:23:35.000+0000","2018-12-06T14:18:07.653+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046615","1306","FURB - Herbário Dr. Roberto Miguel Klein","Rio do Sul","Mirador.","FURB",1077425677,"BRA:FURB:FURB:0000046615","Collection","Oliveira, A.A. de","46615","","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 573 /N/23","M. Sobral",0,"","pt","Universidade Regional de Blumenau, FURB","",NA,"","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","","","",NA,NA,"",NA,"Rio do Sul","Santa Catarina","brazil",617,"Rio do Sul",4214805,-49.629696,-27.195941,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.090278,-49.590555,"original coordinates","original coordinates OK"
