"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","georeferencedDate","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Siphoneugena crassifolia",1828874104,-22.128333,-44.749722,"gass84,iddatunl","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:36.212+0000","2018-11-28T18:02:36.271+0000",125,"none","PRESERVED_SPECIMEN",6306538,6,7707728,220,690,5014,3181140,6306538,6306538,"Siphoneugena crassifolia (DC.) Proença & Sobral","Siphoneugena crassifolia (DC.) Proença & Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena crassifolia","Siphoneugena","crassifolia","SPECIES","ACCEPTED","2017-01-01T00:00:00",1930,0,"SOUTH_AMERICA","MInas Gerais",2016,2,26,"2016-02-26T00:00:00","2018-11-28T18:03:03.688+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000070286","584","CESJ - Herbário Leopoldo Krieger","Baependi","Parque Estadual da Serra do Papagaio, Chapadão","pt","CESJ",1828874104,"BRA:UFJF:CESJ:0000070286","Collection","J.H.C. Ribeiro","70286","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","Árvore, 13 m, no interior de floresta nebular. Botões verdes com ápice avermelhado e flores brancas. Indivíduo 4223 da fitossociologia","K. Antunes","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Baependi","MInas Gerais","brazil",1702,"Baependi",3104908,-44.822926,-22.017171,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.128333,-44.749722,"original coordinates","original coordinates OK"
"2","Siphoneugena crassifolia",1801096623,-22.292222,-44.765278,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.166+0000","2017-12-29T14:08:06.211+0000",136,"none","PRESERVED_SPECIMEN",6306538,6,7707728,220,690,5014,3181140,6306538,6306538,"Siphoneugena crassifolia (DC.) Proença & Sobral","Siphoneugena crassifolia (DC.) Proença & Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena crassifolia","Siphoneugena","crassifolia","SPECIES","ACCEPTED","2016-07-01T00:00:00",1776,0,"SOUTH_AMERICA","Minas Gerais",2016,7,17,"2016-07-17T00:00:00","2018-12-08T01:46:23.997+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004271","6316A","HDJF - Herbário Dendrológico Jeanine Felfili","Itamonte","Margem da estrada de terra de após o bairro rural de Colina","pt","HDJF",1801096623,"BRA:UFVJM:HDJF:0000004271","Collection","Faria, JEQ","4271","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvoreta ca. 2,5 m de altura, frutos imaturos verdes avermelhados; Floresta ombrófila antropizada","Faria, JEQ","2017-12-15T12:55:35.000+0000","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Itamonte","Minas Gerais","brazil",1606,"Itamonte",3133006,-44.758791,-22.289104,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.292222,-44.765278,"original coordinates","original coordinates OK"
"3","Siphoneugena crassifolia",1801096601,-22.292222,-44.765278,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.152+0000","2017-12-29T14:08:06.193+0000",136,"none","PRESERVED_SPECIMEN",6306538,6,7707728,220,690,5014,3181140,6306538,6306538,"Siphoneugena crassifolia (DC.) Proença & Sobral","Siphoneugena crassifolia (DC.) Proença & Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena crassifolia","Siphoneugena","crassifolia","SPECIES","ACCEPTED","2016-07-01T00:00:00",1776,0,"SOUTH_AMERICA","Minas Gerais",2016,7,17,"2016-07-17T00:00:00","2018-12-08T01:46:24.066+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004273","6317","HDJF - Herbário Dendrológico Jeanine Felfili","Itamonte","Margem da estrada de terra de após o bairro rural de Colina","pt","HDJF",1801096601,"BRA:UFVJM:HDJF:0000004273","Collection","Faria, JEQ","4273","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvoreta ca. 2,5 m de altura, frutos imaturos verdes; Floresta ombrófila antropizada","Faria, JEQ","2017-12-15T12:55:35.000+0000","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Itamonte","Minas Gerais","brazil",1606,"Itamonte",3133006,-44.758791,-22.289104,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.292222,-44.765278,"original coordinates","original coordinates OK"
"4","Siphoneugena crassifolia",1570743913,-23.117222,-46.975556,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:31.838+0000","2018-06-04T12:02:27.380+0000",129,"none","PRESERVED_SPECIMEN",6306538,6,7707728,220,690,5014,3181140,6306538,6306538,"Siphoneugena crassifolia (DC.) Proença & Sobral","Siphoneugena crassifolia (DC.) Proença & Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena crassifolia","Siphoneugena","crassifolia","SPECIES","ACCEPTED","none",NA,NA,"","São Paulo",2015,4,2,"2015-04-02T00:00:00","2018-12-08T17:16:12.924+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000056125","246","IAC - Herbário do Instituto Agronômico de Campinas","Louveira","Fragmento O","pt","IAC",1570743913,"BRA:IAC:IAC:0000056125","Collection","C.F. Nardin; J.F. Benedito & L.C. Bernacci","56125","IAC","Instituto Agronômico de Campinas, IAC","coordenadas originais: 23°07#?#02""S, 46°58#?#32""W",".","2018-05-22T12:54:22.000+0000","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Louveira","São Paulo","brazil",1310,"Louveira",3527306,-46.937132,-23.084175,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.117222,-46.975556,"original coordinates","original coordinates outside municipality original in louveira falls in jundiai"
"5","Siphoneugena crassifolia",1658213952,-22.592222,-45.302778,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.533+0000","2018-11-24T08:57:00.572+0000",126,"none","PRESERVED_SPECIMEN",3181179,6,7707728,220,690,5014,3181140,6306538,6306538,"Siphoneugena widgreniana Berg","Siphoneugena crassifolia (DC.) Proença & Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena crassifolia","Siphoneugena","widgreniana","SPECIES","SYNONYM","2015-11-20T00:00:00",1623,0,"SOUTH_AMERICA","Minas Gerais",2015,5,19,"2015-05-19T00:00:00","2018-11-24T08:57:24.873+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000052067","526","SPSF - Herbário Dom Bento José Pickel","Delfim Moreira","Fazenda de São Francisco dos Campos do Jordão","pt","SPSF",1658213952,"BRA:IF:SPSF:0000052067","Collection","M.G.K.Cornia et al.","52067","IF","Instituto Florestal, IF","COLETA: Árvore de 6,5m de altura. Indivíduo nº 2015-2388 da Fitossociologia. Material infértil.; GEOGRAFIA: Floresta Ombrófila Mista.;","N.M.Ivanauskas","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Delfim Moreira","Minas Gerais","brazil",1527,"Delfim Moreira",3121100,-45.288068,-22.50701,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.592222,-45.302778,"original coordinates","original coordinates OK"
"6","Siphoneugena crassifolia",1587292046,-20.213161,-43.325658,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.253+0000","2018-02-15T05:17:53.054+0000",121,"none","PRESERVED_SPECIMEN",6306538,6,7707728,220,690,5014,3181140,6306538,6306538,"Siphoneugena crassifolia (DC.) Proença & Sobral","Siphoneugena crassifolia (DC.) Proença & Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena crassifolia","Siphoneugena","crassifolia","SPECIES","ACCEPTED","2015-05-18T00:00:00",795,0,"SOUTH_AMERICA","Minas Gerais",2014,8,22,"2014-08-22T00:00:00","2018-07-07T03:37:24.931+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000185828","1199","BHCB - Herbário da Universidade Federal de Minas Gerais","Conceição do Mato Dentro","","pt","BHCB",1587292046,"BRA:UFMG:BHCB:0000185828","Collection","Gontijo, FD; Tameirão Neto, E; Souza, DT","185828","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.213161,-43.325658,"original coordinates","original coordinates outside municipality original in conceicao do mato dentro falls in mariana"
"7","Siphoneugena crassifolia",1086917102,-21.855,-47.438056,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.309+0000","2018-11-24T08:56:59.397+0000",126,"none","PRESERVED_SPECIMEN",3181179,6,7707728,220,690,5014,3181140,6306538,6306538,"Siphoneugena widgreniana Berg","Siphoneugena crassifolia (DC.) Proença & Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena crassifolia","Siphoneugena","widgreniana","SPECIES","SYNONYM","2017-08-23T00:00:00",531,0,"SOUTH_AMERICA","São Paulo",2013,8,8,"2013-08-08T00:00:00","2018-12-08T13:01:20.629+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049071","s/n","SPSF - Herbário Dom Bento José Pickel","Porto Ferreira","Parque Estadual de Porto Ferreira","pt","SPSF",1086917102,"BRA:IF:SPSF:0000049071","Collection","R.M.G. Konopczyk","49071","IF","Instituto Florestal, IF","COLETA: Árvore com 3m de altura, comumente encontrada com fruto em vários estádios de maturação.; GEOGRAFIA: Dique marginal do Rio Mogi Guaçu.;","Osny T. Aguiar","2018-11-05T15:58:13.000+0000","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Porto Ferreira","São Paulo","brazil",1763,"Porto Ferreira",3540705,-47.446829,-21.842253,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-21.855,-47.438056,"original coordinates","original coordinates OK"
"8","Siphoneugena crassifolia",1086916157,-22.526111,-45.266111,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:58.832+0000","2018-11-24T08:56:58.844+0000",126,"none","PRESERVED_SPECIMEN",3181179,6,7707728,220,690,5014,3181140,6306538,6306538,"Siphoneugena widgreniana Berg","Siphoneugena crassifolia (DC.) Proença & Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena crassifolia","Siphoneugena","widgreniana","SPECIES","SYNONYM","2014-04-25T00:00:00",1307,0,"SOUTH_AMERICA","Minas Gerais",2013,12,16,"2013-12-16T00:00:00","2018-12-08T13:01:20.198+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000047974","16","SPSF - Herbário Dom Bento José Pickel","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","pt","SPSF",1086916157,"BRA:IF:SPSF:0000047974","Collection","M.G.K.Cornia & N.M.Ivanauskas & T.N.P. Melo & L.N.Gonçalves","47974","IF","Instituto Florestal, IF","COLETA: Árvore de 6m. Flores em botão; GEOGRAFIA: Floresta Ombrófila mista;","O.T. Aguiar","2018-11-05T15:58:13.000+0000","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Delfim Moreira","Minas Gerais","brazil",1527,"Delfim Moreira",3121100,-45.288068,-22.50701,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.526111,-45.266111,"original coordinates","original coordinates OK"
"9","Siphoneugena crassifolia",1095632248,-24.111389,-50.723333,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:31.243+0000","2018-06-04T19:36:07.116+0000",118,"none","PRESERVED_SPECIMEN",6306538,6,7707728,220,690,5014,3181140,6306538,6306538,"Siphoneugena crassifolia (DC.) Proença & Sobral","Siphoneugena crassifolia (DC.) Proença & Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena crassifolia","Siphoneugena","crassifolia","SPECIES","ACCEPTED","none",635,115,"SOUTH_AMERICA","Paraná",2012,9,6,"2012-09-06T00:00:00","2018-07-07T12:45:35.866+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000387409","1535","MBM - Herbário do Museu Botânico Municipal","Ortigueira","UHE Mauá","pt","MBM",1095632248,"BRA:MBM:MBM:0000387409","Collection","Michelon, C; Adenesky-Filho, E","387409","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore, aprox. 5m, frutos imaturos verdes.; Floresta ripária do Rio Barra Grande.","Selusniaki, M","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Ortigueira","Paraná","brazil",1029,"Ortigueira",4117305,-50.946979,-24.135193,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.111389,-50.723333,"original coordinates","original coordinates OK"
"10","Siphoneugena crassifolia",1213655564,-22.292222,-44.765278,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:33.486+0000","2018-01-05T18:34:57.717+0000",114,"none","PRESERVED_SPECIMEN",6306538,6,7707728,220,690,5014,3181140,6306538,6306538,"Siphoneugena crassifolia (DC.) Proença & Sobral","Siphoneugena crassifolia (DC.) Proença & Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena crassifolia","Siphoneugena","crassifolia","SPECIES","ACCEPTED","2012-11-01T00:00:00",1776,0,"SOUTH_AMERICA","Minas Gerais",2012,11,23,"2012-11-23T00:00:00","2018-07-08T01:36:27.449+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000199126","3065","UB - Herbário da Universidade de Brasília","Itamonte","Fim da estrada do bairro rural Colina para topo do morro, no local chamado Flor das Águas","pt","UB",1213655564,"BRA:UnB:UB:0000199126","Collection","Faria, JEQ","199126","UnB","Universidade de Brasília (UnB)","Árvore ca. 7 m de altura, caule rugoso, frutos imaturos verdes. (coletado material em sílica gel); Floresta antropizada ao lado de eucaliptal","Faria, JEQ","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Itamonte","Minas Gerais","brazil",1606,"Itamonte",3133006,-44.758791,-22.289104,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.292222,-44.765278,"original coordinates","original coordinates OK"
