"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","references","created","associatedSequences","taxonID","higherClassification","otherCatalogNumbers","fieldNotes","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","habitat","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","nomenclaturalStatus","bibliographicCitation","higherGeography","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Calyptranthes clusiifolia",1638350149,-15.713333,-48.964444,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.457+0000","2018-11-14T17:16:08.468+0000",135,"none","PRESERVED_SPECIMEN",3181252,6,7707728,220,690,5014,3181245,3181252,3181252,"Calyptranthes clusiifolia (Miq.) Berg","Calyptranthes clusiifolia (Miq.) Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes clusiifolia","Calyptranthes","clusiifolia","SPECIES","ACCEPTED","2017-05-01T00:00:00",1104,0,"SOUTH_AMERICA","Goiás",2017,5,29,"2017-05-29T00:00:00","2018-10-04T14:42:42.000+0000","2018-12-06T03:12:54.388+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000032714","1859","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Trilha da Cachoeira dos Dragões","pt","HEPH",1638350149,"BRA:JBB:HEPH:0000032714","Collection","Rosa, PO; Chacon, RG; Sampaio, RC; Cruz, RS; Tinti, BV","32714","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore 4m. Frutos imaturos verdes; Campo rupestre","Rosa, PO",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","","Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.713333,-48.964444,"original coordinates","original coordinates OK"
"2","Calyptranthes clusiifolia",1913583956,-15.874166,-47.841388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.237+0000","2018-11-23T18:21:44.387+0000",123,"none","PRESERVED_SPECIMEN",3181252,6,7707728,220,690,5014,3181245,3181252,3181252,"Calyptranthes clusiifolia (Miq.) Berg","Calyptranthes clusiifolia (Miq.) Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes clusiifolia","Calyptranthes","clusiifolia","SPECIES","ACCEPTED","none",NA,NA,"","Goiás",2017,5,30,"2017-05-30T00:00:00","2018-10-26T13:59:09.000+0000","2018-12-10T13:35:48.714+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103887","1865","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PIRENOPOLIS","Mosteiro Zen Horyu-Zan Eisho-JI. Entre a Cachoeira dos Dragões e Cidade de Pedra.","pt","CEN",1913583956,"BRA:Cenargen:CEN:0000103887","Collection","Priscila Oliveira Rosa","103887","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação HEPH nº 32714","P. O. Rosa",1,"Exsicatas","","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","","PIRENOPOLIS","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.874166,-47.841388,"original coordinates","original coordinates outside municipality original in pirenopolis falls in brasilia"
"3","Calyptranthes clusiifolia",1705519208,-14.168264,-47.825772,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.786+0000","2018-11-14T17:16:08.804+0000",135,"none","PRESERVED_SPECIMEN",3181252,6,7707728,220,690,5014,3181245,3181252,3181252,"Calyptranthes clusiifolia (Miq.) Berg","Calyptranthes clusiifolia (Miq.) Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes clusiifolia","Calyptranthes","clusiifolia","SPECIES","ACCEPTED","2017-10-02T00:00:00",977,0,"SOUTH_AMERICA","Goiás",2017,9,28,"2017-09-28T00:00:00","2018-10-04T14:42:42.000+0000","2018-12-09T16:22:38.768+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033205","1665","HEPH - Herbário Ezechias Paulo Heringer","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha entre salto 120 e salto 80","pt","HEPH",1705519208,"BRA:JBB:HEPH:0000033205","Collection","Chacon, RG; Oliveira, JAS; Mercadante, M","33205","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Rara; Árvore de 5m, fruto verde, frondosa; Mata de galeria","Rosa, PO",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","","Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.168264,-47.825772,"original coordinates","original coordinates OK"
"4","Calyptranthes clusiifolia",1705519144,-14.098333,-47.75,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.732+0000","2018-11-14T17:16:08.742+0000",135,"none","PRESERVED_SPECIMEN",3181252,6,7707728,220,690,5014,3181245,3181252,3181252,"Calyptranthes clusiifolia (Miq.) Berg","Calyptranthes clusiifolia (Miq.) Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes clusiifolia","Calyptranthes","clusiifolia","SPECIES","ACCEPTED","2017-10-02T00:00:00",1079,0,"SOUTH_AMERICA","Goiás",2017,9,27,"2017-09-27T00:00:00","2018-10-04T14:42:42.000+0000","2018-12-09T16:22:38.683+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033145","1605","HEPH - Herbário Ezechias Paulo Heringer","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha da Sete Quedas, após o ponto de apoio até o córrego","pt","HEPH",1705519144,"BRA:JBB:HEPH:0000033145","Collection","Chacon, RG; Oliveira, JAS; Mercadante, M","33145","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Comum; Árvore de 5m, frutos amarelos, laranjas e vermelhos; Cerrado rupestre, areia quartizoza, relevo inclinado","Rosa, PO",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","","Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.098333,-47.75,"original coordinates","original coordinates OK"
"5","Calyptranthes clusiifolia",1801096613,-19.7675,-43.633889,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.166+0000","2017-12-29T14:08:06.200+0000",136,"none","PRESERVED_SPECIMEN",3181252,6,7707728,220,690,5014,3181245,3181252,3181252,"Calyptranthes clusiifolia (Miq.) Berg","Calyptranthes clusiifolia (Miq.) Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes clusiifolia","Calyptranthes","clusiifolia","SPECIES","ACCEPTED","2016-07-01T00:00:00",1106,0,"SOUTH_AMERICA","Minas Gerais",2016,7,19,"2016-07-19T00:00:00","2017-12-15T12:55:30.000+0000","2018-12-08T01:46:24.009+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004312","6363","HDJF - Herbário Dendrológico Jeanine Felfili","Caeté","Estrada de terra saindo do distrito de Roças Novas chegando no hotel Tauá","pt","HDJF",1801096613,"BRA:UFVJM:HDJF:0000004312","Collection","Faria, JEQ","4312","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Árvore ca. 6 m de altura, frutos imaturos verdes; Floresta estacional semidecidual","Faria, JEQ",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","","Caeté","Minas Gerais","brazil",2461,"Caeté",3110004,-43.637744,-19.86804,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.7675,-43.633889,"original coordinates","original coordinates OK"
"6","Calyptranthes clusiifolia",1438023179,-20.169444,-43.589722,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.990+0000","2018-02-15T05:17:52.553+0000",121,"none","PRESERVED_SPECIMEN",3181252,6,7707728,220,690,5014,3181245,3181252,3181252,"Calyptranthes clusiifolia (Miq.) Berg","Calyptranthes clusiifolia (Miq.) Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes clusiifolia","Calyptranthes","clusiifolia","SPECIES","ACCEPTED","none",1164,0,"SOUTH_AMERICA","Minas Gerais",2016,12,8,"2016-12-08T00:00:00","2018-01-16T21:11:28.000+0000","2018-12-06T19:16:30.661+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000184261","1298","BHCB - Herbário da Universidade Federal de Minas Gerais","Santa Bárbara","RPPN Capivari I","pt","BHCB",1438023179,"BRA:UFMG:BHCB:0000184261","Collection","Paiva, JAM; Souza, LS; Silva, E; Tomich, S","184261","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","","Santa Bárbara","Minas Gerais","brazil",2414,"Santa Bárbara",3157203,-43.475592,-20.029419,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.169444,-43.589722,"original coordinates","original coordinates OK"
"7","Calyptranthes clusiifolia",1143431503,-21.704322,-44.870036,"gass84,iddatunl","5bad80c7-8b9e-448a-84fe-df70288f16ac","d07d294b-8ae1-48ab-94e2-f7caae47707d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:28.021+0000","2018-11-23T15:39:28.072+0000",129,"none","PRESERVED_SPECIMEN",3181252,6,7707728,220,690,5014,3181245,3181252,3181252,"Calyptranthes clusiifolia (Miq.) Berg","Calyptranthes clusiifolia (Miq.) Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes clusiifolia","Calyptranthes","clusiifolia","SPECIES","ACCEPTED","2015-10-01T00:00:00",1220,0,"","Minas Gerais",2015,7,30,"2015-07-30T00:00:00","","2018-11-23T15:39:31.207+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUSC - Herbário Unisanta","BRA:UNISANTA:HUSC:0000010606","1158","HUSC - Herbário Unisanta","São Thomé das Letras","Mata do Óleo.","pt","HUSC",1143431503,"BRA:UNISANTA:HUSC:0000010606","Collection","Sampaio, P.S.P.; Sattelmayer, E.R.","10606","UNISANTA","Universidade Santa Cecília (UNISANTA)","Árvore com 5m de altura, estéril.; Mata ciliar, subosque.","Sobral, M.",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","","São Thomé das Letras","Minas Gerais","brazil",1801,"São Thomé das Letras",3165206,-44.964472,-21.733926,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.704322,-44.870036,"original coordinates","original coordinates outside municipality original in sao thome das letras falls in cruzilia"
"8","Calyptranthes clusiifolia",1226939763,-21.228444,-44.968347,"gass84,preswcd","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.852+0000","2018-02-15T05:17:50.460+0000",121,"none","PRESERVED_SPECIMEN",3181252,6,7707728,220,690,5014,3181245,3181252,3181252,"Calyptranthes clusiifolia (Miq.) Berg","Calyptranthes clusiifolia (Miq.) Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes clusiifolia","Calyptranthes","clusiifolia","SPECIES","ACCEPTED","none",953,0,"SOUTH_AMERICA","Minas Gerais",2015,9,2,"2015-09-02T00:00:00","2018-01-16T21:11:28.000+0000","2018-12-07T20:00:35.814+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000178172","561","BHCB - Herbário da Universidade Federal de Minas Gerais","Lavras","Universidade Fedral de Lavras, No sub-bosque da plantação de eucalipto. Em frente a plantação de candeia","pt","BHCB",1226939763,"BRA:UFMG:BHCB:0000178172","Collection","Domingos, QD; Guerra, IP; Jardim, IN","178172","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","","Lavras","Minas Gerais","brazil",1961,"Lavras",3138203,-45.039159,-21.26546,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.228444,-44.968347,"original coordinates","original coordinates OK"
"9","Calyptranthes clusiifolia",1942138307,-22.6,-50.38,"cudc,gass84","ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","none","9e4f3516-2b98-4700-a39a-3f109252508c","GB","DWC_ARCHIVE","2018-12-11T20:28:19.074+0000","2018-11-19T16:49:45.295+0000",95,"none","PRESERVED_SPECIMEN",3181252,6,7707728,220,690,5014,3181245,3181252,3181252,"Calyptranthes clusiifolia (Miq.) Berg","Calyptranthes clusiifolia (Miq.) Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes clusiifolia","Calyptranthes","clusiifolia","SPECIES","ACCEPTED","none",550,NA,"","",2014,2,1,"2014-02-01T00:00:00","2018-10-04T00:00:00.000+0000","2018-12-07T16:07:02.465+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","MG708028","","","","Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","","",1942138307,"MG708028","","R.A.F. Lima & M.C. Vaz",NA,"","","","",NA,"","http://www.ebi.ac.uk/ena/data/view/MG708028","2018-10-04","MG708028",1134138,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Myrcia group;Calyptranthes","","","","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-22.6,-50.38,"original coordinates","original coordinates outside municipality original in  falls in assis"
"10","Calyptranthes clusiifolia",1090581998,-22.863721,-47.086761,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:31.355+0000","2018-06-04T12:02:27.401+0000",129,"none","PRESERVED_SPECIMEN",3181252,6,7707728,220,690,5014,3181245,3181252,3181252,"Calyptranthes clusiifolia (Miq.) Berg","Calyptranthes clusiifolia (Miq.) Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes clusiifolia","Calyptranthes","clusiifolia","SPECIES","ACCEPTED","2014-04-08T00:00:00",NA,NA,"","São Paulo",2014,4,8,"2014-04-08T00:00:00","2018-05-22T12:53:56.000+0000","2018-12-08T04:43:32.087+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000055275","52","IAC - Herbário do Instituto Agronômico de Campinas","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra da Terra Roxa Encaroçada (Arboreas), L6, P25","pt","IAC",1090581998,"BRA:IAC:IAC:0000055275","Collection","L.B. Évora; F.D.M. Carvalho","55275","IAC","Instituto Agronômico de Campinas, IAC","","L.B. Évora; F.D.M. Carvalho",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","","Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.863721,-47.086761,"original coordinates","original coordinates OK"
