"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","continent","coordinateUncertaintyInMeters","references","institutionID","county","preparations","verbatimElevation","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","higherGeography","higherClassification","habitat","fieldNumber","organismID","datasetID","accessRights","identificationRemarks","typeStatus","typifiedName","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia selloi",1837394376,-23.1935,-44.25,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.480+0000","2018-04-05T12:08:14.419+0000",123,"none","PRESERVED_SPECIMEN",5415646,6,7707728,220,690,5014,3177662,5418007,5418007,"Plinia edulis (Vell.) Sobral","Eugenia selloi B.D.Jacks.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia selloi","Plinia","edulis","SPECIES","SYNONYM","2018-02-27T00:00:00",9,0,"Rio de Janeiro",2018,1,24,"2018-01-24T00:00:00","2018-03-23T20:53:06.000+0000","2018-12-08T03:39:49.703+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016281","225","EFC - Herbário Escola de Florestas Curitiba","Angra dos Reis","Parnaioca","pt","EFC",1837394376,"BRA:UFPR:EFC:0000016281","Collection","Souza, I.; Couto, A.C.P.","16281","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 12 m, frutos amarelos na extremidade dos galhos, muito saborosos. Floresta Ombrófila Densa Altomontana","Souza, I.","","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","",NA,"Angra dos Reis","Rio de Janeiro","brazil",1369,"Angra dos Reis",330010,-44.400267,-22.90214,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-23.1935,-44.25,"original coordinates","original coordinates OK"
"2","Eugenia selloi",1840911670,-22.923889,-42.320278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:22.484+0000","2018-09-24T19:59:03.623+0000",207,"none","PRESERVED_SPECIMEN",5418007,6,7707728,220,690,5014,3177662,5418007,5418007,"Eugenia selloi B.D.Jacks.","Eugenia selloi B.D.Jacks.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia selloi","Eugenia","selloi","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2018,3,21,"2018-03-21T00:00:00","2018-07-24T10:27:26.459+0000","2018-12-08T19:50:28.236+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1385291","1504","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Araruama","Distrito de Praia Seca. Restinga da trilha interpretativa atrás da sub-sede do Parque Estadual da Costa do Sol. Parque Estadual da Costa do Sol","","RB",1840911670,"urn:catalog:JBRJ:RB:1385291","PhysicalObject","C. Baez; E. Fernandez, T. Lima, R. Gomes","RB01385291","JBRJ","","Arbusto, 70 cm. Cálice verde. Corola e estames alvos.","M. C. Souza","RB 762880","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","",NA,"Araruama","Rio de Janeiro","brazil",1427,"Araruama",3300209,-42.296121,-22.756538,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.923889,-42.320278,"original coordinates","original coordinates OK"
"3","Eugenia selloi",1913599059,-22.971944,-43.273611,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:54.490+0000","2018-09-25T14:06:09.210+0000",126,"none","PRESERVED_SPECIMEN",5415646,6,7707728,220,690,5014,3177662,5418007,5418007,"Plinia edulis (Vell.) Sobral","Eugenia selloi B.D.Jacks.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia selloi","Plinia","edulis","SPECIES","SYNONYM","2016-02-01T00:00:00",NA,NA,"Rio de Janeiro",2015,1,28,"2015-01-28T00:00:00","2018-08-24T15:06:54.000+0000","2018-12-10T13:35:57.414+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000223485","1467","SPF - Herbário da Universidade de São Paulo","Rio de Janeiro","Parque Nacional da Tijuca, Em frente ao portão da Fundação Estadual de Engenharia do Meio Ambiente (FEEMA).","pt","SPF",1913599059,"BRA:USP:SPF:0000223485","Collection","Giaretta, A","223485","USP","Universidade de São Paulo, USP","Árvore ca. 13 m alt. Frutos amarelos. Amostra em sílica.; Floresta Ombrófila.","Giaretta, A","","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.971944,-43.273611,"original coordinates","original coordinates OK"
"4","Eugenia selloi",1213523894,-26.368056,-49.139722,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.422+0000","2018-10-24T15:38:16.554+0000",121,"none","PRESERVED_SPECIMEN",5415646,6,7707728,220,690,5014,3177662,5418007,5418007,"Plinia edulis (Vell.) Sobral","Eugenia selloi B.D.Jacks.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia selloi","Plinia","edulis","SPECIES","SYNONYM","2015-10-24T00:00:00",205,0,"Santa Catarina",2015,10,24,"2015-10-24T00:00:00","","2018-10-24T15:38:53.515+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048680","2643","FURB - Herbário Dr. Roberto Miguel Klein","Jaraguá do Sul","Santa Luzia.","pt","FURB",1213523894,"BRA:FURB:FURB:0000048680","Collection","Oliveira, A.A. de","48680","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Oliveira, AA de","","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","",NA,"Jaraguá do Sul","Santa Catarina","brazil",762,"Jaraguá do Sul",4208906,-49.160057,-26.480983,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.368056,-49.139722,"original coordinates","original coordinates OK"
"5","Eugenia selloi",1829094852,-23.435889,-46.705389,"gass84,iddatunl","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:44.714+0000","2018-09-25T13:57:29.778+0000",120,"none","PRESERVED_SPECIMEN",5415646,6,7707728,220,690,5014,3177662,5418007,5418007,"Plinia edulis (Vell.) Sobral","Eugenia selloi B.D.Jacks.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia selloi","Plinia","edulis","SPECIES","SYNONYM","2014-01-01T00:00:00",885,0,"São Paulo",2014,2,12,"2014-02-12T00:00:00","","2018-09-25T13:57:29.801+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000487838","3237","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Guarulhos","Vitória régia, lote 1","pt","SP",1829094852,"BRA:IBt:SP:0000487838","Collection","Shirasuna, RT","487838","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Shirasuna, RT","","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","",NA,"Guarulhos","São Paulo","brazil",1211,"Guarulhos",3518800,-46.454598,-23.402498,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.435889,-46.705389,"original coordinates","original coordinates outside municipality original in guarulhos falls in sao paulo"
"6","Eugenia selloi",1424454597,-13.919444,-39.468333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:32.913+0000","2018-09-24T20:03:46.785+0000",207,"none","PRESERVED_SPECIMEN",5415646,6,7707728,220,690,5014,3177662,5418007,5418007,"Plinia edulis (Vell.) Sobral","Eugenia selloi B.D.Jacks.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia selloi","Plinia","edulis","SPECIES","SYNONYM","none",NA,NA,"Bahia",2013,3,14,"2013-03-14T00:00:00","2014-07-08T01:34:46.662+0000","2018-12-06T17:00:33.740+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:790335","1202","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ibirapitanga","Serra do Papua, APA do Pratigi, descida do córrego 01, subida pelo parcela 7 e 8, trilha principal. Floresta densa ( mata atlantica), pertubada, em sucessão avançada.","","RB",1424454597,"urn:catalog:JBRJ:RB:790335","PhysicalObject","Lucas, E; et.al","RB00790335","JBRJ","","Árvore com 15 metros de altura, 25 cm diam, cauliflora, pétalas e estames completamente alvos.","","RB 579508","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","",NA,"Ibirapitanga","Bahia","brazil",3339,"Ibirapitanga",2912707,-39.430695,-14.061146,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.919444,-39.468333,"original coordinates","original coordinates OK"
"7","Eugenia selloi",1087706442,-13.916111,-39.465833,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:54.158+0000","2018-08-03T12:12:38.082+0000",121,"none","PRESERVED_SPECIMEN",5415646,6,7707728,220,690,5014,3177662,5418007,5418007,"Plinia edulis (Vell.) Sobral","Eugenia selloi B.D.Jacks.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia selloi","Plinia","edulis","SPECIES","SYNONYM","none",NA,NA,"Bahia",2013,3,13,"2013-03-13T00:00:00","2018-07-31T12:27:34.000+0000","2018-12-08T13:06:05.879+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000005699","1193","HURB - Herbário do Recôncavo da Bahia","Ibirapitanga","Serra do Papua, APA do Pratigi, descida da parcela 3 antes do córrego 01;","pt","HURB",1087706442,"BRA:UFRB:HURB:0000005699","Collection","Lucas, E.; Aona, L.Y.S; Biggs, N.; Jardim, J.G.; Mazine, F.F.; Victor Júnior, V.V.; Costa, G.","5699","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","DNAHábito: árvore","","","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","",NA,"Ibirapitanga","Bahia","brazil",3339,"Ibirapitanga",2912707,-39.430695,-14.061146,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.916111,-39.465833,"original coordinates","original coordinates OK"
"8","Eugenia selloi",1424505450,-21.761111,-41.037222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:04.494+0000","2018-09-24T20:04:16.002+0000",207,"none","PRESERVED_SPECIMEN",5418007,6,7707728,220,690,5014,3177662,5418007,5418007,"Eugenia selloi B.D.Jacks.","Eugenia selloi B.D.Jacks.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia selloi","Eugenia","selloi","SPECIES","ACCEPTED","2013-04-17T00:00:00",7,NA,"Rio de Janeiro",2013,4,17,"2013-04-17T00:00:00","2017-10-18T13:05:23.501+0000","2018-12-06T17:01:04.640+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:935253","293","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São João da Barra","RPPN Fazenda Caruara. RPPN Fazenda Caruara","","RB",1424505450,"urn:catalog:JBRJ:RB:935253","PhysicalObject","A.D.Mattedi; L.P.Mauad, A.J.C.Souza","RB00935253","JBRJ","","Frutos verdes","A.D.Mattedi","RB 619862","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","",NA,"São João da Barra","Rio de Janeiro","brazil",1784,"São João da Barra",3305000,-41.080156,-21.782425,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.761111,-41.037222,"original coordinates","original coordinates OK"
"9","Eugenia selloi",1077244357,-22.971667,-42.901111,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:48.387+0000","2018-12-03T16:16:08.529+0000",122,"none","PRESERVED_SPECIMEN",5417811,6,7707728,220,690,5014,3177662,5418007,5418007,"Eugenia neonitida M.Sobral","Eugenia selloi B.D.Jacks.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia selloi","Eugenia","neonitida","SPECIES","SYNONYM","2012-04-01T00:00:00",NA,NA,"Rio de Janeiro",2012,4,7,"2012-04-07T00:00:00","2018-11-23T18:11:01.000+0000","2018-12-06T14:16:40.123+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000108805","19637","ALCB - Herbário Alexandre Leal Costa","Rio de Janeiro","APA Restinga entre Itaipuaçu e Marica","pt","ALCB",1077244357,"BRA:UFBA:ALCB:0000108805","Collection","Guedes, ML","108805","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 1 m alt. Folhas coriáceas, aromáticas. Botões alvos. Frutos jovens.","Guedes, ML; Rodarte, ATA","","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.971667,-42.901111,"original coordinates","original coordinates outside Brazil"
"10","Eugenia selloi",1836918887,-23.03,-43.31,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.112+0000","2018-09-24T19:50:18.687+0000",132,"none","PRESERVED_SPECIMEN",5418007,6,7707728,220,690,5014,3177662,5418007,5418007,"Eugenia selloi B.D.Jacks.","Eugenia selloi B.D.Jacks.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia selloi","Eugenia","selloi","SPECIES","ACCEPTED","2014-09-02T00:00:00",NA,NA,"Rio de Janeiro",2012,4,NA,"2012-04-01T00:00:00","2018-08-31T18:28:36.000+0000","2018-12-09T13:26:55.568+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000039250","ASE39250","ASE - Herbário da Universidade Federal de Sergipe","Rio de Janeiro","Parque Natural Municipal de Grumari","pt","ASE",1836918887,"BRA:UFS:ASE:0000039250","Collection","Defaveri, ACA; Sato, A; Cordeiro, SZ","39250","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Restinga.","Defaveri, ACA","","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-23.03,-43.31,"original coordinates","original coordinates outside Brazil"
