"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","modified","preparations","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","identificationRemarks","verbatimElevation","collectionID","identificationQualifier","coordinateUncertaintyInMeters","county","georeferenceSources","typeStatus","dynamicProperties","fieldNumber","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia sparsa",1213627660,-14.196944,-49.295,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:15.912+0000","2018-01-05T18:34:45.174+0000",114,"none","PRESERVED_SPECIMEN",5416749,6,7707728,220,690,5014,3177662,5416749,5416749,"Eugenia sparsa S.Moore","Eugenia sparsa S.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sparsa","Eugenia","sparsa","SPECIES","ACCEPTED","2011-11-01T00:00:00",392,0,"SOUTH_AMERICA","Goiás",2011,11,5,"2011-11-05T00:00:00","2018-07-08T01:33:21.436+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000171171","2115","UB - Herbário da Universidade de Brasília","Alto Horizonte","Raegião da Sururuca, fazenda do senhor Manoel Braz","pt","UB",1213627660,"BRA:UnB:UB:0000171171","Collection","Faria, JEQ","171171","UnB","Universidade de Brasília (UnB)","Árvore ca. 3 m de altura, fruto imaturo creme (coletado material em sílica gel); Borda de mata de galeria","Faria, JEQ",NA,"","","","","","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Alto Horizonte","Goiás","brazil",3325,"Alto Horizonte",5200555,-49.428812,-14.170302,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.196944,-49.295,"original coordinates","original coordinates OK"
"2","Eugenia sparsa",1213622437,-8.706389,-48.436667,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:12.309+0000","2018-01-05T18:34:42.695+0000",114,"none","PRESERVED_SPECIMEN",5416749,6,7707728,220,690,5014,3177662,5416749,5416749,"Eugenia sparsa S.Moore","Eugenia sparsa S.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sparsa","Eugenia","sparsa","SPECIES","ACCEPTED","2011-05-01T00:00:00",270,0,"SOUTH_AMERICA","Tocantins",2010,3,23,"2010-03-23T00:00:00","2018-07-08T01:33:21.458+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000165892","1517","UB - Herbário da Universidade de Brasília","Guaraí","Sub-bacia Tocantins","pt","UB",1213622437,"BRA:UnB:UB:0000165892","Collection","Haidar, RF; Brandão, M; Vale, GD; Thomé, GA","165892","UnB","Universidade de Brasília (UnB)","Eugenia aurata P1 e P2 TO; floresta estacional semidecidual","Faria, JEQ",NA,"","","","","","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Guaraí","Tocantins","brazil",4140,"Guaraí",1709302,-48.440962,-8.739254,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-8.706389,-48.436667,"original coordinates","original coordinates OK"
"3","Eugenia sparsa",1213622362,-8.302222,-46.894167,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:12.290+0000","2018-01-05T18:34:42.632+0000",114,"none","PRESERVED_SPECIMEN",5416749,6,7707728,220,690,5014,3177662,5416749,5416749,"Eugenia sparsa S.Moore","Eugenia sparsa S.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sparsa","Eugenia","sparsa","SPECIES","ACCEPTED","2011-05-01T00:00:00",296,0,"SOUTH_AMERICA","Tocantins",2010,5,7,"2010-05-07T00:00:00","2018-07-08T01:33:21.482+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000165859","1454","UB - Herbário da Universidade de Brasília","Campos Lindos","Subbacia R. Manoel A. Grande","pt","UB",1213622362,"BRA:UnB:UB:0000165859","Collection","Haidar, RF; Brandão, M; Vale, GD; Thomé, GA","165859","UnB","Universidade de Brasília (UnB)","Myrtaceae - P19 MG; Mata de galeria","Faria, JEQ",NA,"","","","","","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Campos Lindos","Tocantins","brazil",4230,"Campos Lindos",1703842,-46.804026,-8.2021,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-8.302222,-46.894167,"original coordinates","original coordinates OK"
"4","Eugenia sparsa",1213622427,-10.865833,-49.775833,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:12.355+0000","2018-01-05T18:34:42.730+0000",114,"none","PRESERVED_SPECIMEN",5416749,6,7707728,220,690,5014,3177662,5416749,5416749,"Eugenia sparsa S.Moore","Eugenia sparsa S.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sparsa","Eugenia","sparsa","SPECIES","ACCEPTED","2011-05-01T00:00:00",183,0,"SOUTH_AMERICA","Tocantins",2010,6,25,"2010-06-25T00:00:00","2018-07-08T01:33:21.451+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000165933","1532","UB - Herbário da Universidade de Brasília","Lagoa da Confusão","Sub-bacia Formoso","pt","UB",1213622427,"BRA:UnB:UB:0000165933","Collection","Haidar, RF; Brandão, M; Vale, GD; Thomé, GA","165933","UnB","Universidade de Brasília (UnB)","Myrtaceae P1/7 FO; Cerradão","Faria, JEQ",NA,"","","","","","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Lagoa da Confusão","Tocantins","brazil",3737,"Lagoa da Confusão",1711902,-50.160375,-11.036148,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.865833,-49.775833,"original coordinates","original coordinates OK"
"5","Eugenia sparsa",1213622489,-5.968056,-47.793889,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:12.398+0000","2018-01-05T18:34:42.726+0000",114,"none","PRESERVED_SPECIMEN",5416749,6,7707728,220,690,5014,3177662,5416749,5416749,"Eugenia sparsa S.Moore","Eugenia sparsa S.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sparsa","Eugenia","sparsa","SPECIES","ACCEPTED","2011-05-01T00:00:00",219,0,"SOUTH_AMERICA","Tocantins",2010,6,7,"2010-06-07T00:00:00","2018-07-08T01:33:21.475+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000165985","1576","UB - Herbário da Universidade de Brasília","São Sebastião do Tocantins","Sub-bacia Araguaia","pt","UB",1213622489,"BRA:UnB:UB:0000165985","Collection","Haidar, RF; Brandão, M; Vale, GD; Thomé, GA","165985","UnB","Universidade de Brasília (UnB)","P23 AR- Myrtaceae; Cerradão","Faria, JEQ",NA,"","","","","","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"São Sebastião do Tocantins","Tocantins","brazil",5038,"São Sebastião do Tocantins",1720309,-48.331877,-5.240136,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-5.968056,-47.793889,"original coordinates","original coordinates outside municipality original in sao sebastiao do tocantins falls in sao bento do tocantins"
"6","Eugenia sparsa",1913579260,-7.3225,-47.6,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:41.724+0000","2018-11-23T18:21:41.776+0000",123,"none","PRESERVED_SPECIMEN",5416749,6,7707728,220,690,5014,3177662,5416749,5416749,"Eugenia sparsa S.Moore","Eugenia sparsa S.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sparsa","Eugenia","sparsa","SPECIES","ACCEPTED","none",170,0,"","Tocantins",2009,11,26,"2009-11-26T00:00:00","2018-12-10T13:35:46.452+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000099257","14816","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BABACULANDIA","Estrada de acesso ao rio Tocantins, a leste da ferrovia Norte Sul, ao sul da Ilha de São José.","pt","CEN",1913579260,"BRA:Cenargen:CEN:0000099257","Collection","Glocimar Pereira-Silva","99257","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Área de influência direta (lago).","J. E. Q. Faria Júnior & D. V. Segarra",4,"2018-10-26T13:59:23.000+0000","Exsicatas","","","","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"BABACULANDIA","Tocantins","brazil",4510,"Babaçulândia",1703008,-47.855253,-7.175263,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-7.3225,-47.6,"original coordinates","original coordinates outside municipality original in babaculandia falls in filadelfia"
"7","Eugenia sparsa",1095243831,-7.301111,-47.476944,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:26.845+0000","2018-11-23T18:21:27.017+0000",123,"none","PRESERVED_SPECIMEN",5416749,6,7707728,220,690,5014,3177662,5416749,5416749,"Eugenia sparsa S.Moore","Eugenia sparsa S.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sparsa","Eugenia","sparsa","SPECIES","ACCEPTED","none",150,0,"","Maranhão",2008,1,16,"2008-01-16T00:00:00","2018-11-23T18:22:38.609+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000068282","12708","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAROLINA","Estrada de acesso ao porto de Babaçulândia, margem direita do rio Tocantins.","pt","CEN",1095243831,"BRA:Cenargen:CEN:0000068282","Collection","Glocimar Pereira-Silva","68282","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Área de influência direta (lago).","J. E. Q. Faria Júnior",5,"","Exsicatas","","","","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"CAROLINA","Maranhão","brazil",4446,"Carolina",2102804,-47.202587,-7.373867,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-7.301111,-47.476944,"original coordinates","original coordinates OK"
"8","Eugenia sparsa",1095243956,-7.853333,-47.939444,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:26.896+0000","2018-11-23T18:21:27.092+0000",123,"none","PRESERVED_SPECIMEN",5416749,6,7707728,220,690,5014,3177662,5416749,5416749,"Eugenia sparsa S.Moore","Eugenia sparsa S.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sparsa","Eugenia","sparsa","SPECIES","ACCEPTED","none",160,0,"","Tocantins",2008,1,20,"2008-01-20T00:00:00","2018-11-23T18:22:38.593+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000068378","12818","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PALMEIRANTE","Estrada de acesso ao rio João Aires, próximo à cidade.","pt","CEN",1095243956,"BRA:Cenargen:CEN:0000068378","Collection","Glocimar Pereira-Silva","68378","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Área de influência direta (APP).","J. E. Q. Faria Júnior",4,"","Exsicatas","","","","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"PALMEIRANTE","Tocantins","brazil",4295,"Palmeirante",1715705,-48.156447,-7.886686,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-7.853333,-47.939444,"original coordinates","original coordinates OK"
"9","Eugenia sparsa",1213577633,-12.112222,-50.815833,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:42.985+0000","2018-01-05T18:34:23.104+0000",114,"none","PRESERVED_SPECIMEN",5416749,6,7707728,220,690,5014,3177662,5416749,5416749,"Eugenia sparsa S.Moore","Eugenia sparsa S.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sparsa","Eugenia","sparsa","SPECIES","ACCEPTED","2011-05-01T00:00:00",210,0,"SOUTH_AMERICA","Mato Grosso",2008,9,NA,"2008-09-01T00:00:00","2018-07-08T01:33:21.509+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000120995","111","UB - Herbário da Universidade de Brasília","Novo Santo Antônio","Parque Estadual Araguaia","pt","UB",1213577633,"BRA:UnB:UB:0000120995","Collection","Solórzano, A; Pinto, JRR; Lima, HS","120995","UnB","Universidade de Brasília (UnB)","Coletado na parcela 1, indivíduo número 94, com 6cm de D30. Apelido de campo Myrtaceae sp. 1; Árvore 5m; Cerradão.","Faria, JEQ",NA,"","","","","","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Novo Santo Antônio","Mato Grosso","brazil",3552,"Novo Santo Antônio",5106315,-50.889378,-12.316777,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-12.112222,-50.815833,"original coordinates","original coordinates OK"
"10","Eugenia sparsa",1213617830,-10.676944,-48.277222,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:09.533+0000","2018-01-05T18:34:40.609+0000",114,"none","PRESERVED_SPECIMEN",5416749,6,7707728,220,690,5014,3177662,5416749,5416749,"Eugenia sparsa S.Moore","Eugenia sparsa S.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia sparsa","Eugenia","sparsa","SPECIES","ACCEPTED","none",286,0,"SOUTH_AMERICA","Tocantins",2008,9,19,"2008-09-19T00:00:00","2018-07-08T01:33:21.486+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000161312","334","UB - Herbário da Universidade de Brasília","Porto Nacional","Margem esquerda da TO-255 (km 17), Sentido Porto Nacional/Monte do Carmo, entre essas duas cidades","pt","UB",1213617830,"BRA:UnB:UB:0000161312","Collection","Faria, JEQ; Cota, MRC; Caires, CS; Zanatta, MRV","161312","UnB","Universidade de Brasília (UnB)","Árvore ca. de 5 m de altura; coletada em borda de vereda","",NA,"","","","","","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"Porto Nacional","Tocantins","brazil",3823,"Porto Nacional",1718204,-48.496572,-10.544258,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.676944,-48.277222,"original coordinates","original coordinates OK"
