"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","fieldNotes","individualCount","preparations","coordinateUncertaintyInMeters","habitat","georeferenceProtocol","eventRemarks","higherClassification","higherGeography","references","institutionID","county","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","identificationRemarks","verbatimElevation","organismID","datasetID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eugenia complicata",1638349986,-15.845278,-47.813056,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.394+0000","2018-11-14T17:16:08.404+0000",135,"none","PRESERVED_SPECIMEN",5417179,6,7707728,220,690,5014,3177662,5417179,5417179,"Eugenia complicata O.Berg","Eugenia complicata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia complicata","Eugenia","complicata","SPECIES","ACCEPTED","2017-02-15T00:00:00","SOUTH_AMERICA","Distrito Federal",2017,2,9,"2017-02-09T00:00:00","2018-10-04T14:42:44.000+0000","2018-12-06T03:12:54.340+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000032499","1423","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Parque Bernardo Sayão próximo à DF-001 e a pista de acesso a ponte JK.","pt","HEPH",1638349986,"BRA:JBB:HEPH:0000032499","Collection","Chacon, RG; Gouvêa, APML","32499","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Subarbusto; Campo Sujo, latossolo vermelho","Chacon, RG",NA,NA,"","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.845278,-47.813056,"original coordinates","original coordinates OK"
"2","Eugenia complicata",1705519049,-15.715278,-48.925833,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.614+0000","2018-11-14T17:16:08.626+0000",135,"none","PRESERVED_SPECIMEN",5417179,6,7707728,220,690,5014,3177662,5417179,5417179,"Eugenia complicata O.Berg","Eugenia complicata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia complicata","Eugenia","complicata","SPECIES","ACCEPTED","2018-06-01T00:00:00","SOUTH_AMERICA","Goiás",2017,8,14,"2017-08-14T00:00:00","2018-10-04T14:42:44.000+0000","2018-12-09T16:22:38.620+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000032971","1901","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Estrada saindo do mosteiro em direção a nascente II da Cachoeira do Dragão","pt","HEPH",1705519049,"BRA:JBB:HEPH:0000032971","Collection","Rosa, PO; Soares, ACA; Cardoso, PPM; Oliveira, JAS; Tinti, BV; Santos-Silva, D","32971","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Subarbusto ca. de 0,7m. Cálice verde, corola alva, frutos imaturos verdes; Campo rupestre","Faria, JEQ",1206,0,"","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","","Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.715278,-48.925833,"original coordinates","original coordinates OK"
"3","Eugenia complicata",1705519062,-15.715278,-48.925833,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.619+0000","2018-11-14T17:16:08.630+0000",135,"none","PRESERVED_SPECIMEN",5417179,6,7707728,220,690,5014,3177662,5417179,5417179,"Eugenia complicata O.Berg","Eugenia complicata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia complicata","Eugenia","complicata","SPECIES","ACCEPTED","2018-06-01T00:00:00","SOUTH_AMERICA","Goiás",2017,8,14,"2017-08-14T00:00:00","2018-10-04T14:42:44.000+0000","2018-12-09T16:22:38.653+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000032969","1899","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Estrada saindo do mosteiro em direção a nascente II da Cachoeira do Dragão","pt","HEPH",1705519062,"BRA:JBB:HEPH:0000032969","Collection","Rosa, PO; Soares, ACA; Cardoso, PPM; Oliveira, JAS; Tinti, BV; Santos-Silva, D","32969","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Subarbusto ca. de 0,4m. Botão floral róseo, cálice verde, corola rósea; Campo rupestre","Faria, JEQ",1206,0,"","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","","Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.715278,-48.925833,"original coordinates","original coordinates OK"
"4","Eugenia complicata",1835181336,-15.72,-48.939444,"gass84,iddatunl","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.790+0000","2018-11-14T17:16:08.812+0000",135,"none","PRESERVED_SPECIMEN",5417179,6,7707728,220,690,5014,3177662,5417179,5417179,"Eugenia complicata O.Berg","Eugenia complicata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia complicata","Eugenia","complicata","SPECIES","ACCEPTED","2018-06-01T00:00:00","SOUTH_AMERICA","Goiás",2017,10,3,"2017-10-03T00:00:00","","2018-11-14T17:16:08.825+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033211","1940","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Grotão","pt","HEPH",1835181336,"BRA:JBB:HEPH:0000033211","Collection","Rosa, PO; Soares, ACA; Tinti, BV; Santos, D","33211","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Subarbusto ca. de 0,8m de altura com frutos imaturos verdes; Campo rupestre. Área queimada há 3 semanas","Faria, JEQ",1110,0,"","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","","Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.72,-48.939444,"original coordinates","original coordinates OK"
"5","Eugenia complicata",1585335214,-15.736667,-47.950556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:05.110+0000","2018-09-24T19:58:46.225+0000",207,"none","PRESERVED_SPECIMEN",5417179,6,7707728,220,690,5014,3177662,5417179,5417179,"Eugenia complicata O.Berg","Eugenia complicata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia complicata","Eugenia","complicata","SPECIES","ACCEPTED","none","","Distrito Federal",2016,1,3,"2016-01-03T00:00:00","","2018-12-07T01:15:10.898+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1339228","2014","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Brasília","Parque Nacional de Brasília. Borda da estrada em frente a Cascalheira do Exército","","RB",1585335214,"urn:catalog:JBRJ:RB:1339228","PhysicalObject","C.R. Martins","RB01339228","JBRJ","","","J.E.Q. Faria",NA,NA,"RB 736540","Vegetação antropizada",NA,"",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.736667,-47.950556,"original coordinates","original coordinates OK"
"6","Eugenia complicata",1587325244,-15.736666,-47.950555,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.255+0000","2018-11-23T18:21:39.379+0000",123,"none","PRESERVED_SPECIMEN",5417179,6,7707728,220,690,5014,3177662,5417179,5417179,"Eugenia complicata O.Berg","Eugenia complicata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia complicata","Eugenia","complicata","SPECIES","ACCEPTED","none","","Distrito Federal",2016,1,3,"2016-01-03T00:00:00","","2018-11-23T18:22:55.950+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000093747","2014","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília - Borda da estrada em frente a Cascalheira do Exército.","pt","CEN",1587325244,"BRA:Cenargen:CEN:0000093747","Collection","Carlos Romero Martins","93747","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação Flora do Brasil - Distrito Federal.","J. E. Q. Faria Júnior",NA,NA,"","",2,"Exsicatas",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.736666,-47.950555,"original coordinates","original coordinates OK"
"7","Eugenia complicata",1801096876,-15.771667,-47.868056,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.280+0000","2017-12-29T14:08:06.433+0000",136,"none","PRESERVED_SPECIMEN",5417179,6,7707728,220,690,5014,3177662,5417179,5417179,"Eugenia complicata O.Berg","Eugenia complicata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia complicata","Eugenia","complicata","SPECIES","ACCEPTED","2016-09-01T00:00:00","SOUTH_AMERICA","Distrito Federal",2016,9,13,"2016-09-13T00:00:00","2017-12-15T12:55:31.000+0000","2018-12-08T01:46:24.156+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004491","6545","HDJF - Herbário Dendrológico Jeanine Felfili","Brasília","Campus da UnB, atrás do prédio do CESPE","pt","HDJF",1801096876,"BRA:UFVJM:HDJF:0000004491","Collection","Faria, JEQ","4491","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Subarbusto ca. 0,3 m de altura, frutos imaturos verdes; Cerrado sensu stricto","Faria, JEQ",1045,0,"","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.771667,-47.868056,"original coordinates","original coordinates OK"
"8","Eugenia complicata",1098943060,-15.870833,-47.825556,"gass84,iddatunl","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:07.483+0000","2018-11-14T17:16:07.489+0000",135,"none","PRESERVED_SPECIMEN",5417179,6,7707728,220,690,5014,3177662,5417179,5417179,"Eugenia complicata O.Berg","Eugenia complicata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia complicata","Eugenia","complicata","SPECIES","ACCEPTED","2015-05-01T00:00:00","SOUTH_AMERICA","Distrito Federal",2015,5,19,"2015-05-19T00:00:00","","2018-11-14T17:16:07.506+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000031073","1523","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Trilha saindo do Centro de Excelência","pt","HEPH",1098943060,"BRA:JBB:HEPH:0000031073","Collection","Rosa, PO; Soares, ACA; Oliveira, MS","31073","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Subarbusto ca. de 0,5m. Botões florais e cálice verde; Cerrado s.s.","Faria, JEQ",1155,0,"","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.870833,-47.825556,"original coordinates","original coordinates OK"
"9","Eugenia complicata",1211323688,-15.888056,-47.861667,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:07.576+0000","2018-11-14T17:16:07.582+0000",135,"none","PRESERVED_SPECIMEN",5417179,6,7707728,220,690,5014,3177662,5417179,5417179,"Eugenia complicata O.Berg","Eugenia complicata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia complicata","Eugenia","complicata","SPECIES","ACCEPTED","2015-10-15T00:00:00","SOUTH_AMERICA","Distrito Federal",2015,7,2,"2015-07-02T00:00:00","2018-10-04T14:42:44.000+0000","2018-12-06T10:43:29.828+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000031162","1614","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Estação Ecológica do Jardim Botânico de Brasília","pt","HEPH",1211323688,"BRA:JBB:HEPH:0000031162","Collection","Rosa, PO; Soares, ACA","31162","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Subarbusto ca. de 0,4m. Botão floral verde; Cerrado s.s.","Faria, JEQ",1138,0,"","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.888056,-47.861667,"original coordinates","original coordinates OK"
"10","Eugenia complicata",1213658703,-14.216667,-47.9,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:35.289+0000","2018-01-05T18:34:59.133+0000",114,"none","PRESERVED_SPECIMEN",5417179,6,7707728,220,690,5014,3177662,5417179,5417179,"Eugenia complicata O.Berg","Eugenia complicata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia complicata","Eugenia","complicata","SPECIES","ACCEPTED","2015-09-01T00:00:00","SOUTH_AMERICA","Goiás",2014,9,11,"2014-09-11T00:00:00","","2018-07-08T01:33:21.106+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000202251","1390","UB - Herbário da Universidade de Brasília","","Estrada de São Jorge para Colinas do Sul. Cerrado.","pt","UB",1213658703,"BRA:UnB:UB:0000202251","Collection","Rosa, PO; Nogales, T; Lima, DF","202251","UnB","Universidade de Brasília (UnB)","Subarbusto ca. de 0,6m. Eixo da inflorescência róseo.","Faria, JEQ",945,0,"","",NA,"",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.216667,-47.9,"original coordinates","original coordinates outside municipality original in  falls in alto paraiso de goias"
