"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","otherCatalogNumbers","fieldNotes","identifiedBy","continent","individualCount","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","coordinateUncertaintyInMeters","references","institutionID","county","preparations","identificationRemarks","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","georeferencedDate","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Calyptranthes widgreniana",1931780976,-22.247222,-46.610833,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:30.098+0000","2018-10-25T12:33:50.908+0000",122,"none","PRESERVED_SPECIMEN",3181592,6,7707728,220,690,5014,3181245,3181592,3181592,"Calyptranthes widgreniana O.Berg","Calyptranthes widgreniana O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes widgreniana","Calyptranthes","widgreniana","SPECIES","ACCEPTED","none",829,0,"Minas Gerais",2017,10,12,"2017-10-12T00:00:00","2018-10-24T15:05:21.000+0000","2018-12-07T06:15:05.358+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000076348","1787","HUFU - Herbarium Uberlandense","Jacutinga","Ao norte da cidade, ca. de 6 km da Cidade, ao longo do traçado onde passará uma linha de transmissão. Coordenadas aproximadas do indivíduo (WGS84).","pt","HUFU",1931780976,"BRA:UFU:HUFU:0000076348","Collection","Cardoso, L.J.T.; Farag, P.R.C.; Samor, O.; Nunes, W.H. & Mauad, L.P.","76348","UFU","Universidade Federal de Uberlândia (UFU)","CAP 16 cm; folhas membranáceas e discolores. Altura: 5 m. Arvoreta terrícola, ciófila.; Fragmento de Floresta Estacional Semidecidual. Interior da mata.","","","","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,NA,NA,"Jacutinga","Minas Gerais","brazil",1607,"Jacutinga",3134905,-46.601322,-22.28824,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.247222,-46.610833,"original coordinates","original coordinates OK"
"2","Calyptranthes widgreniana",1457569105,-22.003056,-43.871389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:58.032+0000","2018-09-24T19:58:40.454+0000",207,"none","PRESERVED_SPECIMEN",3181592,6,7707728,220,690,5014,3181245,3181592,3181592,"Calyptranthes widgreniana O.Berg","Calyptranthes widgreniana O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes widgreniana","Calyptranthes","widgreniana","SPECIES","ACCEPTED","none",866,NA,"Minas Gerais",2016,7,13,"2016-07-13T00:00:00","2017-10-15T12:36:31.655+0000","2018-12-08T14:37:11.278+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1306951","6277","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio Preto","Margem da estrada de Rio Preto para a Gruta do Funil, próximo ao povoado","","RB",1457569105,"urn:catalog:JBRJ:RB:1306951","PhysicalObject","J.E.Q. Faria; T.N.C. Vasconcelos; A.M.S. Stadnik","RB01306951","JBRJ","","","RB 727745","Floresta ombrófila próximo a curso d´água","M.SOBRAL","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,NA,NA,"Rio Preto","Minas Gerais","brazil",1691,"Rio Preto",3155900,-43.879212,-22.04123,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.003056,-43.871389,"original coordinates","original coordinates OK"
"3","Calyptranthes widgreniana",1423904068,-22.276389,-44.389167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:45.544+0000","2018-09-24T19:57:50.687+0000",207,"none","PRESERVED_SPECIMEN",3181592,6,7707728,220,690,5014,3181245,3181592,3181592,"Calyptranthes widgreniana O.Berg","Calyptranthes widgreniana O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes widgreniana","Calyptranthes","widgreniana","SPECIES","ACCEPTED","none",929,NA,"Rio de Janeiro",2015,5,4,"2015-05-04T00:00:00","2017-10-08T18:28:43.233+0000","2018-12-06T16:55:21.975+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1097906","1351","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Resende","Estrada da Ponte. Floresta Ombrófila Densa. Parque Estadual da Pedra Selada","","RB",1423904068,"urn:catalog:JBRJ:RB:1097906","PhysicalObject","L.J.T. Cardoso; P. Monteiro, R. Giovanetti & L. Jordão","RB01097906","JBRJ","","","RB 643432","","M.SOBRAL","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,NA,NA,"Resende","Rio de Janeiro","brazil",1559,"Resende",3304201,-44.489612,-22.442109,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.276389,-44.389167,"original coordinates","original coordinates OK"
"4","Calyptranthes widgreniana",1424513204,-21.975556,-46.370556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:10.792+0000","2018-09-24T20:04:19.960+0000",207,"none","PRESERVED_SPECIMEN",3181592,6,7707728,220,690,5014,3181245,3181592,3181592,"Calyptranthes widgreniana O.Berg","Calyptranthes widgreniana O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes widgreniana","Calyptranthes","widgreniana","SPECIES","ACCEPTED","none",1727,NA,"Minas Gerais",2014,6,24,"2014-06-24T00:00:00","2017-10-14T08:30:34.716+0000","2018-12-06T17:01:09.059+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:982748","439","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caldas","Pedra Branca.","","RB",1424513204,"urn:catalog:JBRJ:RB:982748","PhysicalObject","J.P.L. Braga; P.R.H. Moreno; S.A. Nicolau; E.A. Williams","RB00982748","JBRJ","","Árovre ca. 6m. Folhas discolores. Flores creme. Borda de mata","RB 627955","Mata Atlântica. Áreas de tensão ecológica","M.SOBRAL","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,NA,NA,"Caldas","Minas Gerais","brazil",1746,"Caldas",3110301,-46.364346,-21.891761,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.975556,-46.370556,"original coordinates","original coordinates OK"
"5","Calyptranthes widgreniana",1424515461,-21.976944,-46.386389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:12.604+0000","2018-09-24T20:04:21.092+0000",207,"none","PRESERVED_SPECIMEN",3181592,6,7707728,220,690,5014,3181245,3181592,3181592,"Calyptranthes widgreniana O.Berg","Calyptranthes widgreniana O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes widgreniana","Calyptranthes","widgreniana","SPECIES","ACCEPTED","none",NA,NA,"Minas Gerais",2013,8,14,"2013-08-14T00:00:00","2017-07-19T11:32:18.466+0000","2018-12-06T17:01:10.182+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:995855","121","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caldas","Acima da Cachoeira dos Duendes, margem de curso d´água.","","RB",1424515461,"urn:catalog:JBRJ:RB:995855","PhysicalObject","J.P.L. Braga; E.J. Godoy","RB00995855","JBRJ","","Arbusto, ca. 4m. Folhas discolores. Frutos vermelhos, quando maduros","RB 630636","Mata Atlântica","M.SOBRAL","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,NA,NA,"Caldas","Minas Gerais","brazil",1746,"Caldas",3110301,-46.364346,-21.891761,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.976944,-46.386389,"original coordinates","original coordinates OK"
"6","Calyptranthes widgreniana",1090908831,-8.582278,-37.246778,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.000+0000","2018-05-05T12:05:41.108+0000",121,"none","PRESERVED_SPECIMEN",3181592,6,7707728,220,690,5014,3181245,3181592,3181592,"Calyptranthes widgreniana O.Berg","Calyptranthes widgreniana O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes widgreniana","Calyptranthes","widgreniana","SPECIES","ACCEPTED","2016-11-03T00:00:00",NA,NA,"Pernambuco",2012,1,25,"2012-01-25T00:00:00","2018-04-13T18:58:29.000+0000","2018-12-09T06:15:09.738+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000014194","98","HVASF - Herbário Vale do São Francisco","Buíque","Parque Nacional do Catimbau, Vale do Catimbau, Riacho do Catimbau, próximo a Serra de Jerusalém","pt","HVASF",1090908831,"BRA:UNIVASF:HVASF:0000014194","Collection","C.R.S. Oliveira","14194","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto, ca. 3 m alt. Folhas opostas, coriáceas. Flores alvas, polistemônes. Cálice e estigma persistente.","","","C. Proença","SOUTH_AMERICA",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,NA,NA,"Buíque","Pernambuco","brazil",4154,"Buíque",2602803,-37.122599,-8.649471,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.582278,-37.246778,"original coordinates","original coordinates OK"
"7","Calyptranthes widgreniana",1090908897,-8.590611,-37.234444,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.032+0000","2018-05-05T12:05:41.134+0000",121,"none","PRESERVED_SPECIMEN",3181592,6,7707728,220,690,5014,3181245,3181592,3181592,"Calyptranthes widgreniana O.Berg","Calyptranthes widgreniana O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes widgreniana","Calyptranthes","widgreniana","SPECIES","ACCEPTED","2016-11-03T00:00:00",903,0,"Pernambuco",2012,1,26,"2012-01-26T00:00:00","2018-04-13T18:58:29.000+0000","2018-12-09T06:15:09.756+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000014254","158","HVASF - Herbário Vale do São Francisco","Buíque","Parque Nacional do Catimbau, Vale do Catimbau, sul da Serra de Jerusalém","pt","HVASF",1090908897,"BRA:UNIVASF:HVASF:0000014254","Collection","C.R.S. Oliveira","14254","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto ca. de 2m. alt. Inflorescências axilares. Flores polistêmones alvas.","","","C. Proença","SOUTH_AMERICA",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,NA,NA,"Buíque","Pernambuco","brazil",4154,"Buíque",2602803,-37.122599,-8.649471,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.590611,-37.234444,"original coordinates","original coordinates OK"
"8","Calyptranthes widgreniana",1424512829,-22.283333,-47.15,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:10.602+0000","2018-09-24T20:04:19.825+0000",207,"none","PRESERVED_SPECIMEN",3181592,6,7707728,220,690,5014,3181245,3181592,3181592,"Calyptranthes widgreniana O.Berg","Calyptranthes widgreniana O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes widgreniana","Calyptranthes","widgreniana","SPECIES","ACCEPTED","2014-01-01T00:00:00",588,NA,"São Paulo",2012,3,10,"2012-03-10T00:00:00","2017-10-14T04:01:31.595+0000","2018-12-06T17:01:08.933+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:981746","850","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Mogi Guaçu","Estação Ecológica Mogi-Guaçu (Fazenda Campininha). Mata da Figueira; estrada margeando o rio Mogi-Guaçu. Na beira do caminho, ao lado de curso d´água.","","RB",1424512829,"urn:catalog:JBRJ:RB:981746","PhysicalObject","M.F. Santos; C.P. Caliari","RB00981746","JBRJ","","Arvoreta, 5m alt. Ramo imaturo marrom, maduro cinéreo. Ráquis da inflorescência verde a ocre","RB 627600","","M.F. Santos","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,NA,NA,"Mogi Guaçu","São Paulo","brazil",1625,"Mogi Guaçu",3530706,-47.029118,-22.232157,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.283333,-47.15,"original coordinates","original coordinates OK"
"9","Calyptranthes widgreniana",1424417334,-22,-44.349444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:11.043+0000","2018-09-24T20:03:27.833+0000",207,"none","PRESERVED_SPECIMEN",3181592,6,7707728,220,690,5014,3181245,3181592,3181592,"Calyptranthes widgreniana O.Berg","Calyptranthes widgreniana O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes widgreniana","Calyptranthes","widgreniana","SPECIES","ACCEPTED","2011-01-01T00:00:00",1084,NA,"Minas Gerais",2011,12,30,"2011-12-30T00:00:00","2017-10-18T22:59:44.666+0000","2018-12-06T17:00:10.721+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:718089","14604","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Andrelândia","Estrada secundária à BR-494.","","RB",1424417334,"urn:catalog:JBRJ:RB:718089","PhysicalObject","M. Sobral","RB00718089","JBRJ","","Árvore 2-3m, córtex rugoso, flores creme.","RB 550993","Mata alterada junto a curso d`água.","M. Sobral","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,NA,NA,"Andrelândia","Minas Gerais","brazil",1800,"Andrelândia",3102803,-44.270704,-21.739242,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22,-44.349444,"original coordinates","original coordinates outside municipality original in andrelandia falls in liberdade"
"10","Calyptranthes widgreniana",1213618288,-13.5825,-47.4725,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:09.812+0000","2018-01-05T18:34:40.819+0000",114,"none","PRESERVED_SPECIMEN",3181592,6,7707728,220,690,5014,3181245,3181592,3181592,"Calyptranthes widgreniana O.Berg","Calyptranthes widgreniana O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","Calyptranthes widgreniana","Calyptranthes","widgreniana","SPECIES","ACCEPTED","2015-08-01T00:00:00",9999,0,"Goiás",2010,1,17,"2010-01-17T00:00:00","","2018-07-08T01:32:05.040+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000161757","735","UB - Herbário da Universidade de Brasília","Cavalcante","Comunidade Kalunga Engenho II, córrego no caminho para a cachoeira Santa Bárbara","pt","UB",1213618288,"BRA:UnB:UB:0000161757","Collection","Faria, JEQ; Campos, LZO; Santos, JS","161757","UnB","Universidade de Brasília (UnB)","Solo arenoso pedregoso, relevo ondulado; Arbusto ca. de 2,5 m de altura, fruto imaturo verde; Mata ciliar","","","Rosa, PO","SOUTH_AMERICA",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,NA,NA,"Cavalcante","Goiás","brazil",3384,"Cavalcante",5205307,-47.696037,-13.635097,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.5825,-47.4725,"original coordinates","original coordinates OK"
