"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","continent","individualCount","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","verbatimElevation","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","datasetID","verbatimTaxonRank","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks","georeferencedDate","infraspecificEpithet","higherGeography","fieldNumber","verbatimLocality","previousIdentifications","typeStatus","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Citharexylum solanaceum",1840921848,-28.899936,-50.833914,"gass84","52b78a58-c84a-4370-bb14-b27a007d5da6","7cf67ac2-f2f2-42bd-92e4-c2eac0b21039","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:07.843+0000","2018-05-05T11:59:17.600+0000",128,"none","PRESERVED_SPECIMEN",7297558,6,7707728,220,408,6689,2925389,7297558,7297558,"Citharexylum solanaceum Cham.","Citharexylum solanaceum Cham.","Plantae","Tracheophyta","Lamiales","Verbenaceae","Citharexylum","Citharexylum solanaceum","Citharexylum","solanaceum","SPECIES","ACCEPTED","2018-03-01T00:00:00",738,0,"Rio Grande do Sul",2018,3,7,"2018-03-07T00:00:00","2018-05-03T17:53:54.000+0000","2018-12-08T19:50:34.819+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUCS - Herbário da Universidade de Caxias do Sul","BRA:UCS:HUCS:0000047152","4227","HUCS - Herbário da Universidade de Caxias do Sul","Caxias do Sul","Cânion dos Palanquinhos e imediações","pt","HUCS",1840921848,"BRA:UCS:HUCS:0000047152","Collection","Gonzatti, F.; Pessi, F.; Panisson, F.; Krieger, V.","47152","UCS","Universidade de Caxias do Sul (UCS)","Frutos alaranjados, solo pedregoso, arbusto com ca. 1,5 m.; em beira da mata e do Cânion","Gonzatti, F.","","","",NA,NA,"","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","","","","","","","","Caxias do Sul","Rio Grande do Sul","brazil",235,"Caxias do Sul",4305108,-51.024681,-29.102391,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-28.899936,-50.833914,"original coordinates","original coordinates OK"
"2","Citharexylum solanaceum",1882902570,-27.811667,-49.322222,"cdround,gass84,rdatm","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:27.971+0000","2018-09-24T19:59:08.495+0000",207,"none","PRESERVED_SPECIMEN",7297558,6,7707728,220,408,6689,2925389,7297558,7297558,"Citharexylum solanaceum Cham.","Citharexylum solanaceum Cham.","Plantae","Tracheophyta","Lamiales","Verbenaceae","Citharexylum","Citharexylum solanaceum","Citharexylum","solanaceum","SPECIES","ACCEPTED","none",NA,NA,"Santa Catarina",2018,4,6,"2018-04-06T00:00:00","2018-07-09T09:29:53.000+0000","2018-09-24T19:59:30.229+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1394542","2547","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Alfredo Wagner","","","RB",1882902570,"urn:catalog:JBRJ:RB:1394542","PhysicalObject","A. Kassner-Filho; D. Santos; G. Bollmann; L. F. Althoff","RB01394542","JBRJ","","Fruto vermelho  IFFSC - 2/249/coleta extra/ árvore","A. Kassner-Filho","RB 771953","Borda de fragmento florestal","",NA,NA,"","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","","","","","","","","Alfredo Wagner","Santa Catarina","brazil",488,"Alfredo Wagner",4200705,-49.330592,-27.706005,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.811667,-49.322222,"original coordinates","original coordinates OK"
"3","Citharexylum solanaceum",1931783667,-28.703889,-49.412222,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:46.889+0000","2018-10-25T12:34:38.262+0000",128,"none","PRESERVED_SPECIMEN",7297558,6,7707728,220,408,6689,2925389,7297558,7297558,"Citharexylum solanaceum Cham.","Citharexylum solanaceum Cham.","Plantae","Tracheophyta","Lamiales","Verbenaceae","Citharexylum","Citharexylum solanaceum","Citharexylum","solanaceum","SPECIES","ACCEPTED","2017-10-04T00:00:00",40,0,"Santa Catarina",2017,10,4,"2017-10-04T00:00:00","2018-10-01T12:59:48.000+0000","2018-12-07T06:15:07.238+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000012742","","CRI - Herbário Pe. Dr. Raulino Reitz","Criciúma","UNESC","pt","CRI",1931783667,"BRA:UNESC:CRI:0000012742","Collection","Renato Colares","12742","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Flor branca.","Renato Colares","","","",NA,NA,"","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","","","","","","","","Criciúma","Santa Catarina","brazil",295,"Criciúma",4204608,-49.380319,-28.717484,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.703889,-49.412222,"original coordinates","original coordinates OK"
"4","Citharexylum solanaceum",1270106286,-23.591944,-48.477222,"gass84","08a179fe-9cd1-4d33-afef-266dd55c59cf","6cfcf69e-9ec1-48e1-be34-5201bdb63bd7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:47.561+0000","2017-12-29T14:22:51.547+0000",131,"none","PRESERVED_SPECIMEN",7297558,6,7707728,220,408,6689,2925389,7297558,7297558,"Citharexylum solanaceum Cham.","Citharexylum solanaceum Cham.","Plantae","Tracheophyta","Lamiales","Verbenaceae","Citharexylum","Citharexylum solanaceum","Citharexylum","solanaceum","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2016,3,7,"2016-03-07T00:00:00","","2018-07-07T10:23:15.239+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEM - Herbário UEM","BRA:UEM:HUEM:0000030026","01","HUEM - Herbário UEM","Campina do Monte Alegre","","pt","HUEM",1270106286,"BRA:UEM:HUEM:0000030026","Collection","Barizão, O. .B.","30026","UEM","Universidade Estadual de Maringá, UEM","Arbórea; aproximadamente 4-5m de alt.; flor de coloração branca; fruto de coloração vermelha. Coletada em solo do tipo latossolo.","","","","",NA,NA,"","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","","","","","","","","Campina do Monte Alegre","São Paulo","brazil",1146,"Campina do Monte Alegre",3509452,-48.441891,-23.606282,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.591944,-48.477222,"original coordinates","original coordinates OK"
"5","Citharexylum solanaceum",1563170267,-26.64,-52.200556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.479+0000","2018-10-24T15:38:17.615+0000",121,"none","PRESERVED_SPECIMEN",7297558,6,7707728,220,408,6689,2925389,7297558,7297558,"Citharexylum solanaceum Cham.","Citharexylum solanaceum Cham.","Plantae","Tracheophyta","Lamiales","Verbenaceae","Citharexylum","Citharexylum solanaceum","Citharexylum","solanaceum","SPECIES","ACCEPTED","2016-11-01T00:00:00",890,0,"Santa Catarina",2016,11,23,"2016-11-23T00:00:00","2018-10-11T17:29:10.000+0000","2018-12-07T14:50:39.391+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000051682","897","FURB - Herbário Dr. Roberto Miguel Klein","Abelardo Luz","Papuâ.","pt","FURB",1563170267,"BRA:FURB:FURB:0000051682","Collection","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","51682","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","frutos verdes","Farias, D.M.","","","",NA,NA,"","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","","","","","","","","Abelardo Luz","Santa Catarina","brazil",754,"Abelardo Luz",4200101,-52.255955,-26.563427,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.64,-52.200556,"original coordinates","original coordinates OK"
"6","Citharexylum solanaceum",1213523880,-26.098889,-49.228611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.415+0000","2018-10-24T15:38:16.642+0000",121,"none","PRESERVED_SPECIMEN",7297558,6,7707728,220,408,6689,2925389,7297558,7297558,"Citharexylum solanaceum Cham.","Citharexylum solanaceum Cham.","Plantae","Tracheophyta","Lamiales","Verbenaceae","Citharexylum","Citharexylum solanaceum","Citharexylum","solanaceum","SPECIES","ACCEPTED","2015-10-27T00:00:00",861,0,"Santa Catarina",2015,10,27,"2015-10-27T00:00:00","","2018-10-24T15:38:53.844+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048658","2675","FURB - Herbário Dr. Roberto Miguel Klein","Campo Alegre","Bateias de Baixo.","pt","FURB",1213523880,"BRA:FURB:FURB:0000048658","Collection","Oliveira, A.A. de","48658","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Oliveira, AA de","","","",NA,NA,"","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","","","","","","","","Campo Alegre","Santa Catarina","brazil",806,"Campo Alegre",4203303,-49.21862,-26.12099,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.098889,-49.228611,"original coordinates","original coordinates OK"
"7","Citharexylum solanaceum",1275058848,-26.278889,-49.366111,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:23.735+0000","2018-10-24T15:38:17.334+0000",121,"none","PRESERVED_SPECIMEN",7297558,6,7707728,220,408,6689,2925389,7297558,7297558,"Citharexylum solanaceum Cham.","Citharexylum solanaceum Cham.","Plantae","Tracheophyta","Lamiales","Verbenaceae","Citharexylum","Citharexylum solanaceum","Citharexylum","solanaceum","SPECIES","ACCEPTED","1905-07-08T00:00:00",817,0,"Santa Catarina",2015,11,16,"2015-11-16T00:00:00","","2018-10-24T15:38:56.424+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000050819","5065","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","Linha férrea em Serra Alta.","pt","FURB",1275058848,"BRA:FURB:FURB:0000050819","Collection","Funez, L.A.; Schwirkowski, P.","50819","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Funez, L.A.","","","",NA,NA,"","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","","","","","","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.278889,-49.366111,"original coordinates","original coordinates OK"
"8","Citharexylum solanaceum",1086917291,-25.299167,-53.957222,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.502+0000","2018-11-24T08:56:59.527+0000",126,"none","PRESERVED_SPECIMEN",7297558,6,7707728,220,408,6689,2925389,7297558,7297558,"Citharexylum solanaceum Cham.","Citharexylum solanaceum Cham.","Plantae","Tracheophyta","Lamiales","Verbenaceae","Citharexylum","Citharexylum solanaceum","Citharexylum","solanaceum","SPECIES","ACCEPTED","2015-01-19T00:00:00",331,0,"Paraná",2014,11,20,"2014-11-20T00:00:00","2018-11-05T15:51:48.000+0000","2018-12-08T13:01:20.711+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049281","86","SPSF - Herbário Dom Bento José Pickel","Matelândia","Sítio do Sr. Raimundo Rissardi","pt","SPSF",1086917291,"BRA:IF:SPSF:0000049281","Collection","F. Periotto & R.Cielo-Filho","49281","IF","Instituto Florestal, IF","COLETA: Árvore, 6m, flor branca, odor forte agradável.; GEOGRAFIA: Floresta Estacional Semidecidual, Floresta secundária, ribeirinha.;","G.A.D.C.Franco","","","SOUTH_AMERICA",NA,NA,"","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","","","","","","","","Matelândia","Paraná","brazil",892,"Matelândia",4115606,-53.904831,-25.351419,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.299167,-53.957222,"original coordinates","original coordinates OK"
"9","Citharexylum solanaceum",1086604723,-25.4481,-49.2404,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:21.024+0000","2018-04-05T12:08:10.562+0000",123,"none","PRESERVED_SPECIMEN",7297558,6,7707728,220,408,6689,2925389,7297558,7297558,"Citharexylum solanaceum Cham.","Citharexylum solanaceum Cham.","Plantae","Tracheophyta","Lamiales","Verbenaceae","Citharexylum","Citharexylum solanaceum","Citharexylum","solanaceum","SPECIES","ACCEPTED","2013-11-18T00:00:00",920,0,"Paraná",2013,11,18,"2013-11-18T00:00:00","2018-03-23T20:53:53.000+0000","2018-12-06T13:38:19.666+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000011869","","EFC - Herbário Escola de Florestas Curitiba","Curitiba","Capão do Cifloma","pt","EFC",1086604723,"BRA:UFPR:EFC:0000011869","Collection","Bizarro, O.M.R.","11869","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore com 7m. de altura; flores brancas.","Blum, C.T.","","","",NA,NA,"","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","","","","","","","","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4481,-49.2404,"original coordinates","original coordinates OK"
"10","Citharexylum solanaceum",1086604707,-25.4481,-49.2404,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:20.975+0000","2018-04-05T12:08:10.359+0000",123,"none","PRESERVED_SPECIMEN",7297558,6,7707728,220,408,6689,2925389,7297558,7297558,"Citharexylum solanaceum Cham.","Citharexylum solanaceum Cham.","Plantae","Tracheophyta","Lamiales","Verbenaceae","Citharexylum","Citharexylum solanaceum","Citharexylum","solanaceum","SPECIES","ACCEPTED","2013-11-12T00:00:00",920,0,"Paraná",2013,11,12,"2013-11-12T00:00:00","2018-03-23T20:53:53.000+0000","2018-12-06T13:38:19.629+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000011837","1109","EFC - Herbário Escola de Florestas Curitiba","Curitiba","Capão do Cifloma","pt","EFC",1086604707,"BRA:UFPR:EFC:0000011837","Collection","Blum, C.T.","11837","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","árvore com 15 m, flores brancas perfumadas, em floresta no estágio médio","Blum, C.T.; Völtz, R.R.","","","",NA,NA,"","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","","","","","","","","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4481,-49.2404,"original coordinates","original coordinates OK"
