"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","otherCatalogNumbers","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","fieldNotes","georeferenceProtocol","georeferenceSources","verbatimElevation","typeStatus","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","higherGeography","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Clusia burle-marxii",1889189007,-13.659167,-41.650556,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.695+0000","2018-12-03T16:16:30.424+0000",122,"none","PRESERVED_SPECIMEN",5555628,6,7707728,220,1414,6646,3189424,5555628,5555628,"Clusia burle-marxii Bittrich","Clusia burle-marxii Bittrich","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia burle-marxii","Clusia","burle-marxii","SPECIES","ACCEPTED","2018-03-01T00:00:00",975,0,"SOUTH_AMERICA","Bahia",2018,2,18,"2018-02-18T00:00:00","2018-08-28T19:01:49.000+0000","2018-12-03T16:17:57.621+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132377","30309","ALCB - Herbário Alexandre Leal Costa","Mucugê","Cerrado adjacente ao Rio Paraguaçu, próximo a AABB.","pt","ALCB",1889189007,"BRA:UFBA:ALCB:0000132377","Collection","Guedes, ML; Guaré, F; Rocha, E","132377","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","latescente. Folhas discolores, crassas. Flores amarelo-esverdeadas.","Guedes, ML",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,NA,NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.659167,-41.650556,"original coordinates","original coordinates outside municipality original in mucuge falls in rio de contas"
"2","Clusia burle-marxii",1915275366,-20.456667,-40.996111,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:09.031+0000","2018-10-09T15:49:02.127+0000",142,"none","PRESERVED_SPECIMEN",5555628,6,7707728,220,1414,6646,3189424,5555628,5555628,"Clusia burle-marxii Bittrich","Clusia burle-marxii Bittrich","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia burle-marxii","Clusia","burle-marxii","SPECIES","ACCEPTED","none",1280,0,"","Espírito Santo",2018,7,28,"2018-07-28T00:00:00","2018-10-03T13:50:30.000+0000","2018-12-07T10:57:46.058+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000028669","4562","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Vargem Alta","","pt","VIES",1915275366,"BRA:UFES:VIES:0000028669","Collection","Assis, A.M.; Cribari, R.S.; Santos, R.; Santos, J.P.","28669","UFES","Universidade Federal do Espírito Santo, UFES","Arbusto. Látex branco. Frutos verdes e roxos. Floresta ombrófila densa montana primária (mata baixa em topo de morro com solo arenoso).","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,NA,NA,NA,NA,NA,"Vargem Alta","Espírito Santo","brazil",2206,"Vargem Alta",3205036,-41.004152,-20.647795,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.456667,-40.996111,"original coordinates","original coordinates OK"
"3","Clusia burle-marxii",1845614679,-12.5918,-41.2027,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.589+0000","2018-09-24T19:50:19.858+0000",132,"none","PRESERVED_SPECIMEN",5555628,6,7707728,220,1414,6646,3189424,5555628,5555628,"Clusia burle-marxii Bittrich","Clusia burle-marxii Bittrich","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia burle-marxii","Clusia","burle-marxii","SPECIES","ACCEPTED","2017-04-02T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2017,4,2,"2017-04-02T00:00:00","2018-09-05T14:30:59.000+0000","2018-12-10T06:59:41.205+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:000038754A","714","ASE - Herbário da Universidade Federal de Sergipe","Mucugê","Parque Municipal de Mucugê (projeto Sempre-viva), Trilha do museu do garimpo em direção a Mucugê (trilha dos polinizadores).","pt","ASE",1845614679,"BRA:UFS:ASE:000038754A","Collection","Oliveira, EVS; Rocca, MA; et al.","38754A","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore. Ca. de 4 m. Flores de cor branca e alguns botões. Na trilha do rio Mucugê.; Cerrado lato sensu e Campos Rupestres","Oliveira, EVS",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,NA,NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.5918,-41.2027,"original coordinates","original coordinates outside municipality original in mucuge falls in andarai"
"4","Clusia burle-marxii",1434653162,-12.995556,-41.385,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:00.326+0000","2018-09-10T18:27:47.777+0000",124,"none","PRESERVED_SPECIMEN",5555628,6,7707728,220,1414,6646,3189424,5555628,5555628,"Clusia burle-marxii Bittrich","Clusia burle-marxii Bittrich","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia burle-marxii","Clusia","burle-marxii","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2016,2,15,"2016-02-15T00:00:00","2018-09-06T20:00:40.000+0000","2018-12-08T00:08:52.074+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000225582","68","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Entrada da cidade, lado esquerdo da estrada de terra, mais interior, área degradada.","pt","HUEFS",1434653162,"BRA:UEFS:HUEFS:0000225582","Collection","Chaves, E.S.","225582","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,NA,NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.995556,-41.385,"original coordinates","original coordinates OK"
"5","Clusia burle-marxii",1503028944,-13.028611,-41.3675,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.170+0000","2018-09-10T18:27:48.900+0000",124,"none","PRESERVED_SPECIMEN",5555628,6,7707728,220,1414,6646,3189424,5555628,5555628,"Clusia burle-marxii Bittrich","Clusia burle-marxii Bittrich","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia burle-marxii","Clusia","burle-marxii","SPECIES","ACCEPTED","2018-01-01T00:00:00",995,0,"","Bahia",2016,11,26,"2016-11-26T00:00:00","2018-09-06T20:00:40.000+0000","2018-12-08T12:54:57.647+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000228054","1504","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Trilha para medonho.","pt","HUEFS",1503028944,"BRA:UEFS:HUEFS:0000228054","Collection","Carneiro-Torres, D.S.","228054","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo rupestre.","L.C.Marinho",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,NA,NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.028611,-41.3675,"original coordinates","original coordinates OK"
"6","Clusia burle-marxii",1135075221,-12.995278,-41.326667,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:56.601+0000","2018-08-03T12:12:40.289+0000",121,"none","PRESERVED_SPECIMEN",5555628,6,7707728,220,1414,6646,3189424,5555628,5555628,"Clusia burle-marxii Bittrich","Clusia burle-marxii Bittrich","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia burle-marxii","Clusia","burle-marxii","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2015,2,9,"2015-02-09T00:00:00","","2018-08-03T12:12:44.401+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000009452","23319","HURB - Herbário do Recôncavo da Bahia","Mucugê","Trilha do Tiburtino, Chapada Diamantina;","pt","HURB",1135075221,"BRA:UFRB:HURB:0000009452","Collection","Guedes, M.L.; Costa, T.F.","9452","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Flores: sépalas brancas tingidas de rosa, pétalas alvas; Hábito: árvore","Guedes,M.L.",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,NA,NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.995278,-41.326667,"original coordinates","original coordinates OK"
"7","Clusia burle-marxii",1252599128,-13,-41.366667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.107+0000","2018-12-03T16:16:18.596+0000",122,"none","PRESERVED_SPECIMEN",5555628,6,7707728,220,1414,6646,3189424,5555628,5555628,"Clusia burle-marxii Bittrich","Clusia burle-marxii Bittrich","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia burle-marxii","Clusia","burle-marxii","SPECIES","ACCEPTED","2015-09-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2015,8,20,"2015-08-20T00:00:00","2018-08-28T19:01:49.000+0000","2018-12-08T15:43:28.073+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121556","23892","ALCB - Herbário Alexandre Leal Costa","Mucugê","Chapada Diamantina, Córrego do Boiadeiro.","pt","ALCB",1252599128,"BRA:UFBA:ALCB:0000121556","Collection","Guedes, ML; Casaes, M","121556","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","látex amarelado. Folhas crassas, discolores. Frutos imaturos.","Guedes, ML",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,NA,NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13,-41.366667,"original coordinates","original coordinates OK"
"8","Clusia burle-marxii",1086733815,-13.008333,-41.658889,"gass84","afae313d-2283-49fc-97fd-6825da4cb49b","903d4412-04a3-47c7-8584-7911a3d7e2d1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:05.669+0000","2017-12-29T15:08:15.011+0000",133,"none","PRESERVED_SPECIMEN",5555628,6,7707728,220,1414,6646,3189424,5555628,5555628,"Clusia burle-marxii Bittrich","Clusia burle-marxii Bittrich","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia burle-marxii","Clusia","burle-marxii","SPECIES","ACCEPTED","none",983,0,"","Bahia",2014,5,1,"2014-05-01T00:00:00","2015-02-02T13:01:53.000+0000","2018-12-06T13:39:07.169+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HTSA - Herbário do Trópico Semiárido","BRA:CPATSA:HTSA:0000005969","317","HTSA - Herbário do Trópico Semiárido","Mucugê","Riacho Sertãozinho","pt","HTSA",1086733815,"BRA:CPATSA:HTSA:0000005969","Collection","Martins, C.T.V.D.","5969","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Arbusto ca. 2m alt. Frutos imaturos verdes. &nf;; Campo rupestre.; HABITAT: Campo rupestre.","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,NA,NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.008333,-41.658889,"original coordinates","original coordinates OK"
"9","Clusia burle-marxii",1671705929,-13.000278,-41.388889,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.355+0000","2018-09-10T18:27:50.263+0000",124,"none","PRESERVED_SPECIMEN",5555628,6,7707728,220,1414,6646,3189424,5555628,5555628,"Clusia burle-marxii Bittrich","Clusia burle-marxii Bittrich","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia burle-marxii","Clusia","burle-marxii","SPECIES","ACCEPTED","none",978,0,"","Bahia",2014,5,2,"2014-05-02T00:00:00","2018-09-06T20:00:40.000+0000","2018-12-06T15:07:40.859+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000230756","388","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Córrego Sertãozinho.","pt","HUEFS",1671705929,"BRA:UEFS:HUEFS:0000230756","Collection","Martins, C.T.V.D.","230756","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,NA,NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.000278,-41.388889,"original coordinates","original coordinates OK"
"10","Clusia burle-marxii",1077247255,-13.093056,-41.904444,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.688+0000","2018-12-03T16:16:10.988+0000",122,"none","PRESERVED_SPECIMEN",5555628,6,7707728,220,1414,6646,3189424,5555628,5555628,"Clusia burle-marxii Bittrich","Clusia burle-marxii Bittrich","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia burle-marxii","Clusia","burle-marxii","SPECIES","ACCEPTED","2014-07-01T00:00:00",1367,0,"SOUTH_AMERICA","Bahia",2014,6,14,"2014-06-14T00:00:00","2018-08-28T19:01:49.000+0000","2018-12-06T14:16:41.311+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000114636","21884","ALCB - Herbário Alexandre Leal Costa","Piatã","Chapada Diamantina, Caminho para Inubia.","pt","ALCB",1077247255,"BRA:UFBA:ALCB:0000114636","Collection","Guedes, ML; Alunos de Botânica BIO C05","114636","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","com látex amarelado. Folhas crassas, discolores. Frutos imaturos.","Guedes, ML",NA,"","","","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,NA,NA,NA,NA,NA,"Piatã","Bahia","brazil",3453,"Piatã",2924306,-41.879255,-13.04974,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.093056,-41.904444,"original coordinates","original coordinates OK"
