"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","continent","references","habitat","institutionID","county","preparations","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","individualCount","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","rights","verbatimLocality","higherGeography","higherClassification","fieldNotes","identificationQualifier","coordinateUncertaintyInMeters","georeferenceProtocol","georeferencedDate","verbatimTaxonRank","verbatimCoordinateSystem","typeStatus","dynamicProperties","infraspecificEpithet","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Clusia sellowiana",1944983123,-13.791944,-39.0925,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:54.790+0000","2018-11-24T12:34:54.817+0000",122,"none","PRESERVED_SPECIMEN",5555978,6,7707728,220,1414,6646,3189424,5555978,5555978,"Clusia sellowiana Schltdl.","Clusia sellowiana Schltdl.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia sellowiana","Clusia","sellowiana","SPECIES","ACCEPTED","none",31,0,"Bahia",2017,1,21,"2017-01-21T00:00:00","2018-11-24T12:36:01.680+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000152810","681","CEPEC - Herbário do Centro de Pesquisas do Cacau","IGRAPIÚNA","Próximo a Reserva Michelin","pt","CEPEC",1944983123,"BRA:CEPLAC:CEPEC:0000152810","Collection","Barbosa-Silva, R.G.","152810","1/1/2016","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","","","","","","","","","","","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"IGRAPIÚNA","Bahia","brazil",3359,"Igrapiúna",2913457,-39.177332,-13.858125,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.791944,-39.0925,"original coordinates","original coordinates OK"
"2","Clusia sellowiana",1944983785,-13.030278,-39.604722,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.751+0000","2018-11-24T12:34:55.784+0000",122,"none","PRESERVED_SPECIMEN",5555978,6,7707728,220,1414,6646,3189424,5555978,5555978,"Clusia sellowiana Schltdl.","Clusia sellowiana Schltdl.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia sellowiana","Clusia","sellowiana","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2016,2,25,"2016-02-25T00:00:00","2018-11-24T12:36:02.015+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153680","1277","CEPEC - Herbário do Centro de Pesquisas do Cacau","AMARGOSA","Conglomerado BA_854_P34-3-10-5RN","pt","CEPEC",1944983785,"BRA:CEPLAC:CEPEC:0000153680","Collection","Santos, E.A.","153680","17/1/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","L.C. Marinho","","","","","","","","","","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"AMARGOSA","Bahia","brazil",3456,"Amargosa",2901007,-39.634397,-13.037279,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.030278,-39.604722,"original coordinates","original coordinates OK"
"3","Clusia sellowiana",1944984041,-11.813611,-37.610556,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:56.092+0000","2018-11-24T12:34:56.152+0000",122,"none","PRESERVED_SPECIMEN",5555978,6,7707728,220,1414,6646,3189424,5555978,5555978,"Clusia sellowiana Schltdl.","Clusia sellowiana Schltdl.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia sellowiana","Clusia","sellowiana","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2016,3,18,"2016-03-18T00:00:00","2018-11-24T12:36:02.147+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153935","1535","CEPEC - Herbário do Centro de Pesquisas do Cacau","conde","Conglomerado BA_580-3-5-6","pt","CEPEC",1944984041,"BRA:CEPLAC:CEPEC:0000153935","Collection","Santos, E.A.","153935","17/1/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","L.C. Marinho","","","","","","","","","","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"conde","Bahia","brazil",3622,"Conde",2908606,-37.67734,-11.827324,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.813611,-37.610556,"original coordinates","original coordinates OK"
"4","Clusia sellowiana",1944977352,-14.376111,-39.037222,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:45.902+0000","2018-11-24T12:34:46.022+0000",122,"none","PRESERVED_SPECIMEN",5555978,6,7707728,220,1414,6646,3189424,5555978,5555978,"Clusia sellowiana Schltdl.","Clusia sellowiana Schltdl.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia sellowiana","Clusia","sellowiana","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2015,1,25,"2015-01-25T00:00:00","2018-11-24T12:35:57.906+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000141659","972","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITACARÉ","Campo Cheiroso, estrada Itacaré/Ilhéus, ramal à direita em direção à área do aeroporto.","pt","CEPEC",1944977352,"BRA:CEPLAC:CEPEC:0000141659","Collection","Marinho, L.C.","141659","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Fotos e material em sílica. Sem álcool.","L. C. Marinho","","","","","","","","","","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"ITACARÉ","Bahia","brazil",3305,"Itacaré",2914901,-39.157785,-14.360606,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.376111,-39.037222,"original coordinates","original coordinates OK"
"5","Clusia sellowiana",1944977929,-14.366667,-39.066667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:46.809+0000","2018-11-24T12:34:46.842+0000",122,"none","PRESERVED_SPECIMEN",5555978,6,7707728,220,1414,6646,3189424,5555978,5555978,"Clusia sellowiana Schltdl.","Clusia sellowiana Schltdl.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia sellowiana","Clusia","sellowiana","SPECIES","ACCEPTED","none",100,0,"Bahia",2015,3,14,"2015-03-14T00:00:00","2018-11-24T12:35:58.148+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142072","9529","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITACARÉ","Rodovia Ilhéus a Itacaré, Campo Cheiroso, ca. 14Km ao norte de Serra Grande","pt","CEPEC",1944977929,"BRA:CEPLAC:CEPEC:0000142072","Collection","Amorim, A. M.","142072","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","L. C. Marinho","","","","","","","","","","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"ITACARÉ","Bahia","brazil",3305,"Itacaré",2914901,-39.157785,-14.360606,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.366667,-39.066667,"original coordinates","original coordinates OK"
"6","Clusia sellowiana",1143414181,-11.0053,-37.1223,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:03.635+0000","2018-09-24T19:50:16.462+0000",132,"none","PRESERVED_SPECIMEN",5555978,6,7707728,220,1414,6646,3189424,5555978,5555978,"Clusia sellowiana Schltdl.","Clusia sellowiana Schltdl.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia sellowiana","Clusia","sellowiana","SPECIES","ACCEPTED","2017-01-04T00:00:00",NA,NA,"Sergipe",2015,6,12,"2015-06-12T00:00:00","2018-09-24T19:50:20.429+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000034467","55","ASE - Herbário da Universidade Federal de Sergipe","São Cristóvão","","pt","ASE",1143414181,"BRA:UFS:ASE:0000034467","Collection","Pereira, BV","34467","","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arvoreta, frutos verdes","Alencar, AC","","SOUTH_AMERICA","","","","","","","","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"São Cristóvão","Sergipe","brazil",3751,"São Cristóvão",2806701,-37.219589,-10.961177,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.0053,-37.1223,"original coordinates","original coordinates OK"
"7","Clusia sellowiana",1208833463,-13.122222,-38.968889,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:57.632+0000","2018-08-03T12:12:41.602+0000",121,"none","PRESERVED_SPECIMEN",5555978,6,7707728,220,1414,6646,3189424,5555978,5555978,"Clusia sellowiana Schltdl.","Clusia sellowiana Schltdl.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia sellowiana","Clusia","sellowiana","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2015,8,27,"2015-08-27T00:00:00","2018-08-03T12:12:45.361+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000010985","4191","HURB - Herbário do Recôncavo da Bahia","Jaguaripe","Areal Itapixacara; Fazenda de Carcinocultura do Seu Junior","pt","HURB",1208833463,"BRA:UFRB:HURB:0000010985","Collection","Aona, L.Y.S.; Costa, G.; Ribeiro, P.L.; Sousa, N.X.M.","10985","","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arbusto","","","","","","","","","","","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"Jaguaripe","Bahia","brazil",3444,"Jaguaripe",2917805,-38.980533,-13.115302,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.122222,-38.968889,"original coordinates","original coordinates OK"
"8","Clusia sellowiana",1944978531,-14.059167,-39.007222,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.680+0000","2018-11-24T12:34:47.700+0000",122,"none","PRESERVED_SPECIMEN",5555978,6,7707728,220,1414,6646,3189424,5555978,5555978,"Clusia sellowiana Schltdl.","Clusia sellowiana Schltdl.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia sellowiana","Clusia","sellowiana","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2015,11,28,"2015-11-28T00:00:00","2018-11-24T12:35:58.642+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142682","1113","CEPEC - Herbário do Centro de Pesquisas do Cacau","CAMAMÚ","Restinga arbóreo-arbustiva, solo branco. Área em direção ao rio.","pt","CEPEC",1944978531,"BRA:CEPLAC:CEPEC:0000142682","Collection","Marinho, L.C.","142682","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Unicata e fotos. Coleta da III Oficina Malpighiales.","Sem Informação","","","","","","","","","","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"CAMAMÚ","Bahia","brazil",3347,"Camamu",2905800,-39.176174,-14.01333,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.059167,-39.007222,"original coordinates","original coordinates OK"
"9","Clusia sellowiana",1944978577,-14.059167,-39.007222,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.739+0000","2018-11-24T12:34:47.764+0000",122,"none","PRESERVED_SPECIMEN",5555978,6,7707728,220,1414,6646,3189424,5555978,5555978,"Clusia sellowiana Schltdl.","Clusia sellowiana Schltdl.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia sellowiana","Clusia","sellowiana","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2015,11,28,"2015-11-28T00:00:00","2018-11-24T12:35:58.709+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142698","1114","CEPEC - Herbário do Centro de Pesquisas do Cacau","CAMAMÚ","Restinga arbóreo-arbustiva, solo branco. Área em direção ao rio.","pt","CEPEC",1944978577,"BRA:CEPLAC:CEPEC:0000142698","Collection","Marinho, L.C.","142698","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Fotos. Coleta da III Oficina Malpighiales.","Sem Informação","","","","","","","","","","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"CAMAMÚ","Bahia","brazil",3347,"Camamu",2905800,-39.176174,-14.01333,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.059167,-39.007222,"original coordinates","original coordinates OK"
"10","Clusia sellowiana",1944977281,-13.5875,-39.719167,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:45.821+0000","2018-11-24T12:34:45.918+0000",122,"none","PRESERVED_SPECIMEN",5555978,6,7707728,220,1414,6646,3189424,5555978,5555978,"Clusia sellowiana Schltdl.","Clusia sellowiana Schltdl.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia sellowiana","Clusia","sellowiana","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,2,21,"2014-02-21T00:00:00","2018-11-24T12:35:57.842+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000141532","1764","CEPEC - Herbário do Centro de Pesquisas do Cacau","WENCESLAU GUIMARÃES","Nova Esperança, E.E. Wenceslau Guimarães; trilha do Pico do Urubu, Pedra da Antena","pt","CEPEC",1944977281,"BRA:CEPLAC:CEPEC:0000141532","Collection","Goldenberg, R.","141532","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","L. C. Marinho","","","","","","","","","","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"WENCESLAU GUIMARÃES","Bahia","brazil",3386,"Wenceslau Guimarães",2933505,-39.626771,-13.630549,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.5875,-39.719167,"original coordinates","original coordinates OK"
