"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","preparations","startDayOfYear","collectionID","georeferenceSources","higherGeography","organismID","datasetID","accessRights","higherClassification","verbatimElevation","individualCount","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Tovomita paniculata",1252587530,-21.715278,-43.9075,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:34.599+0000","2018-11-28T18:02:34.623+0000",125,"none","PRESERVED_SPECIMEN",3715165,6,7707728,220,1414,6646,7329865,7928259,7928259,"Tovomitopsis paniculata (Spreng.) Planch. & Triana","Tovomita paniculata (Spreng.) Cambess.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Tovomita","Tovomita paniculata","Tovomitopsis","paniculata","SPECIES","SYNONYM","2015-01-10T00:00:00",1340,0,"SOUTH_AMERICA","Minas Gerais",2014,12,13,"2014-12-13T00:00:00","2018-10-30T16:32:40.000+0000","2018-12-08T15:43:21.405+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000066944","113","CESJ - Herbário Leopoldo Krieger","Lima Duarte","Parque Estadual de Ibitipoca, Nanofloresta nebular, atrás das casas dos gestores","pt","CESJ",1252587530,"BRA:UFJF:CESJ:0000066944","Collection","B. Moreira; F.R.G. Salimena; P.H. Nobre; M. Alvez","66944","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","Árvore, ca. 3m, flor branca, borda de mata","B. Moreira","","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.715278,-43.9075,"original coordinates","original coordinates OK"
"2","Tovomita paniculata",1847971680,-22.602778,-43.062222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:24.724+0000","2018-09-24T19:59:05.914+0000",207,"none","PRESERVED_SPECIMEN",3715165,6,7707728,220,1414,6646,7329865,7928259,7928259,"Tovomitopsis paniculata (Spreng.) Planch. & Triana","Tovomita paniculata (Spreng.) Cambess.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Tovomita","Tovomita paniculata","Tovomitopsis","paniculata","SPECIES","SYNONYM","2014-09-26T00:00:00",NA,NA,"","Rio de Janeiro",2012,6,30,"2012-06-30T00:00:00","2018-05-28T09:57:50.234+0000","2018-12-08T15:06:34.413+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1389083","332","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Magé","Taquaral. Sítio São Luiz.","","RB",1847971680,"urn:catalog:JBRJ:RB:1389083","PhysicalObject","E.A.Ribeiro","RB01389083","JBRJ","","","L.Marinho","RB 766607","Mata Atlântica com pequeno remanescente de Floresta Ombrófila Densa de Terras Baixas",NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"Magé","Rio de Janeiro","brazil",1489,"Magé",3302502,-43.112115,-22.608989,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.602778,-43.062222,"original coordinates","original coordinates OK"
"3","Tovomita paniculata",1880806635,-22.543033,-42.3039,"gass84","cd6905cf-54d7-4628-b762-f63d269e239b","4205110f-3f0f-40d8-bd0f-2fa71bc827b5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:15:12.199+0000","2018-11-14T17:15:12.214+0000",135,"none","PRESERVED_SPECIMEN",3715165,6,7707728,220,1414,6646,7329865,7928259,7928259,"Tovomitopsis paniculata (Spreng.) Planch. & Triana","Tovomita paniculata (Spreng.) Cambess.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Tovomita","Tovomita paniculata","Tovomitopsis","paniculata","SPECIES","SYNONYM","2012-07-22T00:00:00",NA,NA,"","Rio de Janeiro",2012,7,22,"2012-07-22T00:00:00","2018-10-18T11:58:02.000+0000","2018-12-06T13:19:21.355+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","R - Herbário do Museu Nacional","BRA:MN:R:0000218158","30","R - Herbário do Museu Nacional","Silva Jardim","","pt","R",1880806635,"BRA:MN:R:0000218158","Collection","Leal, D.O.","218158","MN","Museu Nacional (MN)","","Leal, D.O.","","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.543033,-42.3039,"original coordinates","original coordinates OK"
"4","Tovomita paniculata",1880806642,-22.542883,-42.304033,"gass84","cd6905cf-54d7-4628-b762-f63d269e239b","4205110f-3f0f-40d8-bd0f-2fa71bc827b5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:15:12.219+0000","2018-11-14T17:15:12.276+0000",135,"none","PRESERVED_SPECIMEN",3715165,6,7707728,220,1414,6646,7329865,7928259,7928259,"Tovomitopsis paniculata (Spreng.) Planch. & Triana","Tovomita paniculata (Spreng.) Cambess.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Tovomita","Tovomita paniculata","Tovomitopsis","paniculata","SPECIES","SYNONYM","2012-07-22T00:00:00",NA,NA,"","Rio de Janeiro",2012,7,22,"2012-07-22T00:00:00","2018-10-18T11:58:02.000+0000","2018-12-06T13:19:21.355+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","R - Herbário do Museu Nacional","BRA:MN:R:0000218157","29","R - Herbário do Museu Nacional","Silva Jardim","","pt","R",1880806642,"BRA:MN:R:0000218157","Collection","Leal, D.O.","218157","MN","Museu Nacional (MN)","","Leal, D.O.","","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.542883,-42.304033,"original coordinates","original coordinates OK"
"5","Tovomita paniculata",1087508939,-22.833333,-42.416667,"gass84","92e7a11c-2765-4eee-9341-2a89083e6132","f22ff2ae-6384-4d40-9ded-4d96befcacf0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:33.207+0000","2017-12-29T14:41:51.623+0000",122,"none","PRESERVED_SPECIMEN",3715165,6,7707728,220,1414,6646,7329865,7928259,7928259,"Tovomitopsis paniculata (Spreng.) Planch. & Triana","Tovomita paniculata (Spreng.) Cambess.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Tovomita","Tovomita paniculata","Tovomitopsis","paniculata","SPECIES","SYNONYM","none",NA,NA,"","Rio de Janeiro",2012,7,22,"2012-07-22T00:00:00","2016-08-22T19:22:35.000+0000","2018-12-08T13:04:50.283+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BOTU - Herbário Irina Delanova Gemtchújnicov","BRA:UNESPIBB:BOTU:0000028440","218","BOTU - Herbário Irina Delanova Gemtchújnicov","Silva Jardim","Reserva Biológica de Poço das Antas","pt","BOTU",1087508939,"BRA:UNESPIBB:BOTU:0000028440","Collection","Sá, B.","28440","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","Indivíduo masculino, arvoreta ca 4m, folhas elípticas, botões e flores estaminados, sépalas verde-claro, pétalas branco-esverdeadas, estames amarelos","","","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.833333,-42.416667,"original coordinates","original coordinates outside municipality original in silva jardim falls in saquarema"
"6","Tovomita paniculata",1087658388,-20.137167,-42.071583,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:42.336+0000","2017-12-29T14:10:16.127+0000",121,"none","PRESERVED_SPECIMEN",3715165,6,7707728,220,1414,6646,7329865,7928259,7928259,"Tovomitopsis paniculata (Spreng.) Planch. & Triana","Tovomita paniculata (Spreng.) Cambess.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Tovomita","Tovomita paniculata","Tovomitopsis","paniculata","SPECIES","SYNONYM","none",1294,0,"SOUTH_AMERICA","Minas Gerais",2012,11,6,"2012-11-06T00:00:00","2017-03-31T17:48:15.000+0000","2018-12-08T13:05:46.511+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000162609","36","BHCB - Herbário da Universidade Federal de Minas Gerais","Simonésia","RPPN Mata do Sossego","pt","BHCB",1087658388,"BRA:UFMG:BHCB:0000162609","Collection","Rocha, KP da; Stehmann, JR","162609","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Flor masculina; pétalas carnosas verde-claro; anteras amarelo-claro. Látex amarelo","","","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"Simonésia","Minas Gerais","brazil",2423,"Simonésia",3167608,-41.987687,-19.999364,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.137167,-42.071583,"original coordinates","original coordinates OK"
"7","Tovomita paniculata",1086913692,-22.808333,-44.363333,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:57.690+0000","2018-11-24T08:56:57.869+0000",126,"none","PRESERVED_SPECIMEN",3715165,6,7707728,220,1414,6646,7329865,7928259,7928259,"Tovomitopsis paniculata (Spreng.) Planch. & Triana","Tovomita paniculata (Spreng.) Cambess.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Tovomita","Tovomita paniculata","Tovomitopsis","paniculata","SPECIES","SYNONYM","2012-01-30T00:00:00",1314,0,"SOUTH_AMERICA","São Paulo",2011,8,30,"2011-08-30T00:00:00","2018-11-05T15:54:10.000+0000","2018-12-08T13:01:19.151+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000045384","6345","SPSF - Herbário Dom Bento José Pickel","Bananal","Estação Ecológica de Bananal","pt","SPSF",1086913692,"BRA:IF:SPSF:0000045384","Collection","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","45384","IF","Instituto Florestal, IF","COLETA: Árvore 7m altura; frutos imaturos verdes.;","G.A.D.C. Franco","","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"Bananal","São Paulo","brazil",1436,"Bananal",3504909,-44.335027,-22.734453,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.808333,-44.363333,"original coordinates","original coordinates OK"
"8","Tovomita paniculata",1086913715,-22.808333,-44.363333,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:57.694+0000","2018-11-24T08:56:57.883+0000",126,"none","PRESERVED_SPECIMEN",3715165,6,7707728,220,1414,6646,7329865,7928259,7928259,"Tovomitopsis paniculata (Spreng.) Planch. & Triana","Tovomita paniculata (Spreng.) Cambess.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Tovomita","Tovomita paniculata","Tovomitopsis","paniculata","SPECIES","SYNONYM","2012-01-30T00:00:00",1314,0,"SOUTH_AMERICA","São Paulo",2011,8,30,"2011-08-30T00:00:00","2018-11-05T15:54:10.000+0000","2018-12-08T13:01:19.052+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000045385","6349","SPSF - Herbário Dom Bento José Pickel","Bananal","Estação Ecológica de Bananal","pt","SPSF",1086913715,"BRA:IF:SPSF:0000045385","Collection","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","45385","IF","Instituto Florestal, IF","COLETA: Árvore 6m altura; flores com pétalas carmim;","G.A.D.C. Franco","","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"Bananal","São Paulo","brazil",1436,"Bananal",3504909,-44.335027,-22.734453,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.808333,-44.363333,"original coordinates","original coordinates OK"
"9","Tovomita paniculata",1424369474,-22.487222,-43.004722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:43.001+0000","2018-09-24T20:02:51.290+0000",207,"none","PRESERVED_SPECIMEN",3715165,6,7707728,220,1414,6646,7329865,7928259,7928259,"Tovomitopsis paniculata (Spreng.) Planch. & Triana","Tovomita paniculata (Spreng.) Cambess.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Tovomita","Tovomita paniculata","Tovomitopsis","paniculata","SPECIES","SYNONYM","2014-08-18T00:00:00",1160,NA,"","Rio de Janeiro",2011,9,25,"2011-09-25T00:00:00","2017-10-19T13:34:26.116+0000","2018-12-06T16:59:43.946+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:658576","1694","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Guapimirim","Parque Nacional da Serra dos Órgãos, Sub-sede, trilha do Poço Verde.","","RB",1424369474,"urn:catalog:JBRJ:RB:658576","PhysicalObject","A. Lobão; C. P. Bruniera, M. P. Santos","RB00658576","JBRJ","","Árvore, ca. 7m alt., folhas lisas, exudado transparente, frutos verdes e maduros levemente vináceos","L. Mouinho","RB 517121","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"Guapimirim","Rio de Janeiro","brazil",1500,"Guapimirim",3301850,-42.963842,-22.584312,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.487222,-43.004722,"original coordinates","original coordinates OK"
"10","Tovomita paniculata",1094880176,-22.483333,-42.983333,"gass84,iddatunl,preneglon","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:30.493+0000","2018-09-10T18:27:13.565+0000",124,"none","PRESERVED_SPECIMEN",3715165,6,7707728,220,1414,6646,7329865,7928259,7928259,"Tovomitopsis paniculata (Spreng.) Planch. & Triana","Tovomita paniculata (Spreng.) Cambess.","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Tovomita","Tovomita paniculata","Tovomitopsis","paniculata","SPECIES","SYNONYM","2013-05-01T00:00:00",499,0,"","Rio de Janeiro",2010,3,25,"2010-03-25T00:00:00","","2018-09-10T18:27:37.260+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000163077","951","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Guapimirim","Parque Nacional da Serra dos Órgãos","pt","HUEFS",1094880176,"BRA:UEFS:HUEFS:0000163077","Collection","Machado, A.F.P.","163077","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","L.C.Marinho","","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"Guapimirim","Rio de Janeiro","brazil",1500,"Guapimirim",3301850,-42.963842,-22.584312,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.483333,-42.983333,"original coordinates","original coordinates OK"
