"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","locality","elevation","elevationAccuracy","otherCatalogNumbers","continent","references","habitat","institutionID","county","preparations","identificationRemarks","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Clusia spiritu-sanctensis",1264720474,-20.734722,-40.528611,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:12.814+0000","2018-10-09T15:49:05.233+0000",142,"none","PRESERVED_SPECIMEN",5555953,6,7707728,220,1414,6646,3189424,5555953,5555953,"Clusia spiritu-sanctensis G.Mariz & Weinberg","Clusia spiritu-sanctensis G.Mariz & Weinberg","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia spiritu-sanctensis","Clusia","spiritu-sanctensis","SPECIES","ACCEPTED","2015-05-24T00:00:00","Espírito Santo",2015,5,24,"2015-05-24T00:00:00","2018-10-03T13:50:31.000+0000","2018-12-08T13:35:05.696+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000038049",329,"VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","pt","VIES",1264720474,"BRA:UFES:VIES:0000038049","Collection","Dal col, A.C.S.","38049","UFES","Universidade Federal do Espírito Santo, UFES","Frutos jovens, com látex.","Dal col, A.C.S.","",NA,NA,"","","","","","","","","","","",NA,NA,"","","Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.734722,-40.528611,"original coordinates","original coordinates outside Brazil"
"2","Clusia spiritu-sanctensis",1837840384,-18.461111,-40.265278,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:13.206+0000","2018-10-09T15:49:05.544+0000",142,"none","PRESERVED_SPECIMEN",5555953,6,7707728,220,1414,6646,3189424,5555953,5555953,"Clusia spiritu-sanctensis G.Mariz & Weinberg","Clusia spiritu-sanctensis G.Mariz & Weinberg","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia spiritu-sanctensis","Clusia","spiritu-sanctensis","SPECIES","ACCEPTED","2015-11-06T00:00:00","Espírito Santo",2015,11,6,"2015-11-06T00:00:00","2018-10-03T13:50:31.000+0000","2018-12-08T03:44:07.874+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000038816",521,"VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Nova Venécia","pt","VIES",1837840384,"BRA:UFES:VIES:0000038816","Collection","Pena, N.T.L.; Alves-Araújo, A. & Souza, W.O.","38816","UFES","Universidade Federal do Espírito Santo, UFES","","Pena, N.T.L.","APA Pedra do Elefante.",NA,NA,"","","","","","","","","","","",NA,NA,"","","Nova Venécia","Espírito Santo","brazil",2688,"Nova Venécia",3203908,-40.523444,-18.698823,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.461111,-40.265278,"original coordinates","original coordinates outside municipality original in nova venecia falls in pinheiros"
"3","Clusia spiritu-sanctensis",1837439817,-18.5658,-40.4746,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:01.409+0000","2018-12-03T16:41:01.534+0000",122,"none","PRESERVED_SPECIMEN",5555953,6,7707728,220,1414,6646,3189424,5555953,5555953,"Clusia spiritu-sanctensis G.Mariz & Weinberg","Clusia spiritu-sanctensis G.Mariz & Weinberg","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia spiritu-sanctensis","Clusia","spiritu-sanctensis","SPECIES","ACCEPTED","2018-04-01T00:00:00","Espírito Santo",2014,12,16,"2014-12-16T00:00:00","2018-11-21T16:24:08.000+0000","2018-12-08T03:40:14.792+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000199178",565,"UEC - Herbário da Universidade Estadual de Campinas","Águia Branca","pt","UEC",1837439817,"BRA:UNICAMP:UEC:0000199178","Collection","Trad, R.J.; Trad, M.F.D.J.","199178","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Arbusto ca. 3 m. Flores brancas. Látex.; Inselberg","Alencar, A.C.","Sítio do Sr. Ailton Cortelette. Córrego do Rochedo, Fazenda Brasileira.",543,0,"","","","","","","","","","","",NA,NA,"","","Águia Branca","Espírito Santo","brazil",2639,"Águia Branca",3200136,-40.748582,-18.971321,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.5658,-40.4746,"original coordinates","original coordinates outside municipality original in aguia branca falls in nova venecia"
"4","Clusia spiritu-sanctensis",1090888881,-18.403333,-39.701944,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:12.468+0000","2018-10-09T15:49:04.976+0000",142,"none","PRESERVED_SPECIMEN",5555953,6,7707728,220,1414,6646,3189424,5555953,5555953,"Clusia spiritu-sanctensis G.Mariz & Weinberg","Clusia spiritu-sanctensis G.Mariz & Weinberg","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia spiritu-sanctensis","Clusia","spiritu-sanctensis","SPECIES","ACCEPTED","none","Espírito Santo",2013,1,16,"2013-01-16T00:00:00","2018-10-03T13:50:31.000+0000","2018-12-09T06:15:02.928+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000037416",14,"VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Conceição da Barra","pt","VIES",1090888881,"BRA:UFES:VIES:0000037416","Collection","Machado, J.O.; Souza, W.O. & Alves-Araújo, A.","37416","UFES","Universidade Federal do Espírito Santo, UFES","Frutos imaturos esverdeados. 6-7 metros de altura.","","Parque Estadual de Itaúnas. Trilha do Buraco do Bicho.",NA,NA,"","","","","","","","","","","",NA,NA,"","","Conceição da Barra","Espírito Santo","brazil",2736,"Conceição da Barra",3201605,-39.832833,-18.445026,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.403333,-39.701944,"original coordinates","original coordinates OK"
"5","Clusia spiritu-sanctensis",1291822719,-20.111778,-40.56025,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:55:02.280+0000","2017-12-15T16:34:53.150+0000",129,"none","PRESERVED_SPECIMEN",5555953,6,7707728,220,1414,6646,3189424,5555953,5555953,"Clusia spiritu-sanctensis G.Mariz & Weinberg","Clusia spiritu-sanctensis G.Mariz & Weinberg","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia spiritu-sanctensis","Clusia","spiritu-sanctensis","SPECIES","ACCEPTED","none","Espírito Santo",2013,7,2,"2013-07-02T00:00:00","2017-09-14T14:45:58.000+0000","2018-12-09T13:00:38.803+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000050206",3893,"MBML-Herbario - Herbário Mello Leitão","Santa Leopoldina","pt","MBML-HERBARIO",1291822719,"BRA:MBML:MBML-HERBARIO:0000050206","Collection","A. M. Assis; J. Freitas","50206","MBML","Museu de Biologia Professor Mello Leitão, MBML","Arbusto 5m. Látex branco. Frutos verdes. Afloramento rochoso.","A.A. Assis/Dez.2013","RPPN Rancho Chapadão - Bragança",840,0,"","","","","","","","","","","",NA,NA,"","","Santa Leopoldina","Espírito Santo","brazil",2380,"Santa Leopoldina",3204500,-40.540501,-20.123027,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.111778,-40.56025,"original coordinates","original coordinates OK"
"6","Clusia spiritu-sanctensis",1090862653,-20.653611,-40.428333,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:58.240+0000","2018-10-09T15:48:53.164+0000",142,"none","PRESERVED_SPECIMEN",5555953,6,7707728,220,1414,6646,3189424,5555953,5555953,"Clusia spiritu-sanctensis G.Mariz & Weinberg","Clusia spiritu-sanctensis G.Mariz & Weinberg","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia spiritu-sanctensis","Clusia","spiritu-sanctensis","SPECIES","ACCEPTED","2013-07-15T00:00:00","Espírito Santo",2013,7,15,"2013-07-15T00:00:00","2018-10-03T13:50:31.000+0000","2018-12-09T06:14:52.841+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000009134",73,"VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","pt","VIES",1090862653,"BRA:UFES:VIES:0000009134","Collection","Dal col, A.C.S.; Rodrigues Filho, J.","9134","UFES","Universidade Federal do Espírito Santo, UFES","Com frutos, com látex.","Dal col, A.C.S.","Parque Natural Municipal Morro da Pescaria.",NA,NA,"","","","","","","","","","","",NA,NA,"","","Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.653611,-40.428333,"original coordinates","original coordinates outside Brazil"
"7","Clusia spiritu-sanctensis",1090885902,-20.660556,-40.470833,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:10.771+0000","2018-10-09T15:49:03.620+0000",142,"none","PRESERVED_SPECIMEN",5555953,6,7707728,220,1414,6646,3189424,5555953,5555953,"Clusia spiritu-sanctensis G.Mariz & Weinberg","Clusia spiritu-sanctensis G.Mariz & Weinberg","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia spiritu-sanctensis","Clusia","spiritu-sanctensis","SPECIES","ACCEPTED","2013-12-01T00:00:00","Espírito Santo",2013,12,1,"2013-12-01T00:00:00","2018-10-03T13:50:31.000+0000","2018-12-09T06:15:01.881+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000032486",226,"VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","pt","VIES",1090885902,"BRA:UFES:VIES:0000032486","Collection","Dal col, A.C.S.; Rodrigues Filho, J.","32486","UFES","Universidade Federal do Espírito Santo, UFES","Flor branca.","Dal col, A.C.S.","Parque Natural Municipal Morro da Pescaria.",NA,NA,"","","","","","","","","","","",NA,NA,"","","Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.660556,-40.470833,"original coordinates","original coordinates OK"
"8","Clusia spiritu-sanctensis",1090862781,-20.326389,-40.277222,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:58.535+0000","2018-10-09T15:48:53.195+0000",142,"none","PRESERVED_SPECIMEN",5555953,6,7707728,220,1414,6646,3189424,5555953,5555953,"Clusia spiritu-sanctensis G.Mariz & Weinberg","Clusia spiritu-sanctensis G.Mariz & Weinberg","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia spiritu-sanctensis","Clusia","spiritu-sanctensis","SPECIES","ACCEPTED","2012-01-14T00:00:00","Espírito Santo",2012,1,14,"2012-01-14T00:00:00","2018-10-03T13:50:31.000+0000","2018-12-09T06:14:52.946+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000009254",1173,"VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Vila Velha","pt","VIES",1090862781,"BRA:UFES:VIES:0000009254","Collection","Valadares, R.T.; Koski, D.","9254","UFES","Universidade Federal do Espírito Santo, UFES","Botões brancos com nuanças vinosas.","Valadares, R.T.","Morro do Moreno.",NA,NA,"","","","","","","","","","","",NA,NA,"","","Vila Velha","Espírito Santo","brazil",2279,"Vila Velha",3205200,-40.378539,-20.434342,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.326389,-40.277222,"original coordinates","original coordinates OK"
"9","Clusia spiritu-sanctensis",1090885827,-20.1625,-40.3175,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:10.739+0000","2018-10-09T15:49:03.580+0000",142,"none","PRESERVED_SPECIMEN",5555953,6,7707728,220,1414,6646,3189424,5555953,5555953,"Clusia spiritu-sanctensis G.Mariz & Weinberg","Clusia spiritu-sanctensis G.Mariz & Weinberg","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia spiritu-sanctensis","Clusia","spiritu-sanctensis","SPECIES","ACCEPTED","2012-03-10T00:00:00","Espírito Santo",2012,3,10,"2012-03-10T00:00:00","2018-10-03T13:50:31.000+0000","2018-12-09T06:15:01.874+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000032397",254,"VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Serra","pt","VIES",1090885827,"BRA:UFES:VIES:0000032397","Collection","Barros, P.H.D.; Silva, L.A. & Iglesias, D.T.","32397","UFES","Universidade Federal do Espírito Santo, UFES","Corola de cor branca; flor com resina.","Barros, P.H.D.","APA Mestre Álvaro.",NA,NA,"","","","","","","","","","","",NA,NA,"","","Serra","Espírito Santo","brazil",2378,"Serra",3205002,-40.302135,-20.127728,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.1625,-40.3175,"original coordinates","original coordinates OK"
"10","Clusia spiritu-sanctensis",1123828688,-20.849167,-40.726389,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:58.443+0000","2017-12-15T16:34:50.349+0000",129,"none","PRESERVED_SPECIMEN",5555953,6,7707728,220,1414,6646,3189424,5555953,5555953,"Clusia spiritu-sanctensis G.Mariz & Weinberg","Clusia spiritu-sanctensis G.Mariz & Weinberg","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia spiritu-sanctensis","Clusia","spiritu-sanctensis","SPECIES","ACCEPTED","none","Espírito Santo",2010,4,24,"2010-04-24T00:00:00","2017-09-14T14:45:58.000+0000","2018-12-08T12:05:03.208+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000045992",159,"MBML-Herbario - Herbário Mello Leitão","Piúma","pt","MBML-HERBARIO",1123828688,"BRA:MBML:MBML-HERBARIO:0000045992","Collection","F. L. Santos; R. Raton & A.P. Junior","45992","MBML","Museu de Biologia Professor Mello Leitão, MBML","Botões florais brancos, látex","F.L.Santos, J.Freitas & A.M.Assis/2010","Ilha do Meio",NA,NA,"","","","","","","","","","","",NA,NA,"","","Piúma","Espírito Santo","brazil",2136,"Piúma",3204203,-40.773215,-20.838008,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.849167,-40.726389,"original coordinates","original coordinates outside Brazil"
