"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","references","institutionID","county","collectionID","otherCatalogNumbers","fieldNotes","habitat","nomenclaturalCode","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","nomenclaturalStatus","taxonID","bibliographicCitation","georeferenceSources","identificationRemarks","rights","individualCount","higherGeography","higherClassification","verbatimTaxonRank","identificationQualifier","coordinateUncertaintyInMeters","georeferenceProtocol","georeferencedDate","fieldNumber","eventRemarks","taxonRemarks","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Clusia melchiorii",1889188968,-13.659167,-41.650556,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.643+0000","2018-12-03T16:16:30.526+0000",122,"none","PRESERVED_SPECIMEN",5556269,6,7707728,220,1414,6646,3189424,5556269,5556269,"Clusia melchiorii Gleason","Clusia melchiorii Gleason","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia melchiorii","Clusia","melchiorii","SPECIES","ACCEPTED","2018-03-01T00:00:00",975,0,"SOUTH_AMERICA","Bahia",2018,2,18,"2018-02-18T00:00:00","2018-08-28T19:01:50.000+0000","2018-12-03T16:17:57.946+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132376","30308","ALCB - Herbário Alexandre Leal Costa","Mucugê","Cerrado adjacente ao Rio Paraguaçu, próximo a AABB.","pt","ALCB",1889188968,"BRA:UFBA:ALCB:0000132376","Collection","Guedes, ML; Guaré, F; Rocha, E","132376","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas semicrassas. Inflorescência com flores em botões. E frutos jovens.","Guedes, ML","","","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","","",NA,"","",NA,"","",NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.659167,-41.650556,"original coordinates","original coordinates outside municipality original in mucuge falls in rio de contas"
"2","Clusia melchiorii",1889173875,-11.590667,-41.215667,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:04.031+0000","2018-08-03T12:12:45.369+0000",121,"none","PRESERVED_SPECIMEN",5556269,6,7707728,220,1414,6646,3189424,5556269,5556269,"Clusia melchiorii Gleason","Clusia melchiorii Gleason","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia melchiorii","Clusia","melchiorii","SPECIES","ACCEPTED","none",1045.5,0,"","Bahia",2018,7,14,"2018-07-14T00:00:00","","2018-08-03T12:12:49.638+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000019211","4781","HURB - Herbário do Recôncavo da Bahia","Morro do Chapéu","Morrão;","pt","HURB",1889173875,"BRA:UFRB:HURB:0000019211","Collection","Aona, L.Y.S.","19211","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Flores: amareladas, fortemente perfumadas; Hábito: subarbusto","L.Marinho","","","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","","",NA,"","",NA,"","",NA,NA,NA,"Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.590667,-41.215667,"original coordinates","original coordinates OK"
"3","Clusia melchiorii",1936707364,-12.853889,-39.475278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.731+0000","2018-11-14T17:20:06.762+0000",124,"none","PRESERVED_SPECIMEN",5556269,6,7707728,220,1414,6646,3189424,5556269,5556269,"Clusia melchiorii Gleason","Clusia melchiorii Gleason","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia melchiorii","Clusia","melchiorii","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2018,10,8,"2018-10-08T00:00:00","","2018-11-14T17:20:06.793+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000244154","1424","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Santa Teresinha","Pedra Branca Serra da Jibóia, área exposta ao sol ao lado das torres de transmissão.","pt","HUEFS",1936707364,"BRA:UEFS:HUEFS:0000244154","Collection","Marinho, L.C.","244154","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","","",NA,"","",NA,"","",NA,NA,NA,"Santa Teresinha","Bahia","brazil",3501,"Santa Teresinha",2928505,-39.570568,-12.729871,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.853889,-39.475278,"original coordinates","original coordinates outside municipality original in santa teresinha falls in elisio medrado"
"4","Clusia melchiorii",1135822416,-11.591111,-41.207222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:56.656+0000","2018-09-10T18:27:43.355+0000",124,"none","PRESERVED_SPECIMEN",5556269,6,7707728,220,1414,6646,3189424,5556269,5556269,"Clusia melchiorii Gleason","Clusia melchiorii Gleason","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia melchiorii","Clusia","melchiorii","SPECIES","ACCEPTED","none",1270,0,"","Bahia",2015,4,23,"2015-04-23T00:00:00","2018-09-06T20:00:41.000+0000","2018-12-06T21:47:05.674+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000216545","13041","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Morrão, ápice, proximidades das antenas de televisão.","pt","HUEFS",1135822416,"BRA:UEFS:HUEFS:0000216545","Collection","Melo, E.","216545","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","","","","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","","",NA,"","",NA,"","",NA,NA,NA,"Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.591111,-41.207222,"original coordinates","original coordinates OK"
"5","Clusia melchiorii",1135822401,-11.591111,-41.207222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:56.675+0000","2018-09-10T18:27:43.350+0000",124,"none","PRESERVED_SPECIMEN",5556269,6,7707728,220,1414,6646,3189424,5556269,5556269,"Clusia melchiorii Gleason","Clusia melchiorii Gleason","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia melchiorii","Clusia","melchiorii","SPECIES","ACCEPTED","none",1270,0,"","Bahia",2015,4,23,"2015-04-23T00:00:00","2018-09-06T20:00:41.000+0000","2018-12-06T21:47:05.589+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000216546","13042","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Morrão, ápice, proximidades das antenas de televisão.","pt","HUEFS",1135822401,"BRA:UEFS:HUEFS:0000216546","Collection","Melo, E.","216546","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","","","","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","","",NA,"","",NA,"","",NA,NA,NA,"Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.591111,-41.207222,"original coordinates","original coordinates OK"
"6","Clusia melchiorii",1252598696,-11.435,-41.195833,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.904+0000","2018-12-03T16:16:17.518+0000",122,"none","PRESERVED_SPECIMEN",5556269,6,7707728,220,1414,6646,3189424,5556269,5556269,"Clusia melchiorii Gleason","Clusia melchiorii Gleason","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia melchiorii","Clusia","melchiorii","SPECIES","ACCEPTED","2017-11-01T00:00:00",1092,0,"SOUTH_AMERICA","Bahia",2015,5,30,"2015-05-30T00:00:00","2018-08-28T19:01:50.000+0000","2018-12-08T15:43:27.774+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000120755","4631","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","Trilha da Guariba.","pt","ALCB",1252598696,"BRA:UFBA:ALCB:0000120755","Collection","Roque, N; Alunos de Sistemática Evolução de Espermatófitas","120755","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca.4m alt. Folhas discolores, látex transparente. Flor masculina com sépalas verdes, pétalas branca-esverdeadas, filete alvo, antera amarela.","Guedes, ML","","","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","","",NA,"","",NA,"","",NA,NA,NA,"Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.435,-41.195833,"original coordinates","original coordinates OK"
"7","Clusia melchiorii",1252599133,-13,-41.366667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.131+0000","2018-12-03T16:16:18.604+0000",122,"none","PRESERVED_SPECIMEN",5556269,6,7707728,220,1414,6646,3189424,5556269,5556269,"Clusia melchiorii Gleason","Clusia melchiorii Gleason","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia melchiorii","Clusia","melchiorii","SPECIES","ACCEPTED","2015-09-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2015,8,20,"2015-08-20T00:00:00","2018-08-28T19:01:50.000+0000","2018-12-08T15:43:27.945+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121555","23891","ALCB - Herbário Alexandre Leal Costa","Mucugê","Chapada Diamantina, Córrego do Boiadeiro.","pt","ALCB",1252599133,"BRA:UFBA:ALCB:0000121555","Collection","Guedes, ML; Casaes, M","121555","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","latescente. Folhas crassas, discolores, subsésseis, venação conspícua quando desidratadas. Frutos imaturos.","Guedes, ML","","","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","","",NA,"","",NA,"","",NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13,-41.366667,"original coordinates","original coordinates OK"
"8","Clusia melchiorii",1208833593,-12.854444,-39.475556,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:57.707+0000","2018-08-03T12:12:41.606+0000",121,"none","PRESERVED_SPECIMEN",5556269,6,7707728,220,1414,6646,3189424,5556269,5556269,"Clusia melchiorii Gleason","Clusia melchiorii Gleason","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia melchiorii","Clusia","melchiorii","SPECIES","ACCEPTED","none",811,0,"","Bahia",2015,9,2,"2015-09-02T00:00:00","","2018-08-03T12:12:45.424+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000011079","1479","HURB - Herbário do Recôncavo da Bahia","Santa Teresinha","","pt","HURB",1208833593,"BRA:UFRB:HURB:0000011079","Collection","Costa, G.; Ribeiro, P.L.; Oliveira, A. & Nonato, A.","11079","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","aroma agradávelFlores: esverdeadas; Hábito: arbusto","","","","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","","",NA,"","",NA,"","",NA,NA,NA,"Santa Teresinha","Bahia","brazil",3501,"Santa Teresinha",2928505,-39.570568,-12.729871,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.854444,-39.475556,"original coordinates","original coordinates outside municipality original in santa teresinha falls in elisio medrado"
"9","Clusia melchiorii",1094923120,-19.925,-40.636389,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:52.508+0000","2018-09-10T18:27:37.156+0000",124,"none","PRESERVED_SPECIMEN",5556269,6,7707728,220,1414,6646,3189424,5556269,5556269,"Clusia melchiorii Gleason","Clusia melchiorii Gleason","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia melchiorii","Clusia","melchiorii","SPECIES","ACCEPTED","2014-11-01T00:00:00",NA,NA,"","Espírito Santo",2014,2,23,"2014-02-23T00:00:00","","2018-09-10T18:28:03.365+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000206494","746","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Santa Teresa","Antiga Cachoeira do Country Club, trilha ao lado esquerdo da cachoeira.","pt","HUEFS",1094923120,"BRA:UEFS:HUEFS:0000206494","Collection","Marinho, L.C.","206494","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta Ombrófila Densa.","L.C.Marinho","","","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","","",NA,"","",NA,"","",NA,NA,NA,"Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.925,-40.636389,"original coordinates","original coordinates OK"
"10","Clusia melchiorii",1944977283,-14.772778,-39.535556,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:45.821+0000","2018-11-24T12:34:45.888+0000",122,"none","PRESERVED_SPECIMEN",5556269,6,7707728,220,1414,6646,3189424,5556269,5556269,"Clusia melchiorii Gleason","Clusia melchiorii Gleason","Plantae","Tracheophyta","Malpighiales","Clusiaceae","Clusia","Clusia melchiorii","Clusia","melchiorii","SPECIES","ACCEPTED","none",580,0,"","Bahia",2014,4,4,"2014-04-04T00:00:00","","2018-11-24T12:35:57.818+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000141402","54","CEPEC - Herbário do Centro de Pesquisas do Cacau","Barro Preto","Serra da Pedra Lascada. Acesso pela Faz. Boa Vista, trilha principal até o mirante.","pt","CEPEC",1944977283,"BRA:CEPLAC:CEPEC:0000141402","Collection","Asprino, R.","141402","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","Sem Informação","","","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","","",NA,"","",NA,"","",NA,NA,NA,"Barro Preto","Bahia","brazil",3248,"Barro Preto",2903300,-39.443893,-14.775501,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.772778,-39.535556,"original coordinates","original coordinates OK"
