"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","modified","otherCatalogNumbers","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","rights","nomenclaturalStatus","taxonID","bibliographicCitation","identificationQualifier","habitat","higherGeography","organismID","datasetID","accessRights","higherClassification","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","identificationRemarks","verbatimTaxonRank","fieldNumber","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cybianthus detergens",1944854735,-15.733333,-47.934722,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:45.125+0000","2018-11-23T18:21:45.145+0000",123,"none","PRESERVED_SPECIMEN",1,3718370,6,7707728,220,1353,6674,3169407,3718370,3718370,"Cybianthus detergens Mart.","Cybianthus detergens Mart.","Plantae","Tracheophyta","Ericales","Primulaceae","Cybianthus","Cybianthus detergens","Cybianthus","detergens","SPECIES","ACCEPTED","none","Distrito Federal",2018,2,25,"2018-02-25T00:00:00","2018-11-23T18:23:03.737+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000105220","2932","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília - Entorno da Trilha Cristal.","pt","CEN",1944854735,"BRA:Cenargen:CEN:0000105220","Collection","Exsicatas","Carlos Romero Martins","105220","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação Flora do Brasil - Distrito Federal.","B. M. T. Walter",NA,NA,"","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.733333,-47.934722,"original coordinates","original coordinates OK"
"2","Cybianthus detergens",1272063792,-15.817222,-47.797778,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:07.993+0000","2018-09-10T18:28:51.673+0000",135,"none","PRESERVED_SPECIMEN",NA,3718370,6,7707728,220,1353,6674,3169407,3718370,3718370,"Cybianthus detergens Mart.","Cybianthus detergens Mart.","Plantae","Tracheophyta","Ericales","Primulaceae","Cybianthus","Cybianthus detergens","Cybianthus","detergens","SPECIES","ACCEPTED","2016-02-18T00:00:00","Distrito Federal",2016,1,27,"2016-01-27T00:00:00","2018-12-07T13:04:20.553+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000031747","1351","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Parque Ecológico Bernardo Sayão, Altura da QI 19, Lago Sul, próximo à DF-001 - na altura da entrada do Altiplano Leste","pt","HEPH",1272063792,"BRA:JBB:HEPH:0000031747","Collection","","Chacon, RG; Gouvêa, APML; Braga, PMN; Soares, ACA","31747","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Arbusto 1,5m; botões florais esverdeados; Cerrado típico alterado, solo latossolo vermelho, relevo plano","Chacon, RG",1108,0,"SOUTH_AMERICA","2018-08-17T14:51:59.000+0000","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.817222,-47.797778,"original coordinates","original coordinates OK"
"3","Cybianthus detergens",1801096011,-18.828611,-44.390278,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:02.739+0000","2017-12-29T14:08:05.560+0000",136,"none","PRESERVED_SPECIMEN",NA,3718370,6,7707728,220,1353,6674,3169407,3718370,3718370,"Cybianthus detergens Mart.","Cybianthus detergens Mart.","Plantae","Tracheophyta","Ericales","Primulaceae","Cybianthus","Cybianthus detergens","Cybianthus","detergens","SPECIES","ACCEPTED","2016-04-01T00:00:00","Minas Gerais",2016,4,20,"2016-04-20T00:00:00","2018-12-08T01:46:23.691+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000003678","5727","HDJF - Herbário Dendrológico Jeanine Felfili","Curvelo","Campus avançado do Moura da UFVJM","pt","HDJF",1801096011,"BRA:UFVJM:HDJF:0000003678","Collection","","Faria, JEQ; Otoni, TJO; Gorgens, EB","3678","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arbusto ca. 1,2 m de altura, frutos imaturos verdes e maduros vináceos; Cerradão","Faria, JEQ",709,0,"SOUTH_AMERICA","2017-12-15T12:55:36.000+0000","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","","",NA,"","","Curvelo","Minas Gerais","brazil",2663,"Curvelo",3120904,-44.447889,-18.820352,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.828611,-44.390278,"original coordinates","original coordinates OK"
"4","Cybianthus detergens",1563172699,-20.077778,-44.050833,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.142+0000","2018-02-15T05:17:52.745+0000",121,"none","PRESERVED_SPECIMEN",NA,3718370,6,7707728,220,1353,6674,3169407,3718370,3718370,"Cybianthus detergens Mart.","Cybianthus detergens Mart.","Plantae","Tracheophyta","Ericales","Primulaceae","Cybianthus","Cybianthus detergens","Cybianthus","detergens","SPECIES","ACCEPTED","none","Minas Gerais",2016,6,9,"2016-06-09T00:00:00","2018-12-07T14:50:40.961+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000185435","6095","BHCB - Herbário da Universidade Federal de Minas Gerais","Nova Lima","Serra das Andorinhas, Lotemaneto Serra das Andorinhas","pt","BHCB",1563172699,"BRA:UFMG:BHCB:0000185435","Collection","","Rezende, SG; Justo, AG","185435","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","",1097.5,32.5,"SOUTH_AMERICA","2018-01-16T21:12:39.000+0000","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","","",NA,"","","Nova Lima","Minas Gerais","brazil",2397,"Nova Lima",3144805,-43.904291,-20.074573,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.077778,-44.050833,"original coordinates","original coordinates outside municipality original in nova lima falls in brumadinho"
"5","Cybianthus detergens",1587328378,-15.733055,-47.935555,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:40.571+0000","2018-11-23T18:21:40.690+0000",123,"none","PRESERVED_SPECIMEN",2,3718370,6,7707728,220,1353,6674,3169407,3718370,3718370,"Cybianthus detergens Mart.","Cybianthus detergens Mart.","Plantae","Tracheophyta","Ericales","Primulaceae","Cybianthus","Cybianthus detergens","Cybianthus","detergens","SPECIES","ACCEPTED","none","Distrito Federal",2016,10,30,"2016-10-30T00:00:00","2018-11-23T18:22:57.950+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000096954","2320","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília, em torno da estrada Trilha Cristal após o decantador.","pt","CEN",1587328378,"BRA:Cenargen:CEN:0000096954","Collection","Exsicatas","Carlos Romero Martins","96954","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação Flora do Brasil - Distrito Federal.","B. M. T. Walter",NA,NA,"","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.733055,-47.935555,"original coordinates","original coordinates OK"
"6","Cybianthus detergens",1455401517,-16.084722,-42.697222,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.049+0000","2018-03-06T11:57:33.544+0000",121,"none","PRESERVED_SPECIMEN",NA,3718370,6,7707728,220,1353,6674,3169407,3718370,3718370,"Cybianthus detergens Mart.","Cybianthus detergens Mart.","Plantae","Tracheophyta","Ericales","Primulaceae","Cybianthus","Cybianthus detergens","Cybianthus","detergens","SPECIES","ACCEPTED","2017-03-10T00:00:00","Minas Gerais",2016,12,16,"2016-12-16T00:00:00","2018-12-09T07:19:30.810+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000184491","3875","BHCB - Herbário da Universidade Federal de Minas Gerais","Rio Pardo de Minas","Fazenda Cachoeira Cabo do guarda chuva","pt","BHCB",1455401517,"BRA:UFMG:BHCB:0000184491","Collection","","Mota, RC da; Vasconcelos, MF de","184491","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Projeto desenvolvido pelo Instituto Prístino!","",888,0,"SOUTH_AMERICA","2018-03-02T21:42:43.000+0000","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","","",NA,"","","Rio Pardo de Minas","Minas Gerais","brazil",3112,"Rio Pardo de Minas",3155603,-42.551348,-15.709272,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.084722,-42.697222,"original coordinates","original coordinates OK"
"7","Cybianthus detergens",1840925398,-9.871614,-58.229383,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:49.725+0000","2018-11-24T12:22:49.757+0000",125,"none","PRESERVED_SPECIMEN",NA,3718370,6,7707728,220,1353,6674,3169407,3718370,3718370,"Cybianthus detergens Mart.","Cybianthus detergens Mart.","Plantae","Tracheophyta","Ericales","Primulaceae","Cybianthus","Cybianthus detergens","Cybianthus","detergens","SPECIES","ACCEPTED","2015-02-27T00:00:00","Mato Grosso",2015,2,NA,"2015-02-01T00:00:00","2018-12-08T19:50:37.139+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000005164","435","CNMT - Herbário Centro Norte Mato Grossense","Cotriguaçu","FazendaSão Nicolau","pt","CNMT",1840925398,"BRA:UFMT:CNMT:0000005164","Collection","","Santos, J.P.; França, A.L.; Giacoppini, D.R.;Silva, G.M.X.","5164","Universidade Federal de Mato Grosso (UFMT)","Universidade Federal de Mato Grosso (UFMT)","As floresSão pequenas, esbranquiçadas.","Santos, J. P.",199,0,"","2018-11-09T19:45:28.000+0000","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","","",NA,"","","Cotriguaçu","Mato Grosso","brazil",3992,"Cotriguaçu",5103379,-58.678555,-9.536859,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.871614,-58.229383,"original coordinates","original coordinates OK"
"8","Cybianthus detergens",1423896758,-14.150833,-48.077778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:29.966+0000","2018-09-24T19:57:46.984+0000",207,"none","PRESERVED_SPECIMEN",NA,3718370,6,7707728,220,1353,6674,3169407,3718370,3718370,"Cybianthus detergens Mart.","Cybianthus detergens Mart.","Plantae","Tracheophyta","Ericales","Primulaceae","Cybianthus","Cybianthus detergens","Cybianthus","detergens","SPECIES","ACCEPTED","2015-01-01T00:00:00","Goiás",2015,6,4,"2015-06-04T00:00:00","2018-12-06T16:55:17.139+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1035488","144","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Colinas do Sul","","","RB",1423896758,"urn:catalog:JBRJ:RB:1035488","PhysicalObject","","Valéria-Talma","RB01035488","JBRJ","","2,5m; fruto verde","J.R.PIRANI",535,NA,"","2017-10-15T13:48:21.465+0000","RB 636198","Cerrado","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","","",NA,"","","Colinas do Sul","Goiás","brazil",3349,"Colinas do Sul",5205521,-48.075231,-13.984131,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.150833,-48.077778,"original coordinates","original coordinates OK"
"9","Cybianthus detergens",1423939085,-7.233333,-39.466667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:51.861+0000","2018-09-24T19:58:08.161+0000",207,"none","PRESERVED_SPECIMEN",NA,3718370,6,7707728,220,1353,6674,3169407,3718370,3718370,"Cybianthus detergens Mart.","Cybianthus detergens Mart.","Plantae","Tracheophyta","Ericales","Primulaceae","Cybianthus","Cybianthus detergens","Cybianthus","detergens","SPECIES","ACCEPTED","none","Ceará",2015,8,29,"2015-08-29T00:00:00","2018-12-06T16:55:41.538+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1197289","12229","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Crato","Trilha do Belmonte, no sentido casa Sete Ibama, Sítio Luanda.","","RB",1423939085,"urn:catalog:JBRJ:RB:1197289","PhysicalObject","","J.E.G. HCDAL; D.L. Silva","RB01197289","JBRJ","","","",NA,NA,"","2016-11-17T16:25:09.457+0000","RB 667146","Floresta Nacional do Araripe.","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","","",NA,"","","Crato","Ceará","brazil",4489,"Crato",2304202,-39.490026,-7.232947,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.233333,-39.466667,"original coordinates","original coordinates OK"
"10","Cybianthus detergens",1587325329,-15.728888,-47.922222,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.214+0000","2018-11-23T18:21:39.344+0000",123,"none","PRESERVED_SPECIMEN",2,3718370,6,7707728,220,1353,6674,3169407,3718370,3718370,"Cybianthus detergens Mart.","Cybianthus detergens Mart.","Plantae","Tracheophyta","Ericales","Primulaceae","Cybianthus","Cybianthus detergens","Cybianthus","detergens","SPECIES","ACCEPTED","none","Distrito Federal",2015,10,25,"2015-10-25T00:00:00","2018-11-23T18:22:55.882+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000093791","1905","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília - borda da trilha do Cristal, presença de capim-gordura","pt","CEN",1587325329,"BRA:Cenargen:CEN:0000093791","Collection","Exsicatas","Carlos Romero Martins","93791","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação Flora do Brasil - Distrito Federal.","B. M. T. Walter",NA,NA,"","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.728888,-47.922222,"original coordinates","original coordinates OK"
