"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","continent","fieldNotes","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","verbatimEventDate","verbatimTaxonRank","higherClassification","coordinateUncertaintyInMeters","references","habitat","institutionID","endDayOfYear","preparations","startDayOfYear","georeferenceSources","verbatimElevation","identificationRemarks","rights","individualCount","georeferencedDate","georeferenceProtocol","fieldNumber","typeStatus","higherGeography","organismID","datasetID","accessRights","infraspecificEpithet","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrsine venosa",1931772817,-26.1,-48.69,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.148+0000","2018-10-24T15:38:21.229+0000",121,"none","PRESERVED_SPECIMEN",7330899,6,7707728,220,1353,6674,3169412,7330899,7330899,"Myrsine venosa A.DC.","Myrsine venosa A.DC.","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","Myrsine venosa","Myrsine","venosa","SPECIES","ACCEPTED","2018-08-29T00:00:00","Santa Catarina",2018,8,29,"2018-08-29T00:00:00","2018-10-11T17:26:53.000+0000","2018-12-07T06:14:59.719+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060459","3433","FURB - Herbário Dr. Roberto Miguel Klein","Itapoá","Sai Mirim.","pt","FURB",1931772817,"BRA:FURB:FURB:0000060459","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60459","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.",NA,NA,"","","","","","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","","Itapoá","Santa Catarina","brazil",812,"Itapoá",4208450,-48.652853,-26.082161,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.1,-48.69,"original coordinates","original coordinates OK"
"2","Myrsine venosa",1585202546,-27.5272,-48.4219,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.880+0000","2018-11-24T12:35:23.888+0000",123,"none","PRESERVED_SPECIMEN",7330899,6,7707728,220,1353,6674,3169412,7330899,7330899,"Myrsine venosa A.DC.","Myrsine venosa A.DC.","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","Myrsine venosa","Myrsine","venosa","SPECIES","ACCEPTED","2017-06-02T00:00:00","Santa Catarina",2017,5,16,"2017-05-16T00:00:00","2018-11-19T18:53:20.000+0000","2018-12-07T01:13:53.612+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015541","","EFC - Herbário Escola de Florestas Curitiba","Florianópolis","Arredor do Camping do Parque Estadual Rio Vermelho","pt","EFC",1585202546,"BRA:UFPR:EFC:0000015541","Collection","Sampaio, A.C.F.","15541","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta 4m, flores amarelo-esverdeadas, subosque de povoamento de pinus em região de restinga","Henrique, M.M",11,0,"","","","","","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","","Florianópolis","Santa Catarina","brazil",517,"Florianópolis",4205407,-48.489329,-27.585684,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.5272,-48.4219,"original coordinates","original coordinates OK"
"3","Myrsine venosa",1898863396,-13.513889,-41.948889,"cdround,gass84,rdatm","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.285+0000","2018-09-24T19:59:09.497+0000",207,"none","PRESERVED_SPECIMEN",7330899,6,7707728,220,1353,6674,3169412,7330899,7330899,"Myrsine venosa A.DC.","Myrsine venosa A.DC.","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","Myrsine venosa","Myrsine","venosa","SPECIES","ACCEPTED","2018-07-27T00:00:00","Bahia",2017,8,4,"2017-08-04T00:00:00","2018-08-24T11:14:24.000+0000","2018-09-24T19:59:31.913+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1396683","822","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Contas","Início da trilha para o Pico das Almas","","RB",1898863396,"urn:catalog:JBRJ:RB:1396683","PhysicalObject","R. G. Barbosa-Silva; M. F. Mouro; M. M. T. Costa; B. Melchor-Castro","RB01396683","JBRJ","","Folhas verdes discolores. Fruto verde","M. F. Freitas",NA,NA,"RB 773982","","","","","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.513889,-41.948889,"original coordinates","original coordinates OK"
"4","Myrsine venosa",1658203081,-27.451111,-48.507222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.720+0000","2018-10-24T15:38:18.740+0000",121,"none","PRESERVED_SPECIMEN",7330899,6,7707728,220,1353,6674,3169412,7330899,7330899,"Myrsine venosa A.DC.","Myrsine venosa A.DC.","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","Myrsine venosa","Myrsine","venosa","SPECIES","ACCEPTED","2017-08-22T00:00:00","Santa Catarina",2017,8,22,"2017-08-22T00:00:00","","2018-10-24T15:39:00.463+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054677","844","FURB - Herbário Dr. Roberto Miguel Klein","Florianópolis","","pt","FURB",1658203081,"BRA:FURB:FURB:0000054677","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","54677","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.",6,0,"","","","","","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","","Florianópolis","Santa Catarina","brazil",517,"Florianópolis",4205407,-48.489329,-27.585684,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.451111,-48.507222,"original coordinates","original coordinates OK"
"5","Myrsine venosa",1835178158,-11.916111,-41.120556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.226+0000","2018-09-10T18:27:56.219+0000",124,"none","PRESERVED_SPECIMEN",7330899,6,7707728,220,1353,6674,3169412,7330899,7330899,"Myrsine venosa A.DC.","Myrsine venosa A.DC.","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","Myrsine venosa","Myrsine","venosa","SPECIES","ACCEPTED","none","Bahia",2017,10,12,"2017-10-12T00:00:00","","2018-09-10T18:28:20.634+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000236335","13596","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro de Chapéu","Área da gruta Boa Esperança.","pt","HUEFS",1835178158,"BRA:UEFS:HUEFS:0000236335","Collection","Melo, E.","236335","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado e Cerradão.","",864,0,"","","","","","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","","Morro de Chapéu","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.916111,-41.120556,"original coordinates","original coordinates outside municipality original in morro de chapeu falls in morro do chapeu"
"6","Myrsine venosa",1837381414,-26.265,-49.335555,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:28.886+0000","2018-10-24T15:38:19.706+0000",121,"none","PRESERVED_SPECIMEN",7330899,6,7707728,220,1353,6674,3169412,7330899,7330899,"Myrsine venosa A.DC.","Myrsine venosa A.DC.","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","Myrsine venosa","Myrsine","venosa","SPECIES","ACCEPTED","2017-11-02T00:00:00","Santa Catarina",2017,11,2,"2017-11-02T00:00:00","2018-10-11T17:26:53.000+0000","2018-12-08T03:39:41.529+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000057470","2556","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","Bairro Rio Vermelho. Aterro Sanitário Municipal.","pt","FURB",1837381414,"BRA:FURB:FURB:0000057470","Collection","Schwirkowski, P.","57470","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores imaturos, cor verde. córtex amarelado","Schwirkowski, P.",900,0,"","","","","","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.265,-49.335555,"original coordinates","original coordinates OK"
"7","Myrsine venosa",1944983619,-13.113333,-38.895556,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.499+0000","2018-11-24T12:34:55.533+0000",122,"none","PRESERVED_SPECIMEN",7330899,6,7707728,220,1353,6674,3169412,7330899,7330899,"Myrsine venosa A.DC.","Myrsine venosa A.DC.","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","Myrsine venosa","Myrsine","venosa","SPECIES","ACCEPTED","none","Bahia",2016,2,16,"2016-02-16T00:00:00","","2018-11-24T12:36:01.939+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153573","1170","CEPEC - Herbário do Centro de Pesquisas do Cacau","JAGUARIPE","Conglomerado BA_946-4-10-67","pt","CEPEC",1944983619,"BRA:CEPLAC:CEPEC:0000153573","Collection","Santos, E.A.","153573","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa",NA,NA,"2/5/2017","","","","","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","","JAGUARIPE","Bahia","brazil",3444,"Jaguaripe",2917805,-38.980533,-13.115302,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.113333,-38.895556,"original coordinates","original coordinates OK"
"8","Myrsine venosa",1423926548,-22.966111,-43.256667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:27.800+0000","2018-09-24T19:58:01.857+0000",207,"none","PRESERVED_SPECIMEN",7330899,6,7707728,220,1353,6674,3169412,7330899,7330899,"Myrsine venosa A.DC.","Myrsine venosa A.DC.","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","Myrsine venosa","Myrsine","venosa","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,7,12,"2016-07-12T00:00:00","2017-10-15T14:35:21.164+0000","2018-12-06T16:55:34.644+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1174107","603","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Trilha para morro queimado. Antes do primeiro platô. Parque Nacional da Tijuca","","RB",1423926548,"urn:catalog:JBRJ:RB:1174107","PhysicalObject","C.Baez; Rafael Gomes, Patrícia da Rosa, Mássimo Bovini e Carlos Ferreira","RB01174107","JBRJ","","Terrícola, heliófila. Folhas glabras discolores. Pecíolo arroxeado. Frutos verdes.","M. F. Freitas & T. S. Mendes",588,NA,"RB 659178","","","","","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","","Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.966111,-43.256667,"original coordinates","original coordinates OK"
"9","Myrsine venosa",1440663582,-17.929167,-41.184722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:13.641+0000","2018-09-24T19:58:16.762+0000",207,"none","PRESERVED_SPECIMEN",7330899,6,7707728,220,1353,6674,3169412,7330899,7330899,"Myrsine venosa A.DC.","Myrsine venosa A.DC.","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","Myrsine venosa","Myrsine","venosa","SPECIES","ACCEPTED","2017-06-13T00:00:00","Minas Gerais",2016,9,19,"2016-09-19T00:00:00","2017-10-09T00:25:52.950+0000","2018-12-09T10:45:56.792+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1232734","8863","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teófilo Otoni","Pedra da Boca.","","RB",1440663582,"urn:catalog:JBRJ:RB:1232734","PhysicalObject","R.C. Forzza; L.F.A. de Paula, L.O. Azevedo, S. Porembisk, J.R. Stehmann","RB01232734","JBRJ","","Árvore, ca. 4 m alt., no inteiror da mata. Frutos verdes a vináceos.","M.F.FREITAS",970,NA,"RB 681058","","","","","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","","Teófilo Otoni","Minas Gerais","brazil",2826,"Teófilo Otoni",3168606,-41.383471,-17.715284,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.929167,-41.184722,"original coordinates","original coordinates OK"
"10","Myrsine venosa",1423904367,-26.174722,-48.548333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:46.368+0000","2018-09-24T19:57:50.866+0000",207,"none","PRESERVED_SPECIMEN",7330899,6,7707728,220,1353,6674,3169412,7330899,7330899,"Myrsine venosa A.DC.","Myrsine venosa A.DC.","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","Myrsine venosa","Myrsine","venosa","SPECIES","ACCEPTED","none","Santa Catarina",2015,12,4,"2015-12-04T00:00:00","2017-10-08T18:34:11.755+0000","2018-12-06T16:55:22.108+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1099210","1484","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco do Sul","Praia do Forte. Desde o Forte Marechal Luz até o manguezal após o farol e até a estrada Capri. Área em licenciamento para a construção de um porto (Projeto Farol). Coordenadas do centroide do terreno (WGS84). Floresta seca de restinga.","","RB",1423904367,"urn:catalog:JBRJ:RB:1099210","PhysicalObject","L.J.T. Cardoso; P. Farag, O. Samor & M. Mundim","RB01099210","JBRJ","","Árvore, folhas coriáceas e discolores, face abaxial com estrias","",2,NA,"RB 643961","","","","","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","","São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.174722,-48.548333,"original coordinates","original coordinates OK"
