"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","fieldNotes","individualCount","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","higherGeography","georeferenceProtocol","higherClassification","coordinateUncertaintyInMeters","identificationRemarks","georeferenceSources","georeferencedDate","typeStatus","dynamicProperties","fieldNumber","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Vitex gardneriana",1503029292,-3.616944,-40.306111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.324+0000","2018-09-10T18:27:48.979+0000",124,"none","PRESERVED_SPECIMEN",3905549,6,7707728,220,408,2497,2925556,3905549,3905549,"Vitex gardneriana Schauer","Vitex gardneriana Schauer","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex gardneriana","Vitex","gardneriana","SPECIES","ACCEPTED","none",60,0,"Ceará",2016,6,16,"2016-06-16T00:00:00","2018-09-06T19:35:29.000+0000","2018-12-08T12:54:57.864+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000228389","4287","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Sobral","Fazenda Experimental da UVA (FAEX).","pt","HUEFS",1503029292,"BRA:UEFS:HUEFS:0000228389","Collection","Souza, E.B.","228389","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Árae de Vegetação de Caatinga e de Floresta Mista Dicótilo-Palmácea (Floresta Ciliar do Rio Acaraú).","","","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"",NA,"","","Sobral","Ceará","brazil",5253,"Sobral",2312908,-40.225893,-3.810357,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.616944,-40.306111,"original coordinates","original coordinates outside municipality original in sobral falls in massape"
"2","Vitex gardneriana",1587320130,-9.673028,-37.659,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:15.521+0000","2018-11-23T18:21:15.605+0000",125,"none","PRESERVED_SPECIMEN",3905549,6,7707728,220,408,2497,2925556,3905549,3905549,"Vitex gardneriana Schauer","Vitex gardneriana Schauer","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex gardneriana","Vitex","gardneriana","SPECIES","ACCEPTED","2016-10-26T00:00:00",NA,NA,"Alagoas",2016,10,23,"2016-10-23T00:00:00","","2018-11-23T18:22:15.004+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000063403","520","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Piranhas","distrito de Entre Montes, beira do rio São Francisco","pt","MAC",1587320130,"BRA:IMA:MAC:0000063403","Collection","M.Figueira; B.Schindler","63403","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore, ca. de 4 m de alt., copa ramificada, com galhos tocando o chão, corola de coloração lilás claro, fruto imaturo verde maculado e alaranjado quando maduro; Vegetação ribeirinha do Domínio Caatinga, 12 m de altitude, relevo plano","M.Figueira; B.Schindler","","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"",NA,"","","Piranhas","Alagoas","brazil",3996,"Piranhas",2707107,-37.725322,-9.524945,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.673028,-37.659,"original coordinates","original coordinates OK"
"3","Vitex gardneriana",1252590876,-8.370278,-39.315556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.648+0000","2018-09-10T18:27:45.327+0000",124,"none","PRESERVED_SPECIMEN",3905549,6,7707728,220,408,2497,2925556,3905549,3905549,"Vitex gardneriana Schauer","Vitex gardneriana Schauer","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex gardneriana","Vitex","gardneriana","SPECIES","ACCEPTED","none",348,0,"Pernambuco",2015,5,26,"2015-05-26T00:00:00","2018-09-06T19:35:29.000+0000","2018-12-08T15:43:23.802+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000220723","6146","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Cabrobó","Próximo às margens do canal","pt","HUEFS",1252590876,"BRA:UEFS:HUEFS:0000220723","Collection","Oliveira, M.","220723","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Savana Estépica","","","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"",NA,"","","Cabrobó","Pernambuco","brazil",4199,"Cabrobó",2603009,-39.329096,-8.385034,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.370278,-39.315556,"original coordinates","original coordinates OK"
"4","Vitex gardneriana",1801352899,-8.618611,-39.5,"gass84","afae313d-2283-49fc-97fd-6825da4cb49b","903d4412-04a3-47c7-8584-7911a3d7e2d1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:05.960+0000","2018-04-05T12:04:23.395+0000",133,"none","PRESERVED_SPECIMEN",3905549,6,7707728,220,408,2497,2925556,3905549,3905549,"Vitex gardneriana Schauer","Vitex gardneriana Schauer","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex gardneriana","Vitex","gardneriana","SPECIES","ACCEPTED","2015-05-26T00:00:00",0,0,"Pernambuco",2015,5,26,"2015-05-26T00:00:00","2018-03-15T13:43:20.000+0000","2018-12-08T01:46:37.868+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HTSA - Herbário do Trópico Semiárido","BRA:CPATSA:HTSA:0000006463","3051","HTSA - Herbário do Trópico Semiárido","Cabrobó","Próximo às margens do canal, Próximo às margens do canal","pt","HTSA",1801352899,"BRA:CPATSA:HTSA:0000006463","Collection","Marcondes Oliveira; Ferreira, P.M.","6463","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Árvore cerca de 4m de altura. Flores azuis. Frutos imaturos verdes, maturos alaranjados. Ocasional.; Caatinga; HABITAT: Caatinga","Marcondes Oliveira","","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"",NA,"","","Cabrobó","Pernambuco","brazil",4199,"Cabrobó",2603009,-39.329096,-8.385034,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.618611,-39.5,"original coordinates","original coordinates outside municipality original in cabrobo falls in curaca"
"5","Vitex gardneriana",1090916586,-8.125583,-37.271558,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:18.671+0000","2018-05-05T12:05:50.742+0000",121,"none","PRESERVED_SPECIMEN",3905549,6,7707728,220,408,2497,2925556,3905549,3905549,"Vitex gardneriana Schauer","Vitex gardneriana Schauer","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex gardneriana","Vitex","gardneriana","SPECIES","ACCEPTED","2014-01-10T00:00:00",565,0,"Pernambuco",2014,1,9,"2014-01-09T00:00:00","2018-04-13T18:56:37.000+0000","2018-12-09T06:15:11.915+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000021946","3100","HVASF - Herbário Vale do São Francisco","Sertânia","Próximo ao Matadouro Municipal","pt","HVASF",1090916586,"BRA:UNIVASF:HVASF:0000021946","Collection","A.C.P. Oliveira","21946","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto com ca. de 4,50m alt.. Folha simples, oposta, com a face adaxial verde e a face abaxial verde opaco. Fruto verde.","A.C.P. Oliveira","SOUTH_AMERICA","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"",NA,"","","Sertânia","Pernambuco","brazil",4228,"Sertânia",2614105,-37.336639,-8.209519,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.125583,-37.271558,"original coordinates","original coordinates OK"
"6","Vitex gardneriana",1702656293,-6.299722,-37.26,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:02.369+0000","2018-08-03T12:12:44.462+0000",121,"none","PRESERVED_SPECIMEN",3905549,6,7707728,220,408,2497,2925556,3905549,3905549,"Vitex gardneriana Schauer","Vitex gardneriana Schauer","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex gardneriana","Vitex","gardneriana","SPECIES","ACCEPTED","2015-03-11T00:00:00",NA,NA,"Rio Grande do Norte",2014,5,9,"2014-05-09T00:00:00","2018-07-31T12:25:45.000+0000","2018-12-08T11:34:43.197+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000016988","121","HURB - Herbário do Recôncavo da Bahia","Jardim Piranhas","RN 104 1-7-12F6;","pt","HURB",1702656293,"BRA:UFRB:HURB:0000016988","Collection","Dantas, R.","16988","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","UFRN 21768Hábito: árvore","G.C.Delgado Jr.","","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"",NA,"","","Jardim Piranhas","Rio Grande do Norte","brazil",NA,"",NA,NA,NA,"","","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-6.299722,-37.26,"original coordinates","original coordinates outside municipality original in jardim piranhas falls in jardim de piranhas"
"7","Vitex gardneriana",1077248507,-5.975,-38.151667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.094+0000","2018-12-03T16:16:23.466+0000",122,"none","PRESERVED_SPECIMEN",3905549,6,7707728,220,408,2497,2925556,3905549,3905549,"Vitex gardneriana Schauer","Vitex gardneriana Schauer","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex gardneriana","Vitex","gardneriana","SPECIES","ACCEPTED","2014-08-01T00:00:00",181,0,"Rio Grande do Norte",2014,8,18,"2014-08-18T00:00:00","2018-08-28T19:09:27.000+0000","2018-12-06T14:16:41.875+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000116270","22382","ALCB - Herbário Alexandre Leal Costa","São Francisco","","pt","ALCB",1077248507,"BRA:UFBA:ALCB:0000116270","Collection","Guedes, ML; Costa, TF","116270","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas coriáceas, discolores. Inflorescência com flores liláses. Fruto imaturo.","Guedes, ML","SOUTH_AMERICA","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"",NA,"","","São Francisco","Rio Grande do Norte","brazil",NA,"",NA,NA,NA,"","","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.975,-38.151667,"original coordinates","original coordinates outside municipality original in sao francisco falls in sao francisco do oeste"
"8","Vitex gardneriana",1135818528,-3.616944,-40.306111,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.979+0000","2018-09-24T19:20:46.051+0000",128,"none","PRESERVED_SPECIMEN",3905549,6,7707728,220,408,2497,2925556,3905549,3905549,"Vitex gardneriana Schauer","Vitex gardneriana Schauer","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex gardneriana","Vitex","gardneriana","SPECIES","ACCEPTED","2014-12-01T00:00:00",60,0,"Ceará",2014,11,28,"2014-11-28T00:00:00","2018-08-13T19:45:38.000+0000","2018-12-06T21:47:02.258+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000057672","47","EAC - Herbário Prisco Bezerra","Sobral","Fazenda Experimental da UVA.","pt","EAC",1135818528,"BRA:UFC:EAC:0000057672","Collection","Nepomuceno, F.A.A.","57672","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arbusto, ca. 2m; caule de cor creme; folhas coriáceas, discolores; cálice piloso, verde escuro, corola lilás e fruto carnoso de cor avermelhada.; Floresta mista dicótilo-palmácea, mata ciliar do rio Acaraú.","Souza, E.B.; Nepomuceno, F.A.A.","SOUTH_AMERICA","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"",NA,"","","Sobral","Ceará","brazil",5253,"Sobral",2312908,-40.225893,-3.810357,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.616944,-40.306111,"original coordinates","original coordinates outside municipality original in sobral falls in massape"
"9","Vitex gardneriana",1090913865,-6.755917,-38.348861,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:17.685+0000","2018-05-05T12:05:47.424+0000",121,"none","PRESERVED_SPECIMEN",3905549,6,7707728,220,408,2497,2925556,3905549,3905549,"Vitex gardneriana Schauer","Vitex gardneriana Schauer","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex gardneriana","Vitex","gardneriana","SPECIES","ACCEPTED","2013-01-23T00:00:00",242,0,"Paraíba",2013,1,23,"2013-01-23T00:00:00","2018-04-13T18:56:37.000+0000","2018-12-09T06:15:11.315+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000019188","702","HVASF - Herbário Vale do São Francisco","Sousa","Riacho João Gonçalves, sítio Pedregulho","pt","HVASF",1090913865,"BRA:UNIVASF:HVASF:0000019188","Collection","F.F.S. Silva","19188","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore, ca. de 8m alt. Frutos enegrecidos. Frequente.","F.F.S. Silva","SOUTH_AMERICA","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"",NA,"","","Sousa","Paraíba","brazil",4666,"Sousa",2516201,-38.226118,-6.737726,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-6.755917,-38.348861,"original coordinates","original coordinates OK"
"10","Vitex gardneriana",1090913699,-8.492194,-39.469833,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:17.669+0000","2018-05-05T12:05:47.280+0000",121,"none","PRESERVED_SPECIMEN",3905549,6,7707728,220,408,2497,2925556,3905549,3905549,"Vitex gardneriana Schauer","Vitex gardneriana Schauer","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex gardneriana","Vitex","gardneriana","SPECIES","ACCEPTED","2013-01-14T00:00:00",490,0,"Pernambuco",2013,1,14,"2013-01-14T00:00:00","2018-04-13T18:56:37.000+0000","2018-12-09T06:15:11.290+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000019054","2505","HVASF - Herbário Vale do São Francisco","Cabrobó","Beira de estrada, acesso para Cabrobó, área de plantio, Fazenda Maria Preta, prop. Sr. José dos Anjos","pt","HVASF",1090913699,"BRA:UNIVASF:HVASF:0000019054","Collection","R.A. Silva","19054","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore com ca. de 4m de altura. Frutos imaturos verdes e maturos roxos.","R.A. Silva","SOUTH_AMERICA","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"",NA,"","","Cabrobó","Pernambuco","brazil",4199,"Cabrobó",2603009,-39.329096,-8.385034,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.492194,-39.469833,"original coordinates","original coordinates OK"
