"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","identifiedBy","individualCount","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","otherCatalogNumbers","preparations","county","fieldNumber","verbatimLocality","references","nomenclaturalCode","verbatimEventDate","collectionID","habitat","verbatimElevation","georeferenceSources","coordinateUncertaintyInMeters","georeferenceProtocol","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNotes","identificationRemarks","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Aegiphila fluminensis",1930861401,-23.758253,-46.344314,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:17:09.459+0000","2018-11-18T16:17:09.468+0000",96,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","none",0,0,"SÃ£o Paulo",2008,6,19,"2008-06-19T00:00:00","","2018-12-07T15:27:36.599+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","dad884d9-7e1a-4194-a612-2210186b7245","120","Vascular plants","","Subprefeitura de Paranapiacaba e Parque Andreense, Rua AraÃ§aÃºva","en","NY",1930861401,"dad884d9-7e1a-4194-a612-2210186b7245","PhysicalObject","G. Pelissari","719837","NY","","","SOUTH_AMERICA","",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","",171,171,"","","sheet","Santo AndrÃ©",NA,"","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2520710","ICN","19 Jun 2008","http://biocol.org/urn:lsid:biocol.org:col:15556","","","",NA,"","",NA,"","","","","","","","SÃ£o Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.758253,-46.344314,"original coordinates","original coordinates outside municipality original in  falls in santo andre"
"12","Aegiphila fluminensis",1094860571,-12.883333,-37.95,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:18.152+0000","2018-09-10T18:27:03.219+0000",124,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","none",153,0,"Bahia",2008,7,4,"2008-07-04T00:00:00","","2018-09-10T18:27:20.824+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000143248","324","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","pt","HUEFS",1094860571,"BRA:UEFS:HUEFS:0000143248","Collection","Popovkin, A.V.","143248","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"","",NA,"","","","","","","Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.883333,-37.95,"original coordinates","original coordinates outside Brazil"
"13","Aegiphila fluminensis",1930779724,-15.3931,-39.5647,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:01:39.772+0000","2018-11-18T16:01:39.841+0000",96,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","2010-01-01T00:00:00",850,0,"Bahia",2007,3,25,"2007-03-25T00:00:00","","2018-12-07T16:38:36.914+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","d5176c71-22dd-40ae-9293-a1195cc6d48e","6968","Vascular plants","","RPPN Serra Bonita. 10 km W de Camacan na estrada para JacarecÃ­, 6 km SW na estrada para a RPPN e Torre de transmissÃ£o. Trilha de acesso a RPPN","en","NY",1930779724,"d5176c71-22dd-40ae-9293-a1195cc6d48e","PhysicalObject","A. M. Amorim","1198363","NY","","","SOUTH_AMERICA","O. Kosovsky",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","",84,84,"","","sheet","Camacan",NA,"","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1481990","ICN","25 Mar 2007","http://biocol.org/urn:lsid:biocol.org:col:15556","Floresta OmbrÃ³fila Densa Montana","2789 ft","",NA,"","",NA,"","","","","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.3931,-39.5647,"original coordinates","original coordinates outside municipality original in  falls in camacan"
"14","Aegiphila fluminensis",1123811922,-20.101944,-40.616111,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:40.778+0000","2017-12-15T16:34:42.187+0000",129,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","none",NA,NA,"Espírito Santo",2007,3,15,"2007-03-15T00:00:00","2017-09-14T14:27:57.000+0000","2018-12-08T12:04:55.908+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000029227","9506","MBML-Herbario - Herbário Mello Leitão","Santa Leopoldina","Rio das Farinhas","pt","MBML-HERBARIO",1123811922,"BRA:MBML:MBML-HERBARIO:0000029227","Collection","L. Kollmann","29227","MBML","Museu de Biologia Professor Mello Leitão, MBML","Liana na sombra, brácteas e sépalas verdes.","","J.S. Santos/16-XI-2011",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"","",NA,"","","","","","","Santa Leopoldina","Espírito Santo","brazil",2380,"Santa Leopoldina",3204500,-40.540501,-20.123027,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.101944,-40.616111,"original coordinates","original coordinates OK"
"15","Aegiphila fluminensis",1848116806,-19.281667,-40.461944,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:04.556+0000","2018-08-03T12:10:26.639+0000",128,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","2011-11-21T00:00:00",500,150,"Espírito Santo",2007,4,26,"2007-04-26T00:00:00","2018-07-17T20:02:01.000+0000","2018-12-08T15:07:39.140+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000053686","3864","PEUFR - Herbário Professor Vasconcelos Sobrinho","Governador Lindemberg","Pedra da Santa Luzia, Proprietário Firmino Sottele","pt","PEUFR",1848116806,"BRA:UFRPE:PEUFR:0000053686","Collection","V.Demuner; T.Cruz,R.R. Vervloet e Elias Bausen","53686","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Arbusto/Escandente 3m; Frutos maduros amarelos; Subida do afloramento rochoso.","","J.S.Santos",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"","",NA,"","","","","","","Governador Lindemberg","Espírito Santo","brazil",NA,"",NA,NA,NA,"","","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.281667,-40.461944,"original coordinates","original coordinates outside municipality original in governador lindemberg falls in governador lindenberg"
"16","Aegiphila fluminensis",1086665015,-27.172778,-48.539722,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:41.612+0000","2017-12-29T14:11:23.384+0000",125,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","2008-04-01T00:00:00",100,0,"Santa Catarina",2007,10,27,"2007-10-27T00:00:00","2017-11-30T17:23:12.000+0000","2018-12-06T13:38:48.136+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000060095","4258","UPCB - Herbário do Departamento de Botânica","Bombinhas","Mata ao lado da estrada para as torres de transmissão","pt","UPCB",1086665015,"BRA:UFPR:UPCB:0000060095","Collection","Labiak, P.H.","60095","UFPR","Universidade Federal do Paraná, UFPR","Árvore ca. 3m, frutos imaturos verdes. Floresta Atlântica..","","Hatschbach, G.",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"","",NA,"","","","","","","Bombinhas","Santa Catarina","brazil",625,"Bombinhas",4202453,-48.520106,-27.172396,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.172778,-48.539722,"original coordinates","original coordinates OK"
"17","Aegiphila fluminensis",1087384377,-23.754244,-46.457789,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:42.396+0000","2018-09-25T13:56:46.706+0000",120,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","2011-03-03T00:00:00",NA,NA,"São Paulo",2007,10,10,"2007-10-10T00:00:00","2018-09-10T11:10:05.000+0000","2018-12-08T13:04:28.195+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000429363","4978","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Santo André","Subprefeitura de paranapiacaba e Parque Andreense, Rua Henrique Lima, próximo à Subprefeitura","pt","SP",1087384377,"BRA:IBt:SP:0000429363","Collection","Almeida Scabbia, RJ; Santos, MA","429363","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","","Almeida Scabbia, RJ",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"","",NA,"","","","","","","Santo André","São Paulo","brazil",1110,"Santo André",3547809,-46.443939,-23.726284,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.754244,-46.457789,"original coordinates","original coordinates OK"
"18","Aegiphila fluminensis",1265103357,-23.75,-46.45,"gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","none","86c2834b-fcd6-418d-9b32-aca45110a0fe","FR","DWC_ARCHIVE","2018-12-05T15:48:48.186+0000","2018-10-10T09:45:59.989+0000",189,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2007,10,10,"2007-10-10T00:00:00","2016-01-19T14:12:20.000+0000","2018-12-08T13:37:17.825+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00888572","","","","","","P",1265103357,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00888572","","Scabbia, R.J.A.","P00888572","MNHN","","","","",NA,"","",NA,NA,"","","hb","Santo André",4978,"Subprefeitura de Paranapiacaba e Parque Andreense; Rua José Henrique Lima.","","","","","","","",NA,"","",NA,"","","","","","","","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.75,-46.45,"original coordinates","original coordinates outside municipality original in  falls in ribeirao pires"
"19","Aegiphila fluminensis",1090503278,-15.173611,-39.341667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:22.934+0000","2018-11-24T12:34:23.016+0000",122,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","none",1000,0,"Bahia",2006,8,6,"2006-08-06T00:00:00","2018-11-14T14:18:14.000+0000","2018-12-08T04:42:54.860+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000112716","1014","CEPEC - Herbário do Centro de Pesquisas do Cacau","arataca","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha após a residência do Sr. Mormaço.","pt","CEPEC",1090503278,"BRA:CEPLAC:CEPEC:0000112716","Collection","Lopes, M. M. M.","112716","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Foto.","","J. G. Jardim",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"","",NA,"","","","","","","arataca","Bahia","brazil",3183,"Arataca",2902252,-39.412334,-15.243448,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.173611,-39.341667,"original coordinates","original coordinates OK"
"20","Aegiphila fluminensis",1135915650,-15.075833,-39.022778,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:22.135+0000","2018-01-05T16:39:38.166+0000",81,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","2005-06-01T00:00:00",50,0,"Bahia",2005,6,30,"2005-06-30T00:00:00","2015-08-18T19:32:59.000+0000","2018-12-06T21:48:09.647+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA094392","30706","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Ilhéus","Cerca de 30 km S de Ilhéus. Estrada entre a Praia dos Lençóis e Vila Brasil. Transição restinga - floresta ombrófila.","pt","ESA",1135915650,"BRA:ESALQ:ESA:0ESA094392","Collection","Souza, V.C.; Lorenzi, H.; Jardim, J.G.","ESA094392","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","","Lorenzi, H.",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"","",NA,"","","","","","","Ilhéus","Bahia","brazil",3250,"Ilhéus",2913606,-39.190761,-14.766458,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.075833,-39.022778,"original coordinates","original coordinates OK"
"21","Aegiphila fluminensis",1094816579,-12.854722,-39.475,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:48.479+0000","2018-09-10T18:26:41.880+0000",124,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","none",750,0,"Bahia",2005,7,22,"2005-07-22T00:00:00","","2018-09-10T18:26:54.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000098827","3982","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Santa Terezinha","Serra da Jibóia.","pt","HUEFS",1094816579,"BRA:UEFS:HUEFS:0000098827","Collection","Melo, E.","98827","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Ápice da serra.","","",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"","",NA,"","","","","","","Santa Terezinha","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.854722,-39.475,"original coordinates","original coordinates outside municipality original in santa terezinha falls in elisio medrado"
"22","Aegiphila fluminensis",1094795506,-14.338333,-39.0325,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:35.640+0000","2018-09-10T18:26:30.785+0000",124,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","2016-11-01T00:00:00",131,0,"Bahia",2004,1,24,"2004-01-24T00:00:00","","2018-09-10T18:26:41.402+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000077544","1023","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Uruçuca","Refúgio dos Anjos. Loteamento da Marambaia ca. 1,5 Km da BR. Estrada para o Refugio dos Anjos.","pt","HUEFS",1094795506,"BRA:UEFS:HUEFS:0000077544","Collection","Nunes, T.S.","77544","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","F.França",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"","",NA,"","","","","","","Uruçuca","Bahia","brazil",3281,"Uruçuca",2932705,-39.232321,-14.527691,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.338333,-39.0325,"original coordinates","original coordinates outside municipality original in urucuca falls in itacare"
"23","Aegiphila fluminensis",1931074896,-25.6774887992111,-48.5113452002816,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:24:23.362+0000","2018-11-18T16:24:23.456+0000",96,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","2000-01-01T00:00:00",0,0,"ParanÃ¡",2000,1,18,"2000-01-18T00:00:00","","2018-12-08T04:58:21.190+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","ea01a072-5e69-4e30-94e5-eb42ac0f1886","1755","Vascular plants","","Praia de Leste","en","NY",1931074896,"ea01a072-5e69-4e30-94e5-eb42ac0f1886","PhysicalObject","J. Cordeiro","1114019","NY","","","SOUTH_AMERICA","G. G. Hatschbach",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","",18,18,"","","sheet","Pontal do ParanÃ¡",NA,"","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1256954","ICN","18 Jan 2000","http://biocol.org/urn:lsid:biocol.org:col:15556","Restinga arbÃ³rea.","","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)",19508,"Other source","",NA,"","","","","","","","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.6774887992111,-48.5113452002816,"original coordinates","original coordinates outside municipality original in  falls in pontal do parana"
"24","Aegiphila fluminensis",1094844674,-16.838611,-39.631389,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:07.464+0000","2018-09-10T18:26:55.299+0000",124,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","2016-10-01T00:00:00",500,0,"Bahia",2000,2,13,"2000-02-13T00:00:00","","2018-09-10T18:27:11.532+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000127148","801","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itamaraju","Assentamento Pedra Bonita, aproximadamente 20 Km da rodovia vicinal de ltamaraju sentido Jucuruçu.","pt","HUEFS",1094844674,"BRA:UEFS:HUEFS:0000127148","Collection","Borges, R.A.X.","127148","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata de Tabuleiro em formações graníticas.","","F.França",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"","",NA,"","","","","","","Itamaraju","Bahia","brazil",2906,"Itamaraju",2915601,-39.763009,-17.00471,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.838611,-39.631389,"original coordinates","original coordinates OK"
"25","Aegiphila fluminensis",1848116808,-19.935556,-40.600278,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:04.550+0000","2018-08-03T12:10:26.629+0000",128,"none","PRESERVED_SPECIMEN",3892707,6,7707728,220,408,2497,9156446,3892707,3892707,"Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila fluminensis","Aegiphila","fluminensis","SPECIES","ACCEPTED","2011-11-16T00:00:00",NA,NA,"Espírito Santo",2000,6,14,"2000-06-14T00:00:00","2018-07-17T19:57:50.000+0000","2018-12-08T15:07:39.046+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000053685","1139","PEUFR - Herbário Professor Vasconcelos Sobrinho","Santa Teresa","Valsugana Velha, Propriedade particular do Leomir","pt","PEUFR",1848116808,"BRA:UFRPE:PEUFR:0000053685","Collection","V.Demuner; E.Bausen, W.Pizziolo","53685","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Arbusto 4m;Frutos imaturos de cor verde;Borda de mata;Ensoladaro.Coordenadas geográficas do municipio.","","J.S.Santos",NA,"","",NA,NA,"","","","",NA,"","","","","","","","",NA,"","",NA,"","","","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.935556,-40.600278,"original coordinates","original coordinates OK"
