"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","individualCount","preparations","coordinateUncertaintyInMeters","references","habitat","institutionID","verbatimElevation","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","verbatimTaxonRank","higherClassification","identificationRemarks","county","typeStatus","higherGeography","dynamicProperties","fieldNumber","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Vitex sellowiana",1303587570,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.613+0000","2018-02-15T05:17:50.108+0000",121,"none","PRESERVED_SPECIMEN",7309234,6,7707728,220,408,2497,2925556,7309234,7309234,"Vitex sellowiana Cham.","Vitex sellowiana Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex sellowiana","Vitex","sellowiana","SPECIES","ACCEPTED","2015-11-01T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",2015,4,30,"2015-04-30T00:00:00","2018-01-16T21:09:58.000+0000","2018-12-07T20:27:26.383+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177054","363","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","RPPN Horto Alegria","pt","BHCB",1303587570,"BRA:UFMG:BHCB:0000177054","Collection","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","177054","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","","",NA,"",NA,"","","","","","","","",NA,NA,"","","","","","","","","","",NA,"","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
"2","Vitex sellowiana",1913566387,-18.891756,-43.434541,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.873+0000","2018-09-24T16:33:41.211+0000",136,"none","PRESERVED_SPECIMEN",7309234,6,7707728,220,408,2497,2925556,7309234,7309234,"Vitex sellowiana Cham.","Vitex sellowiana Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex sellowiana","Vitex","sellowiana","SPECIES","ACCEPTED","2015-10-01T00:00:00",956,0,"SOUTH_AMERICA","Minas Gerais",2015,12,10,"2015-12-10T00:00:00","2018-08-03T12:39:29.000+0000","2018-12-10T13:35:39.324+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005465","2037","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Cava Norte - Anglo American","pt","HDJF",1913566387,"BRA:UFVJM:HDJF:0000005465","Collection","Moreira, SN; Pereira, E","5465","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvoreta até 3m de altura. Flor Flora branca com máculas lilases. Fruto Verde imaturo; Campo Rupestre Ferruginoso","Moreira, SN","",NA,"",NA,"","","","","","","","",NA,NA,"","","","","","","","","","",NA,"","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.891756,-43.434541,"original coordinates","original coordinates OK"
"3","Vitex sellowiana",1143418204,-21.718056,-43.9075,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:34.287+0000","2018-11-28T18:02:34.340+0000",125,"none","PRESERVED_SPECIMEN",7309234,6,7707728,220,408,2497,2925556,7309234,7309234,"Vitex sellowiana Cham.","Vitex sellowiana Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex sellowiana","Vitex","sellowiana","SPECIES","ACCEPTED","2014-12-12T00:00:00",1450,0,"SOUTH_AMERICA","Minas Gerais",2014,11,15,"2014-11-15T00:00:00","","2018-11-28T18:03:00.210+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000066405","51","CESJ - Herbário Leopoldo Krieger","Lima Duarte","Parque Estadual de Ibitipoca, Nanofloresta nebular, próxima a gruta do monjolinho","pt","CESJ",1143418204,"BRA:UFJF:CESJ:0000066405","Collection","B. Moreira; L.C.D. Dias","66405","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","Árvore, ca. 10m, flores brancas/roxas","B. Moreira","",NA,"",NA,"","","","","","","","",NA,NA,"","","","","","","","","","",NA,"","","","Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.718056,-43.9075,"original coordinates","original coordinates OK"
"4","Vitex sellowiana",1143418247,-21.718056,-43.9075,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:34.320+0000","2018-11-28T18:02:34.340+0000",125,"none","PRESERVED_SPECIMEN",7309234,6,7707728,220,408,2497,2925556,7309234,7309234,"Vitex sellowiana Cham.","Vitex sellowiana Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex sellowiana","Vitex","sellowiana","SPECIES","ACCEPTED","2015-01-10T00:00:00",1450,0,"SOUTH_AMERICA","Minas Gerais",2014,12,13,"2014-12-13T00:00:00","","2018-11-28T18:03:00.171+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000066421","67","CESJ - Herbário Leopoldo Krieger","Lima Duarte","Parque Estadual de Ibitipoca, Nanofloresta nebular, próxima a gruta do monjolinho","pt","CESJ",1143418247,"BRA:UFJF:CESJ:0000066421","Collection","B. Moreira; F.R.G. Salimena; P.H. Nobre; M. Alvez","66421","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","Árvore, ca. 5m, frutos imaturos verdes","B. Moreira","",NA,"",NA,"","","","","","","","",NA,NA,"","","","","","","","","","",NA,"","","","Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.718056,-43.9075,"original coordinates","original coordinates OK"
"5","Vitex sellowiana",1087662327,-20.098889,-43.966667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:43.499+0000","2017-12-29T14:10:17.822+0000",121,"none","PRESERVED_SPECIMEN",7309234,6,7707728,220,408,2497,2925556,7309234,7309234,"Vitex sellowiana Cham.","Vitex sellowiana Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex sellowiana","Vitex","sellowiana","SPECIES","ACCEPTED","2014-04-01T00:00:00",1395,0,"SOUTH_AMERICA","Minas Gerais",2013,1,9,"2013-01-09T00:00:00","2017-03-31T17:54:00.000+0000","2018-12-08T13:05:47.972+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000168227","432","BHCB - Herbário da Universidade Federal de Minas Gerais","Nova Lima","Mina Capitão do Mato, Litotipo: Itabirito dolomítico e filito dolomítico e argiloso, indiferenciados.","pt","BHCB",1087662327,"BRA:UFMG:BHCB:0000168227","Collection","Miranda, E; Tomich, S; Machado, TM; Souza, FS","168227","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Árvore em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.","","",NA,"",NA,"","","","","","","","",NA,NA,"","","","","","","","","","",NA,"","","","Nova Lima","Minas Gerais","brazil",2397,"Nova Lima",3144805,-43.904291,-20.074573,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.098889,-43.966667,"original coordinates","original coordinates OK"
"6","Vitex sellowiana",1087662468,-20.3525,-43.414444,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:43.534+0000","2017-12-29T14:10:17.944+0000",121,"none","PRESERVED_SPECIMEN",7309234,6,7707728,220,408,2497,2925556,7309234,7309234,"Vitex sellowiana Cham.","Vitex sellowiana Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex sellowiana","Vitex","sellowiana","SPECIES","ACCEPTED","2014-04-01T00:00:00",853,0,"SOUTH_AMERICA","Minas Gerais",2013,2,28,"2013-02-28T00:00:00","2017-03-31T17:54:00.000+0000","2018-12-08T13:05:48.158+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000168400","679","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Mina Del Rey, Litotipo: Itabirito, filito e itabirito dolomítico.","pt","BHCB",1087662468,"BRA:UFMG:BHCB:0000168400","Collection","Miranda, E; Tomich, S; Machado, TM; Souza, FS","168400","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Árvore cerca de 2m em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.","","",NA,"",NA,"","","","","","","","",NA,NA,"","","","","","","","","","",NA,"","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.3525,-43.414444,"original coordinates","original coordinates OK"
"7","Vitex sellowiana",1087660246,-20.018333,-43.5775,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:42.881+0000","2017-12-29T14:10:17.018+0000",121,"none","PRESERVED_SPECIMEN",7309234,6,7707728,220,408,2497,2925556,7309234,7309234,"Vitex sellowiana Cham.","Vitex sellowiana Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex sellowiana","Vitex","sellowiana","SPECIES","ACCEPTED","none",1134,0,"SOUTH_AMERICA","Minas Gerais",2013,2,7,"2013-02-07T00:00:00","2017-03-31T17:54:00.000+0000","2018-12-08T13:05:47.164+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000165511","2521","BHCB - Herbário da Universidade Federal de Minas Gerais","Barão de Cocais","Mina do Baú, Litotipo: Canga: fragmento de rocha cimentados por limonita.","pt","BHCB",1087660246,"BRA:UFMG:BHCB:0000165511","Collection","Souza, FS; Tomich, S; Miranda, E; Machado, TM","165511","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Arbusto em Campo Rupestre Ferruginoso Arbustivo, frutos negros. Projeto Lacunas do Conhecimento.","","",NA,"",NA,"","","","","","","","",NA,NA,"","","","","","","","","","",NA,"","","","Barão de Cocais","Minas Gerais","brazil",2452,"Barão de Cocais",3105400,-43.496196,-19.892185,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.018333,-43.5775,"original coordinates","original coordinates outside municipality original in barao de cocais falls in santa barbara"
"8","Vitex sellowiana",1087662045,-20.105278,-43.891111,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:43.425+0000","2017-12-29T14:10:17.761+0000",121,"none","PRESERVED_SPECIMEN",7309234,6,7707728,220,408,2497,2925556,7309234,7309234,"Vitex sellowiana Cham.","Vitex sellowiana Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex sellowiana","Vitex","sellowiana","SPECIES","ACCEPTED","2014-04-01T00:00:00",1222,0,"SOUTH_AMERICA","Minas Gerais",2013,4,2,"2013-04-02T00:00:00","2017-03-31T17:54:00.000+0000","2018-12-08T13:05:47.974+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000167973","342","BHCB - Herbário da Universidade Federal de Minas Gerais","Nova Lima","Mina Capitão do Mato, Litotipo: Cobertura detrito-laterítica: solo laterítico residual, material areno-arginoso, concreções ferruginosas e fragmentos de quartzo.","pt","BHCB",1087662045,"BRA:UFMG:BHCB:0000167973","Collection","Miranda, E; Tomich, S; Machado, TM; Souza, FS","167973","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Árvore em Campo Cerrado Ferruginoso. Projeto Lacunas do Conhecimento.","","",NA,"",NA,"","","","","","","","",NA,NA,"","","","","","","","","","",NA,"","","","Nova Lima","Minas Gerais","brazil",2397,"Nova Lima",3144805,-43.904291,-20.074573,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.105278,-43.891111,"original coordinates","original coordinates OK"
"9","Vitex sellowiana",1087659242,-20.2554,-43.854939,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:42.592+0000","2018-02-15T05:17:46.479+0000",121,"none","PRESERVED_SPECIMEN",7309234,6,7707728,220,408,2497,2925556,7309234,7309234,"Vitex sellowiana Cham.","Vitex sellowiana Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex sellowiana","Vitex","sellowiana","SPECIES","ACCEPTED","none",1100,0,"SOUTH_AMERICA","Minas Gerais",2012,11,NA,"2012-11-01T00:00:00","2018-01-16T21:09:58.000+0000","2018-12-08T13:05:46.849+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000163863","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Samarco - Córrego das Almas, Coordenadas aproximadas.","pt","BHCB",1087659242,"BRA:UFMG:BHCB:0000163863","Collection","Giorni, VT","163863","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Coordenadas aproximadas.","","",NA,"",NA,"","","","","","","","",NA,NA,"","","","","","","","","","",NA,"","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.2554,-43.854939,"original coordinates","original coordinates outside municipality original in mariana falls in itabirito"
"10","Vitex sellowiana",1077484025,-18.907222,-43.431667,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:01.575+0000","2017-12-29T14:08:04.751+0000",136,"none","PRESERVED_SPECIMEN",7309234,6,7707728,220,408,2497,2925556,7309234,7309234,"Vitex sellowiana Cham.","Vitex sellowiana Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex sellowiana","Vitex","sellowiana","SPECIES","ACCEPTED","none",NA,NA,"SOUTH_AMERICA","Minas Gerais",2011,10,NA,"2011-10-01T00:00:00","2017-12-16T14:11:18.000+0000","2018-12-06T14:18:28.600+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000002245","CMD127","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Cava do Sapo","pt","HDJF",1077484025,"BRA:UFVJM:HDJF:0000002245","Collection","Pena, FSR","2245","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Altitude 950 m. Doação da Empresa Bioma (Bioma Meio Ambiente Ltda.).; Transição Mata Atlântica/Cerrado","","",NA,"",NA,"","","","","","","","",NA,NA,"","","","","","","","","","",NA,"","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.907222,-43.431667,"original coordinates","original coordinates OK"
