"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","individualCount","preparations","otherCatalogNumbers","coordinateUncertaintyInMeters","references","habitat","institutionID","county","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","verbatimElevation","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNotes","fieldNumber","verbatimLocality","verbatimTaxonRank","higherClassification","identificationRemarks","typeStatus","typifiedName","higherGeography","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eriope exaltata",1213664324,-13,-41.395278,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:38.814+0000","2018-01-05T18:35:01.590+0000",114,"none","PRESERVED_SPECIMEN",3897913,6,7707728,220,408,2497,7308605,3897913,3897913,"Eriope exaltata Harley","Eriope exaltata Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope exaltata","Eriope","exaltata","SPECIES","ACCEPTED","2015-03-01T00:00:00",9999,0,"SOUTH_AMERICA","Bahia",2015,1,14,"2015-01-14T00:00:00","2018-07-08T01:33:12.505+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000207870","76","UB - Herbário da Universidade de Brasília","Mucugê","BA-142, entrada da cidade","pt","UB",1213664324,"BRA:UnB:UB:0000207870","Collection","Schliewe, MA; Oliveira, CC","207870","UnB","Universidade de Brasília (UnB)","Arbusto de cerca de 3 m., folha com coloração verde claro, com flores arroxeadas e cálices fruticosos; Carrasco na borda da pista","Schliewe, MA","",NA,"","",NA,"","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","","","","",NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13,-41.395278,"original coordinates","original coordinates OK"
"2","Eriope exaltata",1077243230,-11.55,-41.15,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:48.085+0000","2018-12-03T16:16:07.789+0000",122,"none","PRESERVED_SPECIMEN",3897913,6,7707728,220,408,2497,7308605,3897913,3897913,"Eriope exaltata Harley","Eriope exaltata Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope exaltata","Eriope","exaltata","SPECIES","ACCEPTED","2013-07-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2013,1,19,"2013-01-19T00:00:00","2018-12-06T14:16:39.704+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000107618","20323","ALCB - Herbário Alexandre Leal Costa","Piemonte da Diamantina","Morro do Chapéu, Morrão, próximo da Torre.","pt","ALCB",1077243230,"BRA:UFBA:ALCB:0000107618","Collection","Guedes, ML; Alunos do PARFOR","107618","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores, aromáticas. Inflorescência terminal, flores em botões e passadas.","Guedes, ML","2018-08-28T19:09:07.000+0000",NA,"","",NA,"","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","","","","",NA,NA,NA,NA,"Piemonte da Diamantina","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.55,-41.15,"original coordinates","original coordinates outside municipality original in piemonte da diamantina falls in morro do chapeu"
"3","Eriope exaltata",1143428769,-12.983333,-41.333333,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:57.078+0000","2018-09-10T18:27:43.788+0000",124,"none","PRESERVED_SPECIMEN",3897913,6,7707728,220,408,2497,7308605,3897913,3897913,"Eriope exaltata Harley","Eriope exaltata Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope exaltata","Eriope","exaltata","SPECIES","ACCEPTED","2018-04-01T00:00:00",950,0,"","Bahia",2012,12,18,"2012-12-18T00:00:00","2018-09-10T18:28:10.457+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000217661","279","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Projeto Sempre-Viva.","pt","HUEFS",1143428769,"BRA:UEFS:HUEFS:0000217661","Collection","Brito, J.C.","217661","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo rupestre.","R.M.Harley","",NA,"","",NA,"","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","","","","",NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.983333,-41.333333,"original coordinates","original coordinates OK"
"4","Eriope exaltata",1077239916,-11.55,-41.15,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:45.475+0000","2018-12-03T16:16:06.101+0000",122,"none","PRESERVED_SPECIMEN",3897913,6,7707728,220,408,2497,7308605,3897913,3897913,"Eriope exaltata Harley","Eriope exaltata Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope exaltata","Eriope","exaltata","SPECIES","ACCEPTED","2012-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2011,10,22,"2011-10-22T00:00:00","2018-12-06T14:16:38.171+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000102377","19354","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","Piemonte da Diamantina, Caminho para o Morrão","pt","ALCB",1077239916,"BRA:UFBA:ALCB:0000102377","Collection","Guedes, ML; Alunos de Botânica III","102377","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas aromáticas, discolores. Inflorescência com flores rosadas.","Guedes, ML","2018-08-28T19:09:07.000+0000",NA,"","",NA,"","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","","","","",NA,NA,NA,NA,"Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.55,-41.15,"original coordinates","original coordinates OK"
"5","Eriope exaltata",1094898281,-12.730833,-41.509167,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:41.708+0000","2018-09-10T18:27:24.223+0000",124,"none","PRESERVED_SPECIMEN",3897913,6,7707728,220,408,2497,7308605,3897913,3897913,"Eriope exaltata Harley","Eriope exaltata Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope exaltata","Eriope","exaltata","SPECIES","ACCEPTED","2014-03-01T00:00:00",1200,0,"","Bahia",2011,11,1,"2011-11-01T00:00:00","2018-09-10T18:27:49.945+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000181229","1989","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Serra do Esbarrancado. No meio da trilha.","pt","HUEFS",1094898281,"BRA:UEFS:HUEFS:0000181229","Collection","Oliveira, R.P.","181229","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","R.M.Harley","",NA,"","",NA,"","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","","","","",NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.730833,-41.509167,"original coordinates","original coordinates OK"
"6","Eriope exaltata",1094896824,-12.599444,-41.603056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:40.891+0000","2018-09-10T18:27:23.428+0000",124,"none","PRESERVED_SPECIMEN",3897913,6,7707728,220,408,2497,7308605,3897913,3897913,"Eriope exaltata Harley","Eriope exaltata Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope exaltata","Eriope","exaltata","SPECIES","ACCEPTED","none",979,0,"","Bahia",2011,11,5,"2011-11-05T00:00:00","2018-09-10T18:27:48.591+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000179766","4048","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","Serra negra. Chapada Diamantina.","pt","HUEFS",1094896824,"BRA:UEFS:HUEFS:0000179766","Collection","Conceição, A.A.","179766","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo rupestre em caatinga","","",NA,"","",NA,"","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","","","","",NA,NA,NA,NA,"Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.599444,-41.603056,"original coordinates","original coordinates OK"
"7","Eriope exaltata",1090934757,-12.803056,-41.343889,"gass84","b3769e61-c3d0-4046-81cf-bf4d6b23b444","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:55.639+0000","2018-11-24T12:31:55.648+0000",124,"none","PRESERVED_SPECIMEN",3897913,6,7707728,220,408,2497,7308605,3897913,3897913,"Eriope exaltata Harley","Eriope exaltata Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope exaltata","Eriope","exaltata","SPECIES","ACCEPTED","2009-03-01T00:00:00",544,0,"","Bahia",2009,2,25,"2009-02-25T00:00:00","2018-12-09T06:15:20.243+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HST - Herbário Sérgio Tavares","BRA:UFRPE:HST:0000017872","14633","HST - Herbário Sérgio Tavares","Andaraí","Chapada Diamantina","pt","HST",1090934757,"BRA:UFRPE:HST:0000017872","Collection","M.L.Guedes; F.S.Gomes, F.Guaré","17872","Universidade Federal Rural de Pernambuco, UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Arbusto ca. 3 m alt.; folhas coriáceas, discolores; inflorescência com flores passadas.","M.L.Guedes","2018-11-19T16:52:28.000+0000",NA,"","",NA,"","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","","","","",NA,NA,NA,NA,"Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.803056,-41.343889,"original coordinates","original coordinates OK"
"8","Eriope exaltata",1077233634,-12.8025,-41.344167,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:41.494+0000","2018-12-03T16:16:03.627+0000",122,"none","PRESERVED_SPECIMEN",3897913,6,7707728,220,408,2497,7308605,3897913,3897913,"Eriope exaltata Harley","Eriope exaltata Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope exaltata","Eriope","exaltata","SPECIES","ACCEPTED","2010-02-01T00:00:00",642,0,"SOUTH_AMERICA","Bahia",2009,12,16,"2009-12-16T00:00:00","2018-12-06T14:16:35.890+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000092920","16811","ALCB - Herbário Alexandre Leal Costa","Andaraí","Chapada Diamantina, Subida para o Patí","pt","ALCB",1077233634,"BRA:UFBA:ALCB:0000092920","Collection","Guedes, ML; Gomes, FS; Guaré, F; Silveira, ER; et al.","92920","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 4 m de altura. Folhas semicrassas. Inflorescência terminal. Flores liláses.","Guedes, ML","2018-08-28T19:09:07.000+0000",NA,"","",NA,"","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","","","","",NA,NA,NA,NA,"Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.8025,-41.344167,"original coordinates","original coordinates OK"
"9","Eriope exaltata",1094835346,-12.984444,-41.351944,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:01.193+0000","2018-09-10T18:26:50.933+0000",124,"none","PRESERVED_SPECIMEN",3897913,6,7707728,220,408,2497,7308605,3897913,3897913,"Eriope exaltata Harley","Eriope exaltata Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope exaltata","Eriope","exaltata","SPECIES","ACCEPTED","none",922,0,"","Bahia",2007,2,24,"2007-02-24T00:00:00","2018-09-10T18:27:06.027+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000117805","55605","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Reserva Municipal de Sempreviva. Trilha de Lizardo, que vai do Tiburtino para acidade.","pt","HUEFS",1094835346,"BRA:UEFS:HUEFS:0000117805","Collection","Harley, R.M.","117805","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo rupestre.","","",NA,"","",NA,"","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","","","","",NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.984444,-41.351944,"original coordinates","original coordinates OK"
"10","Eriope exaltata",1095244741,-12.898611,-41.310833,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:27.275+0000","2018-11-23T18:21:27.506+0000",123,"none","PRESERVED_SPECIMEN",3897913,6,7707728,220,408,2497,7308605,3897913,3897913,"Eriope exaltata Harley","Eriope exaltata Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope exaltata","Eriope","exaltata","SPECIES","ACCEPTED","none",812,0,"","Bahia",2007,8,9,"2007-08-09T00:00:00","2018-11-23T18:22:39.242+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000069227","2199","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","ANDARAI","Encosta de montanha, cerca de 1 km leste da cidade.","pt","CEN",1095244741,"BRA:Cenargen:CEN:0000069227","Collection","José Floriano Barêa Pastore","69227","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Interior da corola com nervuras lilás escuro, cálice verde com dentes vináceo, os quatro estames lilás claro. Dois deles pubérulos. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (127661). Feira de Santana -","","",1,"Exsicatas","",NA,"","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","","","","",NA,NA,NA,NA,"ANDARAI","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.898611,-41.310833,"original coordinates","original coordinates OK"
