"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","otherCatalogNumbers","identifiedBy","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","fieldNumber","verbatimLocality","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","higherClassification","identificationRemarks","georeferencedDate","higherGeography","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eriope salviifolia",1455401416,-16.1125,-42.721944,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.039+0000","2018-03-06T11:57:33.613+0000",121,"none","PRESERVED_SPECIMEN",3897564,6,7707728,220,408,2497,7308605,3897564,3897564,"Eriope salviifolia (Pohl ex Benth.) Harley","Eriope salviifolia (Pohl ex Benth.) Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope salviifolia","Eriope","salviifolia","SPECIES","ACCEPTED","2017-03-06T00:00:00",745,0,"SOUTH_AMERICA","Minas Gerais",2016,8,25,"2016-08-25T00:00:00","2018-03-02T21:42:07.000+0000","2018-12-09T07:19:30.736+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000184458","3842","BHCB - Herbário da Universidade Federal de Minas Gerais","Riacho dos Machados","Vale do Esmeril","pt","BHCB",1455401416,"BRA:UFMG:BHCB:0000184458","Collection","Mota, RC da; Vasconcelos, MF de","184458","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Projeto desenvolvido pelo Instituto Prístino!","","","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,"","","","","Riacho dos Machados","Minas Gerais","brazil",3064,"Riacho dos Machados",3154507,-42.99402,-16.055289,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.1125,-42.721944,"original coordinates","original coordinates OK"
"2","Eriope salviifolia",1427600793,-17.810833,-43.742778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:08.676+0000","2018-09-24T19:58:13.060+0000",207,"none","PRESERVED_SPECIMEN",3897564,6,7707728,220,408,2497,7308605,3897564,3897564,"Eriope salviifolia (Pohl ex Benth.) Harley","Eriope salviifolia (Pohl ex Benth.) Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope salviifolia","Eriope","salviifolia","SPECIES","ACCEPTED","none",1182,NA,"","Minas Gerais",2016,11,3,"2016-11-03T00:00:00","2018-08-24T10:58:43.319+0000","2018-12-09T23:27:22.995+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1219049","19675","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","estrada para Taquaral, localidade de Rural. campos rupestres em afloramentos rochosos e capões de mata. Parque Nacional Sempre Vivas","","RB",1427600793,"urn:catalog:JBRJ:RB:1219049","PhysicalObject","G.Martinelli; T.Lima, D.Maurenza","RB01219049","JBRJ","","arbusto, 2m, ciófila, na mata; folhas verdes, discolores; flores com calice verde-claro, corola lilás; botões florais de cor verde; frutos imaturos de cor verde.","RB 674175","G. M. antar","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.810833,-43.742778,"original coordinates","original coordinates outside municipality original in diamantina falls in olhos-d'agua"
"3","Eriope salviifolia",1676462918,-18.226111,-43.693333,"gass84","0bcbd3a8-f22e-4350-a19d-a94fe6ca9738","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:23.842+0000","2018-09-25T15:43:55.192+0000",123,"none","PRESERVED_SPECIMEN",3897564,6,7707728,220,408,2497,7308605,3897564,3897564,"Eriope salviifolia (Pohl ex Benth.) Harley","Eriope salviifolia (Pohl ex Benth.) Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope salviifolia","Eriope","salviifolia","SPECIES","ACCEPTED","2014-07-01T00:00:00",0,0,"","Minas Gerais",2014,7,10,"2014-07-10T00:00:00","2018-09-20T18:10:34.000+0000","2018-12-10T07:36:43.181+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFG - Herbário da Universidade Federal de Goiás","BRA:UFG:UFG:0000050565","s.n.","UFG - Herbário da Universidade Federal de Goiás","Diamantina","","pt","UFG",1676462918,"BRA:UFG:UFG:0000050565","Collection","Schliewe, M.A.","50565","UFG","Universidade Federal de Goiás (UFG)","","","","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.226111,-43.693333,"original coordinates","original coordinates OK"
"4","Eriope salviifolia",1265222338,-11.600556,-41.1625,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:55:02.194+0000","2017-12-15T16:34:53.141+0000",129,"none","PRESERVED_SPECIMEN",3897564,6,7707728,220,408,2497,7308605,3897564,3897564,"Eriope salviifolia (Pohl ex Benth.) Harley","Eriope salviifolia (Pohl ex Benth.) Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope salviifolia","Eriope","salviifolia","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2014,11,15,"2014-11-15T00:00:00","2017-09-14T14:46:13.000+0000","2018-12-08T13:38:40.466+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000050052","4559","MBML-Herbario - Herbário Mello Leitão","Morro do Chapéu","Utinga, Tabuleiro do morrinho (Areial)","pt","MBML-HERBARIO",1265222338,"BRA:MBML:MBML-HERBARIO:0000050052","Collection","N. Roque; Alunos de Botânica Sistemática","50052","MBML","Museu de Biologia Professor Mello Leitão, MBML","Arbusto 2-3m alt., folhas discolores. Sépalas roxas, pétalas lilases","","A.S. Soares/28-09-2016","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,"","","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.600556,-41.1625,"original coordinates","original coordinates OK"
"5","Eriope salviifolia",1213664286,-18.158903,-43.501947,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:38.804+0000","2018-01-05T18:35:01.630+0000",114,"none","PRESERVED_SPECIMEN",3897564,6,7707728,220,408,2497,7308605,3897564,3897564,"Eriope salviifolia (Pohl ex Benth.) Harley","Eriope salviifolia (Pohl ex Benth.) Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope salviifolia","Eriope","salviifolia","SPECIES","ACCEPTED","2015-03-01T00:00:00",9999,0,"SOUTH_AMERICA","Minas Gerais",2014,12,2,"2014-12-02T00:00:00","","2018-07-08T01:33:12.533+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000207839","45","UB - Herbário da Universidade de Brasília","Diamantina","BR-367, Diamantina em direção à Mendanha, borda da estrada, caminho de terra na curva","pt","UB",1213664286,"BRA:UnB:UB:0000207839","Collection","Schliewe, MA","207839","UnB","Universidade de Brasília (UnB)","Subarbusto ereto de 1,5-2 m., crescendo entre vegetação de mata seca, em locais abertos da vegetação; Ambiente misto de cerrado e mata seca com afloramento de rochas, solo arenoso","","Schliewe, MA","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.158903,-43.501947,"original coordinates","original coordinates OK"
"6","Eriope salviifolia",1213664256,-18.226125,-43.693339,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:38.812+0000","2018-01-05T18:35:01.619+0000",114,"none","PRESERVED_SPECIMEN",3897564,6,7707728,220,408,2497,7308605,3897564,3897564,"Eriope salviifolia (Pohl ex Benth.) Harley","Eriope salviifolia (Pohl ex Benth.) Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope salviifolia","Eriope","salviifolia","SPECIES","ACCEPTED","2015-03-01T00:00:00",1370,0,"SOUTH_AMERICA","Minas Gerais",2014,12,1,"2014-12-01T00:00:00","","2018-07-08T01:33:12.532+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000207838","44","UB - Herbário da Universidade de Brasília","Diamantina","Distrito de Sopa, terrenos nos arredores do distrito","pt","UB",1213664256,"BRA:UnB:UB:0000207838","Collection","Schliewe, MA","207838","UnB","Universidade de Brasília (UnB)","Subarbusto de 1,2-2m., com inflorescência em panícula congesta, flores arroxeadas; Campo cerrado com afloramento rochosos, solo arenoso branco","","Schliewe, MA","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.226125,-43.693339,"original coordinates","original coordinates OK"
"7","Eriope salviifolia",1094916837,-14.833333,-40.8,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:50.103+0000","2018-09-10T18:27:33.469+0000",124,"none","PRESERVED_SPECIMEN",3897564,6,7707728,220,408,2497,7308605,3897564,3897564,"Eriope salviifolia (Pohl ex Benth.) Harley","Eriope salviifolia (Pohl ex Benth.) Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope salviifolia","Eriope","salviifolia","SPECIES","ACCEPTED","2017-11-01T00:00:00",950,50,"","Bahia",2013,10,30,"2013-10-30T00:00:00","","2018-09-10T18:28:00.800+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000200225","519","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Vitória da Conquista","Serra do Periperi, Avenida do Contorno com acesso pela Avenida Luís Eduardo Magalhães.","pt","HUEFS",1094916837,"BRA:UEFS:HUEFS:0000200225","Collection","Marinho, L.C.","200225","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","R.M.Harley","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,"","","","","Vitória da Conquista","Bahia","brazil",3220,"Vitória da Conquista",2933307,-40.902128,-14.974654,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.833333,-40.8,"original coordinates","original coordinates OK"
"8","Eriope salviifolia",1087655321,-15.575833,-42.738333,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:40.933+0000","2018-02-15T05:17:44.367+0000",121,"none","PRESERVED_SPECIMEN",3897564,6,7707728,220,408,2497,7308605,3897564,3897564,"Eriope salviifolia (Pohl ex Benth.) Harley","Eriope salviifolia (Pohl ex Benth.) Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope salviifolia","Eriope","salviifolia","SPECIES","ACCEPTED","2015-02-12T00:00:00",1119,0,"SOUTH_AMERICA","Minas Gerais",2012,3,25,"2012-03-25T00:00:00","2018-01-16T21:09:52.000+0000","2018-12-08T13:05:45.181+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000154924","2141","BHCB - Herbário da Universidade Federal de Minas Gerais","Rio Pardo de Minas","Parque Estadual Serra Nova, Subida para o córrego de São Gonçalo","pt","BHCB",1087655321,"BRA:UFMG:BHCB:0000154924","Collection","Araujo, D; Portugal-Santana, A; Miranda, PLS; Araujo, D; Assis, LCS","154924","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,"","","","","Rio Pardo de Minas","Minas Gerais","brazil",3112,"Rio Pardo de Minas",3155603,-42.551348,-15.709272,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.575833,-42.738333,"original coordinates","original coordinates OK"
"9","Eriope salviifolia",1702643809,-14.106667,-47.7275,"gass84","0bcbd3a8-f22e-4350-a19d-a94fe6ca9738","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:23.903+0000","2018-09-25T15:43:55.407+0000",123,"none","PRESERVED_SPECIMEN",3897564,6,7707728,220,408,2497,7308605,3897564,3897564,"Eriope salviifolia (Pohl ex Benth.) Harley","Eriope salviifolia (Pohl ex Benth.) Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope salviifolia","Eriope","salviifolia","SPECIES","ACCEPTED","2013-07-01T00:00:00",0,0,"","Goiás",2012,5,24,"2012-05-24T00:00:00","2018-09-20T18:10:34.000+0000","2018-12-08T11:34:36.556+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFG - Herbário da Universidade Federal de Goiás","BRA:UFG:UFG:0000050668","2918","UFG - Herbário da Universidade Federal de Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","pt","UFG",1702643809,"BRA:UFG:UFG:0000050668","Collection","Amaral, A.G.; Santos, T.R.R.","50668","UFG","Universidade Federal de Goiás (UFG)","","","Amaral, A.G.","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,"","","","","Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.106667,-47.7275,"original coordinates","original coordinates OK"
"10","Eriope salviifolia",1213619813,-17.9275,-43.885556,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:10.778+0000","2018-01-05T18:34:41.496+0000",114,"none","PRESERVED_SPECIMEN",3897564,6,7707728,220,408,2497,7308605,3897564,3897564,"Eriope salviifolia (Pohl ex Benth.) Harley","Eriope salviifolia (Pohl ex Benth.) Harley","Plantae","Tracheophyta","Lamiales","Lamiaceae","Eriope","Eriope salviifolia","Eriope","salviifolia","SPECIES","ACCEPTED","none",1154,0,"SOUTH_AMERICA","Minas Gerais",2010,5,5,"2010-05-05T00:00:00","","2018-07-08T01:33:12.532+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000163307","7292","UB - Herbário da Universidade de Brasília","Diamantina","Fazenda do ""Seu Geraldão"", acesso por Inhaí","pt","UB",1213619813,"BRA:UnB:UB:0000163307","Collection","Munhoz, CBR; Emmert, P; Mello, TRB","163307","UnB","Universidade de Brasília (UnB)","Subarbusto, 0,6m. Pétalas lilases; Cerrado rupestre","","","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,"","",NA,"","","","","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.9275,-43.885556,"original coordinates","original coordinates outside municipality original in diamantina falls in buenopolis"
