"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","fieldNotes","references","habitat","institutionID","county","preparations","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","individualCount","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","rights","coordinateUncertaintyInMeters","fieldNumber","verbatimLocality","verbatimDepth","infraspecificEpithet","identificationRemarks","georeferencedDate","organismID","datasetID","accessRights","verbatimTaxonRank","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Vitex polygama",1889187309,-23.160854,-46.894578,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:02.439+0000","2018-12-03T16:41:34.791+0000",122,"none","PRESERVED_SPECIMEN",7309300,6,7707728,220,408,2497,2925556,7309300,7309300,"Vitex polygama Cham.","Vitex polygama Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex polygama","Vitex","polygama","SPECIES","ACCEPTED","2018-04-19T00:00:00",748,0,"São Paulo",2018,4,19,"2018-04-19T00:00:00","2018-11-21T16:40:33.000+0000","2018-12-03T16:43:02.237+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000200886","131","UEC - Herbário da Universidade Estadual de Campinas","Jundiaí","Unidade de Desenvolvimento Ambiental - UNIDAM","pt","UEC",1889187309,"BRA:UNICAMP:UEC:0000200886","Collection","Pires, T.P.; Bissoli, V.F.; Duarte, L.S.C.","200886","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Cerrado Stricto Sensu","Pires, T.P.","","","","","","","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.160854,-46.894578,"original coordinates","original coordinates OK"
"2","Vitex polygama",1657213019,-10.4923,-37.0939,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.829+0000","2018-09-24T19:50:18.372+0000",132,"none","PRESERVED_SPECIMEN",7309300,6,7707728,220,408,2497,2925556,7309300,7309300,"Vitex polygama Cham.","Vitex polygama Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex polygama","Vitex","polygama","SPECIES","ACCEPTED","2017-03-28T00:00:00",NA,NA,"Sergipe",2017,3,21,"2017-03-21T00:00:00","2018-08-31T18:27:06.000+0000","2018-12-10T06:05:05.478+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000038380","451","ASE - Herbário da Universidade Federal de Sergipe","Laranjeiras","Área de reflorestamento misto da Fábrica CIMESA","pt","ASE",1657213019,"BRA:UFS:ASE:0000038380","Collection","Déda, RM; Freire, GS; Santos, E; Silva, AS","38380","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto com cerca de 2,5 m de altura. Frutos enegrescidos com pilosidade ferrugínea. Presença de sépalas persistentes cremes.; Mata Atlântica.","Déda, RM","SOUTH_AMERICA","","","","","","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","","Laranjeiras","Sergipe","brazil",3767,"Laranjeiras",2803609,-37.185759,-10.804456,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4923,-37.0939,"original coordinates","original coordinates outside municipality original in laranjeiras falls in capela"
"3","Vitex polygama",1848251717,-24.848611,-48.666389,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.917+0000","2018-06-04T19:36:12.791+0000",118,"none","PRESERVED_SPECIMEN",7309300,6,7707728,220,408,2497,2925556,7309300,7309300,"Vitex polygama Cham.","Vitex polygama Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex polygama","Vitex","polygama","SPECIES","ACCEPTED","2017-05-25T00:00:00",800,0,"Paraná",2017,4,19,"2017-04-19T00:00:00","2018-05-10T18:59:34.000+0000","2018-12-08T15:08:36.047+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409084","4575","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","Parque Estadual das Lauráceas, trilha das cachoeiras","pt","MBM",1848251717,"BRA:MBM:MBM:0000409084","Collection","Barboza, E; Silva, JM; Brotto, ML","409084","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 20 m de altura; frutos pretos.; Floresta Ombrófila Densa Montana.","Brotto, ML","SOUTH_AMERICA","","","","","","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.848611,-48.666389,"original coordinates","original coordinates OK"
"4","Vitex polygama",1702658305,-7.266083,-47.266083,"gass84","d71abe29-0cc7-451c-9eaf-42514a361885","1d7b2ad8-96e2-48e6-b6b1-b589b1025261","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:58.892+0000","2018-11-24T12:22:58.923+0000",127,"none","PRESERVED_SPECIMEN",7309300,6,7707728,220,408,2497,2925556,7309300,7309300,"Vitex polygama Cham.","Vitex polygama Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex polygama","Vitex","polygama","SPECIES","ACCEPTED","none",NA,NA,"Maranhão",2017,4,7,"2017-04-07T00:00:00","2018-10-25T19:20:55.000+0000","2018-12-08T11:34:44.338+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SLUI - Herbário Rosa Mochel","BRA:UEMA:SLUI:0000004961","","SLUI - Herbário Rosa Mochel","Município de Carolina","Parque Nacional da Chapada das Mesas","pt","SLUI",1702658305,"BRA:UEMA:SLUI:0000004961","Collection","Raysa V.C. Saraiva","4961","UEMA","Universidade Estadual do Maranhão (UEMA)","","","","","","","","","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","","Município de Carolina","Maranhão","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-7.266083,-47.266083,"original coordinates","original coordinates outside municipality original in municipio de carolina falls in carolina"
"5","Vitex polygama",1671186470,-22.32,-41.727222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:13.923+0000","2018-09-24T19:58:53.356+0000",207,"none","PRESERVED_SPECIMEN",7309300,6,7707728,220,408,2497,2925556,7309300,7309300,"Vitex polygama Cham.","Vitex polygama Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex polygama","Vitex","polygama","SPECIES","ACCEPTED","none",6,NA,"Rio de Janeiro",2017,5,8,"2017-05-08T00:00:00","2017-10-09T05:49:13.626+0000","2018-12-06T15:03:57.833+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1370871","1762","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Macaé","Macaé, região rural entre a RJ-106, a Estr. do Imburo, a Av. industrial e as localidades Balacó e Lot. Paradiso. Projeto - Terminal Portuário de Macaé. Coordenadas próximas ao indivíduo (WGS84). Área antropizada na transição entre restinga e F.O.D. das terras baixas.","","RB",1671186470,"urn:catalog:JBRJ:RB:1370871","PhysicalObject","L.J.T. Cardoso; O. Samor; D. Belmont & A. Santiago","RB01370871","JBRJ","","Trifurcada, CAP 18/16/17 cm; frutos imaturos verdes","","","RB 749284","","","","","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","","Macaé","Rio de Janeiro","brazil",1602,"Macaé",3302403,-41.977936,-22.295939,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.32,-41.727222,"original coordinates","original coordinates OK"
"6","Vitex polygama",1944963915,-23.186111,-47.307222,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:54.977+0000","2018-11-24T12:30:54.993+0000",126,"none","PRESERVED_SPECIMEN",7309300,6,7707728,220,408,2497,2925556,7309300,7309300,"Vitex polygama Cham.","Vitex polygama Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex polygama","Vitex","polygama","SPECIES","ACCEPTED","2016-02-01T00:00:00",560,0,"São Paulo",2016,2,1,"2016-02-01T00:00:00","","2018-11-24T12:30:55.009+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000224262","959","SPF - Herbário da Universidade de São Paulo","Salto","Terreno no cruzamento da Avenida Getúlio Vargas com a rodovia SP 075.","pt","SPF",1944963915,"BRA:USP:SPF:0000224262","Collection","Antar, GM","224262","USP","Universidade de São Paulo, USP","Árvore ca. 5 m alt. Cálice verde, corola arroxeada. Frutos imaturos verdes, maduros arroxeados.; Cerrado degradado. Solo arenoso seco.","Antar, GM","","","","","","","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","","Salto","São Paulo","brazil",1277,"Salto",3545209,-47.302496,-23.18073,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.186111,-47.307222,"original coordinates","original coordinates OK"
"7","Vitex polygama",1440665503,-22.891389,-42.8575,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:15.011+0000","2018-09-24T19:58:17.646+0000",207,"none","PRESERVED_SPECIMEN",7309300,6,7707728,220,408,2497,2925556,7309300,7309300,"Vitex polygama Cham.","Vitex polygama Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex polygama","Vitex","polygama","SPECIES","ACCEPTED","2016-04-17T00:00:00",141,NA,"Rio de Janeiro",2016,4,17,"2016-04-17T00:00:00","2017-10-15T12:29:25.150+0000","2018-12-09T10:45:57.752+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1235989","887","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Maricá","Pindobas, Serra do Camburi, Rampa de voo livre de Maricá, acesso pela Estrada do Camburi","","RB",1440665503,"urn:catalog:JBRJ:RB:1235989","PhysicalObject","D.N.S. Machado; G.A. de Queiroz; E. Simonato","RB01235989","JBRJ","","","D.N.S. Machado","","RB 682905","Mata Atlântica, Floresta Ombrófila Densa Submontana","","","","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","","Maricá","Rio de Janeiro","brazil",1364,"Maricá",3302700,-42.817006,-22.91525,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.891389,-42.8575,"original coordinates","original coordinates OK"
"8","Vitex polygama",1840925800,-13.090389,-54.42255,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:49.959+0000","2018-11-24T12:22:49.969+0000",125,"none","PRESERVED_SPECIMEN",7309300,6,7707728,220,408,2497,2925556,7309300,7309300,"Vitex polygama Cham.","Vitex polygama Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex polygama","Vitex","polygama","SPECIES","ACCEPTED","2016-11-01T00:00:00",379,0,"Mato Grosso",2016,8,25,"2016-08-25T00:00:00","2018-11-16T16:26:53.000+0000","2018-12-08T19:50:37.434+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000005639","315","CNMT - Herbário Centro Norte Mato Grossense","Nova Ubiratã","Estação Ecológica (ESEC) Rio Ronuro. RegiãoSul. Margem do rio Ronuro.","pt","CNMT",1840925800,"BRA:UFMT:CNMT:0000005639","Collection","Cordova, M.O.; Giacoppini, R.F.; Keffer, J.F.","5639","Universidade Federal de Mato Grosso (UFMT)","Universidade Federal de Mato Grosso (UFMT)","Flores brancas e roxas. Tricomas ferrugineos na inserção dos ramos. Pouco frequente.","Cordova, M.O.","","","","","","","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","","Nova Ubiratã","Mato Grosso","brazil",3463,"Nova Ubiratã",5106240,-54.766309,-12.990348,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-13.090389,-54.42255,"original coordinates","original coordinates outside municipality original in nova ubirata falls in paranatinga"
"9","Vitex polygama",1840925837,-13.090389,-54.42255,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:49.966+0000","2018-11-24T12:22:49.977+0000",125,"none","PRESERVED_SPECIMEN",7309300,6,7707728,220,408,2497,2925556,7309300,7309300,"Vitex polygama Cham.","Vitex polygama Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex polygama","Vitex","polygama","SPECIES","ACCEPTED","2016-11-01T00:00:00",379,0,"Mato Grosso",2016,8,26,"2016-08-26T00:00:00","2018-11-16T16:26:53.000+0000","2018-12-08T19:50:37.470+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000005637","334","CNMT - Herbário Centro Norte Mato Grossense","Nova Ubiratã","Estação Ecológica (ESEC) Rio Ronuro. RegiãoSul. Margem do rio Ronuro.","pt","CNMT",1840925837,"BRA:UFMT:CNMT:0000005637","Collection","Cordova, M.O.; Giacoppini, R.F.; Keffer, J.F.","5637","Universidade Federal de Mato Grosso (UFMT)","Universidade Federal de Mato Grosso (UFMT)","Flores roxas e brancas. Pouco frequente.","Cordova, M.O.","","","","","","","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","","Nova Ubiratã","Mato Grosso","brazil",3463,"Nova Ubiratã",5106240,-54.766309,-12.990348,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-13.090389,-54.42255,"original coordinates","original coordinates outside municipality original in nova ubirata falls in paranatinga"
"10","Vitex polygama",1889177729,-9.586361,-55.916833,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:31.845+0000","2018-08-03T12:12:58.847+0000",118,"none","PRESERVED_SPECIMEN",7309300,6,7707728,220,408,2497,2925556,7309300,7309300,"Vitex polygama Cham.","Vitex polygama Cham.","Plantae","Tracheophyta","Lamiales","Lamiaceae","Vitex","Vitex polygama","Vitex","polygama","SPECIES","ACCEPTED","2017-01-13T00:00:00",338,0,"Mato Grosso",2016,9,26,"2016-09-26T00:00:00","","2018-08-03T12:12:58.867+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000014965","132Ind. 1","HERBAM - Herbário da Amazônia Meridional","Novo Mundo","RPPN Cristalino, Serra 1, ALF-3, subplot 6, Floresta Estacional Decidual Submontana sobre afloramento rochoso.","pt","HERBAM",1889177729,"BRA:UNEMAT:HERBAM:0000014965","Collection","Da Silva, DR; Ribeiro, RS; Gallo, SC; Silva, DF","14965","UNEMAT","Universidade do Estado de Mato Grosso (UNEMAT)","Rede Amazônica de Inventários Florestais (RAINFOR)","D.R. da Silva","","","","","","","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","","Novo Mundo","Mato Grosso","brazil",3951,"Novo Mundo",5106265,-55.403649,-9.752389,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.586361,-55.916833,"original coordinates","original coordinates OK"
