"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","modified","otherCatalogNumbers","fieldNotes","occurrenceRemarks","elevation","elevationAccuracy","references","habitat","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","individualCount","higherGeography","georeferenceProtocol","higherClassification","coordinateUncertaintyInMeters","verbatimElevation","georeferenceSources","georeferencedDate","identificationRemarks","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Aegiphila pernambucensis",1889168018,-8.7975,-35.775,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:09.523+0000","2018-08-03T12:05:14.070+0000",130,"none","PRESERVED_SPECIMEN",3891063,6,7707728,220,408,2497,9156446,3891063,3891063,"Aegiphila pernambucensis Moldenke","Aegiphila pernambucensis Moldenke","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila pernambucensis","Aegiphila","pernambucensis","SPECIES","ACCEPTED","2017-12-26T00:00:00","SOUTH_AMERICA","Pernambuco",2017,8,25,"2017-08-25T00:00:00","2018-08-03T12:05:21.325+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000091942","807","IPA - Herbário - IPA Dárdano de Andrade Lima","Maraial","Conglomerado do Inventário Florestal Nacional.&nf; PE_193-P43 , 2-5-1","pt","IPA",1889168018,"BRA:IPA:IPA:0000091942","Collection","Nascimento, I.S.","91942","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Oliveira, M.A.","","","","",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","","","","Maraial","Pernambuco","brazil",4123,"Maraial",2609204,-35.762307,-8.834052,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.7975,-35.775,"original coordinates","original coordinates OK"
"2","Aegiphila pernambucensis",1089196664,-7.438611,-34.955278,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:31.226+0000","2018-11-24T12:33:31.359+0000",128,"none","PRESERVED_SPECIMEN",3891063,6,7707728,220,408,2497,9156446,3891063,3891063,"Aegiphila pernambucensis Moldenke","Aegiphila pernambucensis Moldenke","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila pernambucensis","Aegiphila","pernambucensis","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Paraíba",2015,2,6,"2015-02-06T00:00:00","2018-12-08T04:38:56.905+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000060546","3914","JPB - Herbário Lauro Pires Xavier","Caaporã","Sítio Brejo de Lima","pt","JPB",1089196664,"BRA:UFPB:JPB:0000060546","Collection","Gadelha Neto, PC; Lima, IB; Lima, JR","60546","UFPB","Universidade Federal da Paraíba, UFPB","","2018-11-05T21:14:34.000+0000","","","Arbusto com cerca de 2,5m. Folhas simples. Flores brancas reunidas em inflorescências axilares. Vegetando em área de capoeira. Substrato areno-argiloso.; Floresta Estacional Semidecidual das Terras Baixas; HABITAT: Floresta Estacional",9999,0,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","","","","Caaporã","Paraíba","brazil",4412,"Caaporã",2503001,-34.919882,-7.486877,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.438611,-34.955278,"original coordinates","original coordinates OK"
"3","Aegiphila pernambucensis",1930306065,-7.438611,-34.955278,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:58:03.538+0000","2018-11-18T15:58:03.603+0000",96,"none","PRESERVED_SPECIMEN",3891063,6,7707728,220,408,2497,9156446,3891063,3891063,"Aegiphila pernambucensis Moldenke","Aegiphila pernambucensis Moldenke","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila pernambucensis","Aegiphila","pernambucensis","SPECIES","ACCEPTED","none","SOUTH_AMERICA","ParaÃ­ba",2015,2,6,"2015-02-06T00:00:00","2018-12-06T03:13:06.426+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","b393fc3f-8607-4398-8423-94d68604f0f3","3914","vascular plants","","SÃ­tio Brejo de Lima","en","NY",1930306065,"b393fc3f-8607-4398-8423-94d68604f0f3","PhysicalObject","P. da C. Gadelha Neto","02636984","NY","","","","","","",0,0,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3392213","Floresta Estacional Semidecidual das Terras Baixas","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","6 Feb 2015",37,"CaaporÃ£","Sheet",37,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"","","",NA,"","","","","","","ParaÃ­ba","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-7.438611,-34.955278,"original coordinates","original coordinates outside municipality original in  falls in caapora"
"4","Aegiphila pernambucensis",1135827254,-8.554444,-35.146944,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:08.807+0000","2018-08-03T12:05:13.155+0000",130,"none","PRESERVED_SPECIMEN",3891063,6,7707728,220,408,2497,9156446,3891063,3891063,"Aegiphila pernambucensis Moldenke","Aegiphila pernambucensis Moldenke","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila pernambucensis","Aegiphila","pernambucensis","SPECIES","ACCEPTED","2014-08-01T00:00:00","SOUTH_AMERICA","Pernambuco",2014,2,3,"2014-02-03T00:00:00","2018-12-06T21:47:09.345+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000089573","14","IPA - Herbário - IPA Dárdano de Andrade Lima","Sirinhaém","Usina Trapiche, Engenho Coelhas","pt","IPA",1135827254,"BRA:IPA:IPA:0000089573","Collection","Barros, R.; Roseane Karla; Chagas, M.; Roseane Karla; Chagas, M.","89573","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Cano, O.","2018-07-10T14:12:27.000+0000","","","",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","","","","Sirinhaém","Pernambuco","brazil",4165,"Sirinhaém",2614204,-35.174428,-8.573365,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.554444,-35.146944,"original coordinates","original coordinates OK"
"5","Aegiphila pernambucensis",1135827198,-8.561111,-35.187222,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:08.798+0000","2018-08-03T12:05:12.728+0000",130,"none","PRESERVED_SPECIMEN",3891063,6,7707728,220,408,2497,9156446,3891063,3891063,"Aegiphila pernambucensis Moldenke","Aegiphila pernambucensis Moldenke","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila pernambucensis","Aegiphila","pernambucensis","SPECIES","ACCEPTED","2014-09-01T00:00:00","SOUTH_AMERICA","Pernambuco",2014,3,3,"2014-03-03T00:00:00","2018-12-06T21:47:09.231+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000089530","15","IPA - Herbário - IPA Dárdano de Andrade Lima","Sirinhaém","Usina Trapiche, Engenho Jaguaré","pt","IPA",1135827198,"BRA:IPA:IPA:0000089530","Collection","Roseane Karla; Barros, R.; Chagas, M.; Barros, R.; Chagas, M.","89530","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Cano, O.","2018-07-10T14:12:27.000+0000","","","",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","","","","Sirinhaém","Pernambuco","brazil",4165,"Sirinhaém",2614204,-35.174428,-8.573365,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.561111,-35.187222,"original coordinates","original coordinates OK"
"6","Aegiphila pernambucensis",1087691434,-11.372972,-37.434444,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:01.795+0000","2018-09-24T19:50:13.906+0000",132,"none","PRESERVED_SPECIMEN",3891063,6,7707728,220,408,2497,9156446,3891063,3891063,"Aegiphila pernambucensis Moldenke","Aegiphila pernambucensis Moldenke","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila pernambucensis","Aegiphila","pernambucensis","SPECIES","ACCEPTED","2016-04-28T00:00:00","SOUTH_AMERICA","Sergipe",2013,7,12,"2013-07-12T00:00:00","2018-12-08T13:06:01.055+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000028542","1146","ASE - Herbário da Universidade Federal de Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de Mata. Solo Areno-argiloso. Lado esquerdo da via principal de acesso ao Povoado Crasto.","pt","ASE",1087691434,"BRA:UFS:ASE:0000028542","Collection","Gomes, LA; Santos, E","28542","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","França, F","2018-08-31T18:27:00.000+0000","","","Arbusto, ca de 4m. Furtos imarutos verdes com detalhes vermelhos/alaranjados qdo maduros.; Mata Atlântica",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","","","","Santa Luzia do Itanhy","Sergipe","brazil",3694,"Santa Luzia do Itanhy",2806305,-37.507024,-11.361095,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.372972,-37.434444,"original coordinates","original coordinates OK"
"7","Aegiphila pernambucensis",1424422762,-7.1,-34.866667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:14.198+0000","2018-09-24T20:03:30.639+0000",207,"none","PRESERVED_SPECIMEN",3891063,6,7707728,220,408,2497,9156446,3891063,3891063,"Aegiphila pernambucensis Moldenke","Aegiphila pernambucensis Moldenke","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila pernambucensis","Aegiphila","pernambucensis","SPECIES","ACCEPTED","none","","Paraíba",2012,2,15,"2012-02-15T00:00:00","2018-12-06T17:00:14.218+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:724872","3177","RB - Rio de Janeiro Botanical Garden Herbarium Collection","João Pessoa","Jardim Botânico: Trilha do macaco.","","RB",1424422762,"urn:catalog:JBRJ:RB:724872","PhysicalObject","P.C.G.Neto","RB00724872","JBRJ","","","2013-06-11T16:34:43.822+0000","RB 555302","Floresta Estacional Semidecidual das Terras baixas. Substrato areno-argiloso","Arbusto bastante ramificado com cerca de 3m. Folhas simples. Flores brancas dispostas em inflorescências axilares",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","","","","João Pessoa","Paraíba","brazil",4512,"João Pessoa",2507507,-34.869897,-7.1651,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.1,-34.866667,"original coordinates","original coordinates OK"
"8","Aegiphila pernambucensis",1087686189,-11.373889,-37.657778,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:00.117+0000","2018-09-24T19:50:11.383+0000",132,"none","PRESERVED_SPECIMEN",3891063,6,7707728,220,408,2497,9156446,3891063,3891063,"Aegiphila pernambucensis Moldenke","Aegiphila pernambucensis Moldenke","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila pernambucensis","Aegiphila","pernambucensis","SPECIES","ACCEPTED","2016-04-28T00:00:00","SOUTH_AMERICA","Sergipe",2012,2,23,"2012-02-23T00:00:00","2018-12-08T13:05:59.074+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000023117","01","ASE - Herbário da Universidade Federal de Sergipe","Umbaúba","Assentamento Campo Alegre, Área de Paulinho","pt","ASE",1087686189,"BRA:UFS:ASE:0000023117","Collection","Santos, FMS","23117","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","França, F","2018-08-31T18:27:00.000+0000","","","Árvore. Frutos imaturos verde e vermelhos quando maduros.; Árvore. Frutos imaturos verde e vermelhos quando maduros.; Mata atlântica.",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","","","","Umbaúba","Sergipe","brazil",3687,"Umbaúba",2807600,-37.662545,-11.399376,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.373889,-37.657778,"original coordinates","original coordinates OK"
"9","Aegiphila pernambucensis",1087686857,-10.530583,-36.615139,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:00.299+0000","2018-09-24T19:50:11.777+0000",132,"none","PRESERVED_SPECIMEN",3891063,6,7707728,220,408,2497,9156446,3891063,3891063,"Aegiphila pernambucensis Moldenke","Aegiphila pernambucensis Moldenke","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila pernambucensis","Aegiphila","pernambucensis","SPECIES","ACCEPTED","2016-04-28T00:00:00","SOUTH_AMERICA","Sergipe",2012,6,1,"2012-06-01T00:00:00","2018-12-08T13:05:59.266+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000023786","405","ASE - Herbário da Universidade Federal de Sergipe","Pacatuba","","pt","ASE",1087686857,"BRA:UFS:ASE:0000023786","Collection","Oliveira, DG; Santos, E; Gomes, LA; Conceição, GG; Campos, DA; Freire, GS; Matos, G; Barbosa","23786","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","França, F","2018-08-31T18:27:00.000+0000","","","Frutos imaturos verdes e vermelhos/alaranjados quando maduros.&nf;Ponto 11.; Frutos imaturos verdes e vermelhos/alaranjados quando maduros.&nf;Ponto 11.; Restinga.",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","","","","Pacatuba","Sergipe","brazil",3825,"Pacatuba",2804904,-36.64641,-10.518438,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.530583,-36.615139,"original coordinates","original coordinates OK"
"10","Aegiphila pernambucensis",1089187272,-6.502222,-34.976944,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:22.366+0000","2018-11-24T12:33:22.404+0000",128,"none","PRESERVED_SPECIMEN",3891063,6,7707728,220,408,2497,9156446,3891063,3891063,"Aegiphila pernambucensis Moldenke","Aegiphila pernambucensis Moldenke","Plantae","Tracheophyta","Lamiales","Lamiaceae","Aegiphila","Aegiphila pernambucensis","Aegiphila","pernambucensis","SPECIES","ACCEPTED","2011-02-02T00:00:00","SOUTH_AMERICA","Paraíba",2011,1,28,"2011-01-28T00:00:00","2018-12-08T04:38:52.093+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000051138","1174","JPB - Herbário Lauro Pires Xavier","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Área de Aterro Controlado.","pt","JPB",1089187272,"BRA:UFPB:JPB:0000051138","Collection","Lima, IB; Lima, JR; Duré, RC; Pereira, LA; Bezerra, RMR","51138","UFPB","Universidade Federal da Paraíba, UFPB","Lima, IB","2018-11-05T21:14:33.000+0000","","","Arbusto. Flor creme.; Mata Atlântica.; HABITAT: Mata Atlântica.; DESC: Arbusto. Flor creme.",16,0,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","","","","Mataraca","Paraíba","brazil",4714,"Mataraca",2509305,-35.044184,-6.555563,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-6.502222,-34.976944,"original coordinates","original coordinates OK"
