"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","verbatimTaxonRank","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNumber","verbatimLocality","typeStatus","higherGeography","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Physominthe vitifolia",1264707924,-18.013056,-43.404722,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:43.632+0000","2018-01-05T18:35:05.252+0000",114,"none","PRESERVED_SPECIMEN",8061184,6,7707728,220,408,2497,7445970,8061184,8061184,"Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Plantae","Tracheophyta","Lamiales","Lamiaceae","Physominthe","Physominthe vitifolia","Physominthe","vitifolia","SPECIES","ACCEPTED","2017-07-01T00:00:00",984,0,"SOUTH_AMERICA","Minas Gerais",2016,1,22,"2016-01-22T00:00:00","2017-12-15T15:54:08.000+0000","2018-12-08T13:34:59.055+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000216166","5335","UB - Herbário da Universidade de Brasília","São Gonçalo do Rio Preto","Margem da estrada entre Couto Magalhães e São Gonçalo do Rio Preto, próximo a esta última","pt","UB",1264707924,"BRA:UnB:UB:0000216166","Collection","Faria, JEQ; Paz, JRL; Chaves, DA","216166","UnB","Universidade de Brasília (UnB)","Erva prostrada com flores rosas; Cerrado sensu stricto","Antar, GM",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","São Gonçalo do Rio Preto","Minas Gerais","brazil",2789,"São Gonçalo do Rio Preto",3125507,-43.359005,-18.0765,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.013056,-43.404722,"original coordinates","original coordinates OK"
"2","Physominthe vitifolia",1913582876,-16.039166,-41.924444,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.361+0000","2018-11-23T18:21:43.413+0000",123,"none","PRESERVED_SPECIMEN",8061184,6,7707728,220,408,2497,7445970,8061184,8061184,"Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Plantae","Tracheophyta","Lamiales","Lamiaceae","Physominthe","Physominthe vitifolia","Physominthe","vitifolia","SPECIES","ACCEPTED","none",967,0,"","Minas Gerais",2016,12,4,"2016-12-04T00:00:00","2018-10-26T13:54:15.000+0000","2018-12-10T13:35:48.179+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000102821","6159","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SALINAS","Sítio 6 - Ponto 4.","pt","CEN",1913582876,"BRA:Cenargen:CEN:0000102821","Collection","Anderson Cássio Sevilha","102821","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Bem Diverso.","G. M. Antar",2,"Exsicatas","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","SALINAS","Minas Gerais","brazil",3053,"Salinas",3157005,-42.153218,-16.1096,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.039166,-41.924444,"original coordinates","original coordinates OK"
"3","Physominthe vitifolia",1915274441,-13.272222,-41.7425,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.620+0000","2018-11-14T17:20:06.632+0000",124,"none","PRESERVED_SPECIMEN",8061184,6,7707728,220,408,2497,7445970,8061184,8061184,"Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Plantae","Tracheophyta","Lamiales","Lamiaceae","Physominthe","Physominthe vitifolia","Physominthe","vitifolia","SPECIES","ACCEPTED","none",1117,0,"","Bahia",2014,2,2,"2014-02-02T00:00:00","2018-10-11T17:11:55.000+0000","2018-12-07T10:57:45.441+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000244055","56926","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Abaíra","Na estrada para Catolés, um pouco após o entroncamento com a estrada Abaíra - Piatã.","pt","HUEFS",1915274441,"BRA:UEFS:HUEFS:0000244055","Collection","Harley, R.M.","244055","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado/Carrasco.","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","Abaíra","Bahia","brazil",3422,"Abaíra",2900108,-41.733851,-13.297212,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.272222,-41.7425,"original coordinates","original coordinates OK"
"4","Physominthe vitifolia",1094929911,-13.016667,-41.4275,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:55.613+0000","2018-11-14T17:19:55.627+0000",124,"none","PRESERVED_SPECIMEN",8061184,6,7707728,220,408,2497,7445970,8061184,8061184,"Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Plantae","Tracheophyta","Lamiales","Lamiaceae","Physominthe","Physominthe vitifolia","Physominthe","vitifolia","SPECIES","ACCEPTED","2017-11-01T00:00:00",1005,0,"","Bahia",2014,9,16,"2014-09-16T00:00:00","","2018-11-14T17:19:55.763+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000213702","12957","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Chapada Diamantina, Alagados do rio Paraguaçu.","pt","HUEFS",1094929911,"BRA:UEFS:HUEFS:0000213702","Collection","Melo, E.","213702","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","R.M.Harley",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.016667,-41.4275,"original coordinates","original coordinates OK"
"5","Physominthe vitifolia",1213664285,-18.431389,-43.728611,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:38.778+0000","2018-01-05T18:35:01.620+0000",114,"none","PRESERVED_SPECIMEN",8061184,6,7707728,220,408,2497,7445970,8061184,8061184,"Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Plantae","Tracheophyta","Lamiales","Lamiaceae","Physominthe","Physominthe vitifolia","Physominthe","vitifolia","SPECIES","ACCEPTED","2017-07-01T00:00:00",1118,0,"SOUTH_AMERICA","Minas Gerais",2014,12,1,"2014-12-01T00:00:00","","2018-07-08T01:35:27.664+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000207836","42","UB - Herbário da Universidade de Brasília","Gouvêa","BR-259, entre Km 448-451 de Gouveia para Diamantina-MG","pt","UB",1213664285,"BRA:UnB:UB:0000207836","Collection","Schliewe, MA","207836","UnB","Universidade de Brasília (UnB)","Semelhante a Eriope confusa; Subarbusto de cerca de 3m., crescendo na borda da pista com flores arroxeadas em panículas laxas; Borda da Estrada, vegetação mista de mata seca e cerrado, encosta da pista","Antar, GM",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","Gouvêa","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.431389,-43.728611,"original coordinates","original coordinates outside municipality original in gouvea falls in gouveia"
"6","Physominthe vitifolia",1213664276,-18.849183,-43.713889,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:38.816+0000","2018-01-05T18:35:01.596+0000",114,"none","PRESERVED_SPECIMEN",8061184,6,7707728,220,408,2497,7445970,8061184,8061184,"Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Plantae","Tracheophyta","Lamiales","Lamiaceae","Physominthe","Physominthe vitifolia","Physominthe","vitifolia","SPECIES","ACCEPTED","2017-07-01T00:00:00",1074,0,"SOUTH_AMERICA","Minas Gerais",2014,12,1,"2014-12-01T00:00:00","","2018-07-08T01:35:27.671+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000207835","41","UB - Herbário da Universidade de Brasília","Congonhas do Norte","Localidade denominada Terra Preta; estrada de terra a cerca de 5km antes da entrada da cidade, percurso de aproximadamente 3km","pt","UB",1213664276,"BRA:UnB:UB:0000207835","Collection","Schliewe, MA","207835","UnB","Universidade de Brasília (UnB)","Especime semelhante à Eriope confusa, porém esta especie somente tem registrado ocorrência no estado da Bahia; Subarbusto de aproximadamente 3 m., apoiado por vegetação, flores arroxeadas em panículas laxas semelhante à algumas espécies de Eriope; Se","Antar, GM",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","Congonhas do Norte","Minas Gerais","brazil",2659,"Congonhas do Norte",3118106,-43.695861,-18.847739,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.849183,-43.713889,"original coordinates","original coordinates OK"
"7","Physominthe vitifolia",1077242808,-13.433333,-40.416667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:47.596+0000","2018-12-03T16:16:07.596+0000",122,"none","PRESERVED_SPECIMEN",8061184,6,7707728,220,408,2497,7445970,8061184,8061184,"Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Plantae","Tracheophyta","Lamiales","Lamiaceae","Physominthe","Physominthe vitifolia","Physominthe","vitifolia","SPECIES","ACCEPTED","2012-12-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2012,7,8,"2012-07-08T00:00:00","2018-08-28T19:09:25.000+0000","2018-12-06T14:16:39.369+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000106765","20140","ALCB - Herbário Alexandre Leal Costa","Rio de Contas","Chapada Diamantina, Caminho para Fazendola","pt","ALCB",1077242808,"BRA:UFBA:ALCB:0000106765","Collection","Guedes, ML; Lisboa, MS; et al.","106765","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 1,30 m de altura. Ramos pilosos. Folhas discolores, face abaxial vilosa. Inflorescência com flores liláses.","Guedes, ML",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.433333,-40.416667,"original coordinates","original coordinates outside municipality original in rio de contas falls in maracas"
"8","Physominthe vitifolia",1094897853,-12.434722,-41.518056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:41.495+0000","2018-09-10T18:27:23.969+0000",124,"none","PRESERVED_SPECIMEN",3883793,6,7707728,220,408,2497,7445970,8061184,8061184,"Hypenia vitifolia (Pohl ex Benth.) Harley","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Plantae","Tracheophyta","Lamiales","Lamiaceae","Physominthe","Physominthe vitifolia","Hypenia","vitifolia","SPECIES","SYNONYM","none",889,0,"","Bahia",2010,3,25,"2010-03-25T00:00:00","","2018-09-10T18:27:49.610+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000180801","322","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","","pt","HUEFS",1094897853,"BRA:UEFS:HUEFS:0000180801","Collection","Neves, S.P.S.","180801","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado típico.","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.434722,-41.518056,"original coordinates","original coordinates OK"
"9","Physominthe vitifolia",1077235798,-13.0025,-41.386111,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:42.775+0000","2018-12-03T16:16:04.550+0000",122,"none","PRESERVED_SPECIMEN",8061184,6,7707728,220,408,2497,7445970,8061184,8061184,"Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Plantae","Tracheophyta","Lamiales","Lamiaceae","Physominthe","Physominthe vitifolia","Physominthe","vitifolia","SPECIES","ACCEPTED","2010-07-01T00:00:00",990,0,"SOUTH_AMERICA","Bahia",2010,6,14,"2010-06-14T00:00:00","2018-08-28T19:09:25.000+0000","2018-12-06T14:16:36.675+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000095153","17154","ALCB - Herbário Alexandre Leal Costa","Mucugê","Chapada Diamantina, a 1 km de Mucugê","pt","ALCB",1077235798,"BRA:UFBA:ALCB:0000095153","Collection","Guedes, ML; Gomes, FS; Guaré, F; Silveira, ER; et al.","95153","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ereta, ascendente, caule inflado e glabro. Folhas ovada-cordada, irregularmente lobada, branco-tomentosa na face inferior. Inflorescência uma panícula laxa; flores com corola vermelho-púrpura.","Guedes, ML",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.0025,-41.386111,"original coordinates","original coordinates OK"
"10","Physominthe vitifolia",1095635071,-18.044444,-43.546667,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:32.852+0000","2018-06-04T19:36:08.191+0000",118,"none","PRESERVED_SPECIMEN",3883793,6,7707728,220,408,2497,7445970,8061184,8061184,"Hypenia vitifolia (Pohl ex Benth.) Harley","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore","Plantae","Tracheophyta","Lamiales","Lamiaceae","Physominthe","Physominthe vitifolia","Hypenia","vitifolia","SPECIES","SYNONYM","2012-07-26T00:00:00",700,0,"SOUTH_AMERICA","Minas Gerais",2009,2,6,"2009-02-06T00:00:00","","2018-07-07T12:42:19.328+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000390477","5819","MBM - Herbário do Museu Botânico Municipal","Diamantina","Estrada Mendanha-Inhaí","pt","MBM",1095635071,"BRA:MBM:MBM:0000390477","Collection","Pirani, JR; Ferrucci, MS; Rando, JG; Borges, LM","390477","MBM","Museu Botânico Municipal de Curitiba, MBM","Erva ereta, virgada. Caule híspido nos internós basais, nos demais internós glabros, inflados e cerosos. Cálice verde-claro; corola lilás muito claro. Liana sobre o dossel da mata. Inflorescência ereta. Corola roxo-intenso.; Mata das","Silva-Luz, CL",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.044444,-43.546667,"original coordinates","original coordinates outside municipality original in diamantina falls in couto de magalhaes de minas"
