"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","references","institutionID","county","collectionID","modified","habitat","nomenclaturalCode","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","fieldNotes","individualCount","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","organismQuantity","organismQuantityType","higherGeography","identificationQualifier","higherClassification","locationRemarks","verbatimElevation","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","occurrenceStatus","reproductiveCondition","georeferencedBy","verbatimCoordinateSystem","verbatimLocality","disposition","associatedOccurrences","eventRemarks","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eriotheca macrophylla",1944983968,-11.941944,-38.084444,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:56.004+0000","2018-11-24T12:34:56.035+0000",122,"none","PRESERVED_SPECIMEN",7296185,6,7707728,220,941,6685,7296175,7296185,7296185,"Eriotheca macrophylla (K.Schum.) A.Robyns","Eriotheca macrophylla (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca macrophylla","Eriotheca","macrophylla","SPECIES","ACCEPTED","none","Bahia",2016,3,11,"2016-03-11T00:00:00","2018-11-24T12:36:02.127+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153860","1459","CEPEC - Herbário do Centro de Pesquisas do Cacau","entre rios","Conglomerado BA_675-2-7-12","pt","CEPEC",1944983968,"BRA:CEPLAC:CEPEC:0000153860","Collection","Santos, E.A.","153860","16/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","R. Asprino",NA,NA,"","","","","","","","","",NA,"",NA,"",NA,"","",NA,"",NA,NA,"",NA,"",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","entre rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.941944,-38.084444,"original coordinates","original coordinates OK"
"2","Eriotheca macrophylla",1944983430,-12.530278,-38.299167,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.250+0000","2018-11-24T12:34:55.285+0000",122,"none","PRESERVED_SPECIMEN",7296185,6,7707728,220,941,6685,7296175,7296185,7296185,"Eriotheca macrophylla (K.Schum.) A.Robyns","Eriotheca macrophylla (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca macrophylla","Eriotheca","macrophylla","SPECIES","ACCEPTED","none","Bahia",2016,3,8,"2016-03-08T00:00:00","2018-11-24T12:36:01.833+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153349","240","CEPEC - Herbário do Centro de Pesquisas do Cacau","MATA DE SÃO JOÃO","Conglomerado BA_770-2-4-3","pt","CEPEC",1944983430,"BRA:CEPLAC:CEPEC:0000153349","Collection","Schulte, T.F.","153349","16/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","R. Asprino & L. Daneu",NA,NA,"","","","","","","","","",NA,"",NA,"",NA,"","",NA,"",NA,NA,"",NA,"",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","MATA DE SÃO JOÃO","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.530278,-38.299167,"original coordinates","original coordinates OK"
"3","Eriotheca macrophylla",1089196619,-7.436111,-34.963611,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:31.189+0000","2018-11-24T12:33:31.285+0000",128,"none","PRESERVED_SPECIMEN",7296185,6,7707728,220,941,6685,7296175,7296185,7296185,"Eriotheca macrophylla (K.Schum.) A.Robyns","Eriotheca macrophylla (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca macrophylla","Eriotheca","macrophylla","SPECIES","ACCEPTED","none","Paraíba",2015,2,6,"2015-02-06T00:00:00","2018-12-08T04:38:56.836+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000060543","3911","JPB - Herbário Lauro Pires Xavier","Caaporã","Sítio Brejo de Lima","pt","JPB",1089196619,"BRA:UFPB:JPB:0000060543","Collection","Gadelha Neto, PC; Lima, IB; Lima, JR","60543","","UFPB","Universidade Federal da Paraíba, UFPB","Árvore com cerca de 7m, raízes tabulares. Folhas digitadas, cartáceas. Fruto cápsula piriforme. Sementes envoltas por paina ferrugínea. Substrato areno-argiloso.; Floresta Estacional Semidecidual das Terras Baixas; HABITAT: Floresta E","",9999,0,"SOUTH_AMERICA","","","","","2018-11-05T21:16:58.000+0000","","","",NA,"",NA,"",NA,"","",NA,"",NA,NA,"",NA,"",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Caaporã","Paraíba","brazil",4412,"Caaporã",2503001,-34.919882,-7.486877,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.436111,-34.963611,"original coordinates","original coordinates OK"
"4","Eriotheca macrophylla",1929365678,-7.436111,-34.963611,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:22:20.612+0000","2018-11-18T15:22:20.655+0000",96,"none","PRESERVED_SPECIMEN",7296185,6,7707728,220,941,6685,7296175,7296185,7296185,"Eriotheca macrophylla (K.Schum.) A.Robyns","Eriotheca macrophylla (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca macrophylla","Eriotheca","macrophylla","SPECIES","ACCEPTED","none","ParaÃ­ba",2015,2,6,"2015-02-06T00:00:00","2018-12-06T03:12:46.516+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","711d2427-df84-4b1e-adbc-384198fc276c","3911","vascular plants","","SÃ­tio Brejo de Lima","en","NY",1929365678,"711d2427-df84-4b1e-adbc-384198fc276c","PhysicalObject","P. da C. Gadelha Neto","02636939","","NY","","","",0,0,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3392210","http://biocol.org/urn:lsid:biocol.org:col:15556","CaaporÃ£","http://biocol.org/urn:lsid:biocol.org:col:15556","","Floresta Estacional Semidecidual das Terras Baixas","ICN","6 Feb 2015",37,"Sheet",37,"",NA,"","",NA,"",NA,NA,"",NA,"",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","ParaÃ­ba","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-7.436111,-34.963611,"original coordinates","original coordinates outside municipality original in  falls in caapora"
"5","Eriotheca macrophylla",1316168500,-9.320739,-36.710847,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:12.637+0000","2018-11-23T18:21:12.911+0000",125,"none","PRESERVED_SPECIMEN",7296185,6,7707728,220,941,6685,7296175,7296185,7296185,"Eriotheca macrophylla (K.Schum.) A.Robyns","Eriotheca macrophylla (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca macrophylla","Eriotheca","macrophylla","SPECIES","ACCEPTED","none","Pernambuco",2015,11,15,"2015-11-15T00:00:00","2018-12-09T14:25:58.776+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000058349","4799","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Lagoa do Ouro","Reserva Biológica Federal da Pedra Talhada.","pt","MAC",1316168500,"BRA:IMA:MAC:0000058349","Collection","L.Nusbaumer","58349","","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore ca. 22 m. Botão floral marrom.; Mata Atlântica.","",830,0,"","","","","","2018-11-22T16:51:04.000+0000","","","",NA,"",NA,"",NA,"","",NA,"",NA,NA,"",NA,"",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Lagoa do Ouro","Pernambuco","brazil",4064,"Lagoa do Ouro",2608602,-36.46502,-9.161989,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-9.320739,-36.710847,"original coordinates","original coordinates outside municipality original in lagoa do ouro falls in palmeira dos indios"
"6","Eriotheca macrophylla",1424496685,-15.305,-39.003611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:57.625+0000","2018-09-24T20:04:10.292+0000",207,"none","PRESERVED_SPECIMEN",7296185,6,7707728,220,941,6685,7296175,7296185,7296185,"Eriotheca macrophylla (K.Schum.) A.Robyns","Eriotheca macrophylla (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca macrophylla","Eriotheca","macrophylla","SPECIES","ACCEPTED","none","Bahia",2014,3,12,"2014-03-12T00:00:00","2018-12-06T17:01:00.122+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:902381","15848","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Una","Distrito de Comandatuba, RPPN Fazenda Bolandeira.","","RB",1424496685,"urn:catalog:JBRJ:RB:902381","PhysicalObject","L.P. de Queiroz; et al","RB00902381","RB 609821","JBRJ","","Árvore ca. 30m alt., fuste ca. 20m alt., DAP ca. 70cm, com sapopemas na base, casca estriada. Folíolos coriáceos. Estéril","",5,NA,"","","","","","2017-10-14T04:33:47.514+0000","","","",NA,"",NA,"Domínio fitogeográfico: mata atlântica, floresta de restinga, solo arenoso",NA,"","",NA,"",NA,NA,"",NA,"",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.305,-39.003611,"original coordinates","original coordinates OK"
"7","Eriotheca macrophylla",1099614123,-10.806389,-37.169722,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:03.405+0000","2018-09-24T19:50:16.158+0000",132,"none","PRESERVED_SPECIMEN",7296185,6,7707728,220,941,6685,7296175,7296185,7296185,"Eriotheca macrophylla (K.Schum.) A.Robyns","Eriotheca macrophylla (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca macrophylla","Eriotheca","macrophylla","SPECIES","ACCEPTED","2015-05-21T00:00:00","Sergipe",2014,4,14,"2014-04-14T00:00:00","2018-12-08T10:13:53.400+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000034031","190","ASE - Herbário da Universidade Federal de Sergipe","Laranjeiras","","pt","ASE",1099614123,"BRA:UFS:ASE:0000034031","Collection","Almeida, ES","34031","","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore, com ca. de 6,5 de altura. Casca externa cinza, fina, lisa, escamoso, casca interna bege. Coordenadas UTM: E (0690209m) N (8800614m). N° do conglomerado: 124, N° da subunidade: 3, N° da subparcela: 4, N° da árvore: 21 (F6).","Carregosa, T",NA,NA,"SOUTH_AMERICA","","","","","2018-08-31T18:27:43.000+0000","","","",NA,"",NA,"",NA,"","",NA,"",NA,NA,"",NA,"",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Laranjeiras","Sergipe","brazil",3767,"Laranjeiras",2803609,-37.185759,-10.804456,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.806389,-37.169722,"original coordinates","original coordinates OK"
"8","Eriotheca macrophylla",1944978206,-17.099722,-39.599444,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.214+0000","2018-11-24T12:34:47.241+0000",122,"none","PRESERVED_SPECIMEN",7296185,6,7707728,220,941,6685,7296175,7296185,7296185,"Eriotheca macrophylla (K.Schum.) A.Robyns","Eriotheca macrophylla (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca macrophylla","Eriotheca","macrophylla","SPECIES","ACCEPTED","none","Bahia",2014,8,8,"2014-08-08T00:00:00","2018-11-24T12:35:58.315+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142364","125","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITAMARAJÚ","Conglomerado BA_1412-1-7-30","pt","CEPEC",1944978206,"BRA:CEPLAC:CEPEC:0000142364","Collection","Oliveira, N.E.","142364","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Duplicatas: RB","Sem Informação",NA,NA,"","","","","","","","","",NA,"",NA,"",NA,"","",NA,"",NA,NA,"",NA,"",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","ITAMARAJÚ","Bahia","brazil",2906,"Itamaraju",2915601,-39.763009,-17.00471,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-17.099722,-39.599444,"original coordinates","original coordinates OK"
"9","Eriotheca macrophylla",1944978128,-16.919722,-39.599444,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.099+0000","2018-11-24T12:34:47.124+0000",122,"none","PRESERVED_SPECIMEN",7296185,6,7707728,220,941,6685,7296175,7296185,7296185,"Eriotheca macrophylla (K.Schum.) A.Robyns","Eriotheca macrophylla (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca macrophylla","Eriotheca","macrophylla","SPECIES","ACCEPTED","none","Bahia",2014,8,4,"2014-08-04T00:00:00","2018-11-24T12:35:58.270+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142345","217","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITAMARAJÚ","Conglomerado BA_1404-2-3-15","pt","CEPEC",1944978128,"BRA:CEPLAC:CEPEC:0000142345","Collection","Nogueira, M.G.C.","142345","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Duplicatas: RB","Sem Informação",NA,NA,"","","","","","","","","",NA,"",NA,"",NA,"","",NA,"",NA,NA,"",NA,"",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","ITAMARAJÚ","Bahia","brazil",2906,"Itamaraju",2915601,-39.763009,-17.00471,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.919722,-39.599444,"original coordinates","original coordinates OK"
"10","Eriotheca macrophylla",1944978150,-16.919722,-39.599444,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.132+0000","2018-11-24T12:34:47.154+0000",122,"none","PRESERVED_SPECIMEN",7296185,6,7707728,220,941,6685,7296175,7296185,7296185,"Eriotheca macrophylla (K.Schum.) A.Robyns","Eriotheca macrophylla (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca macrophylla","Eriotheca","macrophylla","SPECIES","ACCEPTED","none","Bahia",2014,8,4,"2014-08-04T00:00:00","2018-11-24T12:35:58.270+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142346","219","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITAMARAJÚ","Conglomerado BA_1404-2-3-17","pt","CEPEC",1944978150,"BRA:CEPLAC:CEPEC:0000142346","Collection","Nogueira, M.G.C.","142346","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Duplicatas: RB","Sem Informação",NA,NA,"","","","","","","","","",NA,"",NA,"",NA,"","",NA,"",NA,NA,"",NA,"",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","ITAMARAJÚ","Bahia","brazil",2906,"Itamaraju",2915601,-39.763009,-17.00471,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.919722,-39.599444,"original coordinates","original coordinates OK"
