"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","language","ownerInstitutionCode","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","fieldNotes","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Hydrogaster trinervis",1884026012,-21.375278,-41.095,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.369+0000","2018-09-24T19:59:08.724+0000",207,"none","PRESERVED_SPECIMEN",4261257,6,7707728,220,941,6685,7311186,4261257,4261257,"Hydrogaster trinervis Kuhlm.","Hydrogaster trinervis Kuhlm.","Plantae","Tracheophyta","Malvales","Malvaceae","Hydrogaster","Hydrogaster trinervis","Hydrogaster","trinervis","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,7,19,"2018-07-19T00:00:00","2018-07-26T14:06:28.266+0000","2018-12-07T12:57:06.978+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1395186","8695","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Itabapoana","Estrada da Cobiça, Trilha interpretativa. Estação Ecológica Estadual de Guaxindiba","RB",1884026012,"urn:catalog:JBRJ:RB:1395186","PhysicalObject","Haroldo C. de Lima; E.A. Fortes, M.A. Faitainin, H.B.N. Viana, N.B. Neves Neto","RB01395186","RB 772577","JBRJ","Árvore ca. 18 m alt. Tronco com casca pardo-escura, com depressões arredondadas, DAP ca. 45 cm. Frutos vinosos. Ocasional. Amostra banco DNA. Fotos HCL e EAF.","H.C. Lima",NA,NA,"","","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.375278,-41.095,"original coordinates","original coordinates OK"
"2","Hydrogaster trinervis",1944983050,-14.0325,-39.238056,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:54.691+0000","2018-11-24T12:34:54.713+0000",122,"none","PRESERVED_SPECIMEN",4261257,6,7707728,220,941,6685,7311186,4261257,4261257,"Hydrogaster trinervis Kuhlm.","Hydrogaster trinervis Kuhlm.","Plantae","Tracheophyta","Malvales","Malvaceae","Hydrogaster","Hydrogaster trinervis","Hydrogaster","trinervis","SPECIES","ACCEPTED","none","Bahia",2017,1,22,"2017-01-22T00:00:00","","2018-11-24T12:36:01.628+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000152793","1771","CEPEC - Herbário do Centro de Pesquisas do Cacau","CAMAMÚ","","CEPEC",1944983050,"BRA:CEPLAC:CEPEC:0000152793","Collection","Carrión, J.F.","152793","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","Carauta & C.C.Berg",100,0,"pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","CAMAMÚ","Bahia","brazil",3347,"Camamu",2905800,-39.176174,-14.01333,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.0325,-39.238056,"original coordinates","original coordinates OK"
"3","Hydrogaster trinervis",1944983917,-12.160278,-39.331667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.927+0000","2018-11-24T12:34:55.951+0000",122,"none","PRESERVED_SPECIMEN",4261257,6,7707728,220,941,6685,7311186,4261257,4261257,"Hydrogaster trinervis Kuhlm.","Hydrogaster trinervis Kuhlm.","Plantae","Tracheophyta","Malvales","Malvaceae","Hydrogaster","Hydrogaster trinervis","Hydrogaster","trinervis","SPECIES","ACCEPTED","none","Bahia",2016,3,7,"2016-03-07T00:00:00","","2018-11-24T12:36:02.080+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153850","1448","CEPEC - Herbário do Centro de Pesquisas do Cacau","serra preta","Conglomerado BA_668_P39-4-10-5RN","CEPEC",1944983917,"BRA:CEPLAC:CEPEC:0000153850","Collection","Santos, E.A.","153850","19/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","J.L. Paixão & C. Pessoa",NA,NA,"pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","serra preta","Bahia","brazil",3581,"Serra Preta",2930402,-39.374347,-12.097434,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.160278,-39.331667,"original coordinates","original coordinates OK"
"4","Hydrogaster trinervis",1929070011,-13.734917,-39.566361,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:58:14.403+0000","2018-11-18T14:58:14.414+0000",96,"none","PRESERVED_SPECIMEN",4261257,6,7707728,220,941,6685,7311186,4261257,4261257,"Hydrogaster trinervis Kuhlm.","Hydrogaster trinervis Kuhlm.","Plantae","Tracheophyta","Malvales","Malvaceae","Hydrogaster","Hydrogaster trinervis","Hydrogaster","trinervis","SPECIES","ACCEPTED","2017-11-01T00:00:00","Bahia",2014,8,12,"2014-08-12T00:00:00","","2018-12-06T14:58:21.678+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","5c195768-bc7e-455a-9359-dc8dab618593","548","vascular plants","","Fazenda Dois IrmÃ£os","NY",1929070011,"5c195768-bc7e-455a-9359-dc8dab618593","PhysicalObject","R. S. Souza","02637330","","NY","","J. A. Kallunki",274,0,"en","","SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3407903","Floresta ombrÃ³fila densa.","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","12 Aug 2014",224,"Nova IbiÃ¡","Sheet",224,"899 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","","","",NA,"",NA,"","","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.734917,-39.566361,"original coordinates","original coordinates outside municipality original in  falls in nova ibia"
"5","Hydrogaster trinervis",1077476931,-19.148222,-40.064722,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:07.613+0000","2018-11-24T12:32:07.638+0000",118,"none","PRESERVED_SPECIMEN",4261257,6,7707728,220,941,6685,7311186,4261257,4261257,"Hydrogaster trinervis Kuhlm.","Hydrogaster trinervis Kuhlm.","Plantae","Tracheophyta","Malvales","Malvaceae","Hydrogaster","Hydrogaster trinervis","Hydrogaster","trinervis","SPECIES","ACCEPTED","2013-02-04T00:00:00","Espírito Santo",2013,2,2,"2013-02-02T00:00:00","2018-10-30T18:01:07.000+0000","2018-12-06T14:18:25.333+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000011662","4534","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Sooretama","Reserva Natural da Vale - RNV","HCF",1077476931,"BRA:UTFPR:HCF:0000011662","Collection","M.G. Caxambu","11662","","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore heliófita, ca. 8 m. Botões florais verdes. Orla de floresta.","G.S. Siqueira",57,0,"pt","Universidade Tecnológica Federal do Paraná (UTFPR)","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","Sooretama","Espírito Santo","brazil",2620,"Sooretama",3205010,-40.147841,-19.071247,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.148222,-40.064722,"original coordinates","original coordinates outside municipality original in sooretama falls in linhares"
"6","Hydrogaster trinervis",1303588758,-19.148222,-40.064722,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:32.735+0000","2018-09-14T17:56:54.583+0000",126,"none","PRESERVED_SPECIMEN",4261257,6,7707728,220,941,6685,7311186,4261257,4261257,"Hydrogaster trinervis Kuhlm.","Hydrogaster trinervis Kuhlm.","Plantae","Tracheophyta","Malvales","Malvaceae","Hydrogaster","Hydrogaster trinervis","Hydrogaster","trinervis","SPECIES","ACCEPTED","2013-02-04T00:00:00","Espirito Santo",2013,2,2,"2013-02-02T00:00:00","2018-09-12T15:53:58.000+0000","2018-12-07T20:27:26.924+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000016465","4534","FUEL - Herbário da Universidade Estadual de Londrina","Sooretama","Reserva Natural da Vale- RNV","FUEL",1303588758,"BRA:UEL:FUEL:0000016465","Collection","Caxambu, MG; et al.","16465","","Universidade Estadual de Londrina, UEL","árvore heliófita, ca. 8 m. Botões florais verdes.; Relevo: suave-ondulado, Orla da floresta","Siqueira, GS",57,0,"pt","Universidade Estadual de Londrina, UEL","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","Sooretama","Espirito Santo","brazil",2620,"Sooretama",3205010,-40.147841,-19.071247,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.148222,-40.064722,"original coordinates","original coordinates outside municipality original in sooretama falls in linhares"
"7","Hydrogaster trinervis",1587295967,-19.085278,-40.035278,"gass84","52b78a58-c84a-4370-bb14-b27a007d5da6","7cf67ac2-f2f2-42bd-92e4-c2eac0b21039","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:07.127+0000","2018-11-23T15:39:07.137+0000",128,"none","PRESERVED_SPECIMEN",4261257,6,7707728,220,941,6685,7311186,4261257,4261257,"Hydrogaster trinervis Kuhlm.","Hydrogaster trinervis Kuhlm.","Plantae","Tracheophyta","Malvales","Malvaceae","Hydrogaster","Hydrogaster trinervis","Hydrogaster","trinervis","SPECIES","ACCEPTED","2013-02-04T00:00:00","Espírito Santo",2013,2,2,"2013-02-02T00:00:00","","2018-11-23T15:39:07.173+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUCS - Herbário da Universidade de Caxias do Sul","BRA:UCS:HUCS:0000046086","4534","HUCS - Herbário da Universidade de Caxias do Sul","Sooretama","Reserva Natural da Vale-RNV","HUCS",1587295967,"BRA:UCS:HUCS:0000046086","Collection","Caxambu, M. .G.; et alii","46086","","UCS","árvore heliófita, ca. 8m. Botões florais verdes. Doação HCF 11662; Relevo: suave-ondulado, orla da floresta","Siqueira, G. .S.",57,0,"pt","Universidade de Caxias do Sul (UCS)","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","Sooretama","Espírito Santo","brazil",2620,"Sooretama",3205010,-40.147841,-19.071247,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.085278,-40.035278,"original coordinates","original coordinates outside municipality original in sooretama falls in linhares"
"8","Hydrogaster trinervis",1893216422,-18.103056,-39.656389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.722+0000","2018-09-24T19:59:09.007+0000",207,"none","PRESERVED_SPECIMEN",4261257,6,7707728,220,941,6685,7311186,4261257,4261257,"Hydrogaster trinervis Kuhlm.","Hydrogaster trinervis Kuhlm.","Plantae","Tracheophyta","Malvales","Malvaceae","Hydrogaster","Hydrogaster trinervis","Hydrogaster","trinervis","SPECIES","ACCEPTED","none","Bahia",2013,11,2,"2013-11-02T00:00:00","","2018-12-08T04:47:58.878+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1395809","15","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Mucuri","Assentamento Paulo Freire. Núcleo Sapucaia, Matriz 15 - Cabruca.","RB",1893216422,"urn:catalog:JBRJ:RB:1395809","PhysicalObject","Grupo de Coletores do Núcleo Sapucaia","RB01395809","RB 773134","JBRJ","fruto aveludado de coloração marron, de solo argiloso, fundo de vale, de acesso regular","",NA,NA,"","","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","Mucuri","Bahia","brazil",2791,"Mucuri",2922003,-39.867195,-18.058631,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-18.103056,-39.656389,"original coordinates","original coordinates OK"
"9","Hydrogaster trinervis",1090520445,-14.7025,-39.603889,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:40.727+0000","2018-11-24T12:34:40.859+0000",122,"none","PRESERVED_SPECIMEN",4261257,6,7707728,220,941,6685,7311186,4261257,4261257,"Hydrogaster trinervis Kuhlm.","Hydrogaster trinervis Kuhlm.","Plantae","Tracheophyta","Malvales","Malvaceae","Hydrogaster","Hydrogaster trinervis","Hydrogaster","trinervis","SPECIES","ACCEPTED","none","Bahia",2012,6,7,"2012-06-07T00:00:00","2018-11-14T14:21:19.000+0000","2018-12-08T04:43:01.913+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000135605","718","CEPEC - Herbário do Centro de Pesquisas do Cacau","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos. Entrada à esquerda da primeira cachoeira.","CEPEC",1090520445,"BRA:CEPLAC:CEPEC:0000135605","Collection","M.M. Coelho","135605","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Material prensado com álcool.","Sem Informação",NA,NA,"pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","ALMADINA","Bahia","brazil",3258,"Almadina",2900900,-39.663617,-14.70145,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.7025,-39.603889,"original coordinates","original coordinates OK"
"10","Hydrogaster trinervis",1094910526,-19,-40,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:47.470+0000","2018-09-10T18:27:30.446+0000",124,"none","PRESERVED_SPECIMEN",4261257,6,7707728,220,941,6685,7311186,4261257,4261257,"Hydrogaster trinervis Kuhlm.","Hydrogaster trinervis Kuhlm.","Plantae","Tracheophyta","Malvales","Malvaceae","Hydrogaster","Hydrogaster trinervis","Hydrogaster","trinervis","SPECIES","ACCEPTED","none","Espírito Santo",2011,4,17,"2011-04-17T00:00:00","","2018-09-10T18:27:57.392+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000193881","226","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Linhares","Reserva Natural da Vale. Estrada da Mexeriqueira. Floresta de Tabuleiro.","HUEFS",1094910526,"BRA:UEFS:HUEFS:0000193881","Collection","Lima, D.F.","193881","","UEFS","","",NA,NA,"pt","Universidade Estadual de Feira de Santana (UEFS)","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19,-40,"original coordinates","original coordinates OK"
