"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","occurrenceRemarks","otherCatalogNumbers","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","fieldNotes","individualCount","habitat","higherGeography","fieldNumber","verbatimLocality","higherClassification","nomenclaturalStatus","taxonID","identificationQualifier","bibliographicCitation","coordinateUncertaintyInMeters","identificationRemarks","georeferenceProtocol","georeferenceSources","verbatimCoordinateSystem","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eriotheca candolleana",1889186961,-23.139436,-46.949297,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:01.726+0000","2018-12-03T16:41:34.571+0000",122,"none","PRESERVED_SPECIMEN",7296192,6,7707728,220,941,6685,7296175,7296192,7296192,"Eriotheca candolleana (K.Schum.) A.Robyns","Eriotheca candolleana (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca candolleana","Eriotheca","candolleana","SPECIES","ACCEPTED","2018-03-28T00:00:00",756,0,"São Paulo",2018,2,1,"2018-02-01T00:00:00","2018-11-21T16:22:25.000+0000","2018-12-03T16:43:01.687+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000199819","417","UEC - Herbário da Universidade Estadual de Campinas","Jundiaí","Bairro do Poste - Esquina da Avenida da Uva com a Rua Miguel Rossi","pt","UEC",1889186961,"BRA:UNICAMP:UEC:0000199819","Collection","Silva, B.G.","199819","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Silva, B.G.","","","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","",NA,NA,NA,NA,NA,"","","","",NA,"","","","","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.139436,-46.949297,"original coordinates","original coordinates OK"
"2","Eriotheca candolleana",1806846800,-18.126417,-53.697722,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:31.528+0000","2018-02-15T04:31:34.611+0000",126,"none","PRESERVED_SPECIMEN",7296192,6,7707728,220,941,6685,7296175,7296192,7296192,"Eriotheca candolleana (K.Schum.) A.Robyns","Eriotheca candolleana (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca candolleana","Eriotheca","candolleana","SPECIES","ACCEPTED","none",433,0,"Mato Grosso do Sul",2017,10,17,"2017-10-17T00:00:00","2017-12-29T18:56:10.000+0000","2018-12-10T04:45:36.736+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000065075","9","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Alcinópolis","Monumento Natural Serra do Bom Jardim, Parque Municipal Templo dos Pilares. Trilha da roda d'agua, aproximadamente 7,00 Km da Sede.","pt","CGMS",1806846800,"BRA:UFMS:CGMS:0000065075","Collection","T.S.G. Botelho","65075","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","","Fruto plumoso com semente comestível.HABITAT:Área de transição de cerradão para floresta. Crescendo em beira de estrada.; HABITO:Arbusto. 2,50 - 3,00 m de altura.; FRUTO:Fruto creme.;","","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","",NA,NA,NA,NA,NA,"","","","",NA,"","","","","Alcinópolis","Mato Grosso do Sul","brazil",2768,"Alcinópolis",5000252,-53.749429,-18.209129,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-18.126417,-53.697722,"original coordinates","original coordinates OK"
"3","Eriotheca candolleana",1913592322,-18.362222,-39.888611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.190+0000","2018-09-24T19:59:10.425+0000",207,"none","PRESERVED_SPECIMEN",7296192,6,7707728,220,941,6685,7296175,7296192,7296192,"Eriotheca candolleana (K.Schum.) A.Robyns","Eriotheca candolleana (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca candolleana","Eriotheca","candolleana","SPECIES","ACCEPTED","2017-05-05T00:00:00",NA,NA,"Espírito Santo",2016,6,20,"2016-06-20T00:00:00","2018-09-18T16:02:03.692+0000","2018-12-10T13:35:53.064+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1398177","237","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Conceição da Barra","Estrada principal de acesso a Flona. Núcleo Juçara, Matriz 237 - próximo a área da  Alcon. Floresta Nacional do Rio Preto","","RB",1913592322,"urn:catalog:JBRJ:RB:1398177","PhysicalObject","Grupo de Coletores do Núcleo Juçara","RB01398177","JBRJ","","G.S. Siqueira","árvore, terrícola, ambiente de planície, rodovia, flor branca com botão aveludado, de acesso difícil","RB 775381","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","",NA,NA,NA,NA,NA,"","","","",NA,"","","","","Conceição da Barra","Espírito Santo","brazil",2736,"Conceição da Barra",3201605,-39.832833,-18.445026,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.362222,-39.888611,"original coordinates","original coordinates OK"
"4","Eriotheca candolleana",1801097143,-18.904722,-43.427222,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.473+0000","2017-12-29T14:08:06.659+0000",136,"none","PRESERVED_SPECIMEN",7296192,6,7707728,220,941,6685,7296175,7296192,7296192,"Eriotheca candolleana (K.Schum.) A.Robyns","Eriotheca candolleana (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca candolleana","Eriotheca","candolleana","SPECIES","ACCEPTED","2016-10-02T00:00:00",851,0,"Minas Gerais",2016,7,17,"2016-07-17T00:00:00","2017-12-15T12:55:27.000+0000","2018-12-08T01:46:24.308+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004806","1985","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","","pt","HDJF",1801097143,"BRA:UFVJM:HDJF:0000004806","Collection","Moreira, SN; Pereira, E","4806","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Moreira, SN","Flor Creme; Remanescente de Floresta Estacional Semidecidual em transição com Cerrado","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","",NA,"","",NA,"","",NA,NA,NA,NA,NA,"","","","",NA,"","","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.904722,-43.427222,"original coordinates","original coordinates OK"
"5","Eriotheca candolleana",1213670440,-15.780833,-51.817778,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:42.631+0000","2018-01-05T18:35:04.564+0000",114,"none","PRESERVED_SPECIMEN",7296192,6,7707728,220,941,6685,7296175,7296192,7296192,"Eriotheca candolleana (K.Schum.) A.Robyns","Eriotheca candolleana (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca candolleana","Eriotheca","candolleana","SPECIES","ACCEPTED","2015-07-01T00:00:00",288,0,"Goiás",2015,7,29,"2015-07-29T00:00:00","","2018-07-08T01:33:12.731+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000214335","4850","UB - Herbário da Universidade de Brasília","Montes Claros de Goiás","Margem da estrada de Ponte Alta para Registro do Araguaia","pt","UB",1213670440,"BRA:UnB:UB:0000214335","Collection","Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","214335","UnB","Universidade de Brasília (UnB)","Faria, JEQ","Árvore ca. 6 m de altura, botões florais brancos; Cerradão","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","",NA,"","",NA,"","",NA,NA,NA,NA,NA,"","","","",NA,"","","","","Montes Claros de Goiás","Goiás","brazil",3083,"Montes Claros de Goiás",5213707,-51.580081,-15.914257,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.780833,-51.817778,"original coordinates","original coordinates OK"
"6","Eriotheca candolleana",1423936299,-19.093056,-40.926389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:46.764+0000","2018-09-24T19:58:06.837+0000",207,"none","PRESERVED_SPECIMEN",7296192,6,7707728,220,941,6685,7296175,7296192,7296192,"Eriotheca candolleana (K.Schum.) A.Robyns","Eriotheca candolleana (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca candolleana","Eriotheca","candolleana","SPECIES","ACCEPTED","2016-09-14T00:00:00",NA,NA,"Espírito Santo",2015,9,18,"2015-09-18T00:00:00","2016-10-26T11:13:47.456+0000","2018-12-06T16:55:40.054+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1190617","195","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Vila Pavão","Pedra Tri-gêmea, afloramento granítico.","","RB",1423936299,"urn:catalog:JBRJ:RB:1190617","PhysicalObject","H.V. Pinto Junior; L.F.T. Menezes; C. Covre","RB01190617","JBRJ","","Fraga & L.A.F. Paula","","RB 665594","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","",NA,NA,NA,NA,NA,"","","","",NA,"","","","","Vila Pavão","Espírito Santo","brazil",2699,"Vila Pavão",3205150,-40.627082,-18.614215,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.093056,-40.926389,"original coordinates","original coordinates outside municipality original in vila pavao falls in pancas"
"7","Eriotheca candolleana",1420319248,-18.172944,-53.402333,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:29.365+0000","2018-07-04T12:03:56.970+0000",126,"none","PRESERVED_SPECIMEN",7296192,6,7707728,220,941,6685,7296175,7296192,7296192,"Eriotheca candolleana (K.Schum.) A.Robyns","Eriotheca candolleana (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca candolleana","Eriotheca","candolleana","SPECIES","ACCEPTED","2015-11-18T00:00:00",436,0,"Mato Grosso do Sul",2015,11,18,"2015-11-18T00:00:00","","2018-07-07T01:06:37.610+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000058015","28","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Jateí","Parque Estadual das Nascentes do Rio Taquari.","pt","CGMS",1420319248,"BRA:UFMS:CGMS:0000058015","Collection","B.B. Brandão","58015","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","A.H.A. Souza; B.B. Brandão; L.M. Bergamo","HABITAT:Floresta Estacional Semidecidual com elementos de cerrado.; HABITO:Árvore.;","","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","",NA,NA,NA,NA,NA,"","","","",NA,"","","","","Jateí","Mato Grosso do Sul","brazil",1450,"Jateí",5005103,-53.958032,-22.706211,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-18.172944,-53.402333,"original coordinates","original coordinates outside municipality original in jatei falls in alcinopolis"
"8","Eriotheca candolleana",1252586706,-23.08,-46.898611,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:31.765+0000","2017-12-29T14:14:17.872+0000",129,"none","PRESERVED_SPECIMEN",7296192,6,7707728,220,941,6685,7296175,7296192,7296192,"Eriotheca candolleana (K.Schum.) A.Robyns","Eriotheca candolleana (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca candolleana","Eriotheca","candolleana","SPECIES","ACCEPTED","2014-05-29T00:00:00",NA,NA,"São Paulo",2014,5,29,"2014-05-29T00:00:00","2017-10-31T16:18:52.000+0000","2018-12-08T15:43:20.651+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000056010","229","IAC - Herbário do Instituto Agronômico de Campinas","Louveira","Fragmento B","pt","IAC",1252586706,"BRA:IAC:IAC:0000056010","Collection","C.F. Nardin; J.F. Benedito & L.C. Bernacci","56010","IAC","Instituto Agronômico de Campinas, IAC","C.F. Nardin et al.","coordenadas originais: 23°04#?#48""S, 46°53#?#55""W","","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","",NA,NA,NA,NA,NA,"","","","",NA,"","","","","Louveira","São Paulo","brazil",1310,"Louveira",3527306,-46.937132,-23.084175,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.08,-46.898611,"original coordinates","original coordinates OK"
"9","Eriotheca candolleana",1213691629,-19.0765,-39.953667,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.652+0000","2018-02-15T04:28:53.860+0000",138,"none","PRESERVED_SPECIMEN",7296192,6,7707728,220,941,6685,7296175,7296192,7296192,"Eriotheca candolleana (K.Schum.) A.Robyns","Eriotheca candolleana (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca candolleana","Eriotheca","candolleana","SPECIES","ACCEPTED","2015-09-11T00:00:00",55,0,"Espírito Santo",2014,6,19,"2014-06-19T00:00:00","","2018-07-08T01:33:12.739+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000015473","3679","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1213691629,"BRA:CVRD:CVRD:0000015473","Collection","P.L.R. Moraes, M.C. Vergne, M.C. Cruz","15473","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","Geovane S. Siqueira","Arvore de 20 m, botões florais amarronzados. <ll>dwc_commonname:</ll> Catuaba branca","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","",NA,"","",NA,"","",NA,NA,NA,NA,NA,"","","","",NA,"","","","","LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.0765,-39.953667,"original coordinates","original coordinates OK"
"10","Eriotheca candolleana",1208830108,-18.5225,-46.142778,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:26.389+0000","2018-09-25T14:33:19.143+0000",122,"none","PRESERVED_SPECIMEN",7296192,6,7707728,220,941,6685,7296175,7296192,7296192,"Eriotheca candolleana (K.Schum.) A.Robyns","Eriotheca candolleana (K.Schum.) A.Robyns","Plantae","Tracheophyta","Malvales","Malvaceae","Eriotheca","Eriotheca candolleana","Eriotheca","candolleana","SPECIES","ACCEPTED","none",0,0,"Minas Gerais",2014,7,5,"2014-07-05T00:00:00","","2018-09-25T14:33:19.152+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000068846","99","HUFU - Herbarium Uberlandense","Três Marias","Coletada na rodovia antes de chegar na cidade.","pt","HUFU",1208830108,"BRA:UFU:HUFU:0000068846","Collection","Rodrigues, C.M.; Marinho, R.C.","68846","UFU","Universidade Federal de Uberlândia (UFU)","","Árvore, presença de frutos antes da antese e infestação de fungo.","","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","",NA,NA,NA,NA,NA,"","","","",NA,"","","","","Três Marias","Minas Gerais","brazil",2754,"Três Marias",3169356,-45.069525,-18.298449,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.5225,-46.142778,"original coordinates","original coordinates outside municipality original in tres marias falls in patos de minas"
