"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","otherCatalogNumbers","elevationAccuracy","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","collectionID","county","habitat","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNotes","georeferenceSources","coordinateUncertaintyInMeters","higherGeography","georeferenceProtocol","verbatimCoordinateSystem","higherClassification","identificationRemarks","verbatimTaxonRank","locationAccordingTo","georeferencedDate","georeferencedBy","georeferenceRemarks","verbatimLocality","parentNameUsage","typeStatus","organismID","datasetID","accessRights","fieldNumber","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Luehea ochrophylla",1264696593,-11.2103,-37.2654,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.140+0000","2018-09-24T19:50:17.407+0000",132,"none","PRESERVED_SPECIMEN",5706106,6,7707728,220,941,6685,3152076,5706106,5706106,"Luehea ochrophylla Mart.","Luehea ochrophylla Mart.","Plantae","Tracheophyta","Malvales","Malvaceae","Luehea","Luehea ochrophylla","Luehea","ochrophylla","SPECIES","ACCEPTED","2016-03-23T00:00:00","SOUTH_AMERICA","Sergipe",2016,3,4,"2016-03-04T00:00:00","2018-08-31T18:27:53.000+0000","2018-12-08T13:34:52.470+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036254","66","ASE - Herbário da Universidade Federal de Sergipe","Santa Luzia do Itanhy","Mata do Crasto","pt","ASE",1264696593,"BRA:UFS:ASE:0000036254","Collection","Silva, BD; Santos, E","36254","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Caule ferrugineo, frutos verdes e com pilosidade.","Freire, GS",NA,"",NA,"","","","",NA,"",NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","","",NA,"","",NA,"","Santa Luzia do Itanhy","Sergipe","brazil",3694,"Santa Luzia do Itanhy",2806305,-37.507024,-11.361095,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.2103,-37.2654,"original coordinates","original coordinates outside municipality original in santa luzia do itanhy falls in itaporanga d'ajuda"
"2","Luehea ochrophylla",1095811257,-10.529179,-37.03148,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:03.246+0000","2018-09-24T19:50:15.971+0000",132,"none","PRESERVED_SPECIMEN",5706106,6,7707728,220,941,6685,3152076,5706106,5706106,"Luehea ochrophylla Mart.","Luehea ochrophylla Mart.","Plantae","Tracheophyta","Malvales","Malvaceae","Luehea","Luehea ochrophylla","Luehea","ochrophylla","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Sergipe",2015,3,5,"2015-03-05T00:00:00","","2018-09-24T19:50:19.917+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000033629","409","ASE - Herbário da Universidade Federal de Sergipe","Aracaju","APA Morro do Urubu","pt","ASE",1095811257,"BRA:UFS:ASE:0000033629","Collection","Cardoso, DS; Pereira, BV; Santos, E","33629","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore com cerca de 7m, flor amarela; Mata Atlântica","Cardoso, DS",NA,"",NA,"","","","",NA,"",NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","","",NA,"","",NA,"","Aracaju","Sergipe","brazil",3746,"Aracaju",2800308,-37.093231,-10.989493,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.529179,-37.03148,"original coordinates","original coordinates outside municipality original in aracaju falls in capela"
"3","Luehea ochrophylla",1423942750,-5.849167,-35.991667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:58.475+0000","2018-09-24T19:58:09.907+0000",207,"none","PRESERVED_SPECIMEN",5706106,6,7707728,220,941,6685,3152076,5706106,5706106,"Luehea ochrophylla Mart.","Luehea ochrophylla Mart.","Plantae","Tracheophyta","Malvales","Malvaceae","Luehea","Luehea ochrophylla","Luehea","ochrophylla","SPECIES","ACCEPTED","none","","Rio Grande do Norte",2015,12,28,"2015-12-28T00:00:00","2017-10-15T14:23:23.171+0000","2018-12-06T16:55:43.549+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1205070","1706","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Natal","Parque da Cidade Dom Nivaldo Monte","","RB",1423942750,"urn:catalog:JBRJ:RB:1205070","PhysicalObject","A.A. Roque","RB01205070","JBRJ","","","",68,"RB 669899",NA,"","","","",NA,"",NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","","",NA,"","",NA,"","Natal","Rio Grande do Norte","brazil",4933,"Natal",2408102,-35.228798,-5.803114,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.849167,-35.991667,"original coordinates","original coordinates outside municipality original in natal falls in ruy barbosa"
"4","Luehea ochrophylla",1457569028,-7.957778,-34.943055,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:57.882+0000","2018-09-24T19:58:40.304+0000",207,"none","PRESERVED_SPECIMEN",5706106,6,7707728,220,941,6685,3152076,5706106,5706106,"Luehea ochrophylla Mart.","Luehea ochrophylla Mart.","Plantae","Tracheophyta","Malvales","Malvaceae","Luehea","Luehea ochrophylla","Luehea","ochrophylla","SPECIES","ACCEPTED","none","","Pernambuco",2014,1,21,"2014-01-21T00:00:00","2017-04-11T09:58:05.834+0000","2018-12-08T14:37:11.255+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1305457","43","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Recife","Bairro da Guabiraba, Santuário dos Três Picos","","RB",1457569028,"urn:catalog:JBRJ:RB:1305457","PhysicalObject","L.A. da Silva; K. Demétrio; R. Aquino","RB01305457","JBRJ","","","M. Oliveira",NA,"RB 727575",NA,"","","","",NA,"",NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","","",NA,"","",NA,"","Recife","Pernambuco","brazil",4261,"Recife",2611606,-34.933243,-8.03913,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.957778,-34.943055,"original coordinates","original coordinates OK"
"5","Luehea ochrophylla",1089196159,-9.244428,-36.444337,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:30.798+0000","2018-11-24T12:33:30.850+0000",128,"none","PRESERVED_SPECIMEN",5706106,6,7707728,220,941,6685,3152076,5706106,5706106,"Luehea ochrophylla Mart.","Luehea ochrophylla Mart.","Plantae","Tracheophyta","Malvales","Malvaceae","Luehea","Luehea ochrophylla","Luehea","ochrophylla","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Alagoas",2014,5,15,"2014-05-15T00:00:00","2018-11-05T21:17:02.000+0000","2018-12-08T04:38:56.568+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000060046","4488","JPB - Herbário Lauro Pires Xavier","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","pt","JPB",1089196159,"BRA:UFPB:JPB:0000060046","Collection","Nusbaumer, L; Cailliau, A","60046","UFPB","Universidade Federal da Paraíba, UFPB","arbre, 25 m. f. dicolores, fr. sec déhiscents ramassés au sol. récolte photographiée in situ.; Forêt ombrophile submontagnarde d'arête; HABITAT: Forêt ombrophile submontagnarde d'arête; DESC: arbre, 25 m. f. dicolores, fr. sec déhisce","",730,"",0,"","","","",NA,"",NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","","",NA,"","",NA,"","Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.244428,-36.444337,"original coordinates","original coordinates OK"
"6","Luehea ochrophylla",1087695729,-10.998333,-37.310278,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:03.185+0000","2018-09-24T19:50:15.908+0000",132,"none","PRESERVED_SPECIMEN",5706106,6,7707728,220,941,6685,3152076,5706106,5706106,"Luehea ochrophylla Mart.","Luehea ochrophylla Mart.","Plantae","Tracheophyta","Malvales","Malvaceae","Luehea","Luehea ochrophylla","Luehea","ochrophylla","SPECIES","ACCEPTED","2015-03-13T00:00:00","SOUTH_AMERICA","Sergipe",2014,5,21,"2014-05-21T00:00:00","2018-08-31T18:27:53.000+0000","2018-12-08T13:06:02.885+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000033386","178","ASE - Herbário da Universidade Federal de Sergipe","Itaporanga d'Ajuda","","pt","ASE",1087695729,"BRA:UFS:ASE:0000033386","Collection","Gonçalves, FB","33386","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore com aprox.13 m de altura. N° do conglomerado: 143, Coordenadas UTM do Ponto Central: E( 0670452 m) e N(8785790 m), N° da Subunidade: 3, N° da Subparcela: 1, N° da árvore: 02 - F6","Silva, ACC",NA,"",NA,"","","","",NA,"",NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","","",NA,"","",NA,"","Itaporanga d'Ajuda","Sergipe","brazil",3733,"Itaporanga D'ajuda",2803203,-37.318178,-11.05724,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.998333,-37.310278,"original coordinates","original coordinates OK"
"7","Luehea ochrophylla",1570750071,-7.957944,-34.94325,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:36.263+0000","2018-11-24T12:31:36.338+0000",126,"none","PRESERVED_SPECIMEN",5706106,6,7707728,220,941,6685,3152076,5706106,5706106,"Luehea ochrophylla Mart.","Luehea ochrophylla Mart.","Plantae","Tracheophyta","Malvales","Malvaceae","Luehea","Luehea ochrophylla","Luehea","ochrophylla","SPECIES","ACCEPTED","2014-05-01T00:00:00","","Pernambuco",2013,9,21,"2013-09-21T00:00:00","2018-11-22T19:53:25.000+0000","2018-12-08T17:16:16.393+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000012572","43","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Recife","Bairro da Guabiraba, Santuário dos Três Reinos","pt","HUESB",1570750071,"BRA:UESB:HUESB:0000012572","Collection","Silva, L.A.; Demétrio, K.M.; Aquino, R.; Demétrio, K.M.; Aquino, R.","12572","UESB","Universidade Estadual do Sudoeste da Bahia (UESB)","Floresta ombrófila densa.","Oliveira, M.",0,"",0,"","","","",NA,"",NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","","",NA,"","",NA,"","Recife","Pernambuco","brazil",4261,"Recife",2611606,-34.933243,-8.03913,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.957944,-34.94325,"original coordinates","original coordinates OK"
"8","Luehea ochrophylla",1087692885,-10.536861,-37.054667,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:02.273+0000","2018-09-24T19:50:14.555+0000",132,"none","PRESERVED_SPECIMEN",5706106,6,7707728,220,941,6685,3152076,5706106,5706106,"Luehea ochrophylla Mart.","Luehea ochrophylla Mart.","Plantae","Tracheophyta","Malvales","Malvaceae","Luehea","Luehea ochrophylla","Luehea","ochrophylla","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Sergipe",2012,1,29,"2012-01-29T00:00:00","2018-08-31T18:27:53.000+0000","2018-12-08T13:06:01.667+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000030130","650","ASE - Herbário da Universidade Federal de Sergipe","Capela","Mata do Junco","pt","ASE",1087692885,"BRA:UFS:ASE:0000030130","Collection","Chagas, RRD","30130","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Mata Atlântica","",NA,"",NA,"","","","",NA,"",NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","","",NA,"","",NA,"","Capela","Sergipe","brazil",3833,"Capela",2801306,-37.036847,-10.46944,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.536861,-37.054667,"original coordinates","original coordinates OK"
"9","Luehea ochrophylla",1089186327,-6.777778,-35.118889,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:21.232+0000","2018-08-03T12:13:45.646+0000",128,"none","PRESERVED_SPECIMEN",5706106,6,7707728,220,941,6685,3152076,5706106,5706106,"Luehea ochrophylla Mart.","Luehea ochrophylla Mart.","Plantae","Tracheophyta","Malvales","Malvaceae","Luehea","Luehea ochrophylla","Luehea","ochrophylla","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Paraíba",2012,3,29,"2012-03-29T00:00:00","2018-07-26T14:08:23.000+0000","2018-12-08T04:38:51.506+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000050187","3245","JPB - Herbário Lauro Pires Xavier","Rio Tinto","Fragmento Pb 114. Substrato areno-argiloso.","pt","JPB",1089186327,"BRA:UFPB:JPB:0000050187","Collection","Gadelha Neto, PC","50187","UFPB","Universidade Federal da Paraíba, UFPB","Árvore com cerca de 7m de copa densa. Folhas simples, alternas, dísticas, discolores. Flores brancas reunidas em cimeiras terminais multifloras. Fruto cápsula lobada de valvas lenhosas, deiscentes.; Floresta Estacional Semidecidual da","",97,"",0,"","","","",NA,"",NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","","",NA,"","",NA,"","Rio Tinto","Paraíba","brazil",4640,"Rio Tinto",2512903,-35.036924,-6.796089,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-6.777778,-35.118889,"original coordinates","original coordinates OK"
"10","Luehea ochrophylla",1927883836,-6.7778,-35.1189,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:45:23.372+0000","2018-11-18T14:45:23.527+0000",96,"none","PRESERVED_SPECIMEN",5706106,6,7707728,220,941,6685,3152076,5706106,5706106,"Luehea ochrophylla Mart.","Luehea ochrophylla Mart.","Plantae","Tracheophyta","Malvales","Malvaceae","Luehea","Luehea ochrophylla","Luehea","ochrophylla","SPECIES","ACCEPTED","none","SOUTH_AMERICA","ParaÃ­ba",2012,3,29,"2012-03-29T00:00:00","","2018-12-05T23:30:58.819+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","0830f077-f29b-4cf0-ab00-b6ece6e8af6b","3245","Vascular plants","","Rio Tinto: Fragmento Pb 114. Floresta Estacional Semidecidual das Terras Baixas.","en","NY",1927883836,"0830f077-f29b-4cf0-ab00-b6ece6e8af6b","PhysicalObject","P. da C. Gadelha Neto","1738308","NY","","","",48.5,"",48.5,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1988331","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","29 Mar 2012",89,"sheet",89,"318 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","","",NA,"","",NA,"","","ParaÃ­ba","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-6.7778,-35.1189,"original coordinates","original coordinates outside municipality original in  falls in rio tinto"
