"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","locality","identifiedBy","continent","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","coordinateUncertaintyInMeters","verbatimElevation","georeferencedDate","georeferenceProtocol","georeferenceSources","individualCount","higherGeography","higherClassification","fieldNumber","organismID","datasetID","accessRights","infraspecificEpithet","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Callianthe rufinerva",1915275306,-20.458889,-40.998611,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:09.054+0000","2018-10-09T15:49:02.061+0000",142,"none","PRESERVED_SPECIMEN",7416826,6,7707728,220,941,6685,8207961,7964197,7964197,"Abutilon rufinerve A.St.-Hil.","Callianthe rufinerva (A.St.-Hil.) Donnell","Plantae","Tracheophyta","Malvales","Malvaceae","Callianthe","Callianthe rufinerva","Abutilon","rufinerve","SPECIES","SYNONYM","none",1200,0,"Espírito Santo",2018,7,28,"2018-07-28T00:00:00","2018-10-03T13:53:09.000+0000","2018-12-07T10:57:46.031+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000028711","4553","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Vargem Alta","pt","VIES",1915275306,"BRA:UFES:VIES:0000028711","Collection","Assis, A.M.; Cribari, R.S.; Santos, R.; Santos, J.P.","28711","UFES","Universidade Federal do Espírito Santo, UFES","Subarbusto. Flor lilás. Frutos verdes. Floresta ombrófila densa montana primária.","","","","","","","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","",NA,"","","","",NA,"Vargem Alta","Espírito Santo","brazil",2206,"Vargem Alta",3205036,-41.004152,-20.647795,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.458889,-40.998611,"original coordinates","original coordinates OK"
"2","Callianthe rufinerva",1944851536,-26.293611,-49.388889,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.989+0000","2018-11-23T15:39:32.023+0000",121,"none","PRESERVED_SPECIMEN",7964197,6,7707728,220,941,6685,8207961,7964197,7964197,"Callianthe rufinerva (A.St.-Hil.) Donnell","Callianthe rufinerva (A.St.-Hil.) Donnell","Plantae","Tracheophyta","Malvales","Malvaceae","Callianthe","Callianthe rufinerva","Callianthe","rufinerva","SPECIES","ACCEPTED","2018-08-11T00:00:00",850,0,"Santa Catarina",2018,8,11,"2018-08-11T00:00:00","","2018-11-23T15:39:34.339+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000061097","2984","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","pt","FURB",1944851536,"BRA:FURB:FURB:0000061097","Collection","Schwirkowski, P.","61097","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","FOM. Estágio secundário. Heliófita. Cálice castanho, corola roxa","Rio Vermelho. Estrada Banhados III. Próximo ao Aterro Sanitário Municipal.","Schwirkowski, P.","","","","","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","",NA,"","","","",NA,"São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.293611,-49.388889,"original coordinates","original coordinates OK"
"3","Callianthe rufinerva",1829083420,-20.088889,-43.639444,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.970+0000","2018-03-06T11:57:34.403+0000",121,"none","PRESERVED_SPECIMEN",7964197,6,7707728,220,941,6685,8207961,7964197,7964197,"Callianthe rufinerva (A.St.-Hil.) Donnell","Callianthe rufinerva (A.St.-Hil.) Donnell","Plantae","Tracheophyta","Malvales","Malvaceae","Callianthe","Callianthe rufinerva","Callianthe","rufinerva","SPECIES","ACCEPTED","none",1097,0,"Minas Gerais",2017,7,25,"2017-07-25T00:00:00","","2018-07-07T03:30:26.224+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000188643","1372","BHCB - Herbário da Universidade Federal de Minas Gerais","Santa Bárbara","pt","BHCB",1829083420,"BRA:UFMG:BHCB:0000188643","Collection","Paiva, JAM; Souza, JAM; Silva, E","188643","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","Fazenda Manoel José","","SOUTH_AMERICA","","","","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","",NA,"","","","",NA,"Santa Bárbara","Minas Gerais","brazil",2414,"Santa Bárbara",3157203,-43.475592,-20.029419,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.088889,-43.639444,"original coordinates","original coordinates OK"
"4","Callianthe rufinerva",1658202989,-26.879722,-49.1025,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.671+0000","2018-10-24T15:38:18.700+0000",121,"none","PRESERVED_SPECIMEN",7964197,6,7707728,220,941,6685,8207961,7964197,7964197,"Callianthe rufinerva (A.St.-Hil.) Donnell","Callianthe rufinerva (A.St.-Hil.) Donnell","Plantae","Tracheophyta","Malvales","Malvaceae","Callianthe","Callianthe rufinerva","Callianthe","rufinerva","SPECIES","ACCEPTED","2017-08-21T00:00:00",42,0,"Santa Catarina",2017,8,21,"2017-08-21T00:00:00","","2018-10-24T15:39:00.384+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054582","6459","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","pt","FURB",1658202989,"BRA:FURB:FURB:0000054582","Collection","Funez, L.A.; Marascalchi, M.N., Kassner-Filho, A.","54582","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores roxas","Ponte do Salto.","Funez, L.A.","","","","","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","",NA,"","","","",NA,"Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.879722,-49.1025,"original coordinates","original coordinates OK"
"5","Callianthe rufinerva",1676469274,-26.773333,-49.036944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:27.147+0000","2018-10-24T15:38:18.927+0000",121,"none","PRESERVED_SPECIMEN",7964197,6,7707728,220,941,6685,8207961,7964197,7964197,"Callianthe rufinerva (A.St.-Hil.) Donnell","Callianthe rufinerva (A.St.-Hil.) Donnell","Plantae","Tracheophyta","Malvales","Malvaceae","Callianthe","Callianthe rufinerva","Callianthe","rufinerva","SPECIES","ACCEPTED","2017-10-18T00:00:00",330,0,"Santa Catarina",2017,9,11,"2017-09-11T00:00:00","2018-10-11T17:22:03.000+0000","2018-12-10T07:36:48.263+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000055204","6556","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","pt","FURB",1676469274,"BRA:FURB:FURB:0000055204","Collection","Funez, L.A.; Maraschalchi, M.N., Farias, D.M., Schneiders, A.","55204","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores roxas","Morro do Cachorro.","Funez, L.A.","","","","","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","",NA,"","","","",NA,"Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.773333,-49.036944,"original coordinates","original coordinates OK"
"6","Callianthe rufinerva",1795580329,-28.348056,-49.319167,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:56.426+0000","2018-09-14T17:57:12.384+0000",126,"none","PRESERVED_SPECIMEN",7964197,6,7707728,220,941,6685,8207961,7964197,7964197,"Callianthe rufinerva (A.St.-Hil.) Donnell","Callianthe rufinerva (A.St.-Hil.) Donnell","Plantae","Tracheophyta","Malvales","Malvaceae","Callianthe","Callianthe rufinerva","Callianthe","rufinerva","SPECIES","ACCEPTED","2017-10-23T00:00:00",206,0,"Santa Catarina",2017,10,4,"2017-10-04T00:00:00","","2018-09-14T17:57:15.487+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000055451","1134","FUEL - Herbário da Universidade Estadual de Londrina","Orleans","pt","FUEL",1795580329,"BRA:UEL:FUEL:0000055451","Collection","Kassner-Filho, A; Santos, D; Bollmann, G; Silva, DA","55451","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","Arbusto. IFFSC-2/97/coleta extra/arbusto","Interior do fragmento","Funez, AL","","","","","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","",NA,"","","","",NA,"Orleans","Santa Catarina","brazil",372,"Orleans",4211702,-49.372507,-28.280894,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.348056,-49.319167,"original coordinates","original coordinates OK"
"7","Callianthe rufinerva",1848249013,-25.286667,-49.472222,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.878+0000","2018-06-04T19:36:12.059+0000",118,"none","PRESERVED_SPECIMEN",7964197,6,7707728,220,941,6685,8207961,7964197,7964197,"Callianthe rufinerva (A.St.-Hil.) Donnell","Callianthe rufinerva (A.St.-Hil.) Donnell","Plantae","Tracheophyta","Malvales","Malvaceae","Callianthe","Callianthe rufinerva","Callianthe","rufinerva","SPECIES","ACCEPTED","2016-05-07T00:00:00",697,0,"Paraná",2016,4,27,"2016-04-27T00:00:00","2018-05-10T19:02:06.000+0000","2018-12-08T15:08:34.645+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000406473","490","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","pt","MBM",1848249013,"BRA:MBM:MBM:0000406473","Collection","Marinero, F; Brotto, ML","406473","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto 3 m; flores lilases.; Floresta Ombrófila Densa Montana.","Parque Estadual das Lauráceas","Marinero, F","SOUTH_AMERICA","","","","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","",NA,"","","","",NA,"Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.286667,-49.472222,"original coordinates","original coordinates outside municipality original in adrianopolis falls in campo magro"
"8","Callianthe rufinerva",1586203638,-22.436111,-42.524722,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:55:03.720+0000","2017-12-15T16:34:53.490+0000",129,"none","PRESERVED_SPECIMEN",7964197,6,7707728,220,941,6685,8207961,7964197,7964197,"Callianthe rufinerva (A.St.-Hil.) Donnell","Callianthe rufinerva (A.St.-Hil.) Donnell","Plantae","Tracheophyta","Malvales","Malvaceae","Callianthe","Callianthe rufinerva","Callianthe","rufinerva","SPECIES","ACCEPTED","none",1146,0,"Rio de Janeiro",2016,8,10,"2016-08-10T00:00:00","","2018-07-07T03:30:26.070+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000051908","787","MBML-Herbario - Herbário Mello Leitão","Nova Friburgo","pt","MBML-HERBARIO",1586203638,"BRA:MBML:MBML-HERBARIO:0000051908","Collection","C. Baez; P. Rosa, L. Moraes, T. Lima, I. Muller & Girso","51908","MBML","Museu de Biologia Professor Mello Leitão, MBML","Folhas pilosas discolores. Cálice verde com indumento ferrugíneo. Pétalas verdes alvacentas. Anteras amarelas. Habitat: Floresta Montana entre trechos de mata secundária e mais preservada. Hábito/Forma de vida: Arbusto","Área de Proteção Ambiental de Macaé de Cima. Mata de encosta próxima ao Rio das Flores. Sítio Sophronites","M. Bovini/IX-2016","","","","","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","",NA,"","","","",NA,"Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.436111,-42.524722,"original coordinates","original coordinates OK"
"9","Callianthe rufinerva",1455752799,-20.4,-41.016667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.380+0000","2018-12-03T16:16:13.313+0000",122,"none","PRESERVED_SPECIMEN",7416826,6,7707728,220,941,6685,8207961,7964197,7964197,"Abutilon rufinerve A.St.-Hil.","Callianthe rufinerva (A.St.-Hil.) Donnell","Plantae","Tracheophyta","Malvales","Malvaceae","Callianthe","Callianthe rufinerva","Abutilon","rufinerve","SPECIES","SYNONYM","2017-01-01T00:00:00",1822,0,"Espírito Santo",2016,9,28,"2016-09-28T00:00:00","2018-08-28T19:11:16.000+0000","2018-12-03T16:17:15.539+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126244","25027","ALCB - Herbário Alexandre Leal Costa","Domingos Martins","pt","ALCB",1455752799,"BRA:UFBA:ALCB:0000126244","Collection","Guedes, ML; Araújo, FS de; et al.","126244","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Ramos, folhas, cálice e frutos com indumento ferrugíneo. Flor em botão.","Parque Estadual da Pedra Azul.","Guedes, ML","SOUTH_AMERICA","","","","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","",NA,"","","","",NA,"Domingos Martins","Espírito Santo","brazil",2324,"Domingos Martins",3201902,-40.848619,-20.308312,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.4,-41.016667,"original coordinates","original coordinates OK"
"10","Callianthe rufinerva",1576193897,-22.569444,-43.486111,"gass84","43e4b07b-f31d-4ab9-82c5-e87048a138ee","d1e2f6a3-4016-46ba-b031-36f843790457","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:22.344+0000","2017-12-17T12:19:52.487+0000",144,"none","PRESERVED_SPECIMEN",7416826,6,7707728,220,941,6685,8207961,7964197,7964197,"Abutilon rufinerve A.St.-Hil.","Callianthe rufinerva (A.St.-Hil.) Donnell","Plantae","Tracheophyta","Malvales","Malvaceae","Callianthe","Callianthe rufinerva","Abutilon","rufinerve","SPECIES","SYNONYM","2016-12-01T00:00:00",796,0,"Rio de Janeiro",2016,11,2,"2016-11-02T00:00:00","2017-05-26T19:16:57.000+0000","2018-12-09T15:23:17.242+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FCAB - Herbário Friburguense","BRA:PUC-RIO:FCAB:0000007631","8388","FCAB - Herbário Friburguense","Nova Iguaçu","pt","FCAB",1576193897,"BRA:PUC-RIO:FCAB:0000007631","Collection","Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva","7631","Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)","Arbusto com 2m alt. Frutos acastanhados. Ocasional em locais degradados.; Mata de encosta.","Reserva Biológica do Tinguá. Tinguá, Estrada do Comércio, a 5,8 km após o entrocamento para a Sede da Rebio, próximo ao rio Nova Estrela.","M.G. Bovini","","","","","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","",NA,"","","","",NA,"Nova Iguaçu","Rio de Janeiro","brazil",1460,"Nova Iguaçu",3303500,-43.503733,-22.689201,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.569444,-43.486111,"original coordinates","original coordinates OK"
