"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","references","habitat","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","coordinateUncertaintyInMeters","verbatimElevation","georeferenceProtocol","georeferenceSources","identificationRemarks","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Waltheria cinerascens",1936706708,-12.802778,-41.761111,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:00:07.083+0000","2018-11-14T17:16:09.449+0000",140,"none","PRESERVED_SPECIMEN",8165819,6,7707728,220,941,6685,3152104,8165819,8165819,"Waltheria cinerascens A.St.-Hil.","Waltheria cinerascens A.St.-Hil.","Plantae","Tracheophyta","Malvales","Malvaceae","Waltheria","Waltheria cinerascens","Waltheria","cinerascens","SPECIES","ACCEPTED","2018-06-19T00:00:00",1124,0,"SOUTH_AMERICA","Bahia",2018,6,19,"2018-06-19T00:00:00","2018-11-01T12:50:27.000+0000","2018-12-23T02:56:50.935+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000034246","420","HEPH - Herbário Ezechias Paulo Heringer","Boninal","Estrada Barra - Nova Colina","pt","HEPH",1936706708,"BRA:JBB:HEPH:0000034246","Collection","Sousa, NXM; Sousa, JC de","34246","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Subarbudsto com cerca de 1,60m; inflorescência na cor creme","Sousa, NXM","","","","","","","",NA,"","",NA,"",NA,"","","","","","","","Boninal","Bahia","brazil",3490,"Boninal",2904001,-41.801312,-12.784444,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.802778,-41.761111,"original coordinates","original coordinates OK"
"2","Waltheria cinerascens",1086733297,-12.048056,-41.676389,"gass84","afae313d-2283-49fc-97fd-6825da4cb49b","903d4412-04a3-47c7-8584-7911a3d7e2d1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:22:19.336+0000","2017-12-29T15:08:13.255+0000",137,"none","PRESERVED_SPECIMEN",8165819,6,7707728,220,941,6685,3152104,8165819,8165819,"Waltheria cinerascens A.St.-Hil.","Waltheria cinerascens A.St.-Hil.","Plantae","Tracheophyta","Malvales","Malvaceae","Waltheria","Waltheria cinerascens","Waltheria","cinerascens","SPECIES","ACCEPTED","none",0,0,"","Bahia",2013,2,22,"2013-02-22T00:00:00","2014-08-28T11:30:43.000+0000","2018-12-06T13:39:06.756+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HTSA - Herbário do Trópico Semiárido","BRA:CPATSA:HTSA:0000005430","3828","HTSA - Herbário do Trópico Semiárido","Morro do Chapéu","Monumento do Ferro Doido","pt","HTSA",1086733297,"BRA:CPATSA:HTSA:0000005430","Collection","Roque, N.","5430","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Arbusto: ca. 1,80 alt., folhas discolores. Brácteas verdes, corola amarela.","Roque, N.","","","","","","","",NA,"","",NA,"",NA,"","","","","","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.048056,-41.676389,"original coordinates","original coordinates outside municipality original in morro do chapeu falls in souto soares"
"3","Waltheria cinerascens",1424362911,-18.908333,-43.789167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:38.597+0000","2018-09-24T20:02:47.580+0000",207,"none","PRESERVED_SPECIMEN",8165819,6,7707728,220,941,6685,3152104,8165819,8165819,"Waltheria cinerascens A.St.-Hil.","Waltheria cinerascens A.St.-Hil.","Plantae","Tracheophyta","Malvales","Malvaceae","Waltheria","Waltheria cinerascens","Waltheria","cinerascens","SPECIES","ACCEPTED","2018-04-27T00:00:00",1212,NA,"","Minas Gerais",2009,3,12,"2009-03-12T00:00:00","2018-05-04T11:05:51.109+0000","2018-12-06T16:59:40.606+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:652309","2071","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santana de Pirapama","Serra do Cipó, acesso pela Faz. Inhame, Trilha da Serra Morena, à Norte da Faz. inhame.","","RB",1424362911,"urn:catalog:JBRJ:RB:652309","PhysicalObject","D.C. Zappi; W. Milliken, D; Sasaki & S.L. Edwards","RB00652309","JBRJ","","Arbusto 1m. alt.; flores creme.","T.S.Coutinho","RB 514048","Cerrado rupestre.","","","","","",NA,"","",NA,"",NA,"","","","","","","","Santana de Pirapama","Minas Gerais","brazil",2648,"Santana de Pirapama",3158508,-43.904348,-18.918993,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.908333,-43.789167,"original coordinates","original coordinates OK"
"4","Waltheria cinerascens",1424314706,-18.908333,-43.789167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:08.649+0000","2018-09-24T20:02:22.404+0000",207,"none","PRESERVED_SPECIMEN",8165819,6,7707728,220,941,6685,3152104,8165819,8165819,"Waltheria cinerascens A.St.-Hil.","Waltheria cinerascens A.St.-Hil.","Plantae","Tracheophyta","Malvales","Malvaceae","Waltheria","Waltheria cinerascens","Waltheria","cinerascens","SPECIES","ACCEPTED","2018-04-27T00:00:00",1212,NA,"","Minas Gerais",2009,11,13,"2009-11-13T00:00:00","2018-05-04T11:05:52.705+0000","2018-12-06T16:59:08.105+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:604240","2353","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santana de Pirapama","Serra do Cipó, acesso pela Faz. Inhame, Estrada velha para a mina de manganês, subida da Serra.","","RB",1424314706,"urn:catalog:JBRJ:RB:604240","PhysicalObject","D.C. Zappi; Hind, D.J.N.; Klitgaard, B.B. & Ferreira Jr., C.A.","RB00604240","JBRJ","","Arbusto, com folhas acinzentadas, flores amarelas.","T.S.Coutinho","RB 505216","Cerrado rupestre","","","","","",NA,"","",NA,"",NA,"","","","","","","","Santana de Pirapama","Minas Gerais","brazil",2648,"Santana de Pirapama",3158508,-43.904348,-18.918993,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.908333,-43.789167,"original coordinates","original coordinates OK"
"5","Waltheria cinerascens",1929495021,-13.42,-39.2,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:46:52.276+0000","2018-12-13T20:46:52.314+0000",100,"none","PRESERVED_SPECIMEN",8165819,6,7707728,220,941,6685,3152104,8165819,8165819,"Waltheria cinerascens A.St.-Hil.","Waltheria cinerascens A.St.-Hil.","Plantae","Tracheophyta","Malvales","Malvaceae","Waltheria","Waltheria cinerascens","Waltheria","cinerascens","SPECIES","ACCEPTED","2009-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2006,6,10,"2006-06-10T00:00:00","","2018-12-13T20:47:41.200+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","7a3a14b0-6aef-4fec-bbb9-acec8fdd97e7","6018","Vascular plants","","Rodovia de acesso à praia do Pratigi. Coletas efetuadas na Area de Proteçao Odebrecht","en","NY",1929495021,"7a3a14b0-6aef-4fec-bbb9-acec8fdd97e7","PhysicalObject","A. M. Amorim","01195989","NY","","","L. J. Dorr","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1310769","Campo de Restinga com ihlas de vegetaçao arborea","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","10 Jun 2006",16,"Ituberá","sheet",16,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"","","","","","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.42,-39.2,"original coordinates","original coordinates outside municipality original in  falls in valenca"
"6","Waltheria cinerascens",1089175102,-12.106944,-37.698056,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:32:54.426+0000","2018-11-24T12:33:10.543+0000",132,"none","PRESERVED_SPECIMEN",8165819,6,7707728,220,941,6685,3152104,8165819,8165819,"Waltheria cinerascens A.St.-Hil.","Waltheria cinerascens A.St.-Hil.","Plantae","Tracheophyta","Malvales","Malvaceae","Waltheria","Waltheria cinerascens","Waltheria","cinerascens","SPECIES","ACCEPTED","2006-01-01T00:00:00",0,0,"SOUTH_AMERICA","Bahia",2004,4,23,"2004-04-23T00:00:00","2018-11-05T21:17:12.000+0000","2018-12-08T04:38:46.668+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000038872","529","JPB - Herbário Lauro Pires Xavier","Esplanada","Dunas de Baixio.","pt","JPB",1089175102,"BRA:UFPB:JPB:0000038872","Collection","Ribeiro, T; Jost, T; Bezerra, N","38872","UFPB","Universidade Federal da Paraíba, UFPB","Arbusto, 1,5m de altura; folhas levemente ásperas e discolores, flores amarelas e passadas marrons; inflorescência terminal.; Restinga.; HABITAT: Restinga.; DESC: Arbusto, 1,5m de altura; folhas levemente ásperas e discolores, flores amarelas e passadas","Queiroz, EP","","","","","","","",NA,"","",NA,"",NA,"","","","","","","","Esplanada","Bahia","brazil",3609,"Esplanada",2910602,-37.88657,-11.93415,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.106944,-37.698056,"original coordinates","original coordinates OK"
"7","Waltheria cinerascens",1089175090,-11.883333,-37.588333,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:32:53.992+0000","2018-11-24T12:33:10.523+0000",132,"none","PRESERVED_SPECIMEN",8165819,6,7707728,220,941,6685,3152104,8165819,8165819,"Waltheria cinerascens A.St.-Hil.","Waltheria cinerascens A.St.-Hil.","Plantae","Tracheophyta","Malvales","Malvaceae","Waltheria","Waltheria cinerascens","Waltheria","cinerascens","SPECIES","ACCEPTED","none",0,0,"SOUTH_AMERICA","Bahia",2004,4,17,"2004-04-17T00:00:00","2018-11-05T21:17:12.000+0000","2018-12-08T04:38:46.644+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000038864","495","JPB - Herbário Lauro Pires Xavier","Conde","Estrada Sítio do Conde para Barra do Itariri, ca. 5 Km depois do Sítio do Conde. Folha SD.24-X-A.","pt","JPB",1089175090,"BRA:UFPB:JPB:0000038864","Collection","Ribeiro, T; Jost, T; Bezerra, N","38864","UFPB","Universidade Federal da Paraíba, UFPB","Arbusto, 2m de altura; folhas rugosas, papiráceas; flores jovens esverdeadas e passadas marrons.; Restinga.; HABITAT: Restinga.; DESC: Arbusto, 2m de altura; folhas rugosas, papiráceas; flores jovens esverdeadas e passadas marrons.","","","","","","","","",NA,"","",NA,"",NA,"","","","","","","","Conde","Bahia","brazil",3622,"Conde",2908606,-37.67734,-11.827324,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.883333,-37.588333,"original coordinates","original coordinates OK"
"8","Waltheria cinerascens",1424167878,-11.171111,-40.508889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:38.814+0000","2018-09-24T20:01:04.638+0000",207,"none","PRESERVED_SPECIMEN",8165819,6,7707728,220,941,6685,3152104,8165819,8165819,"Waltheria cinerascens A.St.-Hil.","Waltheria cinerascens A.St.-Hil.","Plantae","Tracheophyta","Malvales","Malvaceae","Waltheria","Waltheria cinerascens","Waltheria","cinerascens","SPECIES","ACCEPTED","none",655,NA,"","Bahia",2004,12,31,"2004-12-31T00:00:00","","2018-12-06T16:57:51.108+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:434562","3889","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Jacobina","Morro ao norte do hotel Serra do Ouro.","","RB",1424167878,"urn:catalog:JBRJ:RB:434562","PhysicalObject","R.C. Forzza; R. Mello-Silva","RB00434562","JBRJ","","Arbusto, 1-2 metros de altura. Brácteas verdes, cálice creme, corola amarela.","Bruno S. Amorim","RB 415178","Solo arenoso-pedregoso com Moldenhawera","","","","","",NA,"","",NA,"",NA,"","","","","","","","Jacobina","Bahia","brazil",3721,"Jacobina",2917508,-40.560093,-11.137404,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.171111,-40.508889,"original coordinates","original coordinates OK"
"9","Waltheria cinerascens",1135896017,-16.724444,-42.928333,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:07.899+0000","2018-01-05T16:39:29.863+0000",81,"none","PRESERVED_SPECIMEN",8165819,6,7707728,220,941,6685,3152104,8165819,8165819,"Waltheria cinerascens A.St.-Hil.","Waltheria cinerascens A.St.-Hil.","Plantae","Tracheophyta","Malvales","Malvaceae","Waltheria","Waltheria cinerascens","Waltheria","cinerascens","SPECIES","ACCEPTED","2002-12-01T00:00:00",1200,0,"","Minas Gerais",2001,7,12,"2001-07-12T00:00:00","2015-08-18T19:36:29.000+0000","2018-12-06T21:47:56.981+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA074054","25803","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Cristália","Morro da Antena de Televisão. 16o43'28S, 42o55'42""W. 1200 m.s.m. Afloramento rochoso com cerrado adjacente.","pt","ESA",1135896017,"BRA:ESALQ:ESA:0ESA074054","Collection","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.; Elias, S.I.","ESA074054","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","Harley, R.M.","","","","","","","",NA,"","",NA,"",NA,"","","","","","","","Cristália","Minas Gerais","brazil",2945,"Cristália",3120300,-42.82104,-16.71925,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.724444,-42.928333,"original coordinates","original coordinates OK"
"10","Waltheria cinerascens",1928964044,-14.245,-39.015556,"cdround,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:19:58.988+0000","2018-12-13T20:19:59.975+0000",100,"none","PRESERVED_SPECIMEN",8165819,6,7707728,220,941,6685,3152104,8165819,8165819,"Waltheria cinerascens A.St.-Hil.","Waltheria cinerascens A.St.-Hil.","Plantae","Tracheophyta","Malvales","Malvaceae","Waltheria","Waltheria cinerascens","Waltheria","cinerascens","SPECIES","ACCEPTED","2002-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2001,7,24,"2001-07-24T00:00:00","","2018-12-13T20:22:49.091+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","549490d2-ec28-41bb-a902-ccb165fc529f","4337","Vascular plants","","Maraú. Estrada que liga Itacaré a Maraú, km. 4.","en","NY",1928964044,"549490d2-ec28-41bb-a902-ccb165fc529f","PhysicalObject","L. A. Mattos Silva","778785","NY","","","C. L. Cristóbal","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=798021","Mata Atlântica. Restinga arbórea, transição para campo de restinga.","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","24 Jul 2001",20,"Maraú","sheet",20,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"","","","","","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.245,-39.015556,"original coordinates","original coordinates outside municipality original in  falls in itacare"
